Round,Date,Team 1,FT,HT,Team 2
?,(Mon) 1 Sep 1913 (35),Wolverhampton Wanderers FC (1),1-0,?,Lincoln City FC (1)
?,(Mon) 1 Sep 1913 (35),Fulham FC (1),1-1,?,Bury FC (1)
?,(Wed) 3 Sep 1913 (35),Nottingham Forest FC (1),1-3,?,Leicester City FC (1)
?,(Wed) 3 Sep 1913 (35),Bristol City FC (1),4-1,?,Glossop North End AFC (1)
?,(Wed) 3 Sep 1913 (35),Birmingham City FC (1),3-2,?,Stockport County FC (1)
?,(Sat) 6 Sep 1913 (35),Leeds City FC (1904-1919) (1),3-0,?,Glossop North End AFC (2)
?,(Sat) 6 Sep 1913 (35),Grimsby Town FC (1),0-0,?,Notts County FC (1)
?,(Sat) 6 Sep 1913 (35),Nottingham Forest FC (2),1-3,?,Wolverhampton Wanderers FC (2)
?,(Sat) 6 Sep 1913 (35),Blackpool FC (1),2-2,?,Hull City AFC (1)
?,(Sat) 6 Sep 1913 (35),Birmingham City FC (2),1-2,?,Bradford Park Avenue AFC (1)
?,(Sat) 6 Sep 1913 (35),Bristol City FC (2),5-0,?,Stockport County FC (2)
?,(Sat) 6 Sep 1913 (35),Leyton Orient FC (1),1-0,?,Fulham FC (2)
?,(Sat) 6 Sep 1913 (35),Arsenal FC (1),2-1,?,Leicester City FC (2)
?,(Sat) 6 Sep 1913 (35),Huddersfield Town AFC (1),1-1,?,Bury FC (2)
?,(Sat) 6 Sep 1913 (35),Lincoln City FC (2),2-2,?,Barnsley FC (1)
?,(Tue) 9 Sep 1913 (36),Huddersfield Town AFC (2),0-0,?,Wolverhampton Wanderers FC (3)
?,(Wed) 10 Sep 1913 (36),Bradford Park Avenue AFC (2),3-0,?,Grimsby Town FC (2)
?,(Thu) 11 Sep 1913 (36),Leicester City FC (3),5-1,?,Nottingham Forest FC (3)
?,(Sat) 13 Sep 1913 (36),Hull City AFC (2),1-0,?,Nottingham Forest FC (4)
?,(Sat) 13 Sep 1913 (36),Stockport County FC (3),2-1,?,Leeds City FC (1904-1919) (2)
?,(Sat) 13 Sep 1913 (36),Fulham FC (3),1-0,?,Huddersfield Town AFC (3)
?,(Sat) 13 Sep 1913 (36),Barnsley FC (2),2-1,?,Blackpool FC (2)
?,(Sat) 13 Sep 1913 (36),Bury FC (3),1-0,?,Lincoln City FC (3)
?,(Sat) 13 Sep 1913 (36),Notts County FC (2),5-1,?,Birmingham City FC (3)
?,(Sat) 13 Sep 1913 (36),Wolverhampton Wanderers FC (4),1-2,?,Arsenal FC (2)
?,(Sat) 13 Sep 1913 (36),Glossop North End AFC (3),0-3,?,Leyton Orient FC (2)
?,(Sat) 13 Sep 1913 (36),Leicester City FC (4),2-0,?,Grimsby Town FC (3)
?,(Sat) 13 Sep 1913 (36),Bradford Park Avenue AFC (3),4-3,?,Bristol City FC (3)
?,(Mon) 15 Sep 1913 (37),Arsenal FC (3),3-0,?,Notts County FC (3)
?,(Sat) 20 Sep 1913 (37),Bristol City FC (4),1-1,?,Notts County FC (4)
?,(Sat) 20 Sep 1913 (37),Nottingham Forest FC (5),0-2,?,Barnsley FC (3)
?,(Sat) 20 Sep 1913 (37),Lincoln City FC (4),3-0,?,Huddersfield Town AFC (4)
?,(Sat) 20 Sep 1913 (37),Leyton Orient FC (3),1-1,?,Stockport County FC (4)
?,(Sat) 20 Sep 1913 (37),Birmingham City FC (4),1-0,?,Leicester City FC (5)
?,(Sat) 20 Sep 1913 (37),Glossop North End AFC (4),0-1,?,Fulham FC (4)
?,(Sat) 20 Sep 1913 (37),Arsenal FC (4),0-0,?,Hull City AFC (3)
?,(Sat) 20 Sep 1913 (37),Grimsby Town FC (4),1-0,?,Wolverhampton Wanderers FC (5)
?,(Sat) 20 Sep 1913 (37),Leeds City FC (1904-1919) (3),5-1,?,Bradford Park Avenue AFC (4)
?,(Sat) 20 Sep 1913 (37),Blackpool FC (3),0-1,?,Bury FC (4)
?,(Wed) 24 Sep 1913 (38),Notts County FC (5),2-0,?,Blackpool FC (4)
?,(Sat) 27 Sep 1913 (38),Wolverhampton Wanderers FC (6),1-0,?,Birmingham City FC (5)
?,(Sat) 27 Sep 1913 (38),Bradford Park Avenue AFC (5),1-0,?,Leyton Orient FC (4)
?,(Sat) 27 Sep 1913 (38),Hull City AFC (4),2-1,?,Grimsby Town FC (5)
?,(Sat) 27 Sep 1913 (38),Barnsley FC (4),1-0,?,Arsenal FC (5)
?,(Sat) 27 Sep 1913 (38),Leicester City FC (6),3-0,?,Bristol City FC (5)
?,(Sat) 27 Sep 1913 (38),Huddersfield Town AFC (5),1-0,?,Blackpool FC (5)
?,(Sat) 27 Sep 1913 (38),Fulham FC (5),4-0,?,Lincoln City FC (5)
?,(Sat) 27 Sep 1913 (38),Notts County FC (6),4-0,?,Leeds City FC (1904-1919) (4)
?,(Sat) 27 Sep 1913 (38),Bury FC (5),1-0,?,Nottingham Forest FC (6)
?,(Sat) 27 Sep 1913 (38),Stockport County FC (5),1-1,?,Glossop North End AFC (5)
?,(Thu) 2 Oct 1913 (39),Notts County FC (7),2-1,?,Lincoln City FC (6)
?,(Sat) 4 Oct 1913 (39),Leeds City FC (1904-1919) (5),2-1,?,Leicester City FC (7)
?,(Sat) 4 Oct 1913 (39),Birmingham City FC (6),1-1,?,Hull City AFC (5)
?,(Sat) 4 Oct 1913 (39),Arsenal FC (6),0-1,?,Bury FC (6)
?,(Sat) 4 Oct 1913 (39),Nottingham Forest FC (7),1-1,?,Huddersfield Town AFC (6)
?,(Sat) 4 Oct 1913 (39),Stockport County FC (6),1-3,?,Fulham FC (6)
?,(Sat) 4 Oct 1913 (39),Blackpool FC (6),2-1,?,Lincoln City FC (7)
?,(Sat) 4 Oct 1913 (39),Leyton Orient FC (5),1-0,?,Notts County FC (8)
?,(Sat) 4 Oct 1913 (39),Glossop North End AFC (6),2-1,?,Bradford Park Avenue AFC (6)
?,(Sat) 4 Oct 1913 (39),Grimsby Town FC (6),1-1,?,Barnsley FC (5)
?,(Sat) 4 Oct 1913 (39),Bristol City FC (6),0-0,?,Wolverhampton Wanderers FC (7)
?,(Sat) 11 Oct 1913 (40),Leicester City FC (8),1-0,?,Leyton Orient FC (6)
?,(Sat) 11 Oct 1913 (40),Bury FC (7),3-1,?,Grimsby Town FC (7)
?,(Sat) 11 Oct 1913 (40),Lincoln City FC (8),1-0,?,Nottingham Forest FC (8)
?,(Sat) 11 Oct 1913 (40),Barnsley FC (6),1-1,?,Birmingham City FC (7)
?,(Sat) 11 Oct 1913 (40),Bradford Park Avenue AFC (7),0-2,?,Stockport County FC (7)
?,(Sat) 11 Oct 1913 (40),Fulham FC (7),0-0,?,Blackpool FC (7)
?,(Sat) 11 Oct 1913 (40),Wolverhampton Wanderers FC (8),1-3,?,Leeds City FC (1904-1919) (6)
?,(Sat) 11 Oct 1913 (40),Hull City AFC (6),0-1,?,Bristol City FC (7)
?,(Sat) 11 Oct 1913 (40),Notts County FC (9),2-2,?,Glossop North End AFC (7)
?,(Sat) 11 Oct 1913 (40),Huddersfield Town AFC (7),1-2,?,Arsenal FC (7)
?,(Mon) 13 Oct 1913 (41),Hull City AFC (7),1-1,?,Lincoln City FC (9)
?,(Sat) 18 Oct 1913 (41),Glossop North End AFC (8),0-2,?,Leicester City FC (9)
?,(Sat) 18 Oct 1913 (41),Arsenal FC (8),3-0,?,Lincoln City FC (10)
?,(Sat) 18 Oct 1913 (41),Stockport County FC (8),1-2,?,Notts County FC (10)
?,(Sat) 18 Oct 1913 (41),Nottingham Forest FC (9),3-0,?,Blackpool FC (8)
?,(Sat) 18 Oct 1913 (41),Bristol City FC (8),1-1,?,Barnsley FC (7)
?,(Sat) 18 Oct 1913 (41),Grimsby Town FC (8),2-1,?,Huddersfield Town AFC (8)
?,(Sat) 18 Oct 1913 (41),Birmingham City FC (8),1-0,?,Bury FC (8)
?,(Sat) 18 Oct 1913 (41),Bradford Park Avenue AFC (8),1-0,?,Fulham FC (8)
?,(Sat) 18 Oct 1913 (41),Leeds City FC (1904-1919) (7),1-2,?,Hull City AFC (8)
?,(Sat) 18 Oct 1913 (41),Leyton Orient FC (7),2-2,?,Wolverhampton Wanderers FC (9)
?,(Sat) 25 Oct 1913 (42),Wolverhampton Wanderers FC (10),1-0,?,Glossop North End AFC (9)
?,(Sat) 25 Oct 1913 (42),Notts County FC (11),2-3,?,Bradford Park Avenue AFC (9)
?,(Sat) 25 Oct 1913 (42),Barnsley FC (8),1-4,?,Leeds City FC (1904-1919) (8)
?,(Sat) 25 Oct 1913 (42),Hull City AFC (9),2-0,?,Leyton Orient FC (8)
?,(Sat) 25 Oct 1913 (42),Leicester City FC (10),2-5,?,Stockport County FC (9)
?,(Sat) 25 Oct 1913 (42),Blackpool FC (9),1-1,?,Arsenal FC (9)
?,(Sat) 25 Oct 1913 (42),Bury FC (9),3-1,?,Bristol City FC (9)
?,(Sat) 25 Oct 1913 (42),Fulham FC (9),2-0,?,Nottingham Forest FC (10)
?,(Sat) 25 Oct 1913 (42),Lincoln City FC (11),1-3,?,Grimsby Town FC (9)
?,(Sat) 25 Oct 1913 (42),Huddersfield Town AFC (9),7-0,?,Birmingham City FC (9)
?,(Sat) 1 Nov 1913 (43),Glossop North End AFC (10),2-1,?,Hull City AFC (10)
?,(Sat) 1 Nov 1913 (43),Birmingham City FC (10),2-0,?,Lincoln City FC (12)
?,(Sat) 1 Nov 1913 (43),Notts County FC (12),4-0,?,Fulham FC (10)
?,(Sat) 1 Nov 1913 (43),Grimsby Town FC (10),2-0,?,Blackpool FC (10)
?,(Sat) 1 Nov 1913 (43),Arsenal FC (10),3-2,?,Nottingham Forest FC (11)
?,(Sat) 1 Nov 1913 (43),Stockport County FC (10),0-0,?,Wolverhampton Wanderers FC (11)
?,(Sat) 1 Nov 1913 (43),Bristol City FC (10),1-0,?,Huddersfield Town AFC (10)
?,(Sat) 1 Nov 1913 (43),Leeds City FC (1904-1919) (9),2-1,?,Bury FC (10)
?,(Sat) 1 Nov 1913 (43),Leyton Orient FC (9),1-0,?,Barnsley FC (9)
?,(Sat) 1 Nov 1913 (43),Bradford Park Avenue AFC (10),3-2,?,Leicester City FC (11)
?,(Sat) 8 Nov 1913 (44),Hull City AFC (11),3-0,?,Stockport County FC (11)
?,(Sat) 8 Nov 1913 (44),Bury FC (11),0-0,?,Leyton Orient FC (10)
?,(Sat) 8 Nov 1913 (44),Barnsley FC (10),2-0,?,Glossop North End AFC (11)
?,(Sat) 8 Nov 1913 (44),Leicester City FC (12),0-2,?,Notts County FC (13)
?,(Sat) 8 Nov 1913 (44),Lincoln City FC (13),2-1,?,Bristol City FC (11)
?,(Sat) 8 Nov 1913 (44),Blackpool FC (11),2-2,?,Birmingham City FC (11)
?,(Sat) 8 Nov 1913 (44),Huddersfield Town AFC (11),1-1,?,Leeds City FC (1904-1919) (10)
?,(Sat) 8 Nov 1913 (44),Nottingham Forest FC (12),4-1,?,Grimsby Town FC (11)
?,(Sat) 8 Nov 1913 (44),Wolverhampton Wanderers FC (12),1-0,?,Bradford Park Avenue AFC (11)
?,(Sat) 8 Nov 1913 (44),Fulham FC (11),6-1,?,Arsenal FC (11)
?,(Sat) 15 Nov 1913 (45),Glossop North End AFC (12),2-1,?,Bury FC (12)
?,(Sat) 15 Nov 1913 (45),Notts County FC (14),2-0,?,Wolverhampton Wanderers FC (13)
?,(Sat) 15 Nov 1913 (45),Leicester City FC (13),3-0,?,Fulham FC (12)
?,(Sat) 15 Nov 1913 (45),Bradford Park Avenue AFC (12),2-0,?,Hull City AFC (12)
?,(Sat) 15 Nov 1913 (45),Leeds City FC (1904-1919) (11),1-0,?,Lincoln City FC (14)
?,(Sat) 15 Nov 1913 (45),Stockport County FC (12),1-1,?,Barnsley FC (11)
?,(Sat) 15 Nov 1913 (45),Grimsby Town FC (12),1-1,?,Arsenal FC (12)
?,(Sat) 15 Nov 1913 (45),Birmingham City FC (12),2-0,?,Nottingham Forest FC (13)
?,(Sat) 15 Nov 1913 (45),Bristol City FC (12),1-0,?,Blackpool FC (12)
?,(Sat) 15 Nov 1913 (45),Leyton Orient FC (11),0-0,?,Huddersfield Town AFC (12)
?,(Sat) 22 Nov 1913 (46),Barnsley FC (12),1-2,?,Bradford Park Avenue AFC (13)
?,(Sat) 22 Nov 1913 (46),Wolverhampton Wanderers FC (14),2-1,?,Leicester City FC (14)
?,(Sat) 22 Nov 1913 (46),Hull City AFC (13),2-0,?,Notts County FC (15)
?,(Sat) 22 Nov 1913 (46),Lincoln City FC (15),0-0,?,Leyton Orient FC (12)
?,(Sat) 22 Nov 1913 (46),Blackpool FC (13),2-2,?,Leeds City FC (1904-1919) (12)
?,(Sat) 22 Nov 1913 (46),Fulham FC (13),2-2,?,Grimsby Town FC (13)
?,(Sat) 22 Nov 1913 (46),Arsenal FC (13),1-0,?,Birmingham City FC (13)
?,(Sat) 22 Nov 1913 (46),Huddersfield Town AFC (13),2-1,?,Glossop North End AFC (13)
?,(Sat) 22 Nov 1913 (46),Nottingham Forest FC (14),1-1,?,Bristol City FC (13)
?,(Mon) 24 Nov 1913 (47),Bury FC (13),1-0,?,Stockport County FC (13)
?,(Sat) 29 Nov 1913 (47),Bristol City FC (14),1-1,?,Arsenal FC (14)
?,(Sat) 29 Nov 1913 (47),Leeds City FC (1904-1919) (13),8-0,?,Nottingham Forest FC (15)
?,(Sat) 29 Nov 1913 (47),Birmingham City FC (14),1-2,?,Grimsby Town FC (14)
?,(Sat) 29 Nov 1913 (47),Wolverhampton Wanderers FC (15),1-0,?,Fulham FC (14)
?,(Sat) 29 Nov 1913 (47),Leyton Orient FC (13),2-0,?,Blackpool FC (14)
?,(Sat) 29 Nov 1913 (47),Notts County FC (16),3-1,?,Barnsley FC (13)
?,(Sat) 29 Nov 1913 (47),Leicester City FC (15),0-4,?,Hull City AFC (14)
?,(Sat) 29 Nov 1913 (47),Bradford Park Avenue AFC (14),3-1,?,Bury FC (14)
?,(Mon) 1 Dec 1913 (48),Stockport County FC (14),0-0,?,Huddersfield Town AFC (14)
?,(Sat) 6 Dec 1913 (48),Huddersfield Town AFC (15),0-1,?,Bradford Park Avenue AFC (15)
?,(Sat) 6 Dec 1913 (48),Grimsby Town FC (15),1-0,?,Bristol City FC (15)
?,(Sat) 6 Dec 1913 (48),Hull City AFC (15),7-1,?,Wolverhampton Wanderers FC (16)
?,(Sat) 6 Dec 1913 (48),Lincoln City FC (16),0-3,?,Stockport County FC (15)
?,(Sat) 6 Dec 1913 (48),Bury FC (15),3-3,?,Notts County FC (17)
?,(Sat) 6 Dec 1913 (48),Nottingham Forest FC (16),1-1,?,Leyton Orient FC (14)
?,(Sat) 6 Dec 1913 (48),Glossop North End AFC (14),1-2,?,Blackpool FC (15)
?,(Sat) 6 Dec 1913 (48),Arsenal FC (15),1-0,?,Leeds City FC (1904-1919) (14)
?,(Sat) 6 Dec 1913 (48),Fulham FC (15),1-0,?,Birmingham City FC (15)
?,(Sat) 6 Dec 1913 (48),Barnsley FC (14),3-0,?,Leicester City FC (16)
?,(Sat) 13 Dec 1913 (49),Leeds City FC (1904-1919) (15),4-1,?,Grimsby Town FC (16)
?,(Sat) 13 Dec 1913 (49),Bristol City FC (16),1-2,?,Birmingham City FC (16)
?,(Sat) 13 Dec 1913 (49),Hull City AFC (16),1-1,?,Fulham FC (16)
?,(Sat) 13 Dec 1913 (49),Wolverhampton Wanderers FC (17),0-1,?,Barnsley FC (15)
?,(Sat) 13 Dec 1913 (49),Notts County FC (18),3-0,?,Huddersfield Town AFC (16)
?,(Sat) 13 Dec 1913 (49),Leicester City FC (17),0-0,?,Bury FC (16)
?,(Sat) 13 Dec 1913 (49),Bradford Park Avenue AFC (16),3-0,?,Lincoln City FC (17)
?,(Sat) 13 Dec 1913 (49),Stockport County FC (16),0-0,?,Blackpool FC (16)
?,(Sat) 13 Dec 1913 (49),Leyton Orient FC (15),1-0,?,Arsenal FC (16)
?,(Tue) 16 Dec 1913 (50),Glossop North End AFC (15),3-0,?,Nottingham Forest FC (17)
?,(Sat) 20 Dec 1913 (50),Lincoln City FC (18),0-0,?,Notts County FC (19)
?,(Sat) 20 Dec 1913 (50),Fulham FC (17),3-1,?,Bristol City FC (17)
?,(Sat) 20 Dec 1913 (50),Huddersfield Town AFC (17),1-2,?,Leicester City FC (18)
?,(Sat) 20 Dec 1913 (50),Grimsby Town FC (17),2-0,?,Leyton Orient FC (16)
?,(Sat) 20 Dec 1913 (50),Bury FC (17),1-4,?,Wolverhampton Wanderers FC (18)
?,(Sat) 20 Dec 1913 (50),Nottingham Forest FC (18),2-2,?,Stockport County FC (17)
?,(Sat) 20 Dec 1913 (50),Blackpool FC (17),2-1,?,Bradford Park Avenue AFC (17)
?,(Sat) 20 Dec 1913 (50),Barnsley FC (16),0-2,?,Hull City AFC (17)
?,(Sat) 20 Dec 1913 (50),Birmingham City FC (17),0-2,?,Leeds City FC (1904-1919) (16)
?,(Sat) 20 Dec 1913 (50),Arsenal FC (17),2-0,?,Glossop North End AFC (16)
?,(Thu) 25 Dec 1913 (51),Leeds City FC (1904-1919) (17),2-1,?,Fulham FC (18)
?,(Thu) 25 Dec 1913 (51),Grimsby Town FC (18),2-0,?,Stockport County FC (18)
?,(Thu) 25 Dec 1913 (51),Birmingham City FC (18),6-0,?,Glossop North End AFC (17)
?,(Thu) 25 Dec 1913 (51),Leicester City FC (19),0-1,?,Blackpool FC (18)
?,(Thu) 25 Dec 1913 (51),Notts County FC (20),2-2,?,Nottingham Forest FC (19)
?,(Thu) 25 Dec 1913 (51),Huddersfield Town AFC (18),0-3,?,Hull City AFC (18)
?,(Thu) 25 Dec 1913 (51),Bradford Park Avenue AFC (18),2-3,?,Arsenal FC (18)
?,(Thu) 25 Dec 1913 (51),Bury FC (18),4-0,?,Barnsley FC (17)
?,(Thu) 25 Dec 1913 (51),Leyton Orient FC (17),5-2,?,Bristol City FC (18)
?,(Fri) 26 Dec 1913 (51),Wolverhampton Wanderers FC (19),1-0,?,Blackpool FC (19)
?,(Fri) 26 Dec 1913 (51),Lincoln City FC (19),3-0,?,Leicester City FC (20)
?,(Fri) 26 Dec 1913 (51),Barnsley FC (18),2-0,?,Bury FC (19)
?,(Fri) 26 Dec 1913 (51),Bristol City FC (19),3-0,?,Leyton Orient FC (18)
?,(Fri) 26 Dec 1913 (51),Arsenal FC (19),2-0,?,Bradford Park Avenue AFC (19)
?,(Fri) 26 Dec 1913 (51),Nottingham Forest FC (20),1-0,?,Notts County FC (21)
?,(Fri) 26 Dec 1913 (51),Hull City AFC (19),4-1,?,Huddersfield Town AFC (19)
?,(Fri) 26 Dec 1913 (51),Glossop North End AFC (18),4-1,?,Birmingham City FC (19)
?,(Fri) 26 Dec 1913 (51),Fulham FC (19),0-1,?,Leeds City FC (1904-1919) (18)
?,(Fri) 26 Dec 1913 (51),Stockport County FC (19),2-2,?,Grimsby Town FC (19)
?,(Sat) 27 Dec 1913 (51),Fulham FC (20),2-0,?,Leyton Orient FC (19)
?,(Sat) 27 Dec 1913 (51),Leicester City FC (21),1-2,?,Arsenal FC (20)
?,(Sat) 27 Dec 1913 (51),Bury FC (20),2-1,?,Huddersfield Town AFC (20)
?,(Sat) 27 Dec 1913 (51),Wolverhampton Wanderers FC (20),4-1,?,Nottingham Forest FC (21)
?,(Sat) 27 Dec 1913 (51),Barnsley FC (19),1-0,?,Lincoln City FC (20)
?,(Sat) 27 Dec 1913 (51),Glossop North End AFC (19),1-1,?,Leeds City FC (1904-1919) (19)
?,(Sat) 27 Dec 1913 (51),Bradford Park Avenue AFC (20),5-1,?,Birmingham City FC (20)
?,(Sat) 27 Dec 1913 (51),Hull City AFC (20),0-0,?,Blackpool FC (20)
?,(Sat) 27 Dec 1913 (51),Notts County FC (22),4-0,?,Grimsby Town FC (20)
?,(Sat) 27 Dec 1913 (51),Stockport County FC (20),5-1,?,Bristol City FC (20)
?,(Thu) 1 Jan 1914 (0),Stockport County FC (21),2-0,?,Birmingham City FC (21)
?,(Thu) 1 Jan 1914 (0),Notts County FC (23),1-0,?,Arsenal FC (21)
?,(Thu) 1 Jan 1914 (0),Blackpool FC (21),2-0,?,Wolverhampton Wanderers FC (21)
?,(Thu) 1 Jan 1914 (0),Barnsley FC (20),2-1,?,Huddersfield Town AFC (21)
?,(Thu) 1 Jan 1914 (0),Bury FC (21),1-0,?,Fulham FC (21)
?,(Sat) 3 Jan 1914 (0),Grimsby Town FC (21),3-0,?,Leicester City FC (22)
?,(Sat) 3 Jan 1914 (0),Leyton Orient FC (20),5-1,?,Glossop North End AFC (20)
?,(Sat) 3 Jan 1914 (0),Arsenal FC (22),3-1,?,Wolverhampton Wanderers FC (22)
?,(Sat) 3 Jan 1914 (0),Lincoln City FC (21),1-0,?,Bury FC (22)
?,(Sat) 3 Jan 1914 (0),Huddersfield Town AFC (22),3-1,?,Fulham FC (22)
?,(Sat) 3 Jan 1914 (0),Blackpool FC (22),3-1,?,Barnsley FC (21)
?,(Sat) 3 Jan 1914 (0),Leeds City FC (1904-1919) (20),5-1,?,Stockport County FC (22)
?,(Sat) 3 Jan 1914 (0),Nottingham Forest FC (22),1-2,?,Hull City AFC (21)
?,(Sat) 3 Jan 1914 (0),Bristol City FC (21),2-0,?,Bradford Park Avenue AFC (21)
?,(Sat) 3 Jan 1914 (0),Birmingham City FC (22),2-1,?,Notts County FC (24)
?,(Sat) 17 Jan 1914 (2),Bury FC (23),1-0,?,Blackpool FC (23)
?,(Sat) 17 Jan 1914 (2),Leicester City FC (23),0-0,?,Birmingham City FC (23)
?,(Sat) 17 Jan 1914 (2),Hull City AFC (22),1-2,?,Arsenal FC (23)
?,(Sat) 17 Jan 1914 (2),Fulham FC (23),2-1,?,Glossop North End AFC (21)
?,(Sat) 17 Jan 1914 (2),Wolverhampton Wanderers FC (23),4-1,?,Grimsby Town FC (22)
?,(Sat) 17 Jan 1914 (2),Stockport County FC (23),0-1,?,Leyton Orient FC (21)
?,(Sat) 17 Jan 1914 (2),Bradford Park Avenue AFC (22),3-1,?,Leeds City FC (1904-1919) (21)
?,(Sat) 17 Jan 1914 (2),Notts County FC (25),4-0,?,Bristol City FC (22)
?,(Sat) 17 Jan 1914 (2),Barnsley FC (22),5-0,?,Nottingham Forest FC (23)
