Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 24 Jan 1914 (3),Arsenal FC (1),1-0,?,Barnsley FC (1)
?,(Sat) 22 Nov 1913 (46),Arsenal FC (2),1-0,?,Birmingham City (1)
?,(Sat) 28 Feb 1914 (8),Arsenal FC (3),2-1,?,Blackpool FC (1)
?,(Fri) 26 Dec 1913 (51),Arsenal FC (4),2-0,?,Bradford Park Avenue (1)
?,(Sat) 4 Apr 1914 (13),Arsenal FC (5),1-1,?,Bristol City FC (1)
?,(Sat) 4 Oct 1913 (39),Arsenal FC (6),0-1,?,Bury FC (1)
?,(Sat) 14 Mar 1914 (10),Arsenal FC (7),2-0,?,Fulham FC (1)
?,(Sat) 20 Dec 1913 (50),Arsenal FC (8),2-0,?,Glossop North End (1)
?,(Thu) 23 Apr 1914 (16),Arsenal FC (9),2-0,?,Grimsby Town (1)
?,(Sat) 14 Feb 1914 (6),Arsenal FC (10),0-1,?,Huddersfield Town (1)
?,(Sat) 20 Sep 1913 (37),Arsenal FC (11),0-0,?,Hull City (1)
?,(Sat) 6 Dec 1913 (48),Arsenal FC (12),1-0,?,Leeds City (1)
?,(Sat) 6 Sep 1913 (35),Arsenal FC (13),2-1,?,Leicester City (1)
?,(Sat) 18 Apr 1914 (15),Arsenal FC (14),2-2,?,Leyton Orient FC (1)
?,(Sat) 18 Oct 1913 (41),Arsenal FC (15),3-0,?,Lincoln City (1)
?,(Sat) 1 Nov 1913 (43),Arsenal FC (16),3-2,?,Nottingham Forest (1)
?,(Mon) 15 Sep 1913 (37),Arsenal FC (17),3-0,?,Notts County FC (1)
?,(Mon) 13 Apr 1914 (15),Arsenal FC (18),4-0,?,Stockport County (1)
?,(Sat) 3 Jan 1914 (0),Arsenal FC (19),3-1,?,Wolverhampton Wanderers (1)
?,(Sat) 27 Sep 1913 (38),Barnsley FC (2),1-0,?,Arsenal FC (20)
?,(Sat) 11 Oct 1913 (40),Barnsley FC (3),1-1,?,Birmingham City (2)
?,(Sat) 13 Sep 1913 (36),Barnsley FC (4),2-1,?,Blackpool FC (2)
?,(Sat) 22 Nov 1913 (46),Barnsley FC (5),1-2,?,Bradford Park Avenue (2)
