Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 15 Jan 1972 (2),Aldershot Town FC (1),1-1,?,Barrow AFC (1)
?,(Sat) 18 Mar 1972 (11),Aldershot Town FC (2),1-2,?,Brentford FC (1)
?,(Sat) 4 Mar 1972 (9),Aldershot Town FC (3),2-2,?,Bury FC (1)
?,(Fri) 31 Mar 1972 (13),Aldershot Town FC (4),1-1,?,Cambridge United FC (1)
?,(Wed) 1 Sep 1971 (35),Aldershot Town FC (5),0-0,?,Chester FC (1)
?,(Sat) 9 Oct 1971 (40),Aldershot Town FC (6),0-2,?,Colchester United FC (1)
?,(Wed) 12 Apr 1972 (15),Aldershot Town FC (7),0-0,?,Crewe Alexandra FC (1)
?,(Sat) 23 Oct 1971 (42),Aldershot Town FC (8),3-0,?,Darlington FC (1)
?,(Sat) 8 Apr 1972 (14),Aldershot Town FC (9),3-0,?,Doncaster Rovers FC (1)
?,(Sat) 1 Apr 1972 (13),Aldershot Town FC (10),0-0,?,Exeter City FC (1)
?,(Sat) 18 Dec 1971 (50),Aldershot Town FC (11),0-2,?,Gillingham FC (1)
?,(Sat) 27 Nov 1971 (47),Aldershot Town FC (12),1-1,?,Grimsby Town FC (1)
?,(Sat) 19 Feb 1972 (7),Aldershot Town FC (13),2-0,?,Hartlepool United FC (1)
?,(Sat) 22 Apr 1972 (16),Aldershot Town FC (14),0-0,?,Lincoln City FC (1)
?,(Sat) 1 Jan 1972 (0),Aldershot Town FC (15),3-0,?,Newport County AFC (1)
?,(Sat) 29 Jan 1972 (4),Aldershot Town FC (16),0-2,?,Northampton Town FC (1)
?,(Sat) 6 Nov 1971 (44),Aldershot Town FC (17),1-1,?,Peterborough United FC (1)
?,(Sat) 28 Aug 1971 (34),Aldershot Town FC (18),1-2,?,Reading FC (1)
?,(Sat) 25 Sep 1971 (38),Aldershot Town FC (19),1-1,?,Scunthorpe United FC (1)
?,(Sat) 11 Sep 1971 (36),Aldershot Town FC (20),0-0,?,Southend United FC (1)
?,(Wed) 29 Sep 1971 (39),Aldershot Town FC (21),1-1,?,Southport FC (1)
?,(Wed) 3 May 1972 (18),Aldershot Town FC (22),4-0,?,Stockport County FC (1)
?,(Sat) 14 Aug 1971 (32),Aldershot Town FC (23),2-2,?,Workington AFC (1)
?,(Mon) 13 Mar 1972 (11),Barrow AFC (2),1-1,?,Aldershot Town FC (24)
?,(Mon) 24 Apr 1972 (17),Barrow AFC (3),0-3,?,Brentford FC (2)
?,(Mon) 27 Dec 1971 (52),Barrow AFC (4),1-1,?,Bury FC (2)
?,(Sat) 27 Nov 1971 (47),Barrow AFC (5),1-1,?,Cambridge United FC (2)
?,(Sat) 25 Mar 1972 (12),Barrow AFC (6),2-0,?,Chester FC (2)
?,(Sat) 6 Nov 1971 (44),Barrow AFC (7),2-2,?,Colchester United FC (2)
?,(Sat) 21 Aug 1971 (33),Barrow AFC (8),2-1,?,Crewe Alexandra FC (2)
?,(Mon) 17 Apr 1972 (16),Barrow AFC (9),0-4,?,Darlington FC (2)
?,(Sat) 8 Jan 1972 (1),Barrow AFC (10),1-2,?,Doncaster Rovers FC (2)
?,(Mon) 20 Mar 1972 (12),Barrow AFC (11),0-0,?,Exeter City FC (2)
?,(Sat) 8 Apr 1972 (14),Barrow AFC (12),1-0,?,Gillingham FC (2)
?,(Sat) 4 Sep 1971 (35),Barrow AFC (13),0-0,?,Grimsby Town FC (2)
?,(Mon) 3 Apr 1972 (14),Barrow AFC (14),2-0,?,Hartlepool United FC (2)
?,(Sat) 2 Oct 1971 (39),Barrow AFC (15),2-2,?,Lincoln City FC (2)
?,(Sat) 4 Mar 1972 (9),Barrow AFC (16),1-0,?,Newport County AFC (2)
?,(Sat) 14 Aug 1971 (32),Barrow AFC (17),0-1,?,Northampton Town FC (2)
?,(Sat) 11 Mar 1972 (10),Barrow AFC (18),0-2,?,Peterborough United FC (2)
?,(Mon) 27 Sep 1971 (39),Barrow AFC (19),0-0,?,Reading FC (2)
?,(Sat) 23 Oct 1971 (42),Barrow AFC (20),0-1,?,Scunthorpe United FC (2)
?,(Sat) 19 Feb 1972 (7),Barrow AFC (21),2-1,?,Southend United FC (2)
?,(Sat) 18 Sep 1971 (37),Barrow AFC (22),0-2,?,Southport FC (2)
?,(Fri) 28 Jan 1972 (4),Barrow AFC (23),3-2,?,Stockport County FC (2)
?,(Sat) 22 Apr 1972 (16),Barrow AFC (24),2-0,?,Workington AFC (2)
?,(Sat) 21 Aug 1971 (33),Brentford FC (3),1-1,?,Aldershot Town FC (25)
?,(Mon) 30 Aug 1971 (35),Brentford FC (4),4-0,?,Barrow AFC (25)
?,(Sat) 16 Oct 1971 (41),Brentford FC (5),2-0,?,Bury FC (3)
?,(Sat) 8 Apr 1972 (14),Brentford FC (6),2-1,?,Cambridge United FC (3)
?,(Fri) 31 Mar 1972 (13),Brentford FC (7),1-1,?,Chester FC (3)
?,(Sat) 4 Mar 1972 (9),Brentford FC (8),0-2,?,Colchester United FC (3)
?,(Mon) 27 Dec 1971 (52),Brentford FC (9),1-0,?,Crewe Alexandra FC (3)
?,(Sat) 8 Jan 1972 (1),Brentford FC (10),6-2,?,Darlington FC (3)
?,(Mon) 17 Apr 1972 (16),Brentford FC (11),2-1,?,Doncaster Rovers FC (3)
?,(Sat) 22 Apr 1972 (16),Brentford FC (12),1-0,?,Exeter City FC (3)
?,(Sat) 27 Nov 1971 (47),Brentford FC (13),1-3,?,Gillingham FC (3)
?,(Sat) 25 Mar 1972 (12),Brentford FC (14),2-0,?,Grimsby Town FC (3)
?,(Sat) 4 Sep 1971 (35),Brentford FC (15),6-0,?,Hartlepool United FC (3)
?,(Mon) 13 Mar 1972 (11),Brentford FC (16),2-0,?,Lincoln City FC (3)
?,(Sat) 6 Nov 1971 (44),Brentford FC (17),3-1,?,Newport County AFC (3)
?,(Sat) 2 Oct 1971 (39),Brentford FC (18),6-1,?,Northampton Town FC (3)
?,(Sat) 18 Sep 1971 (37),Brentford FC (19),5-1,?,Peterborough United FC (3)
?,(Sat) 29 Jan 1972 (4),Brentford FC (20),1-2,?,Reading FC (3)
?,(Sat) 19 Feb 1972 (7),Brentford FC (21),0-3,?,Scunthorpe United FC (3)
?,(Sat) 23 Oct 1971 (42),Brentford FC (22),1-2,?,Southend United FC (3)
?,(Sat) 11 Dec 1971 (49),Brentford FC (23),1-0,?,Southport FC (3)
?,(Mon) 27 Sep 1971 (39),Brentford FC (24),2-0,?,Stockport County FC (3)
?,(Mon) 27 Mar 1972 (13),Brentford FC (25),2-0,?,Workington AFC (3)
?,(Sat) 13 Nov 1971 (45),Bury FC (4),3-1,?,Aldershot Town FC (26)
?,(Sat) 1 Apr 1972 (13),Bury FC (5),4-0,?,Barrow AFC (26)
?,(Sat) 14 Aug 1971 (32),Bury FC (6),0-2,?,Brentford FC (26)
?,(Sat) 11 Sep 1971 (36),Bury FC (7),0-1,?,Cambridge United FC (4)
?,(Sat) 26 Feb 1972 (8),Bury FC (8),3-1,?,Chester FC (4)
?,(Sat) 28 Aug 1971 (34),Bury FC (9),3-0,?,Colchester United FC (4)
?,(Sat) 12 Feb 1972 (6),Bury FC (10),2-0,?,Crewe Alexandra FC (4)
?,(Sat) 22 Jan 1972 (3),Bury FC (11),3-2,?,Darlington FC (4)
?,(Tue) 11 Apr 1972 (15),Bury FC (12),3-3,?,Doncaster Rovers FC (4)
?,(Sat) 25 Sep 1971 (38),Bury FC (13),4-3,?,Exeter City FC (4)
?,(Tue) 21 Mar 1972 (12),Bury FC (14),5-0,?,Gillingham FC (4)
?,(Sat) 22 Apr 1972 (16),Bury FC (15),1-1,?,Grimsby Town FC (4)
?,(Tue) 19 Oct 1971 (42),Bury FC (16),1-1,?,Hartlepool United FC (4)
?,(Sat) 30 Oct 1971 (43),Bury FC (17),0-1,?,Lincoln City FC (4)
?,(Fri) 31 Mar 1972 (13),Bury FC (18),3-0,?,Newport County AFC (4)
?,(Sat) 27 Nov 1971 (47),Bury FC (19),4-2,?,Northampton Town FC (4)
?,(Tue) 25 Apr 1972 (17),Bury FC (20),1-1,?,Peterborough United FC (4)
?,(Sat) 1 Jan 1972 (0),Bury FC (21),2-1,?,Reading FC (4)
?,(Sat) 9 Oct 1971 (40),Bury FC (22),3-1,?,Scunthorpe United FC (4)
?,(Sat) 18 Dec 1971 (50),Bury FC (23),2-0,?,Southend United FC (4)
?,(Sat) 8 Apr 1972 (14),Bury FC (24),2-1,?,Southport FC (4)
?,(Sat) 18 Mar 1972 (11),Bury FC (25),4-0,?,Stockport County FC (4)
?,(Thu) 9 Mar 1972 (10),Bury FC (26),2-0,?,Workington AFC (4)
?,(Sat) 2 Oct 1971 (39),Cambridge United FC (5),1-1,?,Aldershot Town FC (27)
?,(Sat) 15 Apr 1972 (15),Cambridge United FC (6),1-0,?,Barrow AFC (27)
?,(Sat) 5 Feb 1972 (5),Cambridge United FC (7),1-1,?,Brentford FC (27)
?,(Sat) 25 Mar 1972 (12),Cambridge United FC (8),0-2,?,Bury FC (27)
?,(Sat) 16 Oct 1971 (41),Cambridge United FC (9),2-0,?,Chester FC (5)
?,(Sat) 23 Oct 1971 (42),Cambridge United FC (10),4-2,?,Colchester United FC (5)
?,(Sat) 4 Sep 1971 (35),Cambridge United FC (11),3-2,?,Crewe Alexandra FC (5)
?,(Sat) 18 Sep 1971 (37),Cambridge United FC (12),6-0,?,Darlington FC (5)
?,(Sat) 11 Mar 1972 (10),Cambridge United FC (13),1-1,?,Doncaster Rovers FC (5)
?,(Wed) 29 Sep 1971 (39),Cambridge United FC (14),0-1,?,Exeter City FC (5)
?,(Wed) 26 Apr 1972 (17),Cambridge United FC (15),2-1,?,Gillingham FC (5)
?,(Mon) 27 Dec 1971 (52),Cambridge United FC (16),3-1,?,Grimsby Town FC (5)
?,(Wed) 15 Mar 1972 (11),Cambridge United FC (17),2-1,?,Hartlepool United FC (5)
?,(Mon) 3 Apr 1972 (14),Cambridge United FC (18),0-0,?,Lincoln City FC (5)
?,(Sat) 19 Feb 1972 (7),Cambridge United FC (19),0-1,?,Newport County AFC (5)
?,(Sat) 21 Aug 1971 (33),Cambridge United FC (20),1-1,?,Northampton Town FC (5)
?,(Wed) 19 Apr 1972 (16),Cambridge United FC (21),2-5,?,Peterborough United FC (5)
?,(Sat) 6 Nov 1971 (44),Cambridge United FC (22),4-1,?,Reading FC (5)
?,(Sat) 29 Apr 1972 (17),Cambridge United FC (23),2-0,?,Scunthorpe United FC (5)
?,(Sat) 4 Dec 1971 (48),Cambridge United FC (24),1-1,?,Southend United FC (5)
?,(Sat) 8 Jan 1972 (1),Cambridge United FC (25),0-0,?,Southport FC (5)
?,(Sat) 4 Mar 1972 (9),Cambridge United FC (26),2-0,?,Stockport County FC (5)
?,(Mon) 20 Mar 1972 (12),Cambridge United FC (27),0-0,?,Workington AFC (5)
?,(Wed) 26 Apr 1972 (17),Chester FC (6),0-0,?,Aldershot Town FC (28)
?,(Sat) 11 Sep 1971 (36),Chester FC (7),0-0,?,Barrow AFC (28)
?,(Sat) 25 Sep 1971 (38),Chester FC (8),0-0,?,Brentford FC (28)
?,(Sat) 6 Nov 1971 (44),Chester FC (9),2-0,?,Bury FC (28)
?,(Sat) 14 Aug 1971 (32),Chester FC (10),1-1,?,Cambridge United FC (28)
?,(Mon) 3 Apr 1972 (14),Chester FC (11),2-1,?,Colchester United FC (6)
?,(Sat) 22 Apr 1972 (16),Chester FC (12),0-0,?,Crewe Alexandra FC (6)
?,(Sat) 19 Feb 1972 (7),Chester FC (13),2-1,?,Darlington FC (6)
?,(Sat) 27 Nov 1971 (47),Chester FC (14),1-1,?,Doncaster Rovers FC (6)
?,(Sat) 1 Jan 1972 (0),Chester FC (15),1-2,?,Exeter City FC (6)
?,(Sat) 28 Aug 1971 (34),Chester FC (16),5-1,?,Gillingham FC (6)
?,(Sat) 8 Apr 1972 (14),Chester FC (17),1-2,?,Grimsby Town FC (6)
?,(Sat) 23 Oct 1971 (42),Chester FC (18),4-0,?,Hartlepool United FC (6)
?,(Tue) 21 Mar 1972 (12),Chester FC (19),2-1,?,Lincoln City FC (6)
?,(Sat) 1 Apr 1972 (13),Chester FC (20),3-0,?,Newport County AFC (6)
?,(Wed) 29 Sep 1971 (39),Chester FC (21),3-2,?,Northampton Town FC (6)
?,(Sat) 4 Mar 1972 (9),Chester FC (22),1-1,?,Peterborough United FC (6)
?,(Sat) 18 Mar 1972 (11),Chester FC (23),2-0,?,Reading FC (6)
?,(Wed) 19 Apr 1972 (16),Chester FC (24),0-0,?,Scunthorpe United FC (6)
?,(Sat) 9 Oct 1971 (40),Chester FC (25),1-1,?,Southend United FC (6)
?,(Sat) 29 Jan 1972 (4),Chester FC (26),1-1,?,Southport FC (6)
?,(Sat) 15 Jan 1972 (2),Chester FC (27),0-0,?,Stockport County FC (6)
?,(Sat) 18 Dec 1971 (50),Chester FC (28),2-1,?,Workington AFC (6)
?,(Sat) 11 Mar 1972 (10),Colchester United FC (7),1-0,?,Aldershot Town FC (29)
?,(Sat) 26 Feb 1972 (8),Colchester United FC (8),0-1,?,Barrow AFC (29)
?,(Sat) 13 Nov 1971 (45),Colchester United FC (9),1-1,?,Brentford FC (29)
?,(Sat) 8 Jan 1972 (1),Colchester United FC (10),0-0,?,Bury FC (29)
?,(Sat) 12 Feb 1972 (6),Colchester United FC (11),1-1,?,Cambridge United FC (29)
?,(Fri) 1 Oct 1971 (39),Colchester United FC (12),1-0,?,Chester FC (29)
?,(Fri) 17 Sep 1971 (37),Colchester United FC (13),4-2,?,Crewe Alexandra FC (7)
?,(Fri) 24 Mar 1972 (12),Colchester United FC (14),4-3,?,Darlington FC (7)
?,(Mon) 13 Mar 1972 (11),Colchester United FC (15),1-2,?,Doncaster Rovers FC (7)
?,(Fri) 26 Nov 1971 (47),Colchester United FC (16),3-0,?,Exeter City FC (7)
?,(Fri) 29 Oct 1971 (43),Colchester United FC (17),2-2,?,Gillingham FC (7)
