Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 4 Apr 1972 (14),Birmingham City FC (1),2-1,?,Blackpool FC (1)
?,(Sat) 18 Sep 1971 (37),Birmingham City FC (2),1-0,?,Bristol City FC (1)
?,(Sat) 19 Feb 1972 (7),Birmingham City FC (3),2-0,?,Burnley FC (1)
?,(Mon) 27 Dec 1971 (52),Birmingham City FC (4),3-0,?,Cardiff City FC (1)
?,(Sat) 21 Aug 1971 (33),Birmingham City FC (5),3-2,?,Carlisle United FC (1)
?,(Sat) 4 Sep 1971 (35),Birmingham City FC (6),4-1,?,Charlton Athletic FC (1)
?,(Sat) 27 Nov 1971 (47),Birmingham City FC (7),3-1,?,Fulham FC (1)
?,(Tue) 25 Apr 1972 (17),Birmingham City FC (8),2-0,?,Hull City AFC (1)
?,(Sat) 6 Nov 1971 (44),Birmingham City FC (9),2-0,?,Leyton Orient FC (1)
?,(Sat) 25 Mar 1972 (12),Birmingham City FC (10),1-0,?,Luton Town FC (1)
?,(Sat) 22 Apr 1972 (16),Birmingham City FC (11),1-1,?,Middlesbrough FC (1)
?,(Sat) 8 Apr 1972 (14),Birmingham City FC (12),1-0,?,Millwall FC (1)
?,(Sat) 4 Mar 1972 (9),Birmingham City FC (13),4-0,?,Norwich City FC (1)
?,(Sat) 2 Oct 1971 (39),Birmingham City FC (14),0-0,?,Oxford United FC (1)
?,(Sat) 8 Jan 1972 (1),Birmingham City FC (15),6-3,?,Portsmouth FC (1)
?,(Sat) 23 Oct 1971 (42),Birmingham City FC (16),2-2,?,Preston North End FC (1)
?,(Sat) 11 Mar 1972 (10),Birmingham City FC (17),0-0,?,Queens Park Rangers FC (1)
?,(Sat) 11 Dec 1971 (49),Birmingham City FC (18),0-0,?,Sheffield Wednesday FC (1)
?,(Sat) 16 Oct 1971 (41),Birmingham City FC (19),1-1,?,Sunderland AFC (1)
?,(Sat) 29 Jan 1972 (4),Birmingham City FC (20),4-1,?,Swindon Town FC (1)
?,(Tue) 28 Sep 1971 (39),Birmingham City FC (21),4-1,?,Watford FC (1)
?,(Sat) 25 Sep 1971 (38),Blackpool FC (2),1-1,?,Birmingham City FC (22)
?,(Sat) 22 Jan 1972 (3),Blackpool FC (3),1-0,?,Bristol City FC (2)
?,(Sat) 1 Apr 1972 (13),Blackpool FC (4),4-2,?,Burnley FC (2)
?,(Mon) 16 Aug 1971 (33),Blackpool FC (5),3-0,?,Cardiff City FC (2)
?,(Sat) 6 Nov 1971 (44),Blackpool FC (6),2-0,?,Carlisle United FC (2)
?,(Sat) 29 Apr 1972 (17),Blackpool FC (7),5-0,?,Charlton Athletic FC (2)
?,(Sat) 19 Feb 1972 (7),Blackpool FC (8),2-1,?,Fulham FC (2)
?,(Sat) 18 Dec 1971 (50),Blackpool FC (9),1-1,?,Hull City AFC (2)
?,(Sat) 9 Oct 1971 (40),Blackpool FC (10),4-1,?,Leyton Orient FC (2)
?,(Sat) 20 Nov 1971 (46),Blackpool FC (11),0-1,?,Luton Town FC (2)
?,(Mon) 3 Apr 1972 (14),Blackpool FC (12),3-1,?,Middlesbrough FC (2)
?,(Sat) 18 Mar 1972 (11),Blackpool FC (13),0-0,?,Millwall FC (2)
?,(Sat) 11 Sep 1971 (36),Blackpool FC (14),1-2,?,Norwich City FC (2)
?,(Sat) 15 Apr 1972 (15),Blackpool FC (15),2-0,?,Oxford United FC (2)
?,(Mon) 24 Apr 1972 (17),Blackpool FC (16),1-2,?,Portsmouth FC (2)
?,(Sat) 4 Dec 1971 (48),Blackpool FC (17),1-1,?,Preston North End FC (2)
?,(Sat) 23 Oct 1971 (42),Blackpool FC (18),1-1,?,Queens Park Rangers FC (2)
?,(Sat) 28 Aug 1971 (34),Blackpool FC (19),1-0,?,Sheffield Wednesday FC (2)
?,(Sat) 4 Mar 1972 (9),Blackpool FC (20),1-1,?,Sunderland AFC (2)
?,(Sat) 14 Aug 1971 (32),Blackpool FC (21),4-1,?,Swindon Town FC (2)
?,(Sat) 1 Jan 1972 (0),Blackpool FC (22),5-0,?,Watford FC (2)
?,(Sat) 1 Jan 1972 (0),Bristol City FC (3),1-0,?,Birmingham City FC (23)
?,(Tue) 28 Sep 1971 (39),Bristol City FC (4),4-0,?,Blackpool FC (23)
?,(Sat) 18 Dec 1971 (50),Bristol City FC (5),0-2,?,Burnley FC (3)
?,(Tue) 31 Aug 1971 (35),Bristol City FC (6),2-0,?,Cardiff City FC (3)
?,(Fri) 19 Nov 1971 (46),Bristol City FC (7),1-4,?,Carlisle United FC (3)
