Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Apr 1966 (16),Aldershot Town FC (1),1-1,?,Barnsley FC (1)
?,(Sat) 19 Feb 1966 (7),Aldershot Town FC (2),3-1,?,Barrow AFC (1)
?,(Sat) 9 Apr 1966 (14),Aldershot Town FC (3),5-2,?,Bradford City (1)
?,(Wed) 27 Apr 1966 (17),Aldershot Town FC (4),5-1,?,Bradford Park Avenue (1)
?,(Sat) 9 Oct 1965 (40),Aldershot Town FC (5),2-2,?,Chester FC (1)
?,(Wed) 15 Sep 1965 (37),Aldershot Town FC (6),1-3,?,Chesterfield FC (1)
?,(Sat) 20 Nov 1965 (46),Aldershot Town FC (7),1-3,?,Colchester United (1)
?,(Sat) 7 May 1966 (18),Aldershot Town FC (8),1-0,?,Crewe Alexandra (1)
?,(Wed) 23 Mar 1966 (12),Aldershot Town FC (9),0-1,?,Darlington FC (1)
?,(Sat) 12 Mar 1966 (10),Aldershot Town FC (10),1-1,?,Doncaster Rovers (1)
?,(Fri) 8 Apr 1966 (14),Aldershot Town FC (11),0-0,?,Halifax Town (1)
?,(Sat) 11 Sep 1965 (36),Aldershot Town FC (12),5-0,?,Hartlepool United (1)
?,(Sat) 23 Oct 1965 (42),Aldershot Town FC (13),2-0,?,Lincoln City (1)
?,(Sat) 28 Aug 1965 (34),Aldershot Town FC (14),3-1,?,Luton Town (1)
?,(Wed) 6 Oct 1965 (40),Aldershot Town FC (15),2-1,?,Newport County AFC (1)
?,(Wed) 9 Mar 1966 (10),Aldershot Town FC (16),0-0,?,Notts County FC (1)
?,(Sat) 12 Feb 1966 (6),Aldershot Town FC (17),3-0,?,Port Vale FC (1)
?,(Sat) 29 Jan 1966 (4),Aldershot Town FC (18),2-3,?,Rochdale AFC (1)
?,(Sat) 25 Sep 1965 (38),Aldershot Town FC (19),3-0,?,Southport FC (1)
?,(Sat) 6 Nov 1965 (44),Aldershot Town FC (20),1-0,?,Stockport County (1)
?,(Wed) 16 Feb 1966 (7),Aldershot Town FC (21),3-2,?,Torquay United (1)
?,(Sat) 8 Jan 1966 (1),Aldershot Town FC (22),1-3,?,Tranmere Rovers (1)
?,(Sat) 26 Mar 1966 (12),Aldershot Town FC (23),2-2,?,Wrexham AFC (1)
?,(Tue) 15 Mar 1966 (11),Barnsley FC (2),2-1,?,Aldershot Town FC (24)
?,(Fri) 15 Oct 1965 (41),Barnsley FC (3),3-0,?,Barrow AFC (2)
?,(Sat) 28 Aug 1965 (34),Barnsley FC (4),4-2,?,Bradford City (2)
?,(Fri) 15 Apr 1966 (15),Barnsley FC (5),1-1,?,Bradford Park Avenue (2)
?,(Tue) 23 Nov 1965 (47),Barnsley FC (6),0-2,?,Chester FC (2)
?,(Fri) 3 Sep 1965 (35),Barnsley FC (7),0-0,?,Chesterfield FC (2)
?,(Sat) 26 Feb 1966 (8),Barnsley FC (8),1-1,?,Colchester United (2)
?,(Sat) 29 Jan 1966 (4),Barnsley FC (9),0-1,?,Crewe Alexandra (2)
