Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 29 Aug 1931 (34),Barnsley FC (1),1-2,?,Bradford City (1)
?,(Sat) 5 Mar 1932 (9),Barnsley FC (2),2-2,?,Bradford Park Avenue (1)
?,(Sat) 20 Feb 1932 (7),Barnsley FC (3),1-1,?,Bristol City FC (1)
?,(Sat) 16 Apr 1932 (15),Barnsley FC (4),0-1,?,Burnley FC (1)
?,(Mon) 7 Sep 1931 (36),Barnsley FC (5),0-1,?,Bury FC (1)
?,(Sat) 30 Apr 1932 (17),Barnsley FC (6),1-4,?,Charlton Athletic (1)
?,(Sat) 12 Dec 1931 (49),Barnsley FC (7),3-1,?,Chesterfield FC (1)
?,(Sat) 16 Jan 1932 (2),Barnsley FC (8),0-2,?,Leeds United (1)
?,(Sat) 17 Oct 1931 (41),Barnsley FC (9),0-0,?,Manchester United (1)
?,(Sat) 26 Dec 1931 (51),Barnsley FC (10),2-1,?,Millwall FC (1)
?,(Sat) 19 Mar 1932 (11),Barnsley FC (11),3-1,?,Nottingham Forest (1)
?,(Sat) 6 Feb 1932 (5),Barnsley FC (12),1-1,?,Notts County FC (1)
?,(Mon) 31 Aug 1931 (35),Barnsley FC (13),3-1,?,Oldham Athletic (1)
?,(Sat) 3 Oct 1931 (39),Barnsley FC (14),0-0,?,Plymouth Argyle (1)
?,(Mon) 28 Mar 1932 (13),Barnsley FC (15),3-0,?,Port Vale FC (1)
?,(Sat) 28 Nov 1931 (47),Barnsley FC (16),4-2,?,Preston North End (1)
?,(Sat) 2 Apr 1932 (13),Barnsley FC (17),3-3,?,Southampton FC (1)
?,(Sat) 14 Nov 1931 (45),Barnsley FC (18),1-0,?,Stoke City (1)
?,(Sat) 12 Sep 1931 (36),Barnsley FC (19),2-3,?,Swansea City (1)
?,(Sat) 30 Jan 1932 (4),Barnsley FC (20),3-2,?,Tottenham Hotspur (1)
?,(Sat) 31 Oct 1931 (43),Barnsley FC (21),2-2,?,Wolverhampton Wanderers (1)
?,(Sat) 2 Jan 1932 (0),Bradford City (2),9-1,?,Barnsley FC (22)
?,(Sat) 19 Mar 1932 (11),Bradford City (3),0-0,?,Bradford Park Avenue (2)
?,(Sat) 19 Sep 1931 (37),Bradford City (4),3-0,?,Bristol City FC (2)
?,(Sat) 14 Nov 1931 (45),Bradford City (5),1-2,?,Burnley FC (2)
?,(Sat) 3 Oct 1931 (39),Bradford City (6),1-3,?,Bury FC (2)
?,(Sat) 17 Oct 1931 (41),Bradford City (7),1-1,?,Charlton Athletic (2)
?,(Sat) 2 Apr 1932 (13),Bradford City (8),3-0,?,Chesterfield FC (2)
?,(Mon) 28 Mar 1932 (13),Bradford City (9),4-1,?,Leeds United (2)
?,(Sat) 12 Dec 1931 (49),Bradford City (10),4-3,?,Manchester United (2)
?,(Sat) 7 May 1932 (18),Bradford City (11),0-0,?,Millwall FC (2)
