Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 26 Nov 1983 (47),AFC Bournemouth (1),2-2,?,Bolton Wanderers (1)
?,(Sat) 12 May 1984 (19),AFC Bournemouth (2),4-1,?,Bradford City (1)
?,(Sat) 18 Feb 1984 (7),AFC Bournemouth (3),0-3,?,Brentford FC (1)
?,(Tue) 27 Sep 1983 (39),AFC Bournemouth (4),0-1,?,Bristol Rovers (1)
?,(Mon) 9 Apr 1984 (15),AFC Bournemouth (5),1-0,?,Burnley FC (1)
?,(Sat) 31 Dec 1983 (52),AFC Bournemouth (6),3-1,?,Exeter City (1)
?,(Sat) 24 Sep 1983 (38),AFC Bournemouth (7),2-0,?,Gillingham FC (1)
?,(Sat) 5 Nov 1983 (44),AFC Bournemouth (8),2-3,?,Hull City (1)
?,(Tue) 24 Apr 1984 (17),AFC Bournemouth (9),3-2,?,Leyton Orient FC (1)
?,(Sat) 4 Feb 1984 (5),AFC Bournemouth (10),3-0,?,Lincoln City (1)
?,(Sat) 21 Jan 1984 (3),AFC Bournemouth (11),1-1,?,Millwall FC (1)
?,(Mon) 26 Dec 1983 (52),AFC Bournemouth (12),1-1,?,Newport County AFC (1)
?,(Sat) 22 Oct 1983 (42),AFC Bournemouth (13),2-1,?,Oxford United (1)
?,(Sat) 8 Oct 1983 (40),AFC Bournemouth (14),2-1,?,Plymouth Argyle (1)
?,(Sat) 5 May 1984 (18),AFC Bournemouth (15),1-1,?,Port Vale FC (1)
?,(Sat) 27 Aug 1983 (34),AFC Bournemouth (16),0-1,?,Preston North End (1)
?,(Tue) 1 Nov 1983 (44),AFC Bournemouth (17),4-2,?,Rotherham United (1)
?,(Sat) 14 Apr 1984 (15),AFC Bournemouth (18),1-1,?,Scunthorpe United (1)
?,(Sat) 24 Mar 1984 (12),AFC Bournemouth (19),0-1,?,Sheffield United FC (1)
?,(Sat) 10 Mar 1984 (10),AFC Bournemouth (20),1-0,?,Southend United (1)
?,(Sat) 3 Mar 1984 (9),AFC Bournemouth (21),3-0,?,Walsall FC (1)
?,(Sat) 10 Sep 1983 (36),AFC Bournemouth (22),0-1,?,Wigan Athletic (1)
?,(Sat) 31 Mar 1984 (13),AFC Bournemouth (23),2-3,?,Wimbledon FC (1)
?,(Sat) 28 Apr 1984 (17),Bolton Wanderers (2),0-1,?,AFC Bournemouth (24)
?,(Tue) 27 Mar 1984 (13),Bolton Wanderers (3),0-2,?,Bradford City (2)
?,(Sat) 3 Dec 1983 (48),Bolton Wanderers (4),1-0,?,Brentford FC (2)
?,(Sat) 4 Feb 1984 (5),Bolton Wanderers (5),3-0,?,Bristol Rovers (2)
?,(Tue) 27 Sep 1983 (39),Bolton Wanderers (6),0-0,?,Burnley FC (2)
?,(Sat) 17 Mar 1984 (11),Bolton Wanderers (7),1-0,?,Exeter City (2)
?,(Sat) 7 Apr 1984 (14),Bolton Wanderers (8),0-1,?,Gillingham FC (2)
?,(Tue) 18 Oct 1983 (42),Bolton Wanderers (9),0-0,?,Hull City (2)
?,(Sat) 5 Nov 1983 (44),Bolton Wanderers (10),3-2,?,Leyton Orient FC (2)
?,(Tue) 14 Feb 1984 (7),Bolton Wanderers (11),0-2,?,Lincoln City (2)
?,(Mon) 2 Jan 1984 (1),Bolton Wanderers (12),2-0,?,Millwall FC (2)
?,(Sat) 15 Oct 1983 (41),Bolton Wanderers (13),2-3,?,Newport County AFC (2)
?,(Tue) 27 Dec 1983 (52),Bolton Wanderers (14),1-0,?,Oxford United (2)
?,(Mon) 16 Apr 1984 (16),Bolton Wanderers (15),2-1,?,Plymouth Argyle (2)
?,(Sat) 25 Feb 1984 (8),Bolton Wanderers (16),2-0,?,Port Vale FC (2)
?,(Sat) 17 Dec 1983 (50),Bolton Wanderers (17),2-2,?,Preston North End (2)
?,(Sat) 24 Sep 1983 (38),Bolton Wanderers (18),2-0,?,Rotherham United (2)
?,(Sat) 21 Jan 1984 (3),Bolton Wanderers (19),0-0,?,Scunthorpe United (2)
?,(Mon) 7 May 1984 (19),Bolton Wanderers (20),3-1,?,Sheffield United FC (2)
?,(Sat) 29 Oct 1983 (43),Bolton Wanderers (21),2-0,?,Southend United (2)
?,(Sat) 10 Sep 1983 (36),Bolton Wanderers (22),8-1,?,Walsall FC (2)
?,(Sat) 21 Apr 1984 (16),Bolton Wanderers (23),0-1,?,Wigan Athletic (2)
?,(Sat) 27 Aug 1983 (34),Bolton Wanderers (24),2-0,?,Wimbledon FC (2)
?,(Sat) 17 Dec 1983 (50),Bradford City (3),5-2,?,AFC Bournemouth (25)
?,(Sat) 3 Sep 1983 (35),Bradford City (4),0-2,?,Bolton Wanderers (25)
?,(Sat) 28 Apr 1984 (17),Bradford City (5),1-1,?,Brentford FC (3)
?,(Wed) 2 May 1984 (18),Bradford City (6),0-1,?,Bristol Rovers (3)
?,(Sat) 21 Apr 1984 (16),Bradford City (7),2-1,?,Burnley FC (3)
?,(Sat) 1 Oct 1983 (39),Bradford City (8),1-3,?,Exeter City (3)
?,(Wed) 11 Apr 1984 (15),Bradford City (9),3-2,?,Gillingham FC (3)
?,(Wed) 7 Sep 1983 (36),Bradford City (10),0-0,?,Hull City (3)
?,(Sat) 14 Jan 1984 (2),Bradford City (11),4-1,?,Leyton Orient FC (3)
?,(Mon) 7 May 1984 (19),Bradford City (12),0-0,?,Lincoln City (3)
?,(Sat) 12 Nov 1983 (45),Bradford City (13),3-3,?,Millwall FC (3)
?,(Wed) 25 Apr 1984 (17),Bradford City (14),1-0,?,Newport County AFC (3)
?,(Sat) 3 Mar 1984 (9),Bradford City (15),2-2,?,Oxford United (3)
?,(Sat) 3 Dec 1983 (48),Bradford City (16),2-0,?,Plymouth Argyle (3)
?,(Sat) 11 Feb 1984 (6),Bradford City (17),2-2,?,Port Vale FC (3)
?,(Mon) 2 Jan 1984 (1),Bradford City (18),3-2,?,Preston North End (3)
?,(Sat) 18 Feb 1984 (7),Bradford City (19),1-0,?,Rotherham United (3)
?,(Sat) 8 Oct 1983 (40),Bradford City (20),2-2,?,Scunthorpe United (3)
?,(Sat) 7 Apr 1984 (14),Bradford City (21),2-1,?,Sheffield United FC (3)
?,(Sat) 17 Sep 1983 (37),Bradford City (22),1-1,?,Southend United (3)
?,(Sat) 22 Oct 1983 (42),Bradford City (23),0-0,?,Walsall FC (3)
?,(Tue) 27 Dec 1983 (52),Bradford City (24),6-2,?,Wigan Athletic (3)
?,(Sat) 7 Jan 1984 (1),Bradford City (25),5-2,?,Wimbledon FC (3)
?,(Sat) 29 Oct 1983 (43),Brentford FC (4),1-1,?,AFC Bournemouth (26)
?,(Sat) 14 Apr 1984 (15),Brentford FC (5),3-0,?,Bolton Wanderers (26)
?,(Sat) 26 Nov 1983 (47),Brentford FC (6),1-4,?,Bradford City (26)
?,(Sat) 31 Mar 1984 (13),Brentford FC (7),2-2,?,Bristol Rovers (4)
?,(Sat) 24 Sep 1983 (38),Brentford FC (8),0-0,?,Burnley FC (4)
?,(Fri) 20 Apr 1984 (16),Brentford FC (9),3-0,?,Exeter City (4)
?,(Sat) 4 Feb 1984 (5),Brentford FC (10),2-3,?,Gillingham FC (4)
?,(Sat) 15 Oct 1983 (41),Brentford FC (11),1-1,?,Hull City (4)
?,(Sat) 10 Mar 1984 (10),Brentford FC (12),1-1,?,Leyton Orient FC (4)
?,(Sat) 10 Sep 1983 (36),Brentford FC (13),3-0,?,Lincoln City (4)
?,(Sat) 27 Aug 1983 (34),Brentford FC (14),2-2,?,Millwall FC (4)
?,(Sat) 31 Dec 1983 (52),Brentford FC (15),2-0,?,Newport County AFC (4)
?,(Sat) 17 Mar 1984 (11),Brentford FC (16),1-2,?,Oxford United (4)
?,(Sat) 5 Nov 1983 (44),Brentford FC (17),2-2,?,Plymouth Argyle (4)
?,(Tue) 18 Oct 1983 (42),Brentford FC (18),3-1,?,Port Vale FC (4)
?,(Tue) 3 Apr 1984 (14),Brentford FC (19),4-1,?,Preston North End (4)
?,(Tue) 20 Mar 1984 (12),Brentford FC (20),2-1,?,Rotherham United (4)
?,(Sat) 5 May 1984 (18),Brentford FC (21),3-0,?,Scunthorpe United (4)
?,(Sat) 25 Feb 1984 (8),Brentford FC (22),1-3,?,Sheffield United FC (4)
?,(Tue) 14 Feb 1984 (7),Brentford FC (23),0-0,?,Southend United (4)
?,(Sat) 12 May 1984 (19),Brentford FC (24),1-1,?,Walsall FC (4)
?,(Sat) 21 Jan 1984 (3),Brentford FC (25),0-1,?,Wigan Athletic (4)
?,(Sat) 24 Dec 1983 (51),Brentford FC (26),3-4,?,Wimbledon FC (4)
?,(Sat) 7 Apr 1984 (14),Bristol Rovers (5),1-3,?,AFC Bournemouth (27)
?,(Sat) 1 Oct 1983 (39),Bristol Rovers (6),2-1,?,Bolton Wanderers (27)
?,(Sat) 15 Oct 1983 (41),Bristol Rovers (7),1-0,?,Bradford City (27)
?,(Tue) 6 Sep 1983 (36),Bristol Rovers (8),3-1,?,Brentford FC (27)
?,(Sat) 12 Nov 1983 (45),Bristol Rovers (9),2-1,?,Burnley FC (5)
?,(Sat) 17 Sep 1983 (37),Bristol Rovers (10),2-0,?,Exeter City (5)
?,(Tue) 27 Dec 1983 (52),Bristol Rovers (11),3-0,?,Gillingham FC (5)
?,(Sat) 17 Dec 1983 (50),Bristol Rovers (12),1-3,?,Hull City (5)
?,(Sat) 11 Feb 1984 (6),Bristol Rovers (13),0-0,?,Leyton Orient FC (5)
?,(Sat) 28 Apr 1984 (17),Bristol Rovers (14),3-1,?,Lincoln City (5)
?,(Tue) 8 May 1984 (19),Bristol Rovers (15),3-2,?,Millwall FC (5)
?,(Sat) 14 Jan 1984 (2),Bristol Rovers (16),4-0,?,Newport County AFC (5)
?,(Sat) 21 Apr 1984 (16),Bristol Rovers (17),1-1,?,Oxford United (5)
?,(Sat) 3 Mar 1984 (9),Bristol Rovers (18),2-0,?,Plymouth Argyle (5)
?,(Sat) 28 Jan 1984 (4),Bristol Rovers (19),0-0,?,Port Vale FC (5)
?,(Tue) 1 Nov 1983 (44),Bristol Rovers (20),3-1,?,Preston North End (5)
?,(Tue) 6 Mar 1984 (10),Bristol Rovers (21),2-0,?,Rotherham United (5)
?,(Sat) 22 Oct 1983 (42),Bristol Rovers (22),4-1,?,Scunthorpe United (5)
?,(Sat) 3 Dec 1983 (48),Bristol Rovers (23),1-1,?,Sheffield United FC (5)
?,(Sat) 3 Sep 1983 (35),Bristol Rovers (24),2-1,?,Southend United (5)
?,(Sat) 18 Feb 1984 (7),Bristol Rovers (25),4-2,?,Walsall FC (5)
?,(Tue) 27 Mar 1984 (13),Bristol Rovers (26),2-1,?,Wigan Athletic (5)
?,(Sat) 17 Mar 1984 (11),Bristol Rovers (27),1-1,?,Wimbledon FC (5)
?,(Sat) 3 Sep 1983 (35),Burnley FC (6),5-1,?,AFC Bournemouth (28)
?,(Sat) 31 Mar 1984 (13),Burnley FC (7),2-2,?,Bolton Wanderers (28)
?,(Mon) 26 Dec 1983 (52),Burnley FC (8),1-2,?,Bradford City (28)
?,(Sat) 11 Feb 1984 (6),Burnley FC (9),2-2,?,Brentford FC (28)
?,(Sat) 10 Mar 1984 (10),Burnley FC (10),0-0,?,Bristol Rovers (28)
?,(Tue) 14 Feb 1984 (7),Burnley FC (11),4-0,?,Exeter City (6)
?,(Sat) 15 Oct 1983 (41),Burnley FC (12),2-3,?,Gillingham FC (6)
?,(Tue) 15 May 1984 (20),Burnley FC (13),0-2,?,Hull City (6)
?,(Sat) 5 May 1984 (18),Burnley FC (14),2-3,?,Leyton Orient FC (6)
?,(Sat) 25 Feb 1984 (8),Burnley FC (15),4-0,?,Lincoln City (6)
?,(Sat) 17 Mar 1984 (11),Burnley FC (16),1-0,?,Millwall FC (6)
?,(Tue) 6 Sep 1983 (36),Burnley FC (17),2-0,?,Newport County AFC (6)
?,(Tue) 27 Mar 1984 (13),Burnley FC (18),1-1,?,Oxford United (6)
?,(Sat) 1 Oct 1983 (39),Burnley FC (19),2-1,?,Plymouth Argyle (6)
?,(Sat) 26 Nov 1983 (47),Burnley FC (20),7-0,?,Port Vale FC (6)
?,(Sat) 5 Nov 1983 (44),Burnley FC (21),2-1,?,Preston North End (6)
?,(Sat) 14 Apr 1984 (15),Burnley FC (22),2-2,?,Rotherham United (6)
?,(Sat) 31 Dec 1983 (52),Burnley FC (23),5-0,?,Scunthorpe United (6)
?,(Tue) 8 Nov 1983 (45),Burnley FC (24),2-1,?,Sheffield United FC (6)
?,(Tue) 18 Oct 1983 (42),Burnley FC (25),3-0,?,Southend United (6)
?,(Mon) 23 Apr 1984 (17),Burnley FC (26),0-2,?,Walsall FC (6)
?,(Sat) 29 Oct 1983 (43),Burnley FC (27),3-0,?,Wigan Athletic (6)
?,(Sat) 12 May 1984 (19),Burnley FC (28),0-2,?,Wimbledon FC (6)
?,(Mon) 7 May 1984 (19),Exeter City (7),0-2,?,AFC Bournemouth (29)
?,(Sat) 8 Oct 1983 (40),Exeter City (8),2-2,?,Bolton Wanderers (29)
?,(Fri) 3 Feb 1984 (5),Exeter City (9),0-2,?,Bradford City (29)
?,(Tue) 27 Dec 1983 (52),Exeter City (10),1-2,?,Brentford FC (29)
?,(Sat) 21 Jan 1984 (3),Exeter City (11),1-2,?,Bristol Rovers (29)
?,(Wed) 2 Nov 1983 (44),Exeter City (12),1-1,?,Burnley FC (29)
?,(Sat) 3 Mar 1984 (9),Exeter City (13),0-0,?,Gillingham FC (7)
?,(Sat) 3 Dec 1983 (48),Exeter City (14),2-1,?,Hull City (7)
?,(Sat) 18 Feb 1984 (7),Exeter City (15),3-4,?,Leyton Orient FC (7)
?,(Wed) 28 Sep 1983 (39),Exeter City (16),0-3,?,Lincoln City (7)
?,(Sat) 17 Dec 1983 (50),Exeter City (17),3-2,?,Millwall FC (7)
?,(Sat) 22 Oct 1983 (42),Exeter City (18),1-2,?,Newport County AFC (7)
?,(Mon) 2 Jan 1984 (1),Exeter City (19),3-1,?,Oxford United (7)
?,(Sat) 21 Apr 1984 (16),Exeter City (20),1-1,?,Plymouth Argyle (7)
?,(Sat) 5 Nov 1983 (44),Exeter City (21),1-1,?,Port Vale FC (7)
?,(Sat) 28 Apr 1984 (17),Exeter City (22),2-1,?,Preston North End (7)
?,(Sat) 10 Sep 1983 (36),Exeter City (23),0-1,?,Rotherham United (7)
?,(Wed) 11 Apr 1984 (15),Exeter City (24),1-1,?,Scunthorpe United (7)
?,(Sat) 10 Mar 1984 (10),Exeter City (25),1-2,?,Sheffield United FC (7)
?,(Fri) 23 Mar 1984 (12),Exeter City (26),3-3,?,Southend United (7)
?,(Sat) 27 Aug 1983 (34),Exeter City (27),0-1,?,Walsall FC (7)
?,(Sat) 7 Apr 1984 (14),Exeter City (28),1-1,?,Wigan Athletic (7)
?,(Sat) 24 Sep 1983 (38),Exeter City (29),0-3,?,Wimbledon FC (7)
?,(Sat) 11 Feb 1984 (6),Gillingham FC (8),2-1,?,AFC Bournemouth (30)
?,(Tue) 6 Sep 1983 (36),Gillingham FC (9),2-0,?,Bolton Wanderers (30)
?,(Tue) 14 Feb 1984 (7),Gillingham FC (10),0-0,?,Bradford City (30)
?,(Sat) 1 Oct 1983 (39),Gillingham FC (11),4-2,?,Brentford FC (30)
?,(Mon) 23 Apr 1984 (17),Gillingham FC (12),1-2,?,Bristol Rovers (30)
?,(Sat) 24 Mar 1984 (12),Gillingham FC (13),0-1,?,Burnley FC (30)
?,(Tue) 18 Oct 1983 (42),Gillingham FC (14),3-1,?,Exeter City (30)
?,(Sat) 3 Sep 1983 (35),Gillingham FC (15),1-2,?,Hull City (8)
?,(Sat) 31 Mar 1984 (13),Gillingham FC (16),3-1,?,Leyton Orient FC (8)
?,(Sat) 5 Nov 1983 (44),Gillingham FC (17),2-0,?,Lincoln City (8)
?,(Sat) 29 Oct 1983 (43),Gillingham FC (18),3-3,?,Millwall FC (8)
?,(Sat) 5 May 1984 (18),Gillingham FC (19),4-1,?,Newport County AFC (8)
?,(Sat) 17 Sep 1983 (37),Gillingham FC (20),2-3,?,Oxford United (8)
?,(Tue) 1 May 1984 (18),Gillingham FC (21),2-1,?,Plymouth Argyle (8)
?,(Sat) 14 Apr 1984 (15),Gillingham FC (22),1-1,?,Port Vale FC (8)
?,(Sat) 8 Oct 1983 (40),Gillingham FC (23),2-0,?,Preston North End (8)
?,(Sat) 26 Nov 1983 (47),Gillingham FC (24),4-2,?,Rotherham United (8)
?,(Sat) 12 May 1984 (19),Gillingham FC (25),1-1,?,Scunthorpe United (8)
?,(Sat) 14 Jan 1984 (2),Gillingham FC (26),4-2,?,Sheffield United FC (8)
?,(Mon) 26 Dec 1983 (52),Gillingham FC (27),5-1,?,Southend United (8)
?,(Sat) 10 Mar 1984 (10),Gillingham FC (28),1-3,?,Walsall FC (8)
?,(Sat) 25 Feb 1984 (8),Gillingham FC (29),3-0,?,Wigan Athletic (8)
?,(Sat) 31 Dec 1983 (52),Gillingham FC (30),0-1,?,Wimbledon FC (8)
?,(Tue) 6 Mar 1984 (10),Hull City (9),3-1,?,AFC Bournemouth (31)
?,(Sat) 3 Mar 1984 (9),Hull City (10),1-1,?,Bolton Wanderers (31)
?,(Sat) 31 Mar 1984 (13),Hull City (11),1-0,?,Bradford City (31)
?,(Sat) 24 Mar 1984 (12),Hull City (12),2-0,?,Brentford FC (31)
?,(Sat) 12 May 1984 (19),Hull City (13),0-0,?,Bristol Rovers (31)
?,(Sat) 27 Aug 1983 (34),Hull City (14),4-1,?,Burnley FC (31)
?,(Sat) 14 Apr 1984 (15),Hull City (15),1-0,?,Exeter City (31)
?,(Tue) 17 Apr 1984 (16),Hull City (16),0-0,?,Gillingham FC (31)
?,(Sat) 26 Nov 1983 (47),Hull City (17),2-1,?,Leyton Orient FC (9)
?,(Sat) 24 Sep 1983 (38),Hull City (18),2-0,?,Lincoln City (9)
?,(Sat) 10 Sep 1983 (36),Hull City (19),5-0,?,Millwall FC (9)
?,(Sat) 12 Nov 1983 (45),Hull City (20),0-0,?,Newport County AFC (9)
?,(Tue) 28 Feb 1984 (9),Hull City (21),0-1,?,Oxford United (9)
?,(Sat) 22 Oct 1983 (42),Hull City (22),1-2,?,Plymouth Argyle (9)
?,(Sat) 31 Dec 1983 (52),Hull City (23),1-0,?,Port Vale FC (9)
?,(Tue) 10 Apr 1984 (15),Hull City (24),3-0,?,Preston North End (9)
?,(Mon) 23 Apr 1984 (17),Hull City (25),5-0,?,Rotherham United (9)
?,(Mon) 26 Dec 1983 (52),Hull City (26),1-0,?,Scunthorpe United (9)
?,(Sat) 8 Oct 1983 (40),Hull City (27),4-1,?,Sheffield United FC (9)
?,(Sat) 5 May 1984 (18),Hull City (28),2-1,?,Southend United (9)
?,(Tue) 1 Nov 1983 (44),Hull City (29),2-2,?,Walsall FC (9)
?,(Sat) 4 Feb 1984 (5),Hull City (30),1-0,?,Wigan Athletic (9)
?,(Tue) 27 Sep 1983 (39),Hull City (31),1-0,?,Wimbledon FC (9)
?,(Tue) 27 Dec 1983 (52),Leyton Orient FC (10),2-0,?,AFC Bournemouth (32)
?,(Tue) 6 Mar 1984 (10),Leyton Orient FC (11),2-1,?,Bolton Wanderers (32)
?,(Sat) 27 Aug 1983 (34),Leyton Orient FC (12),2-0,?,Bradford City (32)
?,(Sat) 12 Nov 1983 (45),Leyton Orient FC (13),2-0,?,Brentford FC (32)
?,(Fri) 23 Sep 1983 (38),Leyton Orient FC (14),0-1,?,Bristol Rovers (32)
?,(Mon) 2 Jan 1984 (1),Leyton Orient FC (15),1-2,?,Burnley FC (32)
?,(Sat) 29 Oct 1983 (43),Leyton Orient FC (16),2-2,?,Exeter City (32)
?,(Mon) 24 Oct 1983 (43),Leyton Orient FC (17),1-1,?,Gillingham FC (32)
?,(Sat) 28 Apr 1984 (17),Leyton Orient FC (18),3-1,?,Hull City (32)
?,(Sat) 7 Apr 1984 (14),Leyton Orient FC (19),1-1,?,Lincoln City (10)
?,(Sat) 21 Apr 1984 (16),Leyton Orient FC (20),5-3,?,Millwall FC (10)
?,(Sat) 17 Mar 1984 (11),Leyton Orient FC (21),2-2,?,Newport County AFC (10)
?,(Mon) 7 May 1984 (19),Leyton Orient FC (22),1-2,?,Oxford United (10)
?,(Sat) 17 Dec 1983 (50),Leyton Orient FC (23),3-2,?,Plymouth Argyle (10)
?,(Fri) 14 Oct 1983 (41),Leyton Orient FC (24),3-0,?,Port Vale FC (10)
?,(Sat) 3 Dec 1983 (48),Leyton Orient FC (25),2-1,?,Preston North End (10)
?,(Sun) 22 Jan 1984 (3),Leyton Orient FC (26),2-1,?,Rotherham United (10)
?,(Fri) 9 Sep 1983 (36),Leyton Orient FC (27),1-0,?,Scunthorpe United (10)
?,(Tue) 18 Oct 1983 (42),Leyton Orient FC (28),2-0,?,Sheffield United FC (10)
?,(Sun) 26 Feb 1984 (8),Leyton Orient FC (29),1-0,?,Southend United (10)
?,(Sat) 7 Jan 1984 (1),Leyton Orient FC (30),0-1,?,Walsall FC (10)
?,(Fri) 27 Jan 1984 (4),Leyton Orient FC (31),0-0,?,Wigan Athletic (10)
?,(Sat) 4 Feb 1984 (5),Leyton Orient FC (32),2-6,?,Wimbledon FC (10)
?,(Sat) 1 Oct 1983 (39),Lincoln City (11),3-0,?,AFC Bournemouth (33)
?,(Wed) 2 Nov 1983 (44),Lincoln City (12),0-0,?,Bolton Wanderers (33)
?,(Sat) 31 Dec 1983 (52),Lincoln City (13),2-3,?,Bradford City (33)
?,(Wed) 1 Feb 1984 (5),Lincoln City (14),2-0,?,Brentford FC (33)
?,(Sat) 26 Nov 1983 (47),Lincoln City (15),4-0,?,Bristol Rovers (33)
?,(Sat) 22 Oct 1983 (42),Lincoln City (16),3-1,?,Burnley FC (33)
?,(Sat) 31 Mar 1984 (13),Lincoln City (17),1-1,?,Exeter City (33)
?,(Wed) 7 Mar 1984 (10),Lincoln City (18),4-0,?,Gillingham FC (33)
?,(Sat) 11 Feb 1984 (6),Lincoln City (19),1-3,?,Hull City (33)
?,(Wed) 7 Sep 1983 (36),Lincoln City (20),2-0,?,Leyton Orient FC (33)
?,(Sat) 15 Oct 1983 (41),Lincoln City (21),2-2,?,Millwall FC (11)
?,(Sat) 3 Mar 1984 (9),Lincoln City (22),2-3,?,Newport County AFC (11)
?,(Sat) 14 Jan 1984 (2),Lincoln City (23),2-2,?,Oxford United (11)
?,(Sat) 17 Sep 1983 (37),Lincoln City (24),3-1,?,Plymouth Argyle (11)
?,(Sat) 12 May 1984 (19),Lincoln City (25),3-2,?,Port Vale FC (11)
?,(Sat) 18 Feb 1984 (7),Lincoln City (26),2-1,?,Preston North End (11)
?,(Sat) 5 May 1984 (18),Lincoln City (27),0-1,?,Rotherham United (11)
?,(Sat) 12 Nov 1983 (45),Lincoln City (28),2-1,?,Scunthorpe United (11)
?,(Sat) 3 Sep 1983 (35),Lincoln City (29),0-2,?,Sheffield United FC (11)
?,(Mon) 23 Apr 1984 (17),Lincoln City (30),1-2,?,Southend United (11)
?,(Mon) 26 Dec 1983 (52),Lincoln City (31),2-1,?,Walsall FC (11)
?,(Sat) 17 Mar 1984 (11),Lincoln City (32),0-1,?,Wigan Athletic (11)
?,(Sat) 14 Apr 1984 (15),Lincoln City (33),1-2,?,Wimbledon FC (11)
?,(Sat) 17 Sep 1983 (37),Millwall FC (12),3-1,?,AFC Bournemouth (34)
?,(Sat) 5 May 1984 (18),Millwall FC (13),3-0,?,Bolton Wanderers (34)
?,(Sat) 10 Mar 1984 (10),Millwall FC (14),0-0,?,Bradford City (34)
?,(Sun) 15 Jan 1984 (2),Millwall FC (15),1-2,?,Brentford FC (34)
?,(Fri) 30 Dec 1983 (52),Millwall FC (16),1-0,?,Bristol Rovers (34)
?,(Sun) 9 Oct 1983 (40),Millwall FC (17),2-0,?,Burnley FC (34)
?,(Sat) 12 May 1984 (19),Millwall FC (18),3-0,?,Exeter City (34)
?,(Sun) 19 Feb 1984 (7),Millwall FC (19),2-2,?,Gillingham FC (34)
?,(Sat) 28 Jan 1984 (4),Millwall FC (20),1-0,?,Hull City (34)
?,(Mon) 26 Dec 1983 (52),Millwall FC (21),4-3,?,Leyton Orient FC (34)
?,(Tue) 1 May 1984 (18),Millwall FC (22),0-2,?,Lincoln City (34)
?,(Tue) 1 Nov 1983 (44),Millwall FC (23),1-1,?,Newport County AFC (12)
?,(Sat) 11 Feb 1984 (6),Millwall FC (24),2-1,?,Oxford United (12)
?,(Sat) 3 Sep 1983 (35),Millwall FC (25),1-0,?,Plymouth Argyle (12)
?,(Tue) 6 Sep 1983 (36),Millwall FC (26),3-2,?,Port Vale FC (12)
?,(Fri) 21 Oct 1983 (42),Millwall FC (27),1-0,?,Preston North End (12)
?,(Sat) 3 Mar 1984 (9),Millwall FC (28),2-0,?,Rotherham United (12)
?,(Sat) 26 Nov 1983 (47),Millwall FC (29),2-1,?,Scunthorpe United (12)
?,(Sat) 1 Oct 1983 (39),Millwall FC (30),1-2,?,Sheffield United FC (12)
?,(Wed) 18 Apr 1984 (16),Millwall FC (31),4-0,?,Southend United (12)
?,(Sat) 14 Apr 1984 (15),Millwall FC (32),2-0,?,Walsall FC (12)
?,(Sat) 5 Nov 1983 (44),Millwall FC (33),2-0,?,Wigan Athletic (12)
?,(Mon) 23 Apr 1984 (17),Millwall FC (34),1-1,?,Wimbledon FC (12)
?,(Sat) 21 Apr 1984 (16),Newport County AFC (13),2-1,?,AFC Bournemouth (35)
?,(Sat) 24 Mar 1984 (12),Newport County AFC (14),2-3,?,Bolton Wanderers (35)
?,(Sat) 10 Sep 1983 (36),Newport County AFC (15),4-3,?,Bradford City (35)
?,(Mon) 7 May 1984 (19),Newport County AFC (16),1-1,?,Brentford FC (35)
?,(Sat) 27 Aug 1983 (34),Newport County AFC (17),2-1,?,Bristol Rovers (35)
?,(Sat) 7 Apr 1984 (14),Newport County AFC (18),1-0,?,Burnley FC (35)
?,(Sat) 25 Feb 1984 (8),Newport County AFC (19),1-0,?,Exeter City (35)
?,(Tue) 27 Mar 1984 (13),Newport County AFC (20),1-0,?,Gillingham FC (35)
?,(Sat) 10 Mar 1984 (10),Newport County AFC (21),1-1,?,Hull City (35)
?,(Sat) 8 Oct 1983 (40),Newport County AFC (22),0-0,?,Leyton Orient FC (35)
?,(Tue) 18 Oct 1983 (42),Newport County AFC (23),1-0,?,Lincoln City (35)
?,(Tue) 14 Feb 1984 (7),Newport County AFC (24),1-1,?,Millwall FC (35)
?,(Sat) 28 Apr 1984 (17),Newport County AFC (25),1-1,?,Oxford United (13)
?,(Tue) 27 Dec 1983 (52),Newport County AFC (26),2-0,?,Plymouth Argyle (13)
?,(Sat) 29 Oct 1983 (43),Newport County AFC (27),2-1,?,Port Vale FC (13)
?,(Tue) 27 Sep 1983 (39),Newport County AFC (28),1-1,?,Preston North End (13)
?,(Sat) 4 Feb 1984 (5),Newport County AFC (29),1-4,?,Rotherham United (13)
?,(Sat) 24 Sep 1983 (38),Newport County AFC (30),1-1,?,Scunthorpe United (13)
?,(Sat) 17 Dec 1983 (50),Newport County AFC (31),0-2,?,Sheffield United FC (13)
