Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 27 Aug 1983 (34),Sunderland AFC (1),1-1,?,Norwich City FC (1)
?,(Sat) 27 Aug 1983 (34),Aston Villa FC (1),4-3,?,West Bromwich Albion FC (1)
?,(Sat) 27 Aug 1983 (34),Everton FC (1),1-0,?,Stoke City FC (1)
?,(Sat) 27 Aug 1983 (34),Manchester United FC (1),3-1,?,Queens Park Rangers FC (1)
?,(Sat) 27 Aug 1983 (34),Ipswich Town FC (1),3-1,?,Tottenham Hotspur FC (1)
?,(Sat) 27 Aug 1983 (34),Nottingham Forest FC (1),0-1,?,Southampton FC (1)
?,(Sat) 27 Aug 1983 (34),Watford FC (1),2-3,?,Coventry City FC (1)
?,(Sat) 27 Aug 1983 (34),Arsenal FC (1),2-1,?,Luton Town FC (1)
?,(Sat) 27 Aug 1983 (34),Wolverhampton Wanderers FC (1),1-1,?,Liverpool FC (1)
?,(Sat) 27 Aug 1983 (34),West Ham United FC (1),4-0,?,Birmingham City FC (1)
?,(Sat) 27 Aug 1983 (34),Leicester City FC (1),0-4,?,Notts County FC (1)
?,(Mon) 29 Aug 1983 (35),Manchester United FC (2),1-2,?,Nottingham Forest FC (2)
?,(Mon) 29 Aug 1983 (35),Stoke City FC (2),3-1,?,West Bromwich Albion FC (2)
?,(Mon) 29 Aug 1983 (35),Aston Villa FC (2),1-0,?,Sunderland AFC (2)
?,(Mon) 29 Aug 1983 (35),Everton FC (2),0-1,?,West Ham United FC (2)
?,(Mon) 29 Aug 1983 (35),Tottenham Hotspur FC (2),1-1,?,Coventry City FC (2)
?,(Mon) 29 Aug 1983 (35),Wolverhampton Wanderers FC (2),1-2,?,Arsenal FC (2)
?,(Mon) 29 Aug 1983 (35),Southampton FC (2),0-0,?,Queens Park Rangers FC (2)
?,(Tue) 30 Aug 1983 (35),Watford FC (2),2-2,?,Ipswich Town FC (2)
?,(Tue) 30 Aug 1983 (35),Notts County FC (2),2-1,?,Birmingham City FC (2)
?,(Wed) 31 Aug 1983 (35),Norwich City FC (2),0-1,?,Liverpool FC (2)
?,(Wed) 31 Aug 1983 (35),Leicester City FC (2),0-3,?,Luton Town FC (2)
?,(Sat) 3 Sep 1983 (35),West Bromwich Albion FC (3),1-0,?,Leicester City FC (3)
?,(Sat) 3 Sep 1983 (35),Norwich City FC (3),3-0,?,Wolverhampton Wanderers FC (3)
?,(Sat) 3 Sep 1983 (35),Luton Town FC (3),4-1,?,Sunderland AFC (3)
?,(Sat) 3 Sep 1983 (35),Southampton FC (3),1-0,?,Arsenal FC (3)
?,(Sat) 3 Sep 1983 (35),Stoke City FC (3),0-1,?,Manchester United FC (3)
?,(Sat) 3 Sep 1983 (35),Liverpool FC (3),1-0,?,Nottingham Forest FC (3)
?,(Sat) 3 Sep 1983 (35),Birmingham City FC (3),2-0,?,Watford FC (3)
?,(Sat) 3 Sep 1983 (35),Notts County FC (3),0-2,?,Ipswich Town FC (3)
?,(Sat) 3 Sep 1983 (35),Coventry City FC (3),1-1,?,Everton FC (3)
?,(Sat) 3 Sep 1983 (35),Queens Park Rangers FC (3),2-1,?,Aston Villa FC (3)
?,(Sat) 3 Sep 1983 (35),Tottenham Hotspur FC (3),0-2,?,West Ham United FC (3)
?,(Tue) 6 Sep 1983 (36),Arsenal FC (4),2-3,?,Manchester United FC (4)
?,(Tue) 6 Sep 1983 (36),Coventry City FC (4),2-1,?,Notts County FC (4)
?,(Tue) 6 Sep 1983 (36),Luton Town FC (4),2-2,?,Norwich City FC (4)
?,(Tue) 6 Sep 1983 (36),Liverpool FC (4),1-1,?,Southampton FC (4)
?,(Tue) 6 Sep 1983 (36),Queens Park Rangers FC (4),1-1,?,Watford FC (4)
?,(Tue) 6 Sep 1983 (36),Birmingham City FC (4),1-0,?,Stoke City FC (4)
?,(Tue) 6 Sep 1983 (36),West Ham United FC (4),3-1,?,Leicester City FC (4)
?,(Tue) 6 Sep 1983 (36),Ipswich Town FC (4),3-0,?,Everton FC (4)
?,(Wed) 7 Sep 1983 (36),Sunderland AFC (4),3-2,?,Wolverhampton Wanderers FC (4)
?,(Wed) 7 Sep 1983 (36),Nottingham Forest FC (4),2-2,?,Aston Villa FC (4)
?,(Wed) 7 Sep 1983 (36),West Bromwich Albion FC (4),1-1,?,Tottenham Hotspur FC (4)
?,(Sat) 10 Sep 1983 (36),West Ham United FC (5),5-2,?,Coventry City FC (5)
?,(Sat) 10 Sep 1983 (36),Watford FC (5),3-1,?,Notts County FC (5)
?,(Sat) 10 Sep 1983 (36),Leicester City FC (5),0-3,?,Tottenham Hotspur FC (5)
?,(Sat) 10 Sep 1983 (36),Sunderland AFC (5),0-2,?,Southampton FC (5)
?,(Sat) 10 Sep 1983 (36),Nottingham Forest FC (5),3-2,?,Queens Park Rangers FC (5)
?,(Sat) 10 Sep 1983 (36),Manchester United FC (5),2-0,?,Luton Town FC (5)
?,(Sat) 10 Sep 1983 (36),Everton FC (5),0-0,?,West Bromwich Albion FC (5)
?,(Sat) 10 Sep 1983 (36),Wolverhampton Wanderers FC (5),1-1,?,Birmingham City FC (5)
?,(Sat) 10 Sep 1983 (36),Arsenal FC (5),0-2,?,Liverpool FC (5)
?,(Sat) 10 Sep 1983 (36),Ipswich Town FC (5),5-0,?,Stoke City FC (5)
?,(Sat) 10 Sep 1983 (36),Aston Villa FC (5),1-0,?,Norwich City FC (5)
?,(Sat) 17 Sep 1983 (37),Queens Park Rangers FC (6),3-0,?,Sunderland AFC (6)
?,(Sat) 17 Sep 1983 (37),Luton Town FC (6),4-0,?,Wolverhampton Wanderers FC (6)
?,(Sat) 17 Sep 1983 (37),Southampton FC (6),3-0,?,Manchester United FC (6)
?,(Sat) 17 Sep 1983 (37),Notts County FC (6),0-4,?,Arsenal FC (6)
?,(Sat) 17 Sep 1983 (37),Stoke City FC (6),0-4,?,Watford FC (6)
?,(Sat) 17 Sep 1983 (37),Coventry City FC (6),2-1,?,Leicester City FC (6)
?,(Sat) 17 Sep 1983 (37),Liverpool FC (6),2-1,?,Aston Villa FC (6)
?,(Sat) 17 Sep 1983 (37),Tottenham Hotspur FC (6),1-2,?,Everton FC (6)
?,(Sat) 17 Sep 1983 (37),Birmingham City FC (6),1-0,?,Ipswich Town FC (6)
?,(Sat) 17 Sep 1983 (37),West Bromwich Albion FC (6),1-0,?,West Ham United FC (6)
?,(Sat) 17 Sep 1983 (37),Norwich City FC (6),2-3,?,Nottingham Forest FC (6)
?,(Sat) 24 Sep 1983 (38),Everton FC (7),1-1,?,Birmingham City FC (7)
?,(Sat) 24 Sep 1983 (38),West Ham United FC (7),3-0,?,Notts County FC (7)
?,(Sat) 24 Sep 1983 (38),Nottingham Forest FC (7),1-0,?,Luton Town FC (7)
?,(Sat) 24 Sep 1983 (38),Wolverhampton Wanderers FC (7),0-4,?,Queens Park Rangers FC (7)
?,(Sat) 24 Sep 1983 (38),Arsenal FC (7),3-0,?,Norwich City FC (7)
?,(Sat) 24 Sep 1983 (38),Aston Villa FC (7),1-0,?,Southampton FC (7)
?,(Sat) 24 Sep 1983 (38),Watford FC (7),2-3,?,Tottenham Hotspur FC (7)
?,(Sat) 24 Sep 1983 (38),Ipswich Town FC (7),3-4,?,West Bromwich Albion FC (7)
?,(Sat) 24 Sep 1983 (38),Sunderland AFC (7),1-0,?,Coventry City FC (7)
?,(Sat) 24 Sep 1983 (38),Manchester United FC (7),1-0,?,Liverpool FC (7)
?,(Sat) 24 Sep 1983 (38),Leicester City FC (7),2-2,?,Stoke City FC (7)
?,(Sat) 1 Oct 1983 (39),West Bromwich Albion FC (8),2-0,?,Watford FC (8)
?,(Sat) 1 Oct 1983 (39),Luton Town FC (8),1-0,?,Aston Villa FC (8)
?,(Sat) 1 Oct 1983 (39),Stoke City FC (8),3-1,?,West Ham United FC (8)
?,(Sat) 1 Oct 1983 (39),Norwich City FC (8),3-3,?,Manchester United FC (8)
?,(Sat) 1 Oct 1983 (39),Notts County FC (8),0-1,?,Everton FC (8)
?,(Sat) 1 Oct 1983 (39),Queens Park Rangers FC (8),2-0,?,Arsenal FC (8)
?,(Sat) 1 Oct 1983 (39),Coventry City FC (8),1-2,?,Ipswich Town FC (8)
?,(Sat) 1 Oct 1983 (39),Birmingham City FC (8),2-1,?,Leicester City FC (8)
?,(Sat) 1 Oct 1983 (39),Liverpool FC (8),0-1,?,Sunderland AFC (8)
?,(Sat) 1 Oct 1983 (39),Southampton FC (8),1-0,?,Wolverhampton Wanderers FC (8)
?,(Sun) 2 Oct 1983 (39),Tottenham Hotspur FC (8),2-1,?,Nottingham Forest FC (8)
?,(Sat) 15 Oct 1983 (41),Everton FC (9),0-1,?,Luton Town FC (9)
?,(Sat) 15 Oct 1983 (41),Watford FC (9),1-3,?,Norwich City FC (9)
?,(Sat) 15 Oct 1983 (41),West Ham United FC (9),1-3,?,Liverpool FC (9)
?,(Sat) 15 Oct 1983 (41),Ipswich Town FC (9),0-2,?,Queens Park Rangers FC (9)
?,(Sat) 15 Oct 1983 (41),Aston Villa FC (9),1-0,?,Birmingham City FC (9)
?,(Sat) 15 Oct 1983 (41),Wolverhampton Wanderers FC (9),2-3,?,Tottenham Hotspur FC (9)
?,(Sat) 15 Oct 1983 (41),Arsenal FC (9),0-1,?,Coventry City FC (9)
?,(Sat) 15 Oct 1983 (41),Sunderland AFC (9),2-2,?,Stoke City FC (9)
?,(Sat) 15 Oct 1983 (41),Manchester United FC (9),3-0,?,West Bromwich Albion FC (9)
?,(Sun) 16 Oct 1983 (41),Nottingham Forest FC (9),3-1,?,Notts County FC (9)
?,(Wed) 19 Oct 1983 (42),Norwich City FC (10),3-1,?,Leicester City FC (9)
?,(Sat) 22 Oct 1983 (42),Luton Town FC (10),3-1,?,Southampton FC (9)
?,(Sat) 22 Oct 1983 (42),West Ham United FC (10),0-0,?,Norwich City FC (11)
?,(Sat) 22 Oct 1983 (42),Everton FC (10),1-0,?,Watford FC (10)
?,(Sat) 22 Oct 1983 (42),Coventry City FC (10),1-2,?,West Bromwich Albion FC (10)
?,(Sat) 22 Oct 1983 (42),Arsenal FC (10),4-1,?,Nottingham Forest FC (10)
?,(Sat) 22 Oct 1983 (42),Notts County FC (10),1-1,?,Stoke City FC (10)
