Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Aug 1934 (34),Walsall FC (1),1-2,?,Hartlepool United FC (1)
?,(Sat) 25 Aug 1934 (34),Wrexham AFC (1),1-1,?,Barrow AFC (1)
?,(Sat) 25 Aug 1934 (34),Tranmere Rovers FC (1),3-1,?,Carlisle United FC (1)
?,(Sat) 25 Aug 1934 (34),FC Halifax Town (1),2-1,?,Mansfield Town FC (1)
?,(Sat) 25 Aug 1934 (34),Gateshead FC (1),2-4,?,Chester FC (1)
?,(Sat) 25 Aug 1934 (34),Rotherham United FC (1),2-2,?,Chesterfield FC (1)
?,(Sat) 25 Aug 1934 (34),Crewe Alexandra FC (1),1-1,?,Doncaster Rovers FC (1)
?,(Sat) 25 Aug 1934 (34),Stockport County FC (1),6-1,?,Southport FC (1)
?,(Sat) 25 Aug 1934 (34),Lincoln City FC (1),3-0,?,Rochdale AFC (1)
?,(Sat) 25 Aug 1934 (34),Accrington Stanley FC (1),1-3,?,New Brighton Tower FC (1898-1901) (1)
?,(Sat) 25 Aug 1934 (34),Darlington FC (1),2-0,?,York City FC (1)
?,(Mon) 27 Aug 1934 (35),Chesterfield FC (2),0-2,?,Tranmere Rovers FC (2)
?,(Mon) 27 Aug 1934 (35),Rotherham United FC (2),2-2,?,FC Halifax Town (2)
?,(Tue) 28 Aug 1934 (35),Rochdale AFC (2),0-1,?,Barrow AFC (2)
?,(Tue) 28 Aug 1934 (35),Southport FC (2),1-2,?,Doncaster Rovers FC (2)
?,(Wed) 29 Aug 1934 (35),York City FC (2),3-1,?,Stockport County FC (2)
?,(Wed) 29 Aug 1934 (35),Mansfield Town FC (2),3-4,?,Lincoln City FC (2)
?,(Wed) 29 Aug 1934 (35),Hartlepool United FC (2),0-2,?,Chester FC (2)
?,(Wed) 29 Aug 1934 (35),Wrexham AFC (2),4-2,?,Walsall FC (2)
?,(Wed) 29 Aug 1934 (35),New Brighton Tower FC (1898-1901) (2),1-1,?,Crewe Alexandra FC (2)
?,(Wed) 29 Aug 1934 (35),Gateshead FC (2),3-0,?,Darlington FC (2)
?,(Thu) 30 Aug 1934 (35),Carlisle United FC (2),2-0,?,Accrington Stanley FC (2)
?,(Sat) 1 Sep 1934 (35),Southport FC (3),1-1,?,Gateshead FC (3)
?,(Sat) 1 Sep 1934 (35),Carlisle United FC (3),0-2,?,Wrexham AFC (3)
?,(Sat) 1 Sep 1934 (35),York City FC (3),1-2,?,Lincoln City FC (3)
?,(Sat) 1 Sep 1934 (35),New Brighton Tower FC (1898-1901) (3),0-1,?,Darlington FC (3)
?,(Sat) 1 Sep 1934 (35),Chester FC (3),4-0,?,Accrington Stanley FC (3)
?,(Sat) 1 Sep 1934 (35),Mansfield Town FC (3),2-1,?,Rotherham United FC (3)
?,(Sat) 1 Sep 1934 (35),Hartlepool United FC (3),4-2,?,Crewe Alexandra FC (3)
?,(Sat) 1 Sep 1934 (35),Barrow AFC (3),2-0,?,FC Halifax Town (3)
?,(Sat) 1 Sep 1934 (35),Rochdale AFC (3),1-1,?,Tranmere Rovers FC (3)
