Date,Team 1,Team 2,FT,HT
1999-08-07,Birmingham,Fulham,2-2,0-1
1999-08-07,Blackburn,Port Vale,0-0,0-0
1999-08-07,Charlton,Barnsley,3-1,2-0
1999-08-07,Crystal Palace,Crewe,1-1,0-0
1999-08-07,Grimsby,Stockport,0-1,0-0
1999-08-07,Ipswich,Nott'm Forest,3-1,2-0
1999-08-07,Portsmouth,Sheffield United,2-0,1-0
1999-08-07,QPR,Huddersfield,3-1,2-0
1999-08-07,Tranmere,Bolton,0-0,0-0
1999-08-07,Walsall,Swindon,0-0,0-0
1999-08-07,West Brom,Norwich,1-1,0-0
1999-08-08,Man City,Wolves,0-1,0-1
1999-08-13,Huddersfield,Blackburn,3-2,1-0
1999-08-14,Barnsley,Crystal Palace,2-3,1-1
1999-08-14,Bolton,QPR,2-1,1-1
1999-08-14,Fulham,Man City,0-0,0-0
1999-08-14,Norwich,Birmingham,0-1,0-1
1999-08-14,Nott'm Forest,Grimsby,2-1,1-0
1999-08-14,Port Vale,West Brom,1-2,1-1
1999-08-14,Sheffield United,Walsall,1-1,1-1
1999-08-14,Stockport,Tranmere,2-1,0-1
1999-08-14,Wolves,Portsmouth,1-1,0-1
1999-08-15,Swindon,Ipswich,1-4,1-1
1999-08-20,West Brom,Nott'm Forest,1-1,0-0
1999-08-21,Birmingham,Port Vale,4-2,3-2
1999-08-21,Blackburn,Barnsley,1-2,0-0
1999-08-21,Charlton,Norwich,1-0,0-0
1999-08-21,Crystal Palace,Swindon,1-2,1-1
1999-08-21,Grimsby,Fulham,1-1,1-1
1999-08-21,Ipswich,Bolton,1-0,0-0
1999-08-21,Man City,Sheffield United,6-0,2-0
1999-08-21,Portsmouth,Stockport,2-0,0-0
1999-08-21,QPR,Wolves,1-1,0-1
1999-08-21,Tranmere,Huddersfield,1-0,1-0
1999-08-21,Walsall,Crewe,1-4,1-1
1999-08-27,Crewe,Grimsby,1-1,0-0
1999-08-27,Stockport,Birmingham,2-0,0-0
1999-08-28,Barnsley,Portsmouth,6-0,1-0
1999-08-28,Bolton,Man City,0-1,0-1
1999-08-28,Fulham,Charlton,2-1,2-0
1999-08-28,Huddersfield,Crystal Palace,7-1,3-0
1999-08-28,Norwich,Blackburn,0-2,0-1
1999-08-28,Nott'm Forest,QPR,1-1,1-0
1999-08-28,Port Vale,Tranmere,1-0,0-0
1999-08-28,Sheffield United,Ipswich,2-2,0-2
1999-08-28,Swindon,West Brom,1-2,1-0
1999-08-28,Wolves,Walsall,1-2,1-2
1999-08-30,Birmingham,Crewe,5-1,3-1
1999-08-30,Grimsby,Swindon,1-0,1-0
1999-08-30,Ipswich,Barnsley,6-1,3-1
1999-08-30,Man City,Nott'm Forest,1-0,1-0
1999-08-30,Portsmouth,Huddersfield,0-0,0-0
1999-08-30,Tranmere,Sheffield United,1-3,1-3
1999-08-30,Walsall,Norwich,2-2,1-1
1999-08-30,West Brom,Fulham,0-0,0-0
1999-08-31,QPR,Port Vale,3-2,1-0
1999-09-03,Barnsley,Tranmere,3-0,1-0
1999-09-04,Nott'm Forest,Walsall,4-1,1-1
1999-09-04,Sheffield United,Crystal Palace,3-1,2-0
1999-09-05,Bolton,Birmingham,3-3,1-3
1999-09-05,Port Vale,Grimsby,3-1,2-0
1999-09-10,Barnsley,Stockport,2-1,2-0
1999-09-11,Birmingham,West Brom,1-1,1-0
1999-09-11,Blackburn,Tranmere,2-0,0-0
1999-09-11,Charlton,Bolton,2-1,1-1
1999-09-11,Grimsby,Walsall,1-0,0-0
1999-09-11,Man City,Crystal Palace,2-1,1-1
1999-09-11,Norwich,Crewe,2-1,1-1
1999-09-11,Port Vale,Fulham,0-2,0-1
1999-09-11,Portsmouth,Ipswich,1-1,0-0
1999-09-11,Swindon,Nott'm Forest,0-0,0-0
1999-09-11,Wolves,Huddersfield,0-1,0-0
1999-09-18,Bolton,Barnsley,2-2,1-1
1999-09-18,Crewe,Swindon,2-1,1-0
1999-09-18,Crystal Palace,Grimsby,3-0,2-0
1999-09-18,Fulham,QPR,1-0,1-0
1999-09-18,Huddersfield,Norwich,1-0,0-0
1999-09-18,Ipswich,Birmingham,0-1,0-1
1999-09-18,Sheffield United,Charlton,1-2,1-1
1999-09-18,Stockport,Port Vale,1-0,1-0
1999-09-18,Tranmere,Portsmouth,2-4,0-3
1999-09-18,Walsall,Man City,0-1,0-1
1999-09-18,West Brom,Blackburn,2-2,1-0
1999-09-19,Nott'm Forest,Wolves,1-1,0-1
1999-09-25,Barnsley,Huddersfield,4-2,1-1
1999-09-25,Birmingham,QPR,2-0,1-0
1999-09-25,Blackburn,Walsall,2-0,2-0
1999-09-25,Bolton,Nott'm Forest,3-2,1-0
1999-09-25,Fulham,Crewe,3-0,3-0
1999-09-25,Port Vale,Swindon,2-0,0-0
1999-09-25,Portsmouth,Grimsby,1-2,1-1
1999-09-25,Sheffield United,Wolves,3-0,0-0
1999-09-25,Stockport,Norwich,2-2,1-1
1999-09-25,Tranmere,Charlton,2-2,1-1
1999-09-25,West Brom,Crystal Palace,0-0,0-0
1999-09-26,Ipswich,Man City,2-1,1-0
1999-09-28,Charlton,Stockport,4-0,0-0
1999-09-28,Crystal Palace,Wolves,1-1,0-1
1999-09-28,Norwich,Man City,1-0,1-0
1999-09-28,Swindon,Blackburn,2-1,2-0
1999-10-01,Nott'm Forest,Barnsley,3-0,0-0
1999-10-02,Charlton,Birmingham,1-0,1-0
1999-10-02,Crystal Palace,Portsmouth,4-0,1-0
1999-10-02,Grimsby,Ipswich,2-1,1-0
1999-10-02,Huddersfield,Sheffield United,4-1,2-0
1999-10-02,Man City,Port Vale,2-1,2-0
1999-10-02,Norwich,Fulham,1-2,1-0
1999-10-02,QPR,Blackburn,0-0,0-0
1999-10-02,Swindon,Bolton,0-4,0-4
1999-10-02,Walsall,Stockport,1-2,0-1
1999-10-03,Crewe,Tranmere,0-2,0-0
1999-10-03,Wolves,West Brom,1-1,1-0
1999-10-08,Walsall,Birmingham,1-0,0-0
1999-10-09,Crewe,Sheffield United,1-0,1-0
1999-10-09,Huddersfield,Port Vale,2-2,2-0
1999-10-09,QPR,Tranmere,2-1,1-0
1999-10-09,Swindon,Stockport,1-1,1-1
1999-10-09,Wolves,Bolton,1-0,1-0
1999-10-16,Barnsley,Wolves,1-2,0-2
1999-10-16,Birmingham,Crystal Palace,2-0,1-0
1999-10-16,Blackburn,Grimsby,1-1,1-1
1999-10-16,Bolton,Huddersfield,1-0,1-0
1999-10-16,Fulham,Swindon,1-0,0-0
1999-10-16,Ipswich,QPR,1-4,1-1
1999-10-16,Port Vale,Norwich,0-1,0-0
1999-10-16,Portsmouth,Charlton,0-2,0-1
1999-10-16,Sheffield United,Nott'm Forest,2-1,0-1
1999-10-16,Stockport,Crewe,2-1,1-1
1999-10-16,Tranmere,Man City,1-1,0-0
1999-10-16,West Brom,Walsall,0-1,0-0
1999-10-19,Barnsley,Swindon,1-0,0-0
1999-10-19,Birmingham,Man City,0-1,0-0
1999-10-19,Bolton,Crewe,2-2,1-1
1999-10-19,Fulham,Wolves,0-1,0-0
1999-10-19,Ipswich,Charlton,4-2,2-2
1999-10-19,Port Vale,Nott'm Forest,0-2,0-2
1999-10-19,Portsmouth,Walsall,5-1,1-1
1999-10-19,Sheffield United,Norwich,0-0,0-0
1999-10-19,Stockport,Huddersfield,1-1,1-0
1999-10-19,Tranmere,Grimsby,3-2,2-1
1999-10-19,West Brom,QPR,0-1,0-0
1999-10-20,Blackburn,Crystal Palace,1-1,0-0
1999-10-23,Charlton,West Brom,0-0,0-0
1999-10-23,Crewe,Barnsley,0-1,0-1
1999-10-23,Crystal Palace,Tranmere,2-2,2-0
1999-10-23,Grimsby,Birmingham,1-1,1-1
1999-10-23,Huddersfield,Fulham,1-1,0-1
1999-10-23,Man City,Blackburn,2-0,1-0
1999-10-23,Nott'm Forest,Stockport,1-1,1-1
1999-10-23,QPR,Portsmouth,0-0,0-0
1999-10-23,Swindon,Sheffield United,2-2,2-0
1999-10-23,Walsall,Ipswich,0-1,0-0
1999-10-23,Wolves,Port Vale,2-2,0-0
1999-10-24,Norwich,Bolton,2-1,0-0
1999-10-26,Charlton,Tranmere,3-2,0-2
1999-10-26,Crewe,Fulham,1-1,1-1
1999-10-26,Crystal Palace,West Brom,0-2,0-2
1999-10-26,Grimsby,Portsmouth,1-0,1-0
1999-10-26,Huddersfield,Barnsley,2-1,1-1
1999-10-26,Norwich,Stockport,2-0,1-0
1999-10-26,Swindon,Port Vale,2-1,1-1
1999-10-26,Walsall,Blackburn,1-1,0-1
1999-10-26,Wolves,Sheffield United,1-0,0-0
1999-10-27,Man City,Ipswich,1-0,0-0
