Date,Team 1,Team 2,FT,HT
1999-08-07,Blackpool,Wrexham,2-1,
1999-08-07,Bournemouth,Cambridge,2-1,
1999-08-07,Bristol Rvs,Brentford,0-0,
1999-08-07,Bury,Gillingham,2-1,
1999-08-07,Cardiff,Millwall,1-1,
1999-08-07,Chesterfield,Colchester,0-1,
1999-08-07,Notts County,Luton,0-0,
1999-08-07,Oldham,Preston,0-1,
1999-08-07,Reading,Bristol City,2-1,
1999-08-07,Stoke,Oxford,1-2,
1999-08-07,Wigan,Scunthorpe,3-0,
1999-08-07,Wycombe,Burnley,1-1,
1999-08-14,Brentford,Oldham,2-0,
1999-08-14,Bristol City,Bournemouth,3-1,
1999-08-14,Burnley,Chesterfield,2-1,
1999-08-14,Cambridge,Reading,3-1,
1999-08-14,Colchester,Notts County,0-3,
1999-08-14,Gillingham,Bristol Rvs,0-1,
1999-08-14,Luton,Blackpool,3-2,
1999-08-14,Millwall,Wigan,3-3,
1999-08-14,Oxford,Cardiff,2-3,
1999-08-14,Preston,Stoke,2-1,
1999-08-14,Scunthorpe,Wycombe,0-1,
1999-08-14,Wrexham,Bury,1-0,
1999-08-21,Blackpool,Gillingham,1-1,
1999-08-21,Bournemouth,Colchester,4-0,
1999-08-21,Bristol Rvs,Oxford,1-0,
1999-08-21,Bury,Brentford,2-2,
1999-08-21,Chesterfield,Cambridge,4-2,
1999-08-21,Notts County,Scunthorpe,3-0,
1999-08-21,Oldham,Burnley,0-1,
1999-08-21,Reading,Luton,1-2,
1999-08-21,Wigan,Bristol City,2-1,
1999-08-21,Wycombe,Preston,1-1,
1999-08-22,Cardiff,Wrexham,1-1,
1999-08-22,Stoke,Millwall,3-1,
1999-08-28,Brentford,Blackpool,2-0,
1999-08-28,Bristol City,Bury,1-1,
1999-08-28,Burnley,Stoke,1-0,
1999-08-28,Cambridge,Notts County,1-1,
1999-08-28,Colchester,Reading,3-2,
1999-08-28,Gillingham,Wycombe,2-2,
1999-08-28,Luton,Cardiff,1-0,
1999-08-28,Millwall,Chesterfield,1-1,
1999-08-28,Oxford,Oldham,1-0,
1999-08-28,Preston,Wigan,1-4,
1999-08-28,Scunthorpe,Bournemouth,3-1,
