Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 30 Oct 1976 (43),AFC Bournemouth (1),4-1,?,Aldershot Town FC (1)
?,(Tue) 19 Apr 1977 (16),AFC Bournemouth (2),1-0,?,Barnsley FC (1)
?,(Sat) 4 Dec 1976 (48),AFC Bournemouth (3),1-1,?,Bradford City AFC (1)
?,(Sat) 1 Jan 1977 (0),AFC Bournemouth (4),3-1,?,Brentford FC (1)
?,(Sat) 26 Feb 1977 (8),AFC Bournemouth (5),0-1,?,Cambridge United FC (1)
?,(Sat) 25 Sep 1976 (38),AFC Bournemouth (6),0-0,?,Colchester United FC (1)
?,(Sat) 23 Oct 1976 (42),AFC Bournemouth (7),0-0,?,Crewe Alexandra FC (1)
?,(Sat) 16 Apr 1977 (15),AFC Bournemouth (8),0-1,?,Darlington FC (1)
?,(Sat) 14 May 1977 (19),AFC Bournemouth (9),3-1,?,Doncaster Rovers FC (1)
?,(Sat) 9 Oct 1976 (40),AFC Bournemouth (10),2-0,?,Exeter City FC (1)
?,(Sat) 22 Jan 1977 (3),AFC Bournemouth (11),3-0,?,FC Halifax Town (1)
?,(Sat) 12 Feb 1977 (6),AFC Bournemouth (12),2-0,?,Hartlepool United FC (1)
?,(Sat) 8 Jan 1977 (1),AFC Bournemouth (13),1-0,?,Huddersfield Town AFC (1)
?,(Tue) 2 Nov 1976 (44),AFC Bournemouth (14),1-0,?,Newport County AFC (1)
?,(Sat) 12 Mar 1977 (10),AFC Bournemouth (15),1-1,?,Rochdale AFC (1)
?,(Sat) 11 Sep 1976 (36),AFC Bournemouth (16),2-2,?,Scunthorpe United FC (1)
?,(Sat) 28 Aug 1976 (34),AFC Bournemouth (17),2-0,?,Southend United FC (1)
?,(Sat) 13 Nov 1976 (45),AFC Bournemouth (18),5-0,?,Southport FC (1)
?,(Sat) 30 Apr 1977 (17),AFC Bournemouth (19),3-0,?,Stockport County FC (1)
?,(Mon) 27 Dec 1976 (52),AFC Bournemouth (20),1-1,?,Swansea City AFC (1)
?,(Sat) 9 Apr 1977 (14),AFC Bournemouth (21),1-1,?,Torquay United FC (1)
?,(Sat) 26 Mar 1977 (12),AFC Bournemouth (22),2-1,?,Watford FC (1)
?,(Tue) 24 Aug 1976 (34),AFC Bournemouth (23),1-1,?,Workington AFC (1)
?,(Mon) 3 Jan 1977 (1),Aldershot Town FC (2),1-0,?,AFC Bournemouth (24)
?,(Sat) 26 Mar 1977 (12),Aldershot Town FC (3),0-1,?,Barnsley FC (2)
?,(Sat) 21 Aug 1976 (33),Aldershot Town FC (4),2-1,?,Bradford City AFC (2)
?,(Fri) 10 Sep 1976 (36),Aldershot Town FC (5),1-1,?,Brentford FC (2)
?,(Wed) 18 May 1977 (20),Aldershot Town FC (6),1-3,?,Cambridge United FC (2)
?,(Tue) 5 Apr 1977 (14),Aldershot Town FC (7),1-1,?,Colchester United FC (2)
?,(Sat) 29 Jan 1977 (4),Aldershot Town FC (8),1-1,?,Crewe Alexandra FC (2)
?,(Sat) 12 Mar 1977 (10),Aldershot Town FC (9),1-2,?,Darlington FC (2)
?,(Sat) 15 Jan 1977 (2),Aldershot Town FC (10),1-0,?,Doncaster Rovers FC (2)
?,(Wed) 2 Mar 1977 (9),Aldershot Town FC (11),2-2,?,Exeter City FC (2)
?,(Wed) 4 May 1977 (18),Aldershot Town FC (12),0-0,?,FC Halifax Town (2)
?,(Sat) 27 Nov 1976 (47),Aldershot Town FC (13),3-0,?,Hartlepool United FC (2)
?,(Sat) 23 Oct 1976 (42),Aldershot Town FC (14),1-0,?,Huddersfield Town AFC (2)
?,(Sat) 26 Feb 1977 (8),Aldershot Town FC (15),4-0,?,Newport County AFC (2)
?,(Wed) 27 Oct 1976 (43),Aldershot Town FC (16),0-2,?,Rochdale AFC (2)
?,(Sat) 23 Apr 1977 (16),Aldershot Town FC (17),1-1,?,Scunthorpe United FC (2)
?,(Sat) 6 Nov 1976 (44),Aldershot Town FC (18),0-0,?,Southend United FC (2)
?,(Sat) 28 Aug 1976 (34),Aldershot Town FC (19),1-0,?,Southport FC (2)
?,(Sat) 9 Oct 1976 (40),Aldershot Town FC (20),2-0,?,Stockport County FC (2)
?,(Sat) 25 Sep 1976 (38),Aldershot Town FC (21),2-2,?,Swansea City AFC (2)
?,(Sat) 12 Feb 1977 (6),Aldershot Town FC (22),0-1,?,Torquay United FC (2)
?,(Tue) 12 Apr 1977 (15),Aldershot Town FC (23),2-1,?,Watford FC (2)
?,(Sat) 7 May 1977 (18),Aldershot Town FC (24),2-0,?,Workington AFC (2)
?,(Sat) 29 Jan 1977 (4),Barnsley FC (3),3-1,?,AFC Bournemouth (25)
?,(Sat) 16 Oct 1976 (41),Barnsley FC (4),1-0,?,Aldershot Town FC (25)
?,(Sat) 25 Sep 1976 (38),Barnsley FC (5),2-2,?,Bradford City AFC (3)
?,(Sat) 22 Jan 1977 (3),Barnsley FC (6),2-0,?,Brentford FC (3)
?,(Fri) 22 Apr 1977 (16),Barnsley FC (7),2-1,?,Cambridge United FC (3)
?,(Sat) 27 Nov 1976 (47),Barnsley FC (8),0-1,?,Colchester United FC (3)
?,(Tue) 19 Oct 1976 (42),Barnsley FC (9),2-2,?,Crewe Alexandra FC (3)
?,(Sat) 11 Sep 1976 (36),Barnsley FC (10),1-1,?,Darlington FC (3)
?,(Sat) 19 Mar 1977 (11),Barnsley FC (11),1-1,?,Doncaster Rovers FC (3)
?,(Tue) 3 May 1977 (18),Barnsley FC (12),3-4,?,Exeter City FC (3)
?,(Wed) 29 Dec 1976 (52),Barnsley FC (13),1-0,?,FC Halifax Town (3)
?,(Sat) 18 Dec 1976 (50),Barnsley FC (14),3-0,?,Hartlepool United FC (3)
?,(Sat) 2 Oct 1976 (39),Barnsley FC (15),2-1,?,Huddersfield Town AFC (3)
?,(Sat) 28 Aug 1976 (34),Barnsley FC (16),2-0,?,Newport County AFC (3)
?,(Sat) 7 May 1977 (18),Barnsley FC (17),2-0,?,Rochdale AFC (3)
?,(Sat) 6 Nov 1976 (44),Barnsley FC (18),5-1,?,Scunthorpe United FC (3)
?,(Tue) 26 Oct 1976 (43),Barnsley FC (19),3-1,?,Southend United FC (3)
?,(Sat) 2 Apr 1977 (13),Barnsley FC (20),1-0,?,Southport FC (3)
?,(Sat) 26 Feb 1977 (8),Barnsley FC (21),1-0,?,Stockport County FC (3)
?,(Sat) 12 Feb 1977 (6),Barnsley FC (22),1-0,?,Swansea City AFC (3)
