Date,Team 1,Team 2,FT,HT
2012-11-06,Gillingham,Cheltenham,0-0,0-0
2012-11-06,Morecambe,Accrington,0-0,0-0
2012-11-06,Oxford,Dag and Red,2-3,0-1
2012-11-06,Port Vale,Rochdale,2-2,1-0
2012-11-06,York,Northampton,1-1,1-0
2012-11-07,Plymouth,Burton,1-2,0-0
2012-11-10,Accrington,Northampton,2-4,1-1
2012-11-10,Aldershot,Bradford,0-2,0-2
2012-11-10,Bristol Rvs,Chesterfield,3-2,1-1
2012-11-10,Cheltenham,Burton,1-0,0-0
2012-11-10,Dag and Red,Rotherham,5-0,2-0
2012-11-10,Exeter,Fleetwood Town,2-2,1-2
2012-11-10,Morecambe,Barnet,4-1,2-0
2012-11-10,Oxford,Torquay,0-0,0-0
2012-11-10,Plymouth,Gillingham,2-2,1-1
2012-11-10,Southend,Port Vale,0-0,0-0
2012-11-10,Wycombe,Rochdale,1-2,1-1
2012-11-10,York,AFC Wimbledon,0-3,0-0
2012-11-16,Barnet,Accrington,1-1,0-0
2012-11-17,AFC Wimbledon,Aldershot,1-1,0-1
2012-11-17,Bradford,Exeter,0-1,0-1
2012-11-17,Burton,Dag and Red,3-2,0-1
2012-11-17,Chesterfield,Oxford,2-1,1-1
2012-11-17,Fleetwood Town,Plymouth,3-0,1-0
2012-11-17,Gillingham,Morecambe,2-1,1-0
2012-11-17,Northampton,Wycombe,3-1,1-0
2012-11-17,Port Vale,York,2-2,2-0
2012-11-17,Rochdale,Bristol Rvs,2-1,1-1
2012-11-17,Rotherham,Cheltenham,4-2,3-2
2012-11-17,Torquay,Southend,1-4,0-3
2012-11-20,AFC Wimbledon,Southend,0-4,0-1
2012-11-20,Barnet,Oxford,2-2,1-1
2012-11-20,Bradford,Plymouth,1-0,1-0
2012-11-20,Burton,Aldershot,0-1,0-1
2012-11-20,Chesterfield,Cheltenham,4-1,2-0
2012-11-20,Fleetwood Town,Accrington,1-3,0-2
2012-11-20,Gillingham,Exeter,2-3,1-1
2012-11-20,Northampton,Morecambe,3-0,0-0
2012-11-20,Port Vale,Bristol Rvs,4-0,3-0
2012-11-20,Rotherham,Wycombe,2-3,2-1
2012-11-24,Accrington,Gillingham,1-1,0-1
2012-11-24,Aldershot,Port Vale,1-3,1-1
2012-11-24,Bristol Rvs,Bradford,3-3,2-1
2012-11-24,Cheltenham,Barnet,1-0,0-0
2012-11-24,Dag and Red,Fleetwood Town,1-0,0-0
2012-11-24,Exeter,Rotherham,0-1,0-1
2012-11-24,Morecambe,AFC Wimbledon,3-1,2-0
2012-11-24,Oxford,Northampton,2-1,1-0
2012-11-24,Plymouth,Chesterfield,0-1,0-0
2012-11-24,Southend,Rochdale,3-1,0-0
2012-11-24,Wycombe,Burton,3-0,1-0
2012-11-24,York,Torquay,0-2,0-1
2012-11-27,Accrington,Rotherham,1-2,1-1
2012-12-01,Rochdale,York,2-3,0-3
2012-12-01,Torquay,Dag and Red,2-1,1-0
2012-12-01,Wycombe,Bristol Rvs,2-0,1-0
2012-12-08,Barnet,AFC Wimbledon,1-1,0-0
2012-12-08,Bradford,Torquay,1-0,0-0
2012-12-08,Bristol Rvs,Dag and Red,0-1,0-1
2012-12-08,Fleetwood Town,Southend,0-0,0-0
2012-12-08,Northampton,Cheltenham,2-3,2-2
2012-12-08,Oxford,Aldershot,1-1,1-0
2012-12-08,Plymouth,York,2-0,1-0
2012-12-08,Port Vale,Chesterfield,0-2,0-1
2012-12-08,Rochdale,Exeter,2-3,0-3
2012-12-08,Rotherham,Gillingham,1-2,0-1
2012-12-08,Wycombe,Morecambe,2-2,1-0
2012-12-09,Burton,Accrington,1-0,1-0
2012-12-15,Accrington,Wycombe,0-2,0-2
2012-12-15,AFC Wimbledon,Rotherham,0-1,0-0
2012-12-15,Aldershot,Rochdale,4-2,3-1
2012-12-15,Cheltenham,Port Vale,1-1,0-0
2012-12-15,Chesterfield,Burton,1-1,0-1
2012-12-15,Dag and Red,Barnet,1-0,1-0
2012-12-15,Exeter,Plymouth,1-1,1-0
2012-12-15,Gillingham,Fleetwood Town,2-2,1-2
2012-12-15,Morecambe,Oxford,1-1,0-0
2012-12-15,Southend,Bradford,2-2,0-1
2012-12-15,Torquay,Northampton,1-1,0-0
2012-12-15,York,Bristol Rvs,4-1,4-1
2012-12-21,Barnet,Burton,3-2,1-1
2012-12-21,Rochdale,Cheltenham,4-1,2-0
2012-12-21,Southend,Chesterfield,3-0,0-0
2012-12-22,Accrington,Plymouth,1-1,0-1
2012-12-22,Northampton,Aldershot,2-0,0-0
2012-12-26,Aldershot,Bristol Rvs,2-2,1-0
2012-12-26,Bradford,Accrington,2-1,1-0
2012-12-26,Burton,Rochdale,3-2,2-1
2012-12-26,Cheltenham,Wycombe,4-0,2-0
2012-12-26,Chesterfield,York,3-0,0-0
2012-12-26,Dag and Red,Southend,0-3,0-2
2012-12-26,Exeter,Oxford,1-3,0-1
2012-12-26,Fleetwood Town,Morecambe,1-0,0-0
2012-12-26,Gillingham,Barnet,0-1,0-1
2012-12-26,Plymouth,Torquay,1-1,0-0
2012-12-26,Rotherham,Port Vale,1-2,0-0
2012-12-29,AFC Wimbledon,Oxford,0-3,0-2
2012-12-29,Bradford,Rochdale,2-4,2-4
2012-12-29,Burton,Southend,2-0,2-0
2012-12-29,Chesterfield,Morecambe,1-1,1-1
2012-12-29,Dag and Red,Port Vale,2-3,1-3
2012-12-29,Exeter,Barnet,2-2,2-0
2012-12-29,Fleetwood Town,York,0-0,0-0
2012-12-29,Plymouth,Wycombe,0-1,0-1
2012-12-29,Rotherham,Accrington,4-1,1-1
2013-01-01,Accrington,Chesterfield,1-0,0-0
2013-01-01,Barnet,Aldershot,0-1,0-0
2013-01-01,Bristol Rvs,Plymouth,2-1,2-0
2013-01-01,Morecambe,Bradford,0-0,0-0
2013-01-01,Northampton,Dag and Red,3-1,2-0
2013-01-01,Oxford,Cheltenham,1-0,1-0
2013-01-01,Port Vale,Fleetwood Town,0-2,0-2
2013-01-01,Rochdale,Rotherham,1-2,1-0
2013-01-01,Southend,Gillingham,0-1,0-1
2013-01-01,Torquay,AFC Wimbledon,2-3,1-2
2013-01-01,Wycombe,Exeter,0-1,0-0
2013-01-01,York,Burton,3-0,2-0
2013-01-05,Accrington,Dag and Red,0-2,0-1
2013-01-05,Barnet,Bradford,2-0,1-0
2013-01-05,Bristol Rvs,Gillingham,0-2,0-2
2013-01-05,Northampton,Fleetwood Town,3-1,2-0
2013-01-05,Port Vale,Plymouth,4-0,1-0
2013-01-05,Rochdale,AFC Wimbledon,0-1,0-0
2013-01-05,Wycombe,Chesterfield,2-1,1-1
2013-01-05,York,Exeter,1-2,1-1
2013-01-08,Morecambe,Dag and Red,2-1,0-1
2013-01-12,AFC Wimbledon,Wycombe,2-2,2-1
2013-01-12,Aldershot,Accrington,2-0,1-0
2013-01-12,Bradford,Oxford,1-2,1-1
2013-01-12,Burton,Torquay,2-1,0-1
2013-01-12,Cheltenham,York,1-1,0-0
2013-01-12,Chesterfield,Northampton,3-0,3-0
2013-01-12,Dag and Red,Rochdale,2-1,0-0
2013-01-12,Exeter,Southend,3-0,1-0
2013-01-12,Fleetwood Town,Bristol Rvs,0-3,0-2
2013-01-12,Gillingham,Port Vale,1-2,1-2
2013-01-12,Plymouth,Morecambe,2-1,2-0
2013-01-12,Rotherham,Barnet,0-2,0-1
2013-01-15,Torquay,Exeter,1-1,1-0
2013-01-18,Morecambe,Cheltenham,0-0,0-0
2013-01-19,Northampton,Burton,1-0,0-0
2013-01-19,Wycombe,Dag and Red,1-0,1-0
2013-01-19,York,Aldershot,0-0,0-0
2013-01-22,Aldershot,Northampton,1-2,1-2
2013-01-24,AFC Wimbledon,Port Vale,2-2,2-1
2013-01-25,Cheltenham,Rochdale,0-0,0-0
2013-01-26,Burton,Barnet,1-0,1-0
2013-01-26,Chesterfield,Southend,0-1,0-0
2013-01-26,Dag and Red,Morecambe,1-2,0-0
2013-01-26,Fleetwood Town,Oxford,3-0,1-0
2013-01-26,Gillingham,York,1-1,0-1
2013-01-26,Plymouth,Accrington,0-0,0-0
2013-01-26,Rotherham,Bristol Rvs,1-3,0-1
2013-01-28,Exeter,Torquay,0-1,0-1
2013-01-29,Gillingham,Northampton,2-0,1-0
2013-01-29,Oxford,Burton,1-1,0-0
2013-02-01,Bristol Rvs,Barnet,2-1,0-0
2013-02-02,AFC Wimbledon,Burton,1-1,1-1
2013-02-02,Cheltenham,Torquay,2-1,1-0
2013-02-02,Exeter,Aldershot,0-0,0-0
2013-02-02,Fleetwood Town,Bradford,2-2,1-1
2013-02-02,Plymouth,Dag and Red,0-0,0-0
2013-02-02,Port Vale,Accrington,3-0,0-0
2013-02-02,Rochdale,Chesterfield,1-1,0-0
2013-02-02,Rotherham,Northampton,3-1,1-0
2013-02-02,Southend,Oxford,1-0,0-0
2013-02-02,York,Morecambe,1-4,1-1
2013-02-04,Gillingham,Wycombe,0-1,0-0
2013-02-05,Cheltenham,Bristol Rvs,1-1,1-0
2013-02-05,Port Vale,AFC Wimbledon,3-0,2-0
2013-02-09,Accrington,Southend,1-1,0-0
2013-02-09,Aldershot,Plymouth,1-2,1-2
2013-02-09,Barnet,Port Vale,0-0,0-0
2013-02-09,Bradford,Gillingham,0-1,0-0
2013-02-09,Burton,Rotherham,2-0,1-0
2013-02-09,Chesterfield,AFC Wimbledon,2-0,0-0
2013-02-09,Dag and Red,Cheltenham,1-0,0-0
2013-02-09,Morecambe,Exeter,0-3,0-0
2013-02-09,Northampton,Rochdale,3-1,1-0
2013-02-09,Oxford,Bristol Rvs,0-2,0-0
2013-02-09,Torquay,Fleetwood Town,0-1,0-1
2013-02-09,Wycombe,York,4-0,2-0
2013-02-12,Morecambe,Aldershot,2-1,0-0
2013-02-12,Oxford,Fleetwood Town,1-2,0-1
2013-02-12,Southend,Cheltenham,1-2,0-2
2013-02-12,Torquay,Rotherham,1-3,0-0
2013-02-12,Wycombe,Bradford,0-3,0-1
2013-02-12,York,Gillingham,0-0,0-0
2013-02-15,Exeter,Accrington,2-0,0-0
2013-02-16,AFC Wimbledon,Bradford,2-1,0-0
2013-02-16,Bristol Rvs,Wycombe,1-0,1-0
2013-02-16,Cheltenham,Aldershot,1-1,0-1
2013-02-16,Fleetwood Town,Burton,0-4,0-0
2013-02-16,Gillingham,Dag and Red,2-1,1-0
2013-02-16,Plymouth,Oxford,0-1,0-1
2013-02-16,Port Vale,Morecambe,0-1,0-0
2013-02-16,Rochdale,Torquay,1-0,1-0
2013-02-16,Rotherham,Chesterfield,1-0,0-0
2013-02-16,Southend,Northampton,1-2,0-1
2013-02-16,York,Barnet,1-2,1-1
2013-02-19,AFC Wimbledon,Northampton,1-1,1-0
2013-02-19,Aldershot,Torquay,1-0,0-0
2013-02-19,Bristol Rvs,Rotherham,1-2,0-0
2013-02-23,Accrington,Cheltenham,2-2,1-1
2013-02-23,Aldershot,Fleetwood Town,2-0,1-0
2013-02-23,Barnet,Rochdale,0-0,0-0
2013-02-23,Burton,Exeter,4-2,3-0
2013-02-23,Chesterfield,Gillingham,0-1,0-0
2013-02-23,Dag and Red,AFC Wimbledon,0-1,0-0
2013-02-23,Morecambe,Bristol Rvs,1-1,1-0
2013-02-23,Northampton,Plymouth,1-0,0-0
2013-02-23,Oxford,York,0-0,0-0
2013-02-23,Torquay,Port Vale,0-1,0-1
2013-02-23,Wycombe,Southend,1-2,1-0
2013-02-26,AFC Wimbledon,Plymouth,1-1,1-1
2013-02-26,Barnet,Southend,2-0,1-0
2013-02-26,Burton,Morecambe,3-2,2-0
2013-02-26,Chesterfield,Aldershot,0-0,0-0
2013-02-26,Fleetwood Town,Cheltenham,1-1,0-1
2013-02-26,Gillingham,Oxford,0-1,0-0
2013-02-26,Northampton,Bristol Rvs,1-0,0-0
2013-02-26,Port Vale,Exeter,0-2,0-2
2013-02-26,Rochdale,Accrington,0-3,0-0
2013-02-26,Rotherham,York,1-1,0-0
2013-02-26,Torquay,Wycombe,1-2,1-0
2013-02-27,Bradford,Dag and Red,1-1,0-0
2013-03-02,Accrington,Torquay,0-0,0-0
2013-03-02,Aldershot,Gillingham,1-1,0-0
2013-03-02,Bristol Rvs,Burton,3-0,1-0
2013-03-02,Cheltenham,AFC Wimbledon,2-1,1-0
2013-03-02,Dag and Red,Chesterfield,0-1,0-1
2013-03-02,Exeter,Northampton,3-0,1-0
2013-03-02,Morecambe,Rochdale,3-0,1-0
2013-03-02,Oxford,Port Vale,2-1,1-1
2013-03-02,Plymouth,Barnet,2-1,1-1
2013-03-02,Southend,Rotherham,1-1,0-0
2013-03-02,Wycombe,Fleetwood Town,1-0,0-0
2013-03-02,York,Bradford,0-2,0-0
2013-03-05,Cheltenham,Chesterfield,1-0,0-0
2013-03-05,Oxford,Rotherham,0-4,0-4
2013-03-05,Port Vale,Bradford,0-0,0-0
2013-03-06,Bristol Rvs,Exeter,2-0,1-0
2013-03-09,AFC Wimbledon,York,3-2,1-1
2013-03-09,Barnet,Morecambe,4-1,0-1
2013-03-09,Bradford,Aldershot,1-1,0-1
2013-03-09,Burton,Cheltenham,3-1,2-0
2013-03-09,Chesterfield,Bristol Rvs,2-0,0-0
2013-03-09,Fleetwood Town,Exeter,0-0,0-0
2013-03-09,Gillingham,Plymouth,2-1,1-0
2013-03-09,Northampton,Accrington,2-0,2-0
2013-03-09,Port Vale,Southend,1-2,0-2
2013-03-09,Rochdale,Wycombe,4-1,1-1
2013-03-09,Rotherham,Dag and Red,1-2,0-0
2013-03-09,Torquay,Oxford,1-3,0-0
2013-03-12,Accrington,Fleetwood Town,0-3,0-1
2013-03-12,Aldershot,Burton,1-2,1-1
2013-03-12,Bristol Rvs,Port Vale,2-0,2-0
2013-03-12,Dag and Red,Torquay,2-2,1-0
2013-03-12,Exeter,Gillingham,0-0,0-0
2013-03-12,Morecambe,Northampton,1-1,0-0
2013-03-12,Oxford,Barnet,1-0,0-0
2013-03-12,Plymouth,Bradford,0-0,0-0
2013-03-12,Southend,AFC Wimbledon,1-3,1-1
2013-03-12,Wycombe,Rotherham,2-2,1-0
2013-03-12,York,Rochdale,0-0,0-0
2013-03-16,Accrington,Barnet,3-2,3-1
2013-03-16,Aldershot,AFC Wimbledon,0-1,0-0
2013-03-16,Bristol Rvs,Rochdale,2-1,0-0
2013-03-16,Cheltenham,Rotherham,3-0,2-0
2013-03-16,Dag and Red,Burton,1-1,0-1
2013-03-16,Exeter,Bradford,4-1,2-0
2013-03-16,Morecambe,Gillingham,1-1,1-0
2013-03-16,Oxford,Chesterfield,0-1,0-1
2013-03-16,Plymouth,Fleetwood Town,2-1,2-0
2013-03-16,Southend,Torquay,1-1,1-1
2013-03-16,York,Port Vale,0-2,0-1
2013-03-19,Accrington,AFC Wimbledon,4-0,3-0
2013-03-19,Barnet,Fleetwood Town,2-0,1-0
2013-03-19,Bradford,Wycombe,1-0,1-0
2013-03-19,Rochdale,Gillingham,1-1,1-0
2013-03-19,Southend,Plymouth,0-2,0-0
2013-03-19,Torquay,Chesterfield,2-1,2-0
2013-03-23,AFC Wimbledon,Morecambe,2-0,2-0
2013-03-23,Barnet,Cheltenham,0-0,0-0
2013-03-23,Fleetwood Town,Dag and Red,2-1,1-1
2013-03-23,Gillingham,Accrington,1-0,1-0
2013-03-23,Northampton,Oxford,1-0,1-0
2013-03-23,Torquay,York,2-1,2-0
2013-03-29,Barnet,Dag and Red,0-0,0-0
2013-03-29,Bradford,Southend,2-2,0-2
2013-03-29,Northampton,Torquay,1-0,0-0
2013-03-29,Oxford,Morecambe,1-1,0-0
2013-03-29,Port Vale,Cheltenham,3-2,1-0
2013-03-29,Rochdale,Aldershot,1-1,0-0
2013-03-29,Rotherham,AFC Wimbledon,1-0,0-0
2013-03-29,Wycombe,Accrington,0-1,0-0
2013-03-30,Bristol Rvs,York,0-0,0-0
2013-03-30,Burton,Chesterfield,0-1,0-0
2013-03-30,Fleetwood Town,Gillingham,2-2,1-2
2013-03-30,Plymouth,Exeter,1-0,1-0
2013-04-01,Accrington,Burton,3-3,1-1
2013-04-01,AFC Wimbledon,Barnet,0-1,0-0
2013-04-01,Aldershot,Oxford,3-2,1-0
2013-04-01,Cheltenham,Northampton,1-0,1-0
2013-04-01,Chesterfield,Port Vale,2-2,2-1
2013-04-01,Dag and Red,Bristol Rvs,2-4,1-3
2013-04-01,Exeter,Rochdale,1-2,1-0
2013-04-01,Gillingham,Rotherham,1-0,1-0
2013-04-01,Morecambe,Wycombe,0-1,0-0
2013-04-01,Southend,Fleetwood Town,1-1,0-1
2013-04-01,Torquay,Bradford,1-3,1-2
2013-04-01,York,Plymouth,2-0,2-0
2013-04-05,Port Vale,Burton,7-1,3-0
2013-04-06,Barnet,Chesterfield,0-2,0-0
2013-04-06,Bradford,Northampton,1-0,1-0
2013-04-06,Bristol Rvs,AFC Wimbledon,1-0,0-0
2013-04-06,Exeter,Dag and Red,0-1,0-1
2013-04-06,Fleetwood Town,Rochdale,0-3,0-1
2013-04-06,Gillingham,Torquay,1-0,0-0
2013-04-06,Morecambe,Rotherham,2-1,0-0
2013-04-06,Oxford,Wycombe,0-1,0-1
2013-04-06,Plymouth,Cheltenham,2-0,1-0
2013-04-06,York,Accrington,1-1,1-0
2013-04-09,Bradford,Bristol Rvs,4-1,3-0
2013-04-09,Burton,Wycombe,2-0,0-0
2013-04-09,Port Vale,Aldershot,1-1,1-0
2013-04-09,Rotherham,Exeter,4-1,3-0
2013-04-10,Rochdale,Southend,4-2,1-0
2013-04-12,Accrington,Morecambe,2-0,1-0
2013-04-13,AFC Wimbledon,Exeter,2-2,0-1
2013-04-13,Burton,Plymouth,1-0,0-0
2013-04-13,Cheltenham,Gillingham,1-0,0-0
2013-04-13,Chesterfield,Bradford,2-2,0-1
2013-04-13,Dag and Red,Oxford,0-1,0-1
2013-04-13,Northampton,York,0-2,0-1
2013-04-13,Rochdale,Port Vale,2-2,1-1
