Date,Team 1,Team 2,FT,HT
2013-03-02,Southampton,QPR,1-2,1-1
2013-03-02,Stoke,West Ham,0-1,0-1
2013-03-02,Sunderland,Fulham,2-2,1-2
2013-03-02,Swansea,Newcastle,1-0,0-0
2013-03-02,Wigan,Liverpool,0-4,0-3
2013-03-03,Tottenham,Arsenal,2-1,2-0
2013-03-04,Aston Villa,Man City,0-1,0-1
2013-03-09,Norwich,Southampton,0-0,0-0
2013-03-09,QPR,Sunderland,3-1,1-1
2013-03-09,Reading,Aston Villa,1-2,1-2
2013-03-09,West Brom,Swansea,2-1,1-1
2013-03-10,Liverpool,Tottenham,3-2,1-1
2013-03-10,Newcastle,Stoke,2-1,0-0
2013-03-16,Aston Villa,QPR,3-2,1-1
2013-03-16,Everton,Man City,2-0,1-0
2013-03-16,Man United,Reading,1-0,1-0
2013-03-16,Southampton,Liverpool,3-1,2-1
2013-03-16,Stoke,West Brom,0-0,0-0
2013-03-16,Swansea,Arsenal,0-2,0-0
2013-03-17,Chelsea,West Ham,2-0,1-0
2013-03-17,Sunderland,Norwich,1-1,1-1
2013-03-17,Tottenham,Fulham,0-1,0-0
2013-03-17,Wigan,Newcastle,2-1,1-0
2013-03-30,Arsenal,Reading,4-1,1-0
2013-03-30,Everton,Stoke,1-0,1-0
2013-03-30,Man City,Newcastle,4-0,2-0
2013-03-30,Southampton,Chelsea,2-1,2-1
2013-03-30,Sunderland,Man United,0-1,0-1
2013-03-30,Swansea,Tottenham,1-2,0-2
2013-03-30,West Ham,West Brom,3-1,2-0
2013-03-30,Wigan,Norwich,1-0,0-0
2013-03-31,Aston Villa,Liverpool,1-2,1-0
2013-04-01,Fulham,QPR,3-2,3-1
2013-04-06,Norwich,Swansea,2-2,1-1
2013-04-06,Reading,Southampton,0-2,0-1
2013-04-06,Stoke,Aston Villa,1-3,0-1
2013-04-06,West Brom,Arsenal,1-2,0-1
2013-04-07,Chelsea,Sunderland,2-1,0-1
2013-04-07,Liverpool,West Ham,0-0,0-0
2013-04-07,Newcastle,Fulham,1-0,0-0
2013-04-07,QPR,Wigan,1-1,0-0
2013-04-07,Tottenham,Everton,2-2,1-1
2013-04-08,Man United,Man City,1-2,0-0
2013-04-13,Arsenal,Norwich,3-1,0-0
2013-04-13,Aston Villa,Fulham,1-1,0-0
2013-04-13,Everton,QPR,2-0,1-0
2013-04-13,Reading,Liverpool,0-0,0-0
2013-04-13,Southampton,West Ham,1-1,0-0
2013-04-14,Newcastle,Sunderland,0-3,0-1
2013-04-14,Stoke,Man United,0-2,0-1
2013-04-16,Arsenal,Everton,0-0,0-0
2013-04-17,Fulham,Chelsea,0-3,0-3
2013-04-17,Man City,Wigan,1-0,0-0
2013-04-17,West Ham,Man United,2-2,1-1
2013-04-20,Fulham,Arsenal,0-1,0-1
2013-04-20,Norwich,Reading,2-1,0-0
2013-04-20,QPR,Stoke,0-2,0-1
2013-04-20,Sunderland,Everton,1-0,1-0
2013-04-20,Swansea,Southampton,0-0,0-0
2013-04-20,West Brom,Newcastle,1-1,0-1
2013-04-20,West Ham,Wigan,2-0,1-0
2013-04-21,Liverpool,Chelsea,2-2,0-1
2013-04-21,Tottenham,Man City,3-1,0-1
2013-04-22,Man United,Aston Villa,3-0,3-0
2013-04-27,Everton,Fulham,1-0,1-0
2013-04-27,Man City,West Ham,2-1,1-0
2013-04-27,Newcastle,Liverpool,0-6,0-2
2013-04-27,Southampton,West Brom,0-3,0-1
2013-04-27,Stoke,Norwich,1-0,0-0
2013-04-27,Wigan,Tottenham,2-2,1-1
2013-04-28,Arsenal,Man United,1-1,1-1
2013-04-28,Chelsea,Swansea,2-0,2-0
2013-04-28,Reading,QPR,0-0,0-0
2013-04-29,Aston Villa,Sunderland,6-1,2-1
2013-05-04,Fulham,Reading,2-4,0-1
2013-05-04,Norwich,Aston Villa,1-2,0-0
2013-05-04,QPR,Arsenal,0-1,0-1
2013-05-04,Swansea,Man City,0-0,0-0
2013-05-04,Tottenham,Southampton,1-0,0-0
2013-05-04,West Brom,Wigan,2-3,1-1
2013-05-04,West Ham,Newcastle,0-0,0-0
2013-05-05,Liverpool,Everton,0-0,0-0
2013-05-05,Man United,Chelsea,0-1,0-0
2013-05-06,Sunderland,Stoke,1-1,0-1
2013-05-07,Man City,West Brom,1-0,1-0
2013-05-07,Wigan,Swansea,2-3,1-0
2013-05-08,Chelsea,Tottenham,2-2,2-1
2013-05-11,Aston Villa,Chelsea,1-2,1-0
2013-05-12,Everton,West Ham,2-0,1-0
2013-05-12,Fulham,Liverpool,1-3,1-1
2013-05-12,Man United,Swansea,2-1,1-0
2013-05-12,Norwich,West Brom,4-0,1-0
2013-05-12,QPR,Newcastle,1-2,1-2
2013-05-12,Stoke,Tottenham,1-2,1-1
2013-05-12,Sunderland,Southampton,1-1,0-0
2013-05-14,Arsenal,Wigan,4-1,1-1
2013-05-14,Reading,Man City,0-2,0-1
2013-05-19,Chelsea,Everton,2-1,1-1
2013-05-19,Liverpool,QPR,1-0,1-0
2013-05-19,Man City,Norwich,2-3,1-1
2013-05-19,Newcastle,Arsenal,0-1,0-0
2013-05-19,Southampton,Stoke,1-1,0-0
2013-05-19,Swansea,Fulham,0-3,0-1
2013-05-19,Tottenham,Sunderland,1-0,0-0
2013-05-19,West Brom,Man United,5-5,1-3
2013-05-19,West Ham,Reading,4-2,2-0
2013-05-19,Wigan,Aston Villa,2-2,2-1
