Date,Team 1,Team 2,FT,HT
2012-09-08,Yeovil,Bournemouth,0-1,0-1
2012-09-09,Coventry,Stevenage,1-2,1-1
2012-09-09,Crawley Town,Portsmouth,0-3,0-0
2012-09-13,Leyton Orient,Brentford,1-0,0-0
2012-09-15,Bournemouth,Hartlepool,1-1,0-0
2012-09-15,Carlisle,Swindon,2-2,2-2
2012-09-15,Colchester,Doncaster,1-2,1-1
2012-09-15,Milton Keynes Dons,Yeovil,1-0,0-0
2012-09-15,Oldham,Notts County,2-2,0-0
2012-09-15,Portsmouth,Walsall,1-2,0-0
2012-09-15,Preston,Crawley Town,1-2,0-0
2012-09-15,Sheffield United,Bury,1-1,1-1
2012-09-15,Shrewsbury,Scunthorpe,0-1,0-1
2012-09-15,Stevenage,Crewe,2-2,1-2
2012-09-15,Tranmere,Coventry,2-0,0-0
2012-09-18,Bournemouth,Brentford,2-2,2-1
2012-09-18,Carlisle,Crewe,0-0,0-0
2012-09-18,Colchester,Crawley Town,1-1,0-0
2012-09-18,Leyton Orient,Yeovil,4-1,2-0
2012-09-18,Milton Keynes Dons,Notts County,1-1,0-1
2012-09-18,Oldham,Scunthorpe,1-1,1-1
2012-09-18,Portsmouth,Swindon,1-2,0-1
2012-09-18,Preston,Hartlepool,5-0,2-0
2012-09-18,Sheffield United,Doncaster,0-0,0-0
2012-09-18,Shrewsbury,Coventry,4-1,2-0
2012-09-18,Stevenage,Walsall,3-1,1-0
2012-09-18,Tranmere,Bury,3-0,1-0
2012-09-22,Brentford,Oldham,1-0,1-0
2012-09-22,Bury,Milton Keynes Dons,1-4,0-1
2012-09-22,Coventry,Carlisle,1-2,1-1
2012-09-22,Crawley Town,Tranmere,2-5,2-2
2012-09-22,Crewe,Leyton Orient,1-1,1-1
2012-09-22,Doncaster,Stevenage,1-1,0-1
2012-09-22,Hartlepool,Shrewsbury,2-2,1-1
2012-09-22,Notts County,Portsmouth,3-0,1-0
2012-09-22,Scunthorpe,Colchester,1-0,0-0
2012-09-22,Swindon,Bournemouth,4-0,2-0
2012-09-22,Walsall,Preston,3-1,1-1
2012-09-22,Yeovil,Sheffield United,0-1,0-0
2012-09-29,Bournemouth,Walsall,1-2,0-1
2012-09-29,Carlisle,Crawley Town,0-2,0-0
2012-09-29,Colchester,Hartlepool,3-1,2-1
2012-09-29,Leyton Orient,Doncaster,0-2,0-2
2012-09-29,Milton Keynes Dons,Crewe,1-0,1-0
2012-09-29,Oldham,Coventry,0-1,0-0
2012-09-29,Portsmouth,Scunthorpe,2-1,1-1
2012-09-29,Preston,Yeovil,3-2,0-1
2012-09-29,Sheffield United,Notts County,1-1,0-0
2012-09-29,Shrewsbury,Swindon,0-1,0-0
2012-09-29,Stevenage,Bury,2-2,0-1
2012-09-29,Tranmere,Brentford,1-1,0-0
2012-10-02,Brentford,Shrewsbury,0-0,0-0
2012-10-02,Coventry,Milton Keynes Dons,1-1,1-1
2012-10-02,Crawley Town,Bournemouth,3-1,2-0
2012-10-02,Crewe,Oldham,0-2,0-0
2012-10-02,Doncaster,Preston,1-3,1-1
2012-10-02,Hartlepool,Sheffield United,1-2,0-1
2012-10-02,Notts County,Stevenage,1-2,0-0
2012-10-02,Scunthorpe,Tranmere,1-3,1-0
2012-10-02,Swindon,Colchester,0-1,0-0
2012-10-02,Walsall,Leyton Orient,1-2,0-2
2012-10-02,Yeovil,Portsmouth,1-2,0-1
2012-10-06,Brentford,Crawley Town,2-1,1-0
2012-10-06,Bury,Swindon,0-1,0-1
2012-10-06,Coventry,Bournemouth,1-0,0-0
2012-10-06,Crewe,Hartlepool,2-1,1-1
2012-10-06,Doncaster,Shrewsbury,1-0,1-0
2012-10-06,Leyton Orient,Sheffield United,0-1,0-0
2012-10-06,Milton Keynes Dons,Portsmouth,2-2,1-2
2012-10-06,Notts County,Tranmere,0-1,0-1
2012-10-06,Oldham,Preston,3-1,1-0
2012-10-06,Stevenage,Scunthorpe,1-0,0-0
2012-10-06,Walsall,Carlisle,1-2,1-1
2012-10-06,Yeovil,Colchester,3-1,2-1
2012-10-13,Bournemouth,Leyton Orient,2-0,0-0
2012-10-13,Carlisle,Notts County,0-4,0-2
2012-10-13,Colchester,Stevenage,1-0,0-0
2012-10-13,Crawley Town,Bury,3-2,1-0
2012-10-13,Hartlepool,Doncaster,1-1,0-0
2012-10-13,Portsmouth,Crewe,2-0,2-0
2012-10-13,Scunthorpe,Brentford,1-1,0-1
2012-10-13,Sheffield United,Oldham,1-1,0-0
2012-10-13,Swindon,Coventry,2-2,0-2
2012-10-13,Tranmere,Yeovil,3-2,1-2
2012-10-14,Preston,Milton Keynes Dons,0-0,0-0
2012-10-14,Shrewsbury,Walsall,1-0,1-0
2012-10-16,Bury,Carlisle,1-1,1-0
2012-10-16,Leyton Orient,Hartlepool,1-0,0-0
2012-10-20,Bournemouth,Tranmere,3-1,0-1
2012-10-20,Colchester,Carlisle,2-0,2-0
2012-10-20,Coventry,Notts County,1-2,0-1
2012-10-20,Doncaster,Brentford,2-1,0-1
2012-10-20,Hartlepool,Crawley Town,0-1,0-1
2012-10-20,Milton Keynes Dons,Stevenage,0-1,0-1
2012-10-20,Oldham,Leyton Orient,2-0,0-0
2012-10-20,Portsmouth,Shrewsbury,3-1,0-0
2012-10-20,Preston,Sheffield United,0-1,0-1
2012-10-20,Swindon,Scunthorpe,1-1,1-0
2012-10-20,Walsall,Crewe,2-2,2-1
2012-10-20,Yeovil,Bury,2-1,1-0
2012-10-23,Brentford,Coventry,2-1,1-1
2012-10-23,Bury,Hartlepool,2-1,1-0
2012-10-23,Carlisle,Oldham,3-1,0-0
2012-10-23,Crawley Town,Milton Keynes Dons,2-0,1-0
2012-10-23,Crewe,Swindon,2-1,2-1
2012-10-23,Leyton Orient,Colchester,0-2,0-1
2012-10-23,Notts County,Bournemouth,3-3,2-0
2012-10-23,Scunthorpe,Preston,2-3,1-3
2012-10-23,Sheffield United,Walsall,1-0,1-0
2012-10-23,Shrewsbury,Yeovil,1-3,0-1
2012-10-23,Stevenage,Portsmouth,2-1,1-0
2012-10-23,Tranmere,Doncaster,1-2,0-0
2012-10-27,Brentford,Hartlepool,2-2,1-1
2012-10-27,Bury,Walsall,1-1,1-1
2012-10-27,Carlisle,Bournemouth,2-4,1-2
2012-10-27,Crawley Town,Oldham,1-1,0-0
2012-10-27,Crewe,Yeovil,0-1,0-1
2012-10-27,Leyton Orient,Coventry,0-1,0-1
2012-10-27,Notts County,Doncaster,0-2,0-0
2012-10-27,Scunthorpe,Milton Keynes Dons,0-3,0-2
2012-10-27,Shrewsbury,Colchester,2-2,0-1
2012-10-27,Stevenage,Swindon,0-4,0-3
2012-10-27,Tranmere,Preston,1-1,0-0
2012-10-29,Sheffield United,Portsmouth,1-0,0-0
2012-11-06,Bournemouth,Shrewsbury,2-1,2-1
2012-11-06,Colchester,Notts County,0-2,0-2
2012-11-06,Coventry,Crawley Town,3-1,2-0
2012-11-06,Doncaster,Crewe,0-2,0-1
2012-11-06,Oldham,Bury,1-2,0-1
2012-11-06,Portsmouth,Brentford,0-1,0-1
2012-11-06,Preston,Carlisle,1-1,0-1
2012-11-06,Swindon,Sheffield United,0-0,0-0
2012-11-06,Walsall,Scunthorpe,1-4,0-2
2012-11-06,Yeovil,Stevenage,1-3,1-1
2012-11-07,Hartlepool,Tranmere,0-2,0-0
2012-11-07,Milton Keynes Dons,Leyton Orient,1-0,1-0
2012-11-10,Brentford,Carlisle,2-1,1-1
2012-11-10,Bury,Portsmouth,2-0,1-0
2012-11-10,Coventry,Scunthorpe,1-2,1-1
2012-11-10,Crewe,Colchester,3-2,0-2
2012-11-10,Doncaster,Bournemouth,0-1,0-1
2012-11-10,Leyton Orient,Shrewsbury,2-1,1-0
2012-11-10,Milton Keynes Dons,Sheffield United,1-0,0-0
2012-11-10,Notts County,Crawley Town,1-1,1-1
2012-11-10,Oldham,Tranmere,0-1,0-0
2012-11-10,Stevenage,Preston,1-4,1-2
2012-11-10,Walsall,Swindon,0-2,0-1
2012-11-10,Yeovil,Hartlepool,1-0,1-0
2012-11-16,Tranmere,Milton Keynes Dons,0-1,0-0
2012-11-17,Bournemouth,Oldham,4-1,0-0
2012-11-17,Carlisle,Leyton Orient,1-4,1-4
2012-11-17,Colchester,Bury,2-0,0-0
2012-11-17,Crawley Town,Walsall,2-2,1-1
2012-11-17,Hartlepool,Coventry,0-5,0-0
2012-11-17,Portsmouth,Doncaster,0-1,0-1
2012-11-17,Preston,Brentford,1-1,0-0
2012-11-17,Scunthorpe,Notts County,2-2,2-1
2012-11-17,Sheffield United,Stevenage,4-1,1-1
2012-11-17,Shrewsbury,Crewe,1-0,1-0
2012-11-17,Swindon,Yeovil,4-1,3-1
2012-11-20,Bournemouth,Stevenage,1-1,0-1
2012-11-20,Carlisle,Doncaster,1-3,0-2
2012-11-20,Colchester,Coventry,1-3,0-2
2012-11-20,Crawley Town,Yeovil,0-1,0-0
2012-11-20,Hartlepool,Oldham,1-2,0-1
2012-11-20,Portsmouth,Leyton Orient,2-3,0-1
2012-11-20,Preston,Notts County,0-0,0-0
2012-11-20,Scunthorpe,Bury,1-2,0-1
2012-11-20,Sheffield United,Crewe,3-3,2-2
2012-11-20,Shrewsbury,Milton Keynes Dons,2-2,0-1
2012-11-20,Swindon,Brentford,0-1,0-0
2012-11-20,Tranmere,Walsall,0-0,0-0
2012-11-24,Brentford,Sheffield United,2-0,2-0
2012-11-24,Bury,Bournemouth,2-2,1-0
2012-11-24,Coventry,Portsmouth,1-1,1-0
2012-11-24,Crewe,Crawley Town,2-0,0-0
2012-11-24,Doncaster,Scunthorpe,4-0,1-0
2012-11-24,Leyton Orient,Preston,2-0,1-0
2012-11-24,Milton Keynes Dons,Colchester,5-1,2-0
2012-11-24,Notts County,Swindon,1-0,1-0
2012-11-24,Oldham,Shrewsbury,1-0,1-0
2012-11-24,Stevenage,Tranmere,1-1,0-0
2012-11-24,Walsall,Hartlepool,1-1,0-1
2012-11-24,Yeovil,Carlisle,1-3,0-1
2012-11-27,Doncaster,Oldham,1-0,0-0
2012-12-08,Brentford,Milton Keynes Dons,3-2,1-1
2012-12-08,Bury,Leyton Orient,0-2,0-1
2012-12-08,Carlisle,Sheffield United,1-3,0-2
2012-12-08,Colchester,Oldham,0-2,0-1
2012-12-08,Coventry,Walsall,5-1,3-1
2012-12-08,Crawley Town,Shrewsbury,2-2,1-2
2012-12-08,Hartlepool,Stevenage,0-2,0-1
2012-12-08,Preston,Crewe,1-3,0-1
2012-12-08,Scunthorpe,Bournemouth,1-2,0-2
2012-12-08,Swindon,Doncaster,1-1,1-1
2012-12-08,Tranmere,Portsmouth,2-2,1-0
2012-12-08,Yeovil,Notts County,0-0,0-0
2012-12-15,Bournemouth,Colchester,1-0,1-0
2012-12-15,Crewe,Bury,1-0,0-0
2012-12-15,Doncaster,Coventry,1-4,0-2
2012-12-15,Leyton Orient,Scunthorpe,1-3,0-0
2012-12-15,Milton Keynes Dons,Hartlepool,1-0,1-0
2012-12-15,Notts County,Brentford,1-2,1-1
2012-12-15,Oldham,Swindon,0-2,0-2
2012-12-15,Portsmouth,Preston,0-0,0-0
2012-12-15,Sheffield United,Tranmere,0-0,0-0
2012-12-15,Shrewsbury,Carlisle,2-1,1-1
2012-12-15,Stevenage,Crawley Town,1-2,0-0
2012-12-15,Walsall,Yeovil,2-2,1-0
2012-12-21,Bury,Shrewsbury,2-2,1-1
2012-12-21,Swindon,Tranmere,5-0,4-0
2012-12-22,Coventry,Preston,1-1,1-0
2012-12-22,Crawley Town,Sheffield United,0-2,0-1
2012-12-22,Walsall,Colchester,1-0,0-0
2012-12-22,Yeovil,Oldham,4-1,2-1
2012-12-26,Bournemouth,Yeovil,3-0,1-0
2012-12-26,Carlisle,Hartlepool,3-0,2-0
2012-12-26,Colchester,Brentford,1-3,1-2
2012-12-26,Milton Keynes Dons,Walsall,2-4,2-3
2012-12-26,Oldham,Doncaster,1-2,1-1
2012-12-26,Portsmouth,Crawley Town,1-2,1-1
2012-12-26,Preston,Bury,0-0,0-0
2012-12-26,Sheffield United,Scunthorpe,3-0,1-0
2012-12-26,Shrewsbury,Notts County,2-2,1-2
2012-12-26,Stevenage,Coventry,1-3,1-0
2012-12-26,Tranmere,Crewe,2-1,0-1
2012-12-29,Bournemouth,Crawley Town,3-0,2-0
2012-12-29,Carlisle,Bury,2-1,2-0
2012-12-29,Leyton Orient,Walsall,2-1,1-0
2012-12-29,Milton Keynes Dons,Coventry,2-3,2-1
2012-12-29,Oldham,Crewe,1-2,0-0
2012-12-29,Portsmouth,Yeovil,1-2,0-2
2012-12-29,Preston,Doncaster,0-3,0-2
2012-12-29,Sheffield United,Hartlepool,2-3,1-1
2012-12-29,Shrewsbury,Brentford,0-0,0-0
2012-12-29,Tranmere,Scunthorpe,1-0,0-0
2013-01-01,Brentford,Bournemouth,0-0,0-0
2013-01-01,Bury,Tranmere,0-1,0-0
2013-01-01,Coventry,Shrewsbury,0-1,0-0
2013-01-01,Crawley Town,Colchester,3-0,1-0
2013-01-01,Crewe,Carlisle,1-0,1-0
2013-01-01,Doncaster,Sheffield United,2-2,1-0
2013-01-01,Hartlepool,Preston,0-1,0-1
2013-01-01,Notts County,Milton Keynes Dons,1-2,0-2
2013-01-01,Scunthorpe,Oldham,2-2,2-1
2013-01-01,Swindon,Portsmouth,5-0,0-0
2013-01-01,Walsall,Stevenage,1-0,0-0
2013-01-01,Yeovil,Leyton Orient,3-0,1-0
2013-01-04,Walsall,Portsmouth,2-0,2-0
2013-01-05,Crewe,Stevenage,1-2,1-0
2013-01-05,Doncaster,Colchester,1-0,0-0
2013-01-05,Scunthorpe,Shrewsbury,0-0,0-0
2013-01-05,Swindon,Carlisle,4-0,2-0
2013-01-12,Bournemouth,Swindon,1-1,1-0
2013-01-12,Colchester,Scunthorpe,1-2,0-1
2013-01-12,Leyton Orient,Crewe,1-1,1-1
2013-01-12,Milton Keynes Dons,Bury,1-1,1-0
2013-01-12,Oldham,Brentford,0-2,0-1
2013-01-12,Sheffield United,Yeovil,0-2,0-0
2013-01-12,Shrewsbury,Hartlepool,1-1,1-0
2013-01-12,Stevenage,Doncaster,1-2,0-0
2013-01-12,Tranmere,Crawley Town,2-0,2-0
2013-01-13,Carlisle,Coventry,1-0,1-0
2013-01-13,Preston,Walsall,1-3,0-2
2013-01-16,Coventry,Tranmere,1-0,1-0
2013-01-19,Brentford,Tranmere,1-2,0-1
2013-01-19,Coventry,Oldham,2-1,0-0
2013-01-19,Doncaster,Leyton Orient,2-0,1-0
2013-01-19,Notts County,Sheffield United,1-1,0-1
2013-01-19,Swindon,Shrewsbury,2-0,0-0
2013-01-19,Walsall,Bournemouth,3-1,2-0
2013-01-22,Brentford,Leyton Orient,2-2,2-1
2013-01-22,Hartlepool,Bournemouth,1-2,0-1
2013-01-22,Notts County,Oldham,1-0,1-0
2013-01-26,Bournemouth,Crewe,3-1,1-0
2013-01-26,Carlisle,Scunthorpe,1-1,0-0
2013-01-26,Colchester,Walsall,2-0,0-0
2013-01-26,Leyton Orient,Notts County,2-1,0-0
2013-01-26,Portsmouth,Hartlepool,1-3,0-1
2013-01-26,Preston,Coventry,2-2,1-1
2013-01-26,Shrewsbury,Bury,0-0,0-0
2013-01-29,Leyton Orient,Swindon,0-0,0-0
2013-01-29,Portsmouth,Notts County,0-2,0-0
2013-01-29,Yeovil,Milton Keynes Dons,2-1,1-1
2013-02-01,Sheffield United,Coventry,1-2,0-1
2013-02-02,Bury,Doncaster,2-0,2-0
2013-02-02,Crawley Town,Swindon,1-1,1-0
2013-02-02,Crewe,Scunthorpe,1-0,0-0
2013-02-02,Hartlepool,Notts County,2-1,1-0
2013-02-02,Milton Keynes Dons,Bournemouth,0-3,0-2
2013-02-02,Portsmouth,Colchester,2-3,1-3
2013-02-02,Preston,Shrewsbury,1-2,1-0
2013-02-02,Stevenage,Leyton Orient,0-1,0-1
2013-02-02,Tranmere,Carlisle,0-1,0-1
2013-02-02,Walsall,Oldham,3-1,1-1
2013-02-02,Yeovil,Brentford,3-0,2-0
2013-02-05,Colchester,Swindon,0-1,0-0
2013-02-05,Scunthorpe,Portsmouth,2-1,1-1
2013-02-05,Stevenage,Notts County,2-0,1-0
2013-02-09,Bournemouth,Portsmouth,2-0,0-0
2013-02-09,Brentford,Bury,2-2,0-0
2013-02-09,Carlisle,Stevenage,2-1,2-1
2013-02-09,Colchester,Preston,1-0,0-0
2013-02-09,Coventry,Yeovil,0-1,0-1
2013-02-09,Doncaster,Walsall,1-2,1-1
2013-02-09,Leyton Orient,Tranmere,2-1,1-0
2013-02-09,Notts County,Crewe,1-1,0-1
2013-02-09,Oldham,Milton Keynes Dons,3-1,2-1
2013-02-09,Scunthorpe,Crawley Town,2-1,0-0
2013-02-09,Shrewsbury,Sheffield United,1-2,0-0
2013-02-09,Swindon,Hartlepool,1-1,1-0
2013-02-12,Brentford,Stevenage,2-0,1-0
2013-02-12,Bury,Sheffield United,0-2,0-1
2013-02-12,Crewe,Bournemouth,1-2,0-0
2013-02-12,Doncaster,Milton Keynes Dons,0-0,0-0
2013-02-12,Hartlepool,Portsmouth,0-0,0-0
2013-02-12,Scunthorpe,Carlisle,3-1,2-1
2013-02-12,Yeovil,Preston,3-1,0-1
2013-02-15,Tranmere,Shrewsbury,0-2,0-1
2013-02-16,Bury,Coventry,0-2,0-1
2013-02-16,Hartlepool,Leyton Orient,2-1,0-1
2013-02-16,Portsmouth,Carlisle,1-1,0-0
2013-02-16,Preston,Bournemouth,2-0,2-0
2013-02-16,Sheffield United,Colchester,3-0,1-0
2013-02-16,Walsall,Notts County,1-1,1-0
2013-02-16,Yeovil,Scunthorpe,3-0,1-0
2013-02-18,Crawley Town,Doncaster,1-1,1-1
2013-02-19,Stevenage,Oldham,1-2,1-0
2013-02-19,Tranmere,Swindon,1-3,0-0
2013-02-22,Notts County,Bury,4-1,0-1
2013-02-23,Bournemouth,Sheffield United,0-1,0-1
2013-02-23,Brentford,Walsall,0-0,0-0
2013-02-23,Carlisle,Milton Keynes Dons,1-1,0-1
2013-02-23,Colchester,Tranmere,1-5,1-2
2013-02-23,Coventry,Crewe,1-2,1-1
2013-02-23,Doncaster,Yeovil,1-1,1-1
2013-02-23,Leyton Orient,Crawley Town,0-1,0-1
2013-02-23,Oldham,Portsmouth,1-0,1-0
2013-02-23,Scunthorpe,Hartlepool,1-2,0-2
2013-02-23,Shrewsbury,Stevenage,2-1,1-1
2013-02-23,Swindon,Preston,1-1,0-0
2013-02-26,Bournemouth,Coventry,0-2,0-1
2013-02-26,Carlisle,Walsall,0-3,0-1
2013-02-26,Colchester,Yeovil,2-0,1-0
2013-02-26,Crawley Town,Brentford,1-2,0-2
2013-02-26,Hartlepool,Crewe,3-0,2-0
2013-02-26,Portsmouth,Milton Keynes Dons,1-1,1-1
2013-02-26,Scunthorpe,Stevenage,1-0,0-0
2013-02-26,Sheffield United,Leyton Orient,0-0,0-0
2013-02-26,Shrewsbury,Doncaster,1-2,0-0
2013-02-26,Swindon,Bury,0-1,0-1
2013-02-26,Tranmere,Notts County,1-1,1-0
2013-03-02,Brentford,Scunthorpe,1-0,0-0
2013-03-02,Bury,Crawley Town,0-2,0-1
2013-03-02,Coventry,Swindon,1-2,1-0
2013-03-02,Crewe,Portsmouth,1-2,0-2
2013-03-02,Doncaster,Hartlepool,3-0,1-0
2013-03-02,Leyton Orient,Bournemouth,3-1,1-0
2013-03-02,Milton Keynes Dons,Preston,1-1,1-1
2013-03-02,Notts County,Carlisle,1-0,1-0
2013-03-02,Oldham,Sheffield United,0-2,0-0
2013-03-02,Stevenage,Colchester,0-2,0-0
2013-03-02,Walsall,Shrewsbury,3-1,1-0
2013-03-02,Yeovil,Tranmere,1-0,0-0
2013-03-05,Crawley Town,Carlisle,1-1,0-1
2013-03-05,Hartlepool,Colchester,0-0,0-0
2013-03-05,Milton Keynes Dons,Doncaster,3-0,1-0
2013-03-05,Stevenage,Brentford,1-0,0-0
2013-03-06,Notts County,Leyton Orient,1-1,1-0
2013-03-09,Bournemouth,Doncaster,1-2,0-0
2013-03-09,Carlisle,Brentford,2-0,1-0
2013-03-09,Colchester,Crewe,1-2,1-1
2013-03-09,Crawley Town,Notts County,0-0,0-0
2013-03-09,Hartlepool,Yeovil,0-0,0-0
2013-03-09,Portsmouth,Bury,2-0,0-0
2013-03-09,Preston,Stevenage,2-0,2-0
2013-03-09,Scunthorpe,Coventry,1-2,1-1
2013-03-09,Sheffield United,Milton Keynes Dons,0-0,0-0
2013-03-09,Shrewsbury,Leyton Orient,0-2,0-1
2013-03-09,Swindon,Walsall,2-2,1-1
2013-03-09,Tranmere,Oldham,1-0,0-0
2013-03-12,Brentford,Swindon,2-1,0-1
2013-03-12,Coventry,Colchester,2-2,0-1
2013-03-12,Leyton Orient,Portsmouth,1-0,0-0
2013-03-12,Milton Keynes Dons,Shrewsbury,2-3,1-2
2013-03-12,Notts County,Preston,0-1,0-1
2013-03-12,Stevenage,Bournemouth,0-1,0-1
2013-03-12,Walsall,Tranmere,2-0,0-0
2013-03-12,Yeovil,Crawley Town,2-2,2-0
2013-03-16,Brentford,Preston,1-0,0-0
2013-03-16,Bury,Colchester,1-2,1-2
2013-03-16,Coventry,Hartlepool,1-0,1-0
2013-03-16,Crewe,Shrewsbury,1-1,1-1
2013-03-16,Doncaster,Portsmouth,1-1,1-0
2013-03-16,Leyton Orient,Carlisle,4-1,2-0
2013-03-16,Milton Keynes Dons,Tranmere,3-0,2-0
2013-03-16,Notts County,Scunthorpe,1-0,0-0
2013-03-16,Oldham,Bournemouth,0-1,0-1
2013-03-16,Stevenage,Sheffield United,4-0,1-0
2013-03-16,Walsall,Crawley Town,2-2,0-0
2013-03-19,Bury,Stevenage,2-0,0-0
2013-03-19,Crewe,Milton Keynes Dons,2-1,1-1
2013-03-19,Oldham,Hartlepool,3-0,2-0
2013-03-19,Yeovil,Swindon,0-2,0-0
2013-03-23,Bournemouth,Bury,4-1,1-1
2013-03-23,Carlisle,Yeovil,3-3,1-1
2013-03-23,Hartlepool,Walsall,0-0,0-0
2013-03-23,Portsmouth,Coventry,2-0,1-0
2013-03-23,Preston,Leyton Orient,0-0,0-0
2013-03-23,Scunthorpe,Doncaster,2-3,1-2
2013-03-23,Swindon,Notts County,0-0,0-0
2013-03-24,Tranmere,Stevenage,3-1,3-1
2013-03-26,Crawley Town,Crewe,2-0,0-0
2013-03-29,Brentford,Notts County,2-1,1-0
2013-03-29,Bury,Crewe,2-2,0-1
2013-03-29,Carlisle,Shrewsbury,2-2,0-0
2013-03-29,Colchester,Bournemouth,0-1,0-1
2013-03-29,Coventry,Doncaster,1-0,1-0
2013-03-29,Crawley Town,Stevenage,1-1,0-1
2013-03-29,Hartlepool,Milton Keynes Dons,0-2,0-1
2013-03-29,Preston,Portsmouth,1-1,0-1
2013-03-29,Scunthorpe,Leyton Orient,2-1,2-1
2013-03-29,Swindon,Oldham,1-1,0-0
2013-03-29,Tranmere,Sheffield United,0-1,0-1
2013-03-29,Yeovil,Walsall,0-0,0-0
2013-04-01,Bournemouth,Scunthorpe,1-0,1-0
2013-04-01,Crewe,Preston,1-0,1-0
2013-04-01,Doncaster,Swindon,1-0,0-0
2013-04-01,Leyton Orient,Bury,2-0,2-0
2013-04-01,Milton Keynes Dons,Brentford,2-0,1-0
2013-04-01,Notts County,Yeovil,1-2,0-1
2013-04-01,Oldham,Colchester,1-1,0-1
2013-04-01,Portsmouth,Tranmere,1-0,0-0
2013-04-01,Sheffield United,Carlisle,0-0,0-0
2013-04-01,Shrewsbury,Crawley Town,3-0,0-0
2013-04-01,Stevenage,Hartlepool,1-0,0-0
2013-04-01,Walsall,Coventry,4-0,1-0
2013-04-06,Bournemouth,Notts County,3-1,2-1
2013-04-06,Colchester,Leyton Orient,2-1,2-1
2013-04-06,Coventry,Brentford,1-1,1-0
2013-04-06,Doncaster,Tranmere,1-0,0-0
2013-04-06,Hartlepool,Bury,2-0,1-0
2013-04-06,Milton Keynes Dons,Crawley Town,0-0,0-0
2013-04-06,Oldham,Carlisle,1-2,0-2
2013-04-06,Portsmouth,Stevenage,0-0,0-0
2013-04-06,Preston,Scunthorpe,3-0,1-0
2013-04-06,Walsall,Sheffield United,1-1,1-0
2013-04-06,Yeovil,Shrewsbury,2-1,2-1
2013-04-09,Doncaster,Carlisle,0-2,0-1
2013-04-09,Milton Keynes Dons,Swindon,2-0,0-0
2013-04-09,Preston,Oldham,2-0,0-0
2013-04-09,Sheffield United,Crawley Town,0-2,0-0
2013-04-10,Crewe,Brentford,0-2,0-1
2013-04-13,Brentford,Portsmouth,3-2,1-1
2013-04-13,Bury,Oldham,0-1,0-0
