Date,Team 1,Team 2,FT,HT
2013-01-13,Woking,Ebbsfleet,1-0,0-0
2013-01-15,AFC Telford United,Luton,0-0,0-0
2013-01-15,Cambridge,Nuneaton Town,1-3,0-1
2013-01-15,Dartford,Macclesfield,2-0,1-0
2013-01-15,Stockport,Mansfield,1-3,0-3
2013-01-19,AFC Telford United,Alfreton Town,0-0,0-0
2013-01-19,Macclesfield,Kidderminster,1-0,0-0
2013-01-19,Newport County,Barrow,0-2,0-1
2013-01-19,Southport,Mansfield,1-2,1-1
2013-01-19,Stockport,Forest Green,2-1,1-0
2013-01-22,Grimsby,Hyde United,2-0,0-0
2013-01-26,Cambridge,Grimsby,0-0,0-0
2013-01-26,Lincoln,Forest Green,1-2,0-2
2013-01-26,Nuneaton Town,Braintree Town,2-4,1-1
2013-01-29,Kidderminster,AFC Telford United,1-0,1-0
2013-01-29,Wrexham,Southport,2-2,1-1
2013-02-01,Ebbsfleet,Macclesfield,0-4,0-1
2013-02-02,AFC Telford United,Cambridge,1-2,1-1
2013-02-02,Barrow,Luton,1-0,1-0
2013-02-02,Forest Green,Wrexham,0-0,0-0
2013-02-02,Grimsby,Alfreton Town,4-2,2-1
2013-02-02,Hereford,Southport,2-2,0-1
2013-02-02,Mansfield,Dartford,5-0,1-0
2013-02-02,Stockport,Nuneaton Town,3-2,2-2
2013-02-02,Tamworth,Gateshead,2-0,0-0
2013-02-02,Woking,Hyde United,2-1,1-1
2013-02-09,Alfreton Town,Woking,0-3,0-0
2013-02-09,Braintree Town,Hereford,0-2,0-1
2013-02-09,Ebbsfleet,Gateshead,3-1,2-1
2013-02-09,Grimsby,AFC Telford United,1-0,0-0
2013-02-09,Hyde United,Macclesfield,1-1,0-1
2013-02-09,Kidderminster,Cambridge,3-2,2-1
2013-02-09,Lincoln,Dartford,2-1,1-0
2013-02-09,Luton,Forest Green,1-1,1-1
2013-02-09,Mansfield,Barrow,8-1,5-1
2013-02-09,Newport County,Tamworth,2-2,2-0
2013-02-09,Nuneaton Town,Southport,0-1,0-1
2013-02-09,Wrexham,Stockport,3-1,1-0
2013-02-12,AFC Telford United,Hyde United,1-3,0-1
2013-02-12,Cambridge,Alfreton Town,0-3,0-0
2013-02-12,Dartford,Luton,1-0,0-0
2013-02-12,Forest Green,Braintree Town,4-1,2-1
2013-02-12,Hereford,Wrexham,0-1,0-1
2013-02-12,Newport County,Mansfield,2-0,0-0
2013-02-12,Southport,Barrow,5-2,0-1
2013-02-12,Stockport,Lincoln,2-0,0-0
2013-02-12,Tamworth,Macclesfield,0-0,0-0
2013-02-16,AFC Telford United,Tamworth,3-3,1-2
2013-02-16,Alfreton Town,Macclesfield,1-2,1-1
2013-02-16,Barrow,Nuneaton Town,1-2,0-0
2013-02-16,Ebbsfleet,Stockport,0-0,0-0
2013-02-16,Forest Green,Gateshead,1-0,0-0
2013-02-16,Hereford,Lincoln,3-2,1-2
2013-02-16,Hyde United,Kidderminster,0-4,0-1
2013-02-16,Mansfield,Cambridge,3-1,2-1
2013-02-16,Woking,Newport County,1-3,0-3
2013-02-19,Barrow,Woking,2-0,1-0
2013-02-19,Braintree Town,Grimsby,2-0,1-0
2013-02-19,Ebbsfleet,Hereford,1-0,1-0
2013-02-19,Forest Green,Kidderminster,0-1,0-1
2013-02-19,Gateshead,Wrexham,0-1,0-0
2013-02-19,Hyde United,Mansfield,0-1,0-0
2013-02-19,Macclesfield,Luton,1-1,0-1
2013-02-19,Nuneaton Town,Alfreton Town,1-0,0-0
2013-02-19,Stockport,Tamworth,0-1,0-1
2013-02-22,Macclesfield,Gateshead,0-4,0-4
2013-02-23,Cambridge,Hereford,1-3,0-1
2013-02-23,Kidderminster,Alfreton Town,3-1,3-1
2013-02-23,Lincoln,Barrow,0-0,0-0
2013-02-23,Luton,Mansfield,2-3,1-2
2013-02-23,Newport County,AFC Telford United,2-1,0-0
2013-02-23,Southport,Woking,1-2,0-1
2013-02-23,Tamworth,Hyde United,2-0,0-0
2013-02-26,Alfreton Town,Hyde United,5-1,2-0
2013-02-26,Barrow,Wrexham,0-1,0-0
2013-02-26,Braintree Town,Luton,2-0,1-0
2013-02-26,Grimsby,Ebbsfleet,3-1,2-0
2013-02-26,Lincoln,Mansfield,0-1,0-0
2013-02-26,Nuneaton Town,Kidderminster,0-1,0-0
2013-02-26,Stockport,Hereford,2-3,1-1
2013-02-26,Tamworth,Cambridge,1-2,0-1
2013-02-26,Woking,Forest Green,2-0,0-0
2013-03-02,Barrow,Tamworth,2-0,1-0
2013-03-02,Cambridge,Forest Green,0-0,0-0
2013-03-02,Gateshead,Braintree Town,1-2,0-1
2013-03-02,Hereford,Nuneaton Town,0-0,0-0
2013-03-02,Hyde United,Newport County,0-1,0-1
2013-03-02,Kidderminster,Ebbsfleet,3-2,1-1
2013-03-02,Mansfield,AFC Telford United,1-0,0-0
2013-03-02,Southport,Dartford,2-2,1-1
2013-03-02,Stockport,Luton,0-1,0-1
2013-03-02,Woking,Lincoln,1-1,1-1
2013-03-02,Wrexham,Alfreton Town,1-1,1-0
2013-03-05,Dartford,Stockport,1-1,0-1
2013-03-05,Forest Green,Grimsby,0-1,0-0
2013-03-05,Gateshead,Kidderminster,2-0,0-0
2013-03-05,Hereford,Newport County,2-3,1-0
2013-03-05,Nuneaton Town,Luton,0-0,0-0
2013-03-05,Southport,Cambridge,2-1,0-1
2013-03-05,Wrexham,Ebbsfleet,4-1,4-0
2013-03-06,Macclesfield,Lincoln,2-1,1-0
2013-03-06,Woking,Mansfield,1-2,0-1
2013-03-09,AFC Telford United,Macclesfield,0-2,0-1
2013-03-09,Cambridge,Woking,1-0,0-0
2013-03-09,Dartford,Wrexham,2-1,0-1
2013-03-09,Ebbsfleet,Newport County,1-1,0-1
2013-03-09,Forest Green,Barrow,1-1,1-0
2013-03-09,Gateshead,Hyde United,3-0,1-0
2013-03-09,Grimsby,Kidderminster,1-3,0-2
2013-03-09,Lincoln,Southport,1-0,1-0
2013-03-09,Luton,Hereford,1-1,0-1
2013-03-09,Mansfield,Stockport,4-1,2-0
2013-03-09,Tamworth,Alfreton Town,1-1,0-1
2013-03-12,Alfreton Town,Ebbsfleet,3-0,2-0
2013-03-12,Barrow,Stockport,0-2,0-0
2013-03-12,Lincoln,Wrexham,1-2,1-0
2013-03-12,Luton,Hyde United,1-2,1-1
2013-03-12,Macclesfield,Woking,0-0,0-0
2013-03-12,Mansfield,Grimsby,2-0,0-0
2013-03-12,Southport,Forest Green,1-2,1-0
2013-03-13,AFC Telford United,Gateshead,0-0,0-0
2013-03-15,Forest Green,Mansfield,1-2,0-1
2013-03-16,Alfreton Town,Gateshead,3-2,0-2
2013-03-16,Ebbsfleet,Southport,4-1,4-0
2013-03-16,Grimsby,Cambridge,0-1,0-1
2013-03-16,Hereford,Barrow,2-1,1-1
2013-03-16,Hyde United,Dartford,3-0,1-0
2013-03-16,Kidderminster,Tamworth,4-1,2-1
2013-03-16,Nuneaton Town,Lincoln,1-0,0-0
2013-03-16,Stockport,Braintree Town,1-3,0-0
2013-03-16,Woking,AFC Telford United,5-2,3-0
2013-03-16,Wrexham,Luton,0-0,0-0
2013-03-19,Braintree Town,Woking,1-1,0-1
2013-03-19,Cambridge,Ebbsfleet,1-1,0-0
2013-03-19,Dartford,Barrow,0-1,0-0
2013-03-19,Gateshead,Hereford,3-2,2-1
2013-03-19,Luton,Stockport,1-0,1-0
2013-03-19,Macclesfield,AFC Telford United,2-1,1-1
2013-03-19,Newport County,Kidderminster,1-2,1-1
2013-03-19,Nuneaton Town,Grimsby,1-0,1-0
2013-03-19,Tamworth,Southport,2-1,0-1
2013-03-21,Braintree Town,Nuneaton Town,2-2,2-2
2013-03-23,Dartford,Gateshead,3-0,0-0
2013-03-23,Hereford,Hyde United,1-2,1-0
2013-03-23,Lincoln,AFC Telford United,3-2,1-1
2013-03-23,Luton,Tamworth,0-0,0-0
2013-03-23,Southport,Kidderminster,1-3,0-1
2013-03-23,Stockport,Newport County,1-0,0-0
2013-03-26,Braintree Town,Lincoln,0-3,0-1
2013-03-26,Gateshead,Grimsby,1-1,0-0
2013-03-26,Hereford,Dartford,1-0,1-0
2013-03-26,Hyde United,Cambridge,2-1,1-1
2013-03-26,Kidderminster,Woking,2-2,1-1
2013-03-26,Mansfield,Nuneaton Town,1-0,0-0
2013-03-26,Southport,Newport County,0-2,0-2
2013-03-27,Barrow,Macclesfield,1-0,0-0
2013-03-28,Braintree Town,Alfreton Town,2-1,1-0
2013-03-28,Gateshead,Newport County,0-0,0-0
2013-03-28,Nuneaton Town,Woking,0-0,0-0
2013-03-30,AFC Telford United,Nuneaton Town,0-3,0-1
2013-03-30,Alfreton Town,Lincoln,0-2,0-1
2013-03-30,Cambridge,Luton,2-2,1-0
2013-03-30,Ebbsfleet,Forest Green,0-2,0-1
2013-03-30,Gateshead,Southport,2-2,0-0
2013-03-30,Grimsby,Barrow,0-0,0-0
2013-03-30,Hyde United,Wrexham,2-0,1-0
2013-03-30,Kidderminster,Braintree Town,2-1,0-1
2013-03-30,Macclesfield,Stockport,1-1,0-0
2013-03-30,Newport County,Dartford,0-0,0-0
2013-03-30,Tamworth,Mansfield,0-1,0-0
2013-03-30,Woking,Hereford,1-1,0-1
2013-04-01,Barrow,Hyde United,1-1,1-1
2013-04-01,Braintree Town,Ebbsfleet,3-1,2-1
2013-04-01,Dartford,Woking,4-1,2-1
2013-04-01,Forest Green,AFC Telford United,0-0,0-0
2013-04-01,Hereford,Tamworth,5-2,3-0
2013-04-01,Lincoln,Cambridge,0-0,0-0
2013-04-01,Luton,Kidderminster,1-2,0-2
2013-04-01,Mansfield,Gateshead,4-0,1-0
2013-04-01,Nuneaton Town,Newport County,1-2,1-0
2013-04-01,Southport,Alfreton Town,0-2,0-2
2013-04-01,Stockport,Grimsby,1-2,0-0
2013-04-01,Wrexham,Macclesfield,0-0,0-0
2013-04-03,Barrow,Ebbsfleet,1-1,0-1
2013-04-03,Braintree Town,Southport,1-3,0-1
2013-04-03,Macclesfield,Grimsby,1-3,1-2
2013-04-04,Wrexham,Mansfield,2-1,0-0
2013-04-05,Cambridge,Newport County,0-0,0-0
2013-04-06,AFC Telford United,Dartford,0-2,0-1
2013-04-06,Alfreton Town,Stockport,2-3,1-1
2013-04-06,Barrow,Mansfield,0-4,0-2
2013-04-06,Ebbsfleet,Nuneaton Town,1-1,1-0
2013-04-06,Gateshead,Luton,5-1,3-1
2013-04-06,Grimsby,Southport,2-2,1-2
2013-04-06,Hyde United,Braintree Town,1-2,0-2
2013-04-06,Kidderminster,Lincoln,3-0,1-0
2013-04-06,Macclesfield,Hereford,0-1,0-1
2013-04-06,Tamworth,Forest Green,2-1,2-0
2013-04-06,Woking,Wrexham,2-0,0-0
2013-04-09,Alfreton Town,Barrow,4-0,0-0
2013-04-09,Dartford,Grimsby,1-2,1-0
2013-04-09,Forest Green,Hereford,0-1,0-0
2013-04-09,Gateshead,Nuneaton Town,0-2,0-2
2013-04-09,Hyde United,Ebbsfleet,1-0,1-0
