Round,Date,Team 1,FT,Team 2
34,Sat Feb 23 2008,Shrewsbury Town FC,1-2,Hereford FC (2014-)
34,Sat Feb 23 2008,Rotherham United FC,3-2,Lincoln City FC
34,Sat Feb 23 2008,Rochdale AFC,0-1,Wycombe Wanderers FC
34,Sat Feb 23 2008,Notts County FC,1-3,Bradford City AFC
34,Sat Feb 23 2008,Mansfield Town FC,1-3,Chester FC
34,Sat Feb 23 2008,Macclesfield Town FC,0-3,Peterborough United FC
34,Sat Feb 23 2008,Dagenham & Redbridge FC,2-0,Morecambe FC
34,Sat Feb 23 2008,Chesterfield FC,1-0,Brentford FC
34,Sat Feb 23 2008,Bury FC,1-2,Darlington FC
34,Sat Feb 23 2008,Accrington Stanley FC,0-2,Stockport County FC
34,Sat Feb 23 2008,Barnet FC,0-2,Milton Keynes Dons FC
19,Tue Feb 26 2008,Mansfield Town FC,1-1,Bury FC
20,Tue Feb 26 2008,Bradford City AFC,3-2,Rotherham United FC
25,Tue Feb 26 2008,Wrexham AFC,0-2,Peterborough United FC
25,Tue Feb 26 2008,Dagenham & Redbridge FC,1-0,Hereford FC (2014-)
27,Tue Feb 26 2008,Accrington Stanley FC,1-0,Brentford FC
35,Sat Mar 1 2008,Peterborough United FC,1-0,Bury FC
35,Sat Mar 1 2008,Rotherham United FC,0-1,Accrington Stanley FC
35,Sat Mar 1 2008,Rochdale AFC,0-1,Chesterfield FC
35,Sat Mar 1 2008,Wrexham AFC,1-1,Mansfield Town FC
35,Sat Mar 1 2008,Morecambe FC,0-4,Grimsby Town FC
35,Sat Mar 1 2008,Milton Keynes Dons FC,1-0,Chester FC
35,Sat Mar 1 2008,Macclesfield Town FC,1-1,Notts County FC
35,Sat Mar 1 2008,Lincoln City FC,1-0,Wycombe Wanderers FC
35,Sat Mar 1 2008,Hereford FC (2014-),0-1,Stockport County FC
35,Sat Mar 1 2008,Darlington FC,3-1,Brentford FC
35,Sat Mar 1 2008,Barnet FC,4-1,Shrewsbury Town FC
35,Sat Mar 1 2008,Bradford City AFC,0-2,Dagenham & Redbridge FC
20,Tue Mar 4 2008,Darlington FC,1-0,Chester FC
27,Tue Mar 4 2008,Barnet FC,0-2,Peterborough United FC
28,Tue Mar 4 2008,Brentford FC,1-4,Bury FC
36,Fri Mar 7 2008,Grimsby Town FC,0-1,Milton Keynes Dons FC
36,Fri Mar 7 2008,Chesterfield FC,4-1,Lincoln City FC
36,Sat Mar 8 2008,Stockport County FC,2-1,Bradford City AFC
36,Sat Mar 8 2008,Wycombe Wanderers FC,2-0,Darlington FC
36,Sat Mar 8 2008,Shrewsbury Town FC,1-1,Rotherham United FC
36,Sat Mar 8 2008,Notts County FC,0-0,Barnet FC
36,Sat Mar 8 2008,Accrington Stanley FC,0-2,Hereford FC (2014-)
36,Sat Mar 8 2008,Dagenham & Redbridge FC,2-3,Peterborough United FC
36,Sat Mar 8 2008,Bury FC,2-1,Morecambe FC
36,Sat Mar 8 2008,Brentford FC,1-0,Macclesfield Town FC
36,Sat Mar 8 2008,Mansfield Town FC,0-4,Rochdale AFC
36,Sun Mar 9 2008,Chester FC,0-2,Wrexham AFC
37,Mon Mar 10 2008,Chesterfield FC,1-2,Milton Keynes Dons FC
37,Tue Mar 11 2008,Notts County FC,0-1,Lincoln City FC
37,Tue Mar 11 2008,Stockport County FC,2-0,Rochdale AFC
37,Tue Mar 11 2008,Shrewsbury Town FC,0-0,Darlington FC
37,Tue Mar 11 2008,Wycombe Wanderers FC,2-1,Wrexham AFC
37,Tue Mar 11 2008,Brentford FC,1-2,Peterborough United FC
37,Tue Mar 11 2008,Grimsby Town FC,4-1,Barnet FC
37,Tue Mar 11 2008,Dagenham & Redbridge FC,0-1,Macclesfield Town FC
37,Tue Mar 11 2008,Bury FC,3-0,Rotherham United FC
37,Tue Mar 11 2008,Mansfield Town FC,0-1,Hereford FC (2014-)
37,Wed Mar 12 2008,Accrington Stanley FC,3-2,Morecambe FC
37,Wed Mar 12 2008,Chester FC,0-1,Bradford City AFC
38,Sat Mar 15 2008,Wrexham AFC,2-1,Bury FC
38,Sat Mar 15 2008,Rotherham United FC,2-1,Chesterfield FC
38,Sat Mar 15 2008,Peterborough United FC,0-0,Notts County FC
38,Sat Mar 15 2008,Morecambe FC,3-1,Brentford FC
38,Sat Mar 15 2008,Milton Keynes Dons FC,4-0,Dagenham & Redbridge FC
38,Sat Mar 15 2008,Barnet FC,3-1,Chester FC
38,Sat Mar 15 2008,Lincoln City FC,0-1,Stockport County FC
38,Sat Mar 15 2008,Hereford FC (2014-),1-0,Wycombe Wanderers FC
38,Sat Mar 15 2008,Darlington FC,3-2,Grimsby Town FC
38,Sat Mar 15 2008,Bradford City AFC,1-2,Mansfield Town FC
38,Sat Mar 15 2008,Macclesfield Town FC,2-1,Shrewsbury Town FC
38,Sun Mar 16 2008,Rochdale AFC,4-1,Accrington Stanley FC
39,Fri Mar 21 2008,Stockport County FC,2-0,Macclesfield Town FC
39,Fri Mar 21 2008,Milton Keynes Dons FC,1-1,Peterborough United FC
39,Sat Mar 22 2008,Mansfield Town FC,1-2,Grimsby Town FC
39,Sat Mar 22 2008,Notts County FC,1-0,Rochdale AFC
39,Sat Mar 22 2008,Morecambe FC,0-1,Wycombe Wanderers FC
39,Sat Mar 22 2008,Rotherham United FC,1-1,Bradford City AFC
39,Sat Mar 22 2008,Hereford FC (2014-),0-0,Bury FC
39,Sat Mar 22 2008,Dagenham & Redbridge FC,1-1,Shrewsbury Town FC
39,Sat Mar 22 2008,Chesterfield FC,4-2,Accrington Stanley FC
39,Sat Mar 22 2008,Chester FC,2-1,Darlington FC
39,Sat Mar 22 2008,Brentford FC,2-0,Wrexham AFC
39,Sat Mar 22 2008,Barnet FC,5-2,Lincoln City FC
40,Mon Mar 24 2008,Wycombe Wanderers FC,0-0,Stockport County FC
40,Mon Mar 24 2008,Wrexham AFC,0-0,Dagenham & Redbridge FC
40,Mon Mar 24 2008,Shrewsbury Town FC,0-0,Notts County FC
40,Mon Mar 24 2008,Rochdale AFC,4-1,Rotherham United FC
40,Mon Mar 24 2008,Peterborough United FC,1-0,Chester FC
40,Mon Mar 24 2008,Macclesfield Town FC,3-0,Barnet FC
40,Mon Mar 24 2008,Lincoln City FC,2-1,Hereford FC (2014-)
40,Mon Mar 24 2008,Grimsby Town FC,1-2,Brentford FC
40,Mon Mar 24 2008,Darlington FC,2-2,Morecambe FC
40,Mon Mar 24 2008,Bury FC,2-0,Mansfield Town FC
40,Mon Mar 24 2008,Accrington Stanley FC,0-1,Milton Keynes Dons FC
40,Mon Mar 24 2008,Bradford City AFC,1-0,Chesterfield FC
41,Sat Mar 29 2008,Shrewsbury Town FC,0-1,Bury FC
41,Sat Mar 29 2008,Peterborough United FC,4-0,Lincoln City FC
41,Sat Mar 29 2008,Notts County FC,0-0,Mansfield Town FC
41,Sat Mar 29 2008,Morecambe FC,5-1,Rotherham United FC
41,Sat Mar 29 2008,Macclesfield Town FC,2-1,Accrington Stanley FC
41,Sat Mar 29 2008,Barnet FC,3-2,Wrexham AFC
41,Sat Mar 29 2008,Dagenham & Redbridge FC,0-3,Chesterfield FC
41,Sat Mar 29 2008,Brentford FC,0-2,Rochdale AFC
41,Sat Mar 29 2008,Darlington FC,1-3,Bradford City AFC
16,Tue Apr 1 2008,Mansfield Town FC,2-1,Wrexham AFC
25,Tue Apr 1 2008,Barnet FC,0-0,Darlington FC
27,Tue Apr 1 2008,Rochdale AFC,2-1,Bradford City AFC
42,Fri Apr 4 2008,Lincoln City FC,1-2,Milton Keynes Dons FC
42,Fri Apr 4 2008,Accrington Stanley FC,1-0,Dagenham & Redbridge FC
42,Sat Apr 5 2008,Bradford City AFC,1-0,Morecambe FC
42,Sat Apr 5 2008,Wrexham AFC,1-1,Macclesfield Town FC
42,Sat Apr 5 2008,Wycombe Wanderers FC,2-2,Peterborough United FC
42,Sat Apr 5 2008,Rotherham United FC,1-2,Brentford FC
42,Sat Apr 5 2008,Rochdale AFC,3-1,Grimsby Town FC
42,Sat Apr 5 2008,Mansfield Town FC,2-2,Barnet FC
42,Sat Apr 5 2008,Hereford FC (2014-),2-2,Chester FC
42,Sat Apr 5 2008,Chesterfield FC,4-1,Shrewsbury Town FC
42,Sat Apr 5 2008,Bury FC,2-1,Notts County FC
42,Sat Apr 5 2008,Stockport County FC,1-0,Darlington FC
20,Tue Apr 8 2008,Rochdale AFC,4-2,Notts County FC
28,Tue Apr 8 2008,Bradford City AFC,1-1,Barnet FC
33,Tue Apr 8 2008,Morecambe FC,1-1,Shrewsbury Town FC
33,Tue Apr 8 2008,Milton Keynes Dons FC,4-1,Wrexham AFC
28,Wed Apr 9 2008,Stockport County FC,2-1,Mansfield Town FC
43,Sat Apr 12 2008,Morecambe FC,1-1,Chesterfield FC
43,Sat Apr 12 2008,Notts County FC,1-0,Accrington Stanley FC
43,Sat Apr 12 2008,Peterborough United FC,0-1,Stockport County FC
43,Sat Apr 12 2008,Milton Keynes Dons FC,2-2,Wycombe Wanderers FC
43,Sat Apr 12 2008,Macclesfield Town FC,0-0,Mansfield Town FC
43,Sat Apr 12 2008,Grimsby Town FC,0-1,Rotherham United FC
43,Sat Apr 12 2008,Darlington FC,0-1,Hereford FC (2014-)
43,Sat Apr 12 2008,Dagenham & Redbridge FC,1-1,Rochdale AFC
43,Sat Apr 12 2008,Chester FC,1-2,Lincoln City FC
43,Sat Apr 12 2008,Brentford FC,2-2,Bradford City AFC
43,Sat Apr 12 2008,Barnet FC,3-0,Bury FC
43,Sun Apr 13 2008,Shrewsbury Town FC,3-0,Wrexham AFC
21,Tue Apr 15 2008,Rochdale AFC,3-0,Barnet FC
41,Tue Apr 15 2008,Milton Keynes Dons FC,0-0,Hereford FC (2014-)
41,Tue Apr 15 2008,Grimsby Town FC,0-1,Wycombe Wanderers FC
44,Sat Apr 19 2008,Rotherham United FC,2-1,Dagenham & Redbridge FC
44,Sat Apr 19 2008,Wrexham AFC,1-0,Notts County FC
44,Sat Apr 19 2008,Stockport County FC,2-3,Milton Keynes Dons FC
44,Sat Apr 19 2008,Wycombe Wanderers FC,1-0,Chester FC
44,Sat Apr 19 2008,Rochdale AFC,1-0,Morecambe FC
44,Sat Apr 19 2008,Mansfield Town FC,3-1,Shrewsbury Town FC
44,Sat Apr 19 2008,Lincoln City FC,3-1,Brentford FC
44,Sat Apr 19 2008,Hereford FC (2014-),0-1,Peterborough United FC
44,Sat Apr 19 2008,Chesterfield FC,1-1,Darlington FC
44,Sat Apr 19 2008,Accrington Stanley FC,0-2,Barnet FC
44,Sat Apr 19 2008,Bradford City AFC,2-1,Grimsby Town FC
44,Sat Apr 19 2008,Bury FC,1-0,Macclesfield Town FC
28,Tue Apr 22 2008,Hereford FC (2014-),2-0,Wrexham AFC
45,Sat Apr 26 2008,Macclesfield Town FC,1-0,Chesterfield FC
45,Sat Apr 26 2008,Shrewsbury Town FC,0-0,Chester FC
45,Sat Apr 26 2008,Notts County FC,1-0,Wycombe Wanderers FC
45,Sat Apr 26 2008,Morecambe FC,1-2,Lincoln City FC
45,Sat Apr 26 2008,Mansfield Town FC,0-1,Rotherham United FC
45,Sat Apr 26 2008,Wrexham AFC,1-3,Accrington Stanley FC
45,Sat Apr 26 2008,Grimsby Town FC,1-4,Peterborough United FC
45,Sat Apr 26 2008,Darlington FC,2-3,Dagenham & Redbridge FC
45,Sat Apr 26 2008,Bury FC,1-1,Rochdale AFC
45,Sat Apr 26 2008,Brentford FC,0-3,Hereford FC (2014-)
45,Sat Apr 26 2008,Bradford City AFC,1-2,Milton Keynes Dons FC
45,Sat Apr 26 2008,Barnet FC,2-1,Stockport County FC
41,Tue Apr 29 2008,Chester FC,0-0,Stockport County FC
46,Sat May 3 2008,Wycombe Wanderers FC,2-1,Bradford City AFC
46,Sat May 3 2008,Stockport County FC,1-0,Brentford FC
46,Sat May 3 2008,Rotherham United FC,1-0,Barnet FC
46,Sat May 3 2008,Rochdale AFC,1-1,Shrewsbury Town FC
46,Sat May 3 2008,Peterborough United FC,0-2,Darlington FC
46,Sat May 3 2008,Milton Keynes Dons FC,1-1,Morecambe FC
46,Sat May 3 2008,Lincoln City FC,2-4,Wrexham AFC
46,Sat May 3 2008,Hereford FC (2014-),2-0,Grimsby Town FC
46,Sat May 3 2008,Dagenham & Redbridge FC,2-0,Mansfield Town FC
46,Sat May 3 2008,Chesterfield FC,1-1,Notts County FC
46,Sat May 3 2008,Chester FC,0-0,Macclesfield Town FC
46,Sat May 3 2008,Accrington Stanley FC,0-2,Bury FC
