Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Aug 2007 (W32),Bradford City AFC (1),1-1,1-1,Macclesfield Town FC (1)
?,(Sat) 11 Aug 2007 (W32),Brentford FC (1),1-1,1-1,Mansfield Town FC (1)
?,(Sat) 11 Aug 2007 (W32),Chester FC (1),0-0,0-0,Chesterfield FC (1)
?,(Sat) 11 Aug 2007 (W32),Darlington FC (1),2-0,1-0,Wrexham AFC (1)
?,(Sat) 11 Aug 2007 (W32),Grimsby Town FC (1),1-1,1-1,Notts County FC (1)
?,(Sat) 11 Aug 2007 (W32),Hereford FC (1),0-0,0-0,Rotherham United FC (1)
?,(Sat) 11 Aug 2007 (W32),Lincoln City FC (1),0-4,0-0,Shrewsbury Town FC (1)
?,(Sat) 11 Aug 2007 (W32),Milton Keynes Dons FC (1),1-2,1-0,Bury FC (1)
?,(Sat) 11 Aug 2007 (W32),Morecambe FC (1),0-0,0-0,Barnet FC (1)
?,(Sat) 11 Aug 2007 (W32),Peterborough United FC (1),3-0,2-0,Rochdale AFC (1)
?,(Sat) 11 Aug 2007 (W32),Stockport County FC (1),1-0,0-0,Dagenham & Redbridge FC (1)
?,(Sat) 11 Aug 2007 (W32),Wycombe Wanderers FC (1),0-1,0-0,Accrington Stanley FC (1)
?,(Sat) 18 Aug 2007 (W33),Accrington Stanley FC (2),0-3,0-1,Darlington FC (2)
?,(Sat) 18 Aug 2007 (W33),Barnet FC (2),1-2,1-1,Hereford FC (2)
?,(Sat) 18 Aug 2007 (W33),Bury FC (2),1-1,0-1,Grimsby Town FC (2)
?,(Sat) 18 Aug 2007 (W33),Chesterfield FC (2),1-1,0-0,Stockport County FC (2)
?,(Sat) 18 Aug 2007 (W33),Dagenham & Redbridge FC (2),2-2,1-0,Wycombe Wanderers FC (2)
?,(Sat) 18 Aug 2007 (W33),Macclesfield Town FC (2),3-3,1-1,Milton Keynes Dons FC (2)
?,(Sat) 18 Aug 2007 (W33),Mansfield Town FC (2),1-3,1-2,Lincoln City FC (2)
?,(Sat) 18 Aug 2007 (W33),Notts County FC (2),1-1,0-0,Brentford FC (2)
?,(Sat) 18 Aug 2007 (W33),Rochdale AFC (2),1-2,1-0,Chester FC (2)
?,(Sat) 18 Aug 2007 (W33),Shrewsbury Town FC (2),1-0,1-0,Bradford City AFC (2)
?,(Sat) 18 Aug 2007 (W33),Wrexham AFC (2),2-1,2-0,Morecambe FC (2)
?,(Sun) 19 Aug 2007 (W33),Rotherham United FC (2),3-1,3-0,Peterborough United FC (2)
?,(Sat) 25 Aug 2007 (W34),Bradford City AFC (3),2-1,0-0,Wrexham AFC (3)
