Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Aug 2007 (W32),Aston Villa FC (1),1-2,0-1,Liverpool FC (1)
?,(Sat) 11 Aug 2007 (W32),Bolton Wanderers FC (1),1-3,0-3,Newcastle United FC (1)
?,(Sat) 11 Aug 2007 (W32),Derby County FC (1),2-2,1-1,Portsmouth FC (1)
?,(Sat) 11 Aug 2007 (W32),Everton FC (1),2-1,1-0,Wigan Athletic FC (1)
?,(Sat) 11 Aug 2007 (W32),Middlesbrough FC (1),1-2,1-0,Blackburn Rovers FC (1)
?,(Sat) 11 Aug 2007 (W32),Sunderland AFC (1),1-0,0-0,Tottenham Hotspur FC (1)
?,(Sat) 11 Aug 2007 (W32),West Ham United FC (1),0-2,0-1,Manchester City FC (1)
?,(Sun) 12 Aug 2007 (W32),Arsenal FC (1),2-1,0-1,Fulham FC (1)
?,(Sun) 12 Aug 2007 (W32),Chelsea FC (1),3-2,2-2,Birmingham City FC (1)
?,(Sun) 12 Aug 2007 (W32),Manchester United FC (1),0-0,0-0,Reading FC (1)
?,(Tue) 14 Aug 2007 (W33),Tottenham Hotspur FC (2),1-3,1-3,Everton FC (2)
?,(Wed) 15 Aug 2007 (W33),Birmingham City FC (2),2-2,1-0,Sunderland AFC (2)
?,(Wed) 15 Aug 2007 (W33),Fulham FC (2),2-1,2-1,Bolton Wanderers FC (2)
?,(Wed) 15 Aug 2007 (W33),Manchester City FC (2),1-0,1-0,Derby County FC (2)
?,(Wed) 15 Aug 2007 (W33),Portsmouth FC (2),1-1,0-1,Manchester United FC (2)
?,(Wed) 15 Aug 2007 (W33),Reading FC (2),1-2,1-0,Chelsea FC (2)
?,(Wed) 15 Aug 2007 (W33),Wigan Athletic FC (2),1-0,0-0,Middlesbrough FC (2)
?,(Sat) 18 Aug 2007 (W33),Birmingham City FC (3),0-1,0-0,West Ham United FC (2)
?,(Sat) 18 Aug 2007 (W33),Fulham FC (3),1-2,1-0,Middlesbrough FC (3)
?,(Sat) 18 Aug 2007 (W33),Newcastle United FC (2),0-0,0-0,Aston Villa FC (2)
?,(Sat) 18 Aug 2007 (W33),Portsmouth FC (3),3-1,2-1,Bolton Wanderers FC (3)
