Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Aug 2007 (W32),Altrincham FC (1),1-4,1-0,Exeter City FC (1)
?,(Sat) 11 Aug 2007 (W32),Crawley Town FC (1),2-1,2-0,Stevenage FC (1)
?,(Sat) 11 Aug 2007 (W32),Droylsden FC (1),0-0,0-0,Salisbury City FC (1)
?,(Sat) 11 Aug 2007 (W32),Ebbsfleet United FC (1),2-1,1-0,Northwich Victoria FC (1)
?,(Sat) 11 Aug 2007 (W32),Farsley Celtic FC (1),1-0,1-0,Stafford Rangers FC (1)
?,(Sat) 11 Aug 2007 (W32),Histon FC (1),2-2,0-0,Burton Albion FC (1)
?,(Sat) 11 Aug 2007 (W32),Kidderminster Harriers FC (1),1-2,0-0,Aldershot Town FC (1)
?,(Sat) 11 Aug 2007 (W32),Oxford United FC (1),1-0,0-0,Forest Green Rovers FC (1)
?,(Sat) 11 Aug 2007 (W32),Weymouth FC (1),2-1,0-0,FC Halifax Town (1)
?,(Sat) 11 Aug 2007 (W32),Woking FC (1),1-1,0-0,AFC Rushden & Diamonds (1)
?,(Sat) 11 Aug 2007 (W32),York City FC (1),1-2,1-0,Cambridge United FC (1)
?,(Sun) 12 Aug 2007 (W32),Torquay United FC (1),0-0,0-0,Grays Athletic FC (1)
?,(Tue) 14 Aug 2007 (W33),Burton Albion FC (2),4-3,1-1,York City FC (2)
?,(Tue) 14 Aug 2007 (W33),Exeter City FC (2),2-0,1-0,Crawley Town FC (2)
?,(Tue) 14 Aug 2007 (W33),Forest Green Rovers FC (2),3-2,3-1,Weymouth FC (2)
?,(Tue) 14 Aug 2007 (W33),FC Halifax Town (2),2-2,2-2,Altrincham FC (2)
?,(Tue) 14 Aug 2007 (W33),Northwich Victoria FC (2),3-3,2-2,Droylsden FC (2)
?,(Tue) 14 Aug 2007 (W33),AFC Rushden & Diamonds (2),1-0,1-0,Farsley Celtic FC (2)
?,(Tue) 14 Aug 2007 (W33),Salisbury City FC (2),2-1,1-1,Ebbsfleet United FC (2)
?,(Tue) 14 Aug 2007 (W33),Stafford Rangers FC (2),1-3,1-1,Kidderminster Harriers FC (2)
?,(Tue) 14 Aug 2007 (W33),Stevenage FC (2),2-1,1-0,Histon FC (2)
?,(Wed) 15 Aug 2007 (W33),Aldershot Town FC (2),0-3,0-2,Torquay United FC (2)
?,(Wed) 15 Aug 2007 (W33),Grays Athletic FC (2),1-1,0-0,Woking FC (2)
?,(Thu) 16 Aug 2007 (W33),Cambridge United FC (2),2-1,1-0,Oxford United FC (2)
?,(Sat) 18 Aug 2007 (W33),Aldershot Town FC (3),3-1,0-1,Droylsden FC (3)
?,(Sat) 18 Aug 2007 (W33),Forest Green Rovers FC (3),3-1,1-1,Altrincham FC (3)
?,(Sat) 18 Aug 2007 (W33),Grays Athletic FC (3),5-1,4-0,Kidderminster Harriers FC (3)
?,(Sat) 18 Aug 2007 (W33),FC Halifax Town (3),0-0,0-0,Histon FC (3)
?,(Sat) 18 Aug 2007 (W33),Northwich Victoria FC (3),1-3,0-2,Torquay United FC (3)
?,(Sat) 18 Aug 2007 (W33),AFC Rushden & Diamonds (3),0-1,0-1,Ebbsfleet United FC (3)
?,(Sat) 18 Aug 2007 (W33),Salisbury City FC (3),4-1,2-0,Crawley Town FC (3)
?,(Sat) 18 Aug 2007 (W33),Stafford Rangers FC (3),0-1,0-0,Woking FC (3)
?,(Sat) 18 Aug 2007 (W33),Stevenage FC (3),3-0,1-0,Weymouth FC (3)
?,(Sun) 19 Aug 2007 (W33),Burton Albion FC (3),1-2,1-1,Oxford United FC (3)
?,(Mon) 20 Aug 2007 (W34),Exeter City FC (3),1-1,1-0,York City FC (3)
?,(Tue) 21 Aug 2007 (W34),Cambridge United FC (3),5-1,3-0,Farsley Celtic FC (3)
?,(Thu) 23 Aug 2007 (W34),Weymouth FC (4),1-2,1-2,Burton Albion FC (4)
?,(Fri) 24 Aug 2007 (W34),Histon FC (4),1-2,0-2,Aldershot Town FC (4)
?,(Fri) 24 Aug 2007 (W34),Kidderminster Harriers FC (4),0-2,0-2,Stevenage FC (4)
?,(Fri) 24 Aug 2007 (W34),York City FC (4),0-2,0-0,Forest Green Rovers FC (4)
?,(Sat) 25 Aug 2007 (W34),Altrincham FC (4),0-1,0-0,Grays Athletic FC (4)
?,(Sat) 25 Aug 2007 (W34),Crawley Town FC (4),2-1,1-1,Northwich Victoria FC (4)
?,(Sat) 25 Aug 2007 (W34),Droylsden FC (4),2-3,0-1,Exeter City FC (4)
?,(Sat) 25 Aug 2007 (W34),Ebbsfleet United FC (4),1-0,0-0,FC Halifax Town (4)
?,(Sat) 25 Aug 2007 (W34),Farsley Celtic FC (4),2-2,1-1,Salisbury City FC (4)
?,(Sat) 25 Aug 2007 (W34),Oxford United FC (4),2-1,1-0,Stafford Rangers FC (4)
?,(Sat) 25 Aug 2007 (W34),Torquay United FC (4),3-2,0-0,AFC Rushden & Diamonds (4)
?,(Sat) 25 Aug 2007 (W34),Woking FC (4),0-0,0-0,Cambridge United FC (4)
?,(Mon) 27 Aug 2007 (W35),Aldershot Town FC (5),0-1,0-0,Crawley Town FC (5)
?,(Mon) 27 Aug 2007 (W35),Burton Albion FC (5),1-0,0-0,Farsley Celtic FC (5)
?,(Mon) 27 Aug 2007 (W35),Cambridge United FC (5),1-1,0-1,Ebbsfleet United FC (5)
?,(Mon) 27 Aug 2007 (W35),Exeter City FC (5),0-0,0-0,Weymouth FC (5)
?,(Mon) 27 Aug 2007 (W35),Forest Green Rovers FC (5),2-2,2-1,Torquay United FC (5)
?,(Mon) 27 Aug 2007 (W35),Grays Athletic FC (5),0-1,0-0,Histon FC (5)
?,(Mon) 27 Aug 2007 (W35),FC Halifax Town (5),3-0,2-0,Droylsden FC (5)
?,(Mon) 27 Aug 2007 (W35),Northwich Victoria FC (5),0-1,0-0,York City FC (5)
?,(Mon) 27 Aug 2007 (W35),AFC Rushden & Diamonds (5),0-1,0-0,Kidderminster Harriers FC (5)
?,(Mon) 27 Aug 2007 (W35),Salisbury City FC (5),2-1,2-0,Woking FC (5)
?,(Mon) 27 Aug 2007 (W35),Stafford Rangers FC (5),1-1,1-1,Altrincham FC (5)
?,(Mon) 27 Aug 2007 (W35),Stevenage FC (5),0-0,0-0,Oxford United FC (5)
?,(Thu) 30 Aug 2007 (W35),York City FC (6),2-3,1-1,AFC Rushden & Diamonds (6)
?,(Fri) 31 Aug 2007 (W35),Weymouth FC (6),2-2,1-0,Cambridge United FC (6)
?,(Sat) 1 Sep 2007 (W35),Altrincham FC (6),1-2,1-1,Aldershot Town FC (6)
?,(Sat) 1 Sep 2007 (W35),Crawley Town FC (6),1-1,1-0,Burton Albion FC (6)
?,(Sat) 1 Sep 2007 (W35),Droylsden FC (6),1-2,0-0,Grays Athletic FC (6)
