Round,Date,Team 1,FT,Team 2
5,Sat Sep 1 2007,Newcastle United FC,1-0,Wigan Athletic FC
5,Sat Sep 1 2007,Middlesbrough FC,2-0,Birmingham City FC
5,Sat Sep 1 2007,Liverpool FC,6-0,Derby County FC
5,Sat Sep 1 2007,Fulham FC,3-3,Tottenham Hotspur FC
5,Sat Sep 1 2007,Bolton Wanderers FC,1-2,Everton FC
5,Sat Sep 1 2007,Manchester United FC,1-0,Sunderland AFC
5,Sun Sep 2 2007,Arsenal FC,3-1,Portsmouth FC
5,Sun Sep 2 2007,Blackburn Rovers FC,1-0,Manchester City FC
5,Sun Sep 2 2007,Aston Villa FC,2-0,Chelsea FC
6,Sat Sep 15 2007,Everton FC,0-1,Manchester United FC
6,Sat Sep 15 2007,Portsmouth FC,0-0,Liverpool FC
6,Sat Sep 15 2007,Tottenham Hotspur FC,1-3,Arsenal FC
6,Sat Sep 15 2007,Wigan Athletic FC,1-1,Fulham FC
6,Sat Sep 15 2007,West Ham United FC,3-0,Middlesbrough FC
6,Sat Sep 15 2007,Sunderland AFC,2-1,Reading FC
6,Sat Sep 15 2007,Birmingham City FC,1-0,Bolton Wanderers FC
6,Sat Sep 15 2007,Chelsea FC,0-0,Blackburn Rovers FC
6,Sun Sep 16 2007,Manchester City FC,1-0,Aston Villa FC
6,Mon Sep 17 2007,Derby County FC,1-0,Newcastle United FC
7,Sat Sep 22 2007,Reading FC,2-1,Wigan Athletic FC
7,Sat Sep 22 2007,Middlesbrough FC,2-2,Sunderland AFC
7,Sat Sep 22 2007,Liverpool FC,0-0,Birmingham City FC
7,Sat Sep 22 2007,Arsenal FC,5-0,Derby County FC
7,Sat Sep 22 2007,Fulham FC,3-3,Manchester City FC
7,Sun Sep 23 2007,Newcastle United FC,3-1,West Ham United FC
7,Sun Sep 23 2007,Aston Villa FC,2-0,Everton FC
7,Sun Sep 23 2007,Bolton Wanderers FC,1-1,Tottenham Hotspur FC
7,Sun Sep 23 2007,Blackburn Rovers FC,0-1,Portsmouth FC
7,Sun Sep 23 2007,Manchester United FC,2-0,Chelsea FC
8,Sat Sep 29 2007,Manchester City FC,3-1,Newcastle United FC
8,Sat Sep 29 2007,Wigan Athletic FC,0-1,Liverpool FC
8,Sat Sep 29 2007,West Ham United FC,0-1,Arsenal FC
8,Sat Sep 29 2007,Sunderland AFC,1-2,Blackburn Rovers FC
8,Sat Sep 29 2007,Portsmouth FC,7-4,Reading FC
8,Sat Sep 29 2007,Derby County FC,1-1,Bolton Wanderers FC
8,Sat Sep 29 2007,Chelsea FC,0-0,Fulham FC
8,Sat Sep 29 2007,Birmingham City FC,0-1,Manchester United FC
8,Sun Sep 30 2007,Everton FC,2-0,Middlesbrough FC
8,Mon Oct 1 2007,Tottenham Hotspur FC,4-4,Aston Villa FC
9,Sat Oct 6 2007,Manchester United FC,4-0,Wigan Athletic FC
9,Sat Oct 6 2007,Aston Villa FC,1-0,West Ham United FC
9,Sun Oct 7 2007,Arsenal FC,3-2,Sunderland AFC
9,Sun Oct 7 2007,Reading FC,1-0,Derby County FC
9,Sun Oct 7 2007,Newcastle United FC,3-2,Everton FC
9,Sun Oct 7 2007,Manchester City FC,3-1,Middlesbrough FC
9,Sun Oct 7 2007,Liverpool FC,2-2,Tottenham Hotspur FC
9,Sun Oct 7 2007,Bolton Wanderers FC,0-1,Chelsea FC
9,Sun Oct 7 2007,Blackburn Rovers FC,2-1,Birmingham City FC
9,Sun Oct 7 2007,Fulham FC,0-2,Portsmouth FC
10,Sat Oct 20 2007,Everton FC,1-2,Liverpool FC
10,Sat Oct 20 2007,Wigan Athletic FC,0-2,Portsmouth FC
10,Sat Oct 20 2007,Middlesbrough FC,0-2,Chelsea FC
10,Sat Oct 20 2007,Manchester City FC,1-0,Birmingham City FC
10,Sat Oct 20 2007,Fulham FC,0-0,Derby County FC
10,Sat Oct 20 2007,Blackburn Rovers FC,4-2,Reading FC
10,Sat Oct 20 2007,Arsenal FC,2-0,Bolton Wanderers FC
10,Sat Oct 20 2007,Aston Villa FC,1-4,Manchester United FC
10,Sun Oct 21 2007,West Ham United FC,3-1,Sunderland AFC
10,Mon Oct 22 2007,Newcastle United FC,3-1,Tottenham Hotspur FC
11,Sat Oct 27 2007,Sunderland AFC,1-1,Fulham FC
11,Sat Oct 27 2007,Reading FC,2-1,Newcastle United FC
11,Sat Oct 27 2007,Manchester United FC,4-1,Middlesbrough FC
11,Sat Oct 27 2007,Chelsea FC,6-0,Manchester City FC
11,Sat Oct 27 2007,Birmingham City FC,3-2,Wigan Athletic FC
11,Sat Oct 27 2007,Portsmouth FC,0-0,West Ham United FC
11,Sun Oct 28 2007,Bolton Wanderers FC,1-1,Aston Villa FC
11,Sun Oct 28 2007,Derby County FC,0-2,Everton FC
11,Sun Oct 28 2007,Tottenham Hotspur FC,1-2,Blackburn Rovers FC
11,Sun Oct 28 2007,Liverpool FC,1-1,Arsenal FC
12,Sat Nov 3 2007,Arsenal FC,2-2,Manchester United FC
12,Sat Nov 3 2007,Wigan Athletic FC,0-2,Chelsea FC
12,Sat Nov 3 2007,Newcastle United FC,1-4,Portsmouth FC
12,Sat Nov 3 2007,Middlesbrough FC,1-1,Tottenham Hotspur FC
12,Sat Nov 3 2007,Fulham FC,3-1,Reading FC
12,Sat Nov 3 2007,Everton FC,3-1,Birmingham City FC
12,Sat Nov 3 2007,Aston Villa FC,2-0,Derby County FC
12,Sat Nov 3 2007,Blackburn Rovers FC,0-0,Liverpool FC
12,Sun Nov 4 2007,West Ham United FC,1-1,Bolton Wanderers FC
12,Mon Nov 5 2007,Manchester City FC,1-0,Sunderland AFC
13,Sat Nov 10 2007,Sunderland AFC,1-1,Newcastle United FC
13,Sat Nov 10 2007,Derby County FC,0-5,West Ham United FC
13,Sat Nov 10 2007,Liverpool FC,2-0,Fulham FC
13,Sun Nov 11 2007,Birmingham City FC,1-2,Aston Villa FC
13,Sun Nov 11 2007,Chelsea FC,1-1,Everton FC
13,Sun Nov 11 2007,Tottenham Hotspur FC,4-0,Wigan Athletic FC
13,Sun Nov 11 2007,Manchester United FC,2-0,Blackburn Rovers FC
13,Sun Nov 11 2007,Bolton Wanderers FC,0-0,Middlesbrough FC
13,Sun Nov 11 2007,Portsmouth FC,0-0,Manchester City FC
13,Mon Nov 12 2007,Reading FC,1-3,Arsenal FC
14,Sat Nov 24 2007,Newcastle United FC,0-3,Liverpool FC
14,Sat Nov 24 2007,Middlesbrough FC,0-3,Aston Villa FC
14,Sat Nov 24 2007,Manchester City FC,2-1,Reading FC
14,Sat Nov 24 2007,Everton FC,7-1,Sunderland AFC
14,Sat Nov 24 2007,Bolton Wanderers FC,1-0,Manchester United FC
14,Sat Nov 24 2007,Birmingham City FC,0-2,Portsmouth FC
14,Sat Nov 24 2007,Arsenal FC,2-0,Wigan Athletic FC
14,Sat Nov 24 2007,Derby County FC,0-2,Chelsea FC
14,Sun Nov 25 2007,West Ham United FC,1-1,Tottenham Hotspur FC
14,Sun Nov 25 2007,Fulham FC,2-2,Blackburn Rovers FC
2,Wed Nov 28 2007,Blackburn Rovers FC,0-4,Aston Villa FC
15,Sat Dec 1 2007,Chelsea FC,1-0,West Ham United FC
15,Sat Dec 1 2007,Wigan Athletic FC,1-1,Manchester City FC
15,Sat Dec 1 2007,Sunderland AFC,1-0,Derby County FC
15,Sat Dec 1 2007,Reading FC,1-1,Middlesbrough FC
15,Sat Dec 1 2007,Portsmouth FC,0-0,Everton FC
15,Sat Dec 1 2007,Blackburn Rovers FC,3-1,Newcastle United FC
15,Sat Dec 1 2007,Aston Villa FC,1-2,Arsenal FC
15,Sun Dec 2 2007,Liverpool FC,4-0,Bolton Wanderers FC
15,Sun Dec 2 2007,Tottenham Hotspur FC,2-3,Birmingham City FC
15,Mon Dec 3 2007,Manchester United FC,2-0,Fulham FC
2,Wed Dec 5 2007,Newcastle United FC,1-1,Arsenal FC
16,Sat Dec 8 2007,Aston Villa FC,1-3,Portsmouth FC
16,Sat Dec 8 2007,Newcastle United FC,2-1,Birmingham City FC
16,Sat Dec 8 2007,Manchester United FC,4-1,Derby County FC
16,Sat Dec 8 2007,Everton FC,3-0,Fulham FC
16,Sat Dec 8 2007,Chelsea FC,2-0,Sunderland AFC
16,Sat Dec 8 2007,Reading FC,3-1,Liverpool FC
16,Sun Dec 9 2007,Middlesbrough FC,2-1,Arsenal FC
16,Sun Dec 9 2007,Tottenham Hotspur FC,2-1,Manchester City FC
16,Sun Dec 9 2007,Bolton Wanderers FC,4-1,Wigan Athletic FC
16,Sun Dec 9 2007,Blackburn Rovers FC,0-1,West Ham United FC
17,Sat Dec 15 2007,Wigan Athletic FC,5-3,Blackburn Rovers FC
17,Sat Dec 15 2007,West Ham United FC,0-2,Everton FC
17,Sat Dec 15 2007,Sunderland AFC,1-1,Aston Villa FC
17,Sat Dec 15 2007,Portsmouth FC,0-1,Tottenham Hotspur FC
17,Sat Dec 15 2007,Manchester City FC,4-2,Bolton Wanderers FC
17,Sat Dec 15 2007,Derby County FC,0-1,Middlesbrough FC
17,Sat Dec 15 2007,Birmingham City FC,1-1,Reading FC
17,Sat Dec 15 2007,Fulham FC,0-1,Newcastle United FC
17,Sun Dec 16 2007,Liverpool FC,0-1,Manchester United FC
17,Sun Dec 16 2007,Arsenal FC,1-0,Chelsea FC
18,Sat Dec 22 2007,Arsenal FC,2-1,Tottenham Hotspur FC
18,Sat Dec 22 2007,Reading FC,2-1,Sunderland AFC
18,Sat Dec 22 2007,Middlesbrough FC,1-2,West Ham United FC
18,Sat Dec 22 2007,Liverpool FC,4-1,Portsmouth FC
18,Sat Dec 22 2007,Fulham FC,1-1,Wigan Athletic FC
18,Sat Dec 22 2007,Bolton Wanderers FC,3-0,Birmingham City FC
18,Sat Dec 22 2007,Aston Villa FC,1-1,Manchester City FC
18,Sun Dec 23 2007,Manchester United FC,2-1,Everton FC
18,Sun Dec 23 2007,Newcastle United FC,2-2,Derby County FC
18,Sun Dec 23 2007,Blackburn Rovers FC,0-1,Chelsea FC
19,Wed Dec 26 2007,West Ham United FC,1-1,Reading FC
19,Wed Dec 26 2007,Tottenham Hotspur FC,5-1,Fulham FC
19,Wed Dec 26 2007,Chelsea FC,4-4,Aston Villa FC
19,Wed Dec 26 2007,Wigan Athletic FC,1-0,Newcastle United FC
19,Wed Dec 26 2007,Sunderland AFC,0-4,Manchester United FC
19,Wed Dec 26 2007,Everton FC,2-0,Bolton Wanderers FC
19,Wed Dec 26 2007,Derby County FC,1-2,Liverpool FC
19,Wed Dec 26 2007,Birmingham City FC,3-0,Middlesbrough FC
19,Wed Dec 26 2007,Portsmouth FC,0-0,Arsenal FC
19,Thu Dec 27 2007,Manchester City FC,2-2,Blackburn Rovers FC
20,Sat Dec 29 2007,Wigan Athletic FC,1-2,Aston Villa FC
20,Sat Dec 29 2007,West Ham United FC,2-1,Manchester United FC
20,Sat Dec 29 2007,Tottenham Hotspur FC,6-4,Reading FC
20,Sat Dec 29 2007,Sunderland AFC,3-1,Bolton Wanderers FC
20,Sat Dec 29 2007,Portsmouth FC,0-1,Middlesbrough FC
20,Sat Dec 29 2007,Chelsea FC,2-1,Newcastle United FC
20,Sat Dec 29 2007,Birmingham City FC,1-1,Fulham FC
20,Sat Dec 29 2007,Everton FC,1-4,Arsenal FC
20,Sun Dec 30 2007,Derby County FC,1-2,Blackburn Rovers FC
20,Sun Dec 30 2007,Manchester City FC,0-0,Liverpool FC
21,Tue Jan 1 2008,Fulham FC,1-2,Chelsea FC
21,Tue Jan 1 2008,Reading FC,0-2,Portsmouth FC
21,Tue Jan 1 2008,Middlesbrough FC,0-2,Everton FC
21,Tue Jan 1 2008,Manchester United FC,1-0,Birmingham City FC
21,Tue Jan 1 2008,Arsenal FC,2-0,West Ham United FC
21,Tue Jan 1 2008,Aston Villa FC,2-1,Tottenham Hotspur FC
21,Wed Jan 2 2008,Newcastle United FC,0-2,Manchester City FC
21,Wed Jan 2 2008,Liverpool FC,1-1,Wigan Athletic FC
21,Wed Jan 2 2008,Bolton Wanderers FC,1-0,Derby County FC
21,Wed Jan 2 2008,Blackburn Rovers FC,1-0,Sunderland AFC
22,Sat Jan 12 2008,West Ham United FC,2-1,Fulham FC
22,Sat Jan 12 2008,Middlesbrough FC,1-1,Liverpool FC
22,Sat Jan 12 2008,Everton FC,1-0,Manchester City FC
22,Sat Jan 12 2008,Derby County FC,0-1,Wigan Athletic FC
22,Sat Jan 12 2008,Chelsea FC,2-0,Tottenham Hotspur FC
22,Sat Jan 12 2008,Aston Villa FC,3-1,Reading FC
22,Sat Jan 12 2008,Arsenal FC,1-1,Birmingham City FC
22,Sat Jan 12 2008,Manchester United FC,6-0,Newcastle United FC
22,Sun Jan 13 2008,Sunderland AFC,2-0,Portsmouth FC
22,Sun Jan 13 2008,Bolton Wanderers FC,1-2,Blackburn Rovers FC
23,Sat Jan 19 2008,Tottenham Hotspur FC,2-0,Sunderland AFC
23,Sat Jan 19 2008,Reading FC,0-2,Manchester United FC
23,Sat Jan 19 2008,Portsmouth FC,3-1,Derby County FC
23,Sat Jan 19 2008,Fulham FC,0-3,Arsenal FC
23,Sat Jan 19 2008,Blackburn Rovers FC,1-1,Middlesbrough FC
23,Sat Jan 19 2008,Birmingham City FC,0-1,Chelsea FC
23,Sat Jan 19 2008,Newcastle United FC,0-0,Bolton Wanderers FC
23,Sun Jan 20 2008,Wigan Athletic FC,1-2,Everton FC
23,Sun Jan 20 2008,Manchester City FC,1-1,West Ham United FC
23,Mon Jan 21 2008,Liverpool FC,2-2,Aston Villa FC
24,Sat Jan 26 2008,Aston Villa FC,1-1,Blackburn Rovers FC
24,Tue Jan 29 2008,Middlesbrough FC,1-0,Wigan Athletic FC
24,Tue Jan 29 2008,Bolton Wanderers FC,0-0,Fulham FC
24,Tue Jan 29 2008,Arsenal FC,3-0,Newcastle United FC
24,Tue Jan 29 2008,Sunderland AFC,2-0,Birmingham City FC
24,Wed Jan 30 2008,West Ham United FC,1-0,Liverpool FC
24,Wed Jan 30 2008,Derby County FC,1-1,Manchester City FC
24,Wed Jan 30 2008,Chelsea FC,1-0,Reading FC
24,Wed Jan 30 2008,Manchester United FC,2-0,Portsmouth FC
24,Wed Jan 30 2008,Everton FC,0-0,Tottenham Hotspur FC
25,Sat Feb 2 2008,Manchester City FC,1-3,Arsenal FC
25,Sat Feb 2 2008,Wigan Athletic FC,1-0,West Ham United FC
25,Sat Feb 2 2008,Tottenham Hotspur FC,1-1,Manchester United FC
25,Sat Feb 2 2008,Reading FC,0-2,Bolton Wanderers FC
25,Sat Feb 2 2008,Portsmouth FC,1-1,Chelsea FC
25,Sat Feb 2 2008,Blackburn Rovers FC,0-0,Everton FC
25,Sat Feb 2 2008,Birmingham City FC,1-1,Derby County FC
25,Sat Feb 2 2008,Liverpool FC,3-0,Sunderland AFC
25,Sun Feb 3 2008,Newcastle United FC,1-1,Middlesbrough FC
25,Sun Feb 3 2008,Fulham FC,2-1,Aston Villa FC
26,Sat Feb 9 2008,Aston Villa FC,4-1,Newcastle United FC
26,Sat Feb 9 2008,West Ham United FC,1-1,Birmingham City FC
26,Sat Feb 9 2008,Sunderland AFC,2-0,Wigan Athletic FC
26,Sat Feb 9 2008,Middlesbrough FC,1-0,Fulham FC
26,Sat Feb 9 2008,Everton FC,1-0,Reading FC
26,Sat Feb 9 2008,Derby County FC,0-3,Tottenham Hotspur FC
26,Sat Feb 9 2008,Bolton Wanderers FC,0-1,Portsmouth FC
26,Sun Feb 10 2008,Manchester United FC,1-2,Manchester City FC
26,Sun Feb 10 2008,Chelsea FC,0-0,Liverpool FC
26,Mon Feb 11 2008,Arsenal FC,2-0,Blackburn Rovers FC
27,Sat Feb 23 2008,Birmingham City FC,2-2,Arsenal FC
27,Sat Feb 23 2008,Wigan Athletic FC,2-0,Derby County FC
27,Sat Feb 23 2008,Portsmouth FC,1-0,Sunderland AFC
27,Sat Feb 23 2008,Liverpool FC,3-2,Middlesbrough FC
27,Sat Feb 23 2008,Fulham FC,0-1,West Ham United FC
27,Sat Feb 23 2008,Newcastle United FC,1-5,Manchester United FC
27,Sun Feb 24 2008,Reading FC,1-2,Aston Villa FC
27,Sun Feb 24 2008,Blackburn Rovers FC,4-1,Bolton Wanderers FC
27,Mon Feb 25 2008,Manchester City FC,0-2,Everton FC
28,Sat Mar 1 2008,West Ham United FC,0-4,Chelsea FC
28,Sat Mar 1 2008,Newcastle United FC,0-1,Blackburn Rovers FC
28,Sat Mar 1 2008,Middlesbrough FC,0-1,Reading FC
28,Sat Mar 1 2008,Fulham FC,0-3,Manchester United FC
28,Sat Mar 1 2008,Derby County FC,0-0,Sunderland AFC
28,Sat Mar 1 2008,Birmingham City FC,4-1,Tottenham Hotspur FC
28,Sat Mar 1 2008,Arsenal FC,1-1,Aston Villa FC
28,Sat Mar 1 2008,Manchester City FC,0-0,Wigan Athletic FC
28,Sun Mar 2 2008,Bolton Wanderers FC,1-3,Liverpool FC
28,Sun Mar 2 2008,Everton FC,3-1,Portsmouth FC
2,Wed Mar 5 2008,Liverpool FC,4-0,West Ham United FC
29,Sat Mar 8 2008,Reading FC,2-0,Manchester City FC
29,Sat Mar 8 2008,Liverpool FC,3-0,Newcastle United FC
29,Sat Mar 8 2008,Blackburn Rovers FC,1-1,Fulham FC
29,Sun Mar 9 2008,Tottenham Hotspur FC,4-0,West Ham United FC
29,Sun Mar 9 2008,Sunderland AFC,0-1,Everton FC
29,Sun Mar 9 2008,Wigan Athletic FC,0-0,Arsenal FC
29,Wed Mar 12 2008,Portsmouth FC,4-2,Birmingham City FC
29,Wed Mar 12 2008,Aston Villa FC,1-1,Middlesbrough FC
29,Wed Mar 12 2008,Chelsea FC,6-1,Derby County FC
30,Sat Mar 15 2008,West Ham United FC,2-1,Blackburn Rovers FC
30,Sat Mar 15 2008,Sunderland AFC,0-1,Chelsea FC
30,Sat Mar 15 2008,Portsmouth FC,2-0,Aston Villa FC
30,Sat Mar 15 2008,Liverpool FC,2-1,Reading FC
30,Sat Mar 15 2008,Derby County FC,0-1,Manchester United FC
30,Sat Mar 15 2008,Arsenal FC,1-1,Middlesbrough FC
30,Sun Mar 16 2008,Fulham FC,1-0,Everton FC
30,Sun Mar 16 2008,Wigan Athletic FC,1-0,Bolton Wanderers FC
30,Sun Mar 16 2008,Manchester City FC,2-1,Tottenham Hotspur FC
30,Mon Mar 17 2008,Birmingham City FC,1-1,Newcastle United FC
27,Wed Mar 19 2008,Tottenham Hotspur FC,4-4,Chelsea FC
29,Wed Mar 19 2008,Manchester United FC,2-0,Bolton Wanderers FC
31,Sat Mar 22 2008,Tottenham Hotspur FC,2-0,Portsmouth FC
31,Sat Mar 22 2008,Reading FC,2-1,Birmingham City FC
31,Sat Mar 22 2008,Newcastle United FC,2-0,Fulham FC
31,Sat Mar 22 2008,Middlesbrough FC,1-0,Derby County FC
31,Sat Mar 22 2008,Bolton Wanderers FC,0-0,Manchester City FC
31,Sat Mar 22 2008,Blackburn Rovers FC,3-1,Wigan Athletic FC
31,Sat Mar 22 2008,Aston Villa FC,0-1,Sunderland AFC
31,Sat Mar 22 2008,Everton FC,1-1,West Ham United FC
31,Sun Mar 23 2008,Manchester United FC,3-0,Liverpool FC
31,Sun Mar 23 2008,Chelsea FC,2-1,Arsenal FC
32,Sat Mar 29 2008,Sunderland AFC,2-1,West Ham United FC
32,Sat Mar 29 2008,Reading FC,0-0,Blackburn Rovers FC
32,Sat Mar 29 2008,Portsmouth FC,2-0,Wigan Athletic FC
32,Sat Mar 29 2008,Derby County FC,2-2,Fulham FC
32,Sat Mar 29 2008,Bolton Wanderers FC,2-3,Arsenal FC
32,Sat Mar 29 2008,Birmingham City FC,3-1,Manchester City FC
32,Sat Mar 29 2008,Manchester United FC,4-0,Aston Villa FC
32,Sun Mar 30 2008,Chelsea FC,1-0,Middlesbrough FC
32,Sun Mar 30 2008,Tottenham Hotspur FC,1-4,Newcastle United FC
32,Sun Mar 30 2008,Liverpool FC,1-0,Everton FC
33,Sat Apr 5 2008,Arsenal FC,1-1,Liverpool FC
33,Sat Apr 5 2008,Wigan Athletic FC,2-0,Birmingham City FC
33,Sat Apr 5 2008,Newcastle United FC,3-0,Reading FC
33,Sat Apr 5 2008,Manchester City FC,0-2,Chelsea FC
33,Sat Apr 5 2008,Fulham FC,1-3,Sunderland AFC
33,Sat Apr 5 2008,Blackburn Rovers FC,1-1,Tottenham Hotspur FC
33,Sat Apr 5 2008,Aston Villa FC,4-0,Bolton Wanderers FC
33,Sun Apr 6 2008,Middlesbrough FC,2-2,Manchester United FC
33,Sun Apr 6 2008,Everton FC,1-0,Derby County FC
33,Tue Apr 8 2008,West Ham United FC,0-1,Portsmouth FC
34,Sat Apr 12 2008,Tottenham Hotspur FC,1-1,Middlesbrough FC
34,Sat Apr 12 2008,Sunderland AFC,1-2,Manchester City FC
34,Sat Apr 12 2008,Reading FC,0-2,Fulham FC
34,Sat Apr 12 2008,Derby County FC,0-6,Aston Villa FC
34,Sat Apr 12 2008,Bolton Wanderers FC,1-0,West Ham United FC
34,Sat Apr 12 2008,Birmingham City FC,1-1,Everton FC
34,Sat Apr 12 2008,Portsmouth FC,0-0,Newcastle United FC
34,Sun Apr 13 2008,Liverpool FC,3-1,Blackburn Rovers FC
34,Sun Apr 13 2008,Manchester United FC,2-1,Arsenal FC
34,Mon Apr 14 2008,Chelsea FC,1-1,Wigan Athletic FC
35,Thu Apr 17 2008,Everton FC,0-1,Chelsea FC
35,Sat Apr 19 2008,Arsenal FC,2-0,Reading FC
35,Sat Apr 19 2008,Wigan Athletic FC,1-1,Tottenham Hotspur FC
35,Sat Apr 19 2008,West Ham United FC,2-1,Derby County FC
35,Sat Apr 19 2008,Middlesbrough FC,0-1,Bolton Wanderers FC
35,Sat Apr 19 2008,Fulham FC,0-2,Liverpool FC
35,Sat Apr 19 2008,Blackburn Rovers FC,1-1,Manchester United FC
35,Sun Apr 20 2008,Aston Villa FC,5-1,Birmingham City FC
35,Sun Apr 20 2008,Newcastle United FC,2-0,Sunderland AFC
35,Sun Apr 20 2008,Manchester City FC,3-1,Portsmouth FC
36,Sat Apr 26 2008,Chelsea FC,2-1,Manchester United FC
36,Sat Apr 26 2008,Wigan Athletic FC,0-0,Reading FC
36,Sat Apr 26 2008,West Ham United FC,2-2,Newcastle United FC
36,Sat Apr 26 2008,Tottenham Hotspur FC,1-1,Bolton Wanderers FC
36,Sat Apr 26 2008,Sunderland AFC,3-2,Middlesbrough FC
36,Sat Apr 26 2008,Manchester City FC,2-3,Fulham FC
36,Sat Apr 26 2008,Birmingham City FC,2-2,Liverpool FC
36,Sun Apr 27 2008,Portsmouth FC,0-1,Blackburn Rovers FC
36,Sun Apr 27 2008,Everton FC,2-2,Aston Villa FC
36,Mon Apr 28 2008,Derby County FC,2-6,Arsenal FC
37,Sat May 3 2008,Manchester United FC,4-1,West Ham United FC
37,Sat May 3 2008,Reading FC,0-1,Tottenham Hotspur FC
37,Sat May 3 2008,Middlesbrough FC,2-0,Portsmouth FC
37,Sat May 3 2008,Fulham FC,2-0,Birmingham City FC
37,Sat May 3 2008,Blackburn Rovers FC,3-1,Derby County FC
37,Sat May 3 2008,Aston Villa FC,0-2,Wigan Athletic FC
37,Sat May 3 2008,Bolton Wanderers FC,2-0,Sunderland AFC
37,Sun May 4 2008,Arsenal FC,1-0,Everton FC
37,Sun May 4 2008,Liverpool FC,1-0,Manchester City FC
37,Mon May 5 2008,Newcastle United FC,0-2,Chelsea FC
38,Sun May 11 2008,Wigan Athletic FC,0-2,Manchester United FC
38,Sun May 11 2008,West Ham United FC,2-2,Aston Villa FC
38,Sun May 11 2008,Tottenham Hotspur FC,0-2,Liverpool FC
38,Sun May 11 2008,Sunderland AFC,0-1,Arsenal FC
38,Sun May 11 2008,Portsmouth FC,0-1,Fulham FC
38,Sun May 11 2008,Middlesbrough FC,8-1,Manchester City FC
38,Sun May 11 2008,Everton FC,3-1,Newcastle United FC
38,Sun May 11 2008,Derby County FC,0-4,Reading FC
38,Sun May 11 2008,Chelsea FC,1-1,Bolton Wanderers FC
38,Sun May 11 2008,Birmingham City FC,4-1,Blackburn Rovers FC
