Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 28 Aug 1926 (34),Swansea City AFC (1),3-0,?,Reading FC (1)
?,(Sat) 28 Aug 1926 (34),South Shields FC (1),5-0,?,Notts County FC (1)
?,(Sat) 28 Aug 1926 (34),Nottingham Forest FC (1),2-0,?,Blackpool FC (1)
?,(Sat) 28 Aug 1926 (34),Chelsea FC (1),3-0,?,Middlesbrough FC (1)
?,(Sat) 28 Aug 1926 (34),Darlington FC (1),0-1,?,Oldham Athletic AFC (1)
?,(Sat) 28 Aug 1926 (34),Barnsley FC (1),2-1,?,Grimsby Town FC (1)
?,(Sat) 28 Aug 1926 (34),Manchester City FC (1),4-2,?,Fulham FC (1)
?,(Sat) 28 Aug 1926 (34),Portsmouth FC (1),3-1,?,Southampton FC (1)
?,(Sat) 28 Aug 1926 (34),Preston North End FC (1),2-2,?,Leyton Orient FC (1)
?,(Sat) 28 Aug 1926 (34),Bradford City AFC (1),1-2,?,Port Vale FC (1)
?,(Sat) 28 Aug 1926 (34),Hull City AFC (1),1-0,?,Wolverhampton Wanderers FC (1)
?,(Mon) 30 Aug 1926 (35),Hull City AFC (2),2-0,?,South Shields FC (2)
?,(Mon) 30 Aug 1926 (35),Barnsley FC (2),0-1,?,Oldham Athletic AFC (2)
?,(Mon) 30 Aug 1926 (35),Darlington FC (2),4-3,?,Port Vale FC (2)
?,(Mon) 30 Aug 1926 (35),Preston North End FC (2),4-1,?,Notts County FC (2)
?,(Mon) 30 Aug 1926 (35),Grimsby Town FC (2),0-1,?,Swansea City AFC (2)
?,(Mon) 30 Aug 1926 (35),Wolverhampton Wanderers FC (2),0-3,?,Chelsea FC (2)
?,(Mon) 30 Aug 1926 (35),Southampton FC (2),2-1,?,Middlesbrough FC (2)
?,(Mon) 30 Aug 1926 (35),Fulham FC (2),2-1,?,Nottingham Forest FC (2)
?,(Mon) 30 Aug 1926 (35),Blackpool FC (2),3-1,?,Reading FC (2)
?,(Wed) 1 Sep 1926 (35),Manchester City FC (2),4-0,?,Portsmouth FC (2)
?,(Thu) 2 Sep 1926 (35),Leyton Orient FC (2),1-1,?,Bradford City AFC (2)
?,(Sat) 4 Sep 1926 (35),Middlesbrough FC (3),0-2,?,Preston North End FC (3)
?,(Sat) 4 Sep 1926 (35),Wolverhampton Wanderers FC (3),2-2,?,Swansea City AFC (3)
?,(Sat) 4 Sep 1926 (35),Southampton FC (3),0-0,?,Bradford City AFC (3)
?,(Sat) 4 Sep 1926 (35),Leyton Orient FC (3),1-0,?,South Shields FC (3)
?,(Sat) 4 Sep 1926 (35),Reading FC (3),4-0,?,Nottingham Forest FC (3)
?,(Sat) 4 Sep 1926 (35),Grimsby Town FC (3),2-2,?,Manchester City FC (3)
?,(Sat) 4 Sep 1926 (35),Notts County FC (3),1-0,?,Hull City AFC (3)
?,(Sat) 4 Sep 1926 (35),Oldham Athletic AFC (3),1-0,?,Portsmouth FC (3)
?,(Sat) 4 Sep 1926 (35),Fulham FC (3),2-1,?,Darlington FC (3)
?,(Sat) 4 Sep 1926 (35),Port Vale FC (3),0-0,?,Chelsea FC (3)
?,(Sat) 4 Sep 1926 (35),Blackpool FC (3),6-1,?,Barnsley FC (3)
?,(Mon) 6 Sep 1926 (36),Chelsea FC (4),2-0,?,Notts County FC (4)
?,(Mon) 6 Sep 1926 (36),Oldham Athletic AFC (4),1-2,?,Manchester City FC (4)
?,(Mon) 6 Sep 1926 (36),Nottingham Forest FC (4),1-1,?,Grimsby Town FC (4)
?,(Wed) 8 Sep 1926 (36),Reading FC (4),0-1,?,Blackpool FC (4)
?,(Wed) 8 Sep 1926 (36),Bradford City AFC (4),1-3,?,Leyton Orient FC (4)
?,(Sat) 11 Sep 1926 (36),South Shields FC (4),0-0,?,Middlesbrough FC (4)
?,(Sat) 11 Sep 1926 (36),Portsmouth FC (4),2-0,?,Fulham FC (4)
?,(Sat) 11 Sep 1926 (36),Manchester City FC (5),2-1,?,Blackpool FC (5)
?,(Sat) 11 Sep 1926 (36),Bradford City AFC (5),0-1,?,Oldham Athletic AFC (5)
?,(Sat) 11 Sep 1926 (36),Darlington FC (4),2-3,?,Grimsby Town FC (5)
?,(Sat) 11 Sep 1926 (36),Chelsea FC (5),2-3,?,Southampton FC (4)
?,(Sat) 11 Sep 1926 (36),Barnsley FC (4),2-2,?,Reading FC (5)
?,(Sat) 11 Sep 1926 (36),Preston North End FC (4),4-4,?,Port Vale FC (4)
?,(Sat) 11 Sep 1926 (36),Hull City AFC (4),4-0,?,Leyton Orient FC (5)
?,(Sat) 11 Sep 1926 (36),Wolverhampton Wanderers FC (4),0-1,?,Notts County FC (5)
?,(Sat) 11 Sep 1926 (36),Nottingham Forest FC (5),2-2,?,Swansea City AFC (4)
?,(Mon) 13 Sep 1926 (37),Fulham FC (5),1-0,?,Barnsley FC (5)
?,(Mon) 13 Sep 1926 (37),Wolverhampton Wanderers FC (5),1-2,?,Preston North End FC (5)
?,(Mon) 13 Sep 1926 (37),Swansea City AFC (5),1-1,?,Grimsby Town FC (6)
?,(Mon) 13 Sep 1926 (37),Notts County FC (6),5-0,?,Chelsea FC (6)
?,(Mon) 13 Sep 1926 (37),Southampton FC (5),2-2,?,Port Vale FC (5)
?,(Wed) 15 Sep 1926 (37),Reading FC (6),0-1,?,Hull City AFC (5)
?,(Sat) 18 Sep 1926 (37),Southampton FC (6),1-1,?,Preston North End FC (6)
?,(Sat) 18 Sep 1926 (37),Fulham FC (6),1-1,?,Oldham Athletic AFC (6)
?,(Sat) 18 Sep 1926 (37),Port Vale FC (6),4-2,?,South Shields FC (5)
?,(Sat) 18 Sep 1926 (37),Middlesbrough FC (5),2-0,?,Hull City AFC (6)
?,(Sat) 18 Sep 1926 (37),Reading FC (7),1-0,?,Manchester City FC (6)
?,(Sat) 18 Sep 1926 (37),Grimsby Town FC (7),0-0,?,Portsmouth FC (5)
