Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 28 Aug 1926 (34),Hartlepool United FC (1),1-1,?,Barrow AFC (1)
?,(Sat) 28 Aug 1926 (34),Doncaster Rovers FC (1),2-2,?,Walsall FC (1)
?,(Sat) 28 Aug 1926 (34),Stoke City FC (1),0-0,?,Bradford Park Avenue AFC (1)
?,(Sat) 28 Aug 1926 (34),Wrexham AFC (1),3-1,?,Chesterfield FC (1)
?,(Sat) 28 Aug 1926 (34),Wigan Borough FC (1920-1931) (1),2-1,?,Nelson FC (1)
?,(Sat) 28 Aug 1926 (34),Lincoln City FC (1),1-1,?,Southport FC (1)
?,(Sat) 28 Aug 1926 (34),Rotherham United FC (1),2-1,?,Crewe Alexandra FC (1)
?,(Sat) 28 Aug 1926 (34),FC Halifax Town (1),4-1,?,Stockport County FC (1)
?,(Sat) 28 Aug 1926 (34),New Brighton Tower FC (1898-1901) (1),4-0,?,Ashington AFC (1)
?,(Sat) 28 Aug 1926 (34),Accrington Stanley FC (1),0-1,?,Rochdale AFC (1)
?,(Sat) 28 Aug 1926 (34),Durham City AFC (1),0-3,?,Tranmere Rovers FC (1)
?,(Mon) 30 Aug 1926 (35),FC Halifax Town (2),1-2,?,Durham City AFC (2)
?,(Mon) 30 Aug 1926 (35),Stoke City FC (2),2-0,?,Wigan Borough FC (1920-1931) (2)
?,(Mon) 30 Aug 1926 (35),Stockport County FC (2),1-0,?,Doncaster Rovers FC (2)
?,(Mon) 30 Aug 1926 (35),Bradford Park Avenue AFC (2),1-1,?,New Brighton Tower FC (1898-1901) (2)
?,(Mon) 30 Aug 1926 (35),Rotherham United FC (2),2-0,?,Wrexham AFC (2)
?,(Mon) 30 Aug 1926 (35),Barrow AFC (2),2-1,?,Tranmere Rovers FC (2)
?,(Mon) 30 Aug 1926 (35),Chesterfield FC (2),1-1,?,Accrington Stanley FC (2)
?,(Tue) 31 Aug 1926 (35),Southport FC (2),1-0,?,Hartlepool United FC (2)
?,(Tue) 31 Aug 1926 (35),Rochdale AFC (2),3-1,?,Crewe Alexandra FC (2)
?,(Sat) 4 Sep 1926 (35),Rochdale AFC (3),1-3,?,Durham City AFC (3)
?,(Sat) 4 Sep 1926 (35),Ashington AFC (2),1-1,?,Wrexham AFC (3)
?,(Sat) 4 Sep 1926 (35),Bradford Park Avenue AFC (3),2-2,?,Rotherham United FC (3)
?,(Sat) 4 Sep 1926 (35),Hartlepool United FC (3),0-1,?,FC Halifax Town (3)
?,(Sat) 4 Sep 1926 (35),Crewe Alexandra FC (3),5-0,?,Barrow AFC (3)
?,(Sat) 4 Sep 1926 (35),Walsall FC (2),0-1,?,Stoke City FC (3)
?,(Sat) 4 Sep 1926 (35),Chesterfield FC (3),5-2,?,Wigan Borough FC (1920-1931) (3)
?,(Sat) 4 Sep 1926 (35),Southport FC (3),2-1,?,Accrington Stanley FC (3)
?,(Sat) 4 Sep 1926 (35),Tranmere Rovers FC (3),4-1,?,New Brighton Tower FC (1898-1901) (3)
?,(Sat) 4 Sep 1926 (35),Nelson FC (2),5-1,?,Doncaster Rovers FC (3)
?,(Sat) 4 Sep 1926 (35),Stockport County FC (3),3-3,?,Lincoln City FC (2)
?,(Mon) 6 Sep 1926 (36),Wigan Borough FC (1920-1931) (4),0-3,?,Stoke City FC (4)
?,(Mon) 6 Sep 1926 (36),Walsall FC (3),0-0,?,Ashington AFC (3)
?,(Mon) 6 Sep 1926 (36),Crewe Alexandra FC (4),4-0,?,Rochdale AFC (4)
?,(Mon) 6 Sep 1926 (36),Doncaster Rovers FC (4),1-2,?,Stockport County FC (4)
?,(Mon) 6 Sep 1926 (36),Lincoln City FC (3),1-2,?,Tranmere Rovers FC (4)
