14/08/10,Aston Villa,West Ham,3,0,2,0
14/08/10,Blackburn,Everton,1,0,1,0
14/08/10,Bolton,Fulham,0,0,0,0
14/08/10,Chelsea,West Brom,6,0,2,0
14/08/10,Sunderland,Birmingham,2,2,1,0
14/08/10,Tottenham,Man City,0,0,0,0
14/08/10,Wigan,Blackpool,0,4,0,3
14/08/10,Wolves,Stoke,2,1,2,0
15/08/10,Liverpool,Arsenal,1,1,0,0
16/08/10,Man United,Newcastle,3,0,2,0
21/08/10,Arsenal,Blackpool,6,0,3,0
21/08/10,Birmingham,Blackburn,2,1,0,0
21/08/10,Everton,Wolves,1,1,1,0
21/08/10,Stoke,Tottenham,1,2,1,2
21/08/10,West Brom,Sunderland,1,0,0,0
21/08/10,West Ham,Bolton,1,3,0,0
21/08/10,Wigan,Chelsea,0,6,0,1
22/08/10,Fulham,Man United,2,2,0,1
22/08/10,Newcastle,Aston Villa,6,0,3,0
23/08/10,Man City,Liverpool,3,0,1,0
28/08/10,Blackburn,Arsenal,1,2,1,1
28/08/10,Blackpool,Fulham,2,2,0,1
28/08/10,Chelsea,Stoke,2,0,1,0
28/08/10,Man United,West Ham,3,0,1,0
28/08/10,Tottenham,Wigan,0,1,0,0
28/08/10,Wolves,Newcastle,1,1,1,0
29/08/10,Aston Villa,Everton,1,0,1,0
29/08/10,Bolton,Birmingham,2,2,0,1
29/08/10,Liverpool,West Brom,1,0,0,0
29/08/10,Sunderland,Man City,1,0,0,0
11/09/10,Arsenal,Bolton,4,1,1,1
11/09/10,Everton,Man United,3,3,1,1
11/09/10,Fulham,Wolves,2,1,0,1
11/09/10,Man City,Blackburn,1,1,0,1
11/09/10,Newcastle,Blackpool,0,2,0,1
11/09/10,West Brom,Tottenham,1,1,1,1
11/09/10,West Ham,Chelsea,1,3,0,2
11/09/10,Wigan,Sunderland,1,1,0,0
12/09/10,Birmingham,Liverpool,0,0,0,0
13/09/10,Stoke,Aston Villa,2,1,0,1
18/09/10,Aston Villa,Bolton,1,1,1,1
18/09/10,Blackburn,Fulham,1,1,1,0
18/09/10,Everton,Newcastle,0,1,0,1
18/09/10,Stoke,West Ham,1,1,0,1
18/09/10,Sunderland,Arsenal,1,1,0,1
18/09/10,Tottenham,Wolves,3,1,0,1
18/09/10,West Brom,Birmingham,3,1,0,1
19/09/10,Chelsea,Blackpool,4,0,4,0
19/09/10,Man United,Liverpool,3,2,1,0
19/09/10,Wigan,Man City,0,2,0,1
25/09/10,Arsenal,West Brom,2,3,0,0
25/09/10,Birmingham,Wigan,0,0,0,0
25/09/10,Blackpool,Blackburn,1,2,0,1
25/09/10,Fulham,Everton,0,0,0,0
25/09/10,Liverpool,Sunderland,2,2,1,1
25/09/10,Man City,Chelsea,1,0,0,0
25/09/10,West Ham,Tottenham,1,0,1,0
26/09/10,Bolton,Man United,2,2,1,1
26/09/10,Newcastle,Stoke,1,2,1,0
26/09/10,Wolves,Aston Villa,1,2,0,1
02/10/10,Birmingham,Everton,0,2,0,0
02/10/10,Stoke,Blackburn,1,0,0,0
02/10/10,Sunderland,Man United,0,0,0,0
02/10/10,Tottenham,Aston Villa,2,1,1,1
02/10/10,West Brom,Bolton,1,1,0,0
02/10/10,West Ham,Fulham,1,1,0,1
02/10/10,Wigan,Wolves,2,0,0,0
03/10/10,Chelsea,Arsenal,2,0,1,0
03/10/10,Liverpool,Blackpool,1,2,0,2
03/10/10,Man City,Newcastle,2,1,1,1
16/10/10,Arsenal,Birmingham,2,1,1,1
16/10/10,Aston Villa,Chelsea,0,0,0,0
16/10/10,Bolton,Stoke,2,1,1,0
16/10/10,Fulham,Tottenham,1,2,1,1
16/10/10,Man United,West Brom,2,2,2,0
16/10/10,Newcastle,Wigan,2,2,0,2
16/10/10,Wolves,West Ham,1,1,1,0
17/10/10,Blackpool,Man City,2,3,0,0
17/10/10,Everton,Liverpool,2,0,1,0
18/10/10,Blackburn,Sunderland,0,0,0,0
23/10/10,Birmingham,Blackpool,2,0,1,0
23/10/10,Chelsea,Wolves,2,0,1,0
23/10/10,Sunderland,Aston Villa,1,0,1,0
23/10/10,Tottenham,Everton,1,1,1,1
23/10/10,West Brom,Fulham,2,1,2,1
23/10/10,West Ham,Newcastle,1,2,1,1
23/10/10,Wigan,Bolton,1,1,0,0
24/10/10,Liverpool,Blackburn,2,1,0,0
24/10/10,Man City,Arsenal,0,3,0,1
24/10/10,Stoke,Man United,1,2,0,1
30/10/10,Arsenal,West Ham,1,0,0,0
30/10/10,Blackburn,Chelsea,1,2,1,1
30/10/10,Everton,Stoke,1,0,0,0
30/10/10,Fulham,Wigan,2,0,2,0
30/10/10,Man United,Tottenham,2,0,1,0
30/10/10,Wolves,Man City,2,1,1,1
31/10/10,Aston Villa,Birmingham,0,0,0,0
31/10/10,Bolton,Liverpool,0,1,0,0
31/10/10,Newcastle,Sunderland,5,1,3,0
01/11/10,Blackpool,West Brom,2,1,1,0
06/11/10,Birmingham,West Ham,2,2,0,0
06/11/10,Blackburn,Wigan,2,1,0,0
06/11/10,Blackpool,Everton,2,2,1,1
06/11/10,Bolton,Tottenham,4,2,1,0
06/11/10,Fulham,Aston Villa,1,1,0,1
06/11/10,Man United,Wolves,2,1,1,0
