Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 12 Aug 1972 (32),Colchester United FC (1),1-0,?,Hereford United FC (1924-2014) (1)
?,(Sat) 12 Aug 1972 (32),Stockport County FC (1),3-2,?,Peterborough United FC (1)
?,(Sat) 12 Aug 1972 (32),Lincoln City FC (1),1-2,?,Hartlepool United FC (1)
?,(Sat) 12 Aug 1972 (32),Mansfield Town FC (1),1-0,?,Northampton Town FC (1)
?,(Sat) 12 Aug 1972 (32),Torquay United FC (1),1-1,?,Aldershot Town FC (1)
?,(Sat) 12 Aug 1972 (32),Reading FC (1),1-1,?,Crewe Alexandra FC (1)
?,(Sat) 12 Aug 1972 (32),Workington AFC (1),2-0,?,Doncaster Rovers FC (1)
?,(Sat) 12 Aug 1972 (32),Southport FC (1),1-0,?,Exeter City FC (1)
?,(Sat) 12 Aug 1972 (32),Cambridge United FC (1),0-3,?,Darlington FC (1)
?,(Sat) 12 Aug 1972 (32),Gillingham FC (1),0-0,?,Newport County AFC (1)
?,(Sat) 12 Aug 1972 (32),Chester FC (1),2-0,?,Bury FC (1)
?,(Sat) 12 Aug 1972 (32),Bradford City AFC (1),3-1,?,Barnsley FC (1)
?,(Sat) 19 Aug 1972 (33),Newport County AFC (2),3-2,?,Chester FC (2)
?,(Sat) 19 Aug 1972 (33),Bury FC (2),2-1,?,Gillingham FC (2)
?,(Sat) 19 Aug 1972 (33),Darlington FC (2),1-1,?,Lincoln City FC (2)
?,(Sat) 19 Aug 1972 (33),Doncaster Rovers FC (2),0-1,?,Mansfield Town FC (2)
?,(Sat) 19 Aug 1972 (33),Hereford United FC (1924-2014) (2),3-0,?,Reading FC (2)
?,(Sat) 19 Aug 1972 (33),Hartlepool United FC (2),2-1,?,Colchester United FC (2)
?,(Sat) 19 Aug 1972 (33),Crewe Alexandra FC (2),1-1,?,Torquay United FC (2)
?,(Sat) 19 Aug 1972 (33),Barnsley FC (2),3-1,?,Cambridge United FC (2)
?,(Sat) 19 Aug 1972 (33),Aldershot Town FC (2),2-0,?,Workington AFC (2)
?,(Sat) 19 Aug 1972 (33),Peterborough United FC (2),0-1,?,Southport FC (2)
?,(Sat) 19 Aug 1972 (33),Exeter City FC (2),5-1,?,Bradford City AFC (2)
?,(Fri) 25 Aug 1972 (34),Stockport County FC (2),2-0,?,Barnsley FC (3)
?,(Fri) 25 Aug 1972 (34),Gillingham FC (3),1-3,?,Northampton Town FC (2)
?,(Sat) 26 Aug 1972 (34),Cambridge United FC (3),3-1,?,Doncaster Rovers FC (3)
?,(Sat) 26 Aug 1972 (34),Workington AFC (3),1-1,?,Crewe Alexandra FC (3)
?,(Sat) 26 Aug 1972 (34),Torquay United FC (3),1-0,?,Hartlepool United FC (3)
?,(Sat) 26 Aug 1972 (34),Chester FC (3),8-2,?,Peterborough United FC (3)
?,(Sat) 26 Aug 1972 (34),Colchester United FC (3),1-3,?,Newport County AFC (3)
?,(Sat) 26 Aug 1972 (34),Reading FC (3),0-0,?,Bury FC (3)
?,(Sat) 26 Aug 1972 (34),Southport FC (3),2-1,?,Darlington FC (3)
?,(Sat) 26 Aug 1972 (34),Bradford City AFC (3),1-1,?,Hereford United FC (1924-2014) (3)
?,(Sat) 26 Aug 1972 (34),Lincoln City FC (3),0-2,?,Aldershot Town FC (3)
?,(Sat) 26 Aug 1972 (34),Mansfield Town FC (3),3-0,?,Exeter City FC (3)
?,(Mon) 28 Aug 1972 (35),Peterborough United FC (4),1-2,?,Northampton Town FC (3)
?,(Mon) 28 Aug 1972 (35),Darlington FC (4),1-4,?,Aldershot Town FC (4)
?,(Mon) 28 Aug 1972 (35),Exeter City FC (4),1-1,?,Hartlepool United FC (4)
?,(Tue) 29 Aug 1972 (35),Barnsley FC (4),4-2,?,Doncaster Rovers FC (4)
?,(Tue) 29 Aug 1972 (35),Bury FC (4),0-0,?,Newport County AFC (4)
?,(Wed) 30 Aug 1972 (35),Crewe Alexandra FC (4),2-1,?,Hereford United FC (1924-2014) (4)
?,(Wed) 30 Aug 1972 (35),Mansfield Town FC (4),3-1,?,Cambridge United FC (4)
?,(Wed) 30 Aug 1972 (35),Workington AFC (4),0-3,?,Lincoln City FC (4)
?,(Wed) 30 Aug 1972 (35),Chester FC (4),4-0,?,Colchester United FC (4)
?,(Fri) 1 Sep 1972 (35),Doncaster Rovers FC (5),2-2,?,Stockport County FC (3)
?,(Fri) 1 Sep 1972 (35),Northampton Town FC (4),1-0,?,Chester FC (5)
?,(Sat) 2 Sep 1972 (35),Aldershot Town FC (5),2-2,?,Southport FC (4)
?,(Sat) 2 Sep 1972 (35),Hartlepool United FC (5),1-2,?,Reading FC (4)
?,(Sat) 2 Sep 1972 (35),Bury FC (5),0-0,?,Torquay United FC (4)
?,(Sat) 2 Sep 1972 (35),Exeter City FC (5),3-1,?,Cambridge United FC (5)
?,(Sat) 2 Sep 1972 (35),Hereford United FC (1924-2014) (5),0-0,?,Workington AFC (5)
?,(Sat) 2 Sep 1972 (35),Crewe Alexandra FC (5),1-1,?,Lincoln City FC (5)
?,(Sat) 2 Sep 1972 (35),Darlington FC (5),2-1,?,Colchester United FC (5)
?,(Sat) 2 Sep 1972 (35),Barnsley FC (5),1-1,?,Gillingham FC (4)
?,(Sat) 2 Sep 1972 (35),Peterborough United FC (5),3-0,?,Bradford City AFC (4)
?,(Sat) 2 Sep 1972 (35),Newport County AFC (5),0-1,?,Mansfield Town FC (5)
?,(Fri) 8 Sep 1972 (36),Gillingham FC (5),3-0,?,Doncaster Rovers FC (6)
?,(Fri) 8 Sep 1972 (36),Stockport County FC (4),3-1,?,Darlington FC (6)
?,(Fri) 8 Sep 1972 (36),Colchester United FC (6),5-1,?,Crewe Alexandra FC (6)
?,(Sat) 9 Sep 1972 (36),Torquay United FC (5),2-2,?,Newport County AFC (6)
?,(Sat) 9 Sep 1972 (36),Chester FC (6),0-0,?,Aldershot Town FC (6)
?,(Sat) 9 Sep 1972 (36),Workington AFC (6),3-1,?,Exeter City FC (6)
?,(Sat) 9 Sep 1972 (36),Bradford City AFC (5),2-1,?,Northampton Town FC (5)
?,(Sat) 9 Sep 1972 (36),Southport FC (5),1-0,?,Barnsley FC (6)
?,(Sat) 9 Sep 1972 (36),Mansfield Town FC (6),1-1,?,Bury FC (6)
?,(Sat) 9 Sep 1972 (36),Cambridge United FC (6),1-1,?,Hartlepool United FC (6)
?,(Sat) 9 Sep 1972 (36),Reading FC (5),2-0,?,Peterborough United FC (6)
?,(Sat) 9 Sep 1972 (36),Lincoln City FC (6),4-1,?,Hereford United FC (1924-2014) (6)
?,(Mon) 11 Sep 1972 (37),Southport FC (6),3-1,?,Bradford City AFC (6)
?,(Mon) 11 Sep 1972 (37),Stockport County FC (5),2-3,?,Gillingham FC (6)
?,(Fri) 15 Sep 1972 (37),Doncaster Rovers FC (7),2-0,?,Southport FC (7)
?,(Sat) 16 Sep 1972 (37),Darlington FC (7),1-1,?,Chester FC (7)
?,(Sat) 16 Sep 1972 (37),Hereford United FC (1924-2014) (7),0-0,?,Gillingham FC (7)
?,(Sat) 16 Sep 1972 (37),Peterborough United FC (7),0-1,?,Torquay United FC (6)
?,(Sat) 16 Sep 1972 (37),Newport County AFC (7),0-2,?,Cambridge United FC (7)
?,(Sat) 16 Sep 1972 (37),Aldershot Town FC (7),0-1,?,Mansfield Town FC (7)
?,(Sat) 16 Sep 1972 (37),Hartlepool United FC (7),1-0,?,Workington AFC (7)
?,(Sat) 16 Sep 1972 (37),Barnsley FC (7),4-0,?,Colchester United FC (7)
?,(Sat) 16 Sep 1972 (37),Northampton Town FC (6),1-1,?,Reading FC (6)
?,(Sat) 16 Sep 1972 (37),Crewe Alexandra FC (7),1-2,?,Bradford City AFC (7)
?,(Sat) 16 Sep 1972 (37),Bury FC (7),0-4,?,Lincoln City FC (7)
?,(Sat) 16 Sep 1972 (37),Exeter City FC (7),3-0,?,Stockport County FC (6)
?,(Mon) 18 Sep 1972 (38),Mansfield Town FC (8),2-0,?,Gillingham FC (8)
?,(Mon) 18 Sep 1972 (38),Hartlepool United FC (8),0-0,?,Darlington FC (8)
?,(Tue) 19 Sep 1972 (38),Newport County AFC (8),1-1,?,Peterborough United FC (8)
?,(Tue) 19 Sep 1972 (38),Bury FC (8),2-2,?,Northampton Town FC (7)
?,(Tue) 19 Sep 1972 (38),Hereford United FC (1924-2014) (8),1-2,?,Barnsley FC (8)
?,(Wed) 20 Sep 1972 (38),Torquay United FC (7),3-0,?,Workington AFC (8)
?,(Wed) 20 Sep 1972 (38),Cambridge United FC (8),1-0,?,Stockport County FC (7)
?,(Wed) 20 Sep 1972 (38),Crewe Alexandra FC (8),0-1,?,Doncaster Rovers FC (8)
?,(Wed) 20 Sep 1972 (38),Reading FC (7),1-1,?,Lincoln City FC (8)
?,(Wed) 20 Sep 1972 (38),Exeter City FC (8),1-0,?,Aldershot Town FC (8)
?,(Wed) 20 Sep 1972 (38),Southport FC (8),1-0,?,Colchester United FC (8)
?,(Fri) 22 Sep 1972 (38),Stockport County FC (8),0-0,?,Bury FC (9)
?,(Fri) 22 Sep 1972 (38),Southport FC (9),2-0,?,Hereford United FC (1924-2014) (9)
