Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 28 Oct 1972 (43),Aldershot Town FC (1),0-2,?,Barnsley FC (1)
?,(Sat) 16 Dec 1972 (50),Aldershot Town FC (2),2-1,?,Bradford City (1)
?,(Sat) 14 Oct 1972 (41),Aldershot Town FC (3),2-0,?,Bury FC (1)
?,(Tue) 24 Apr 1973 (17),Aldershot Town FC (4),1-1,?,Cambridge United (1)
?,(Sat) 27 Jan 1973 (4),Aldershot Town FC (5),1-1,?,Chester FC (1)
?,(Sat) 3 Feb 1973 (5),Aldershot Town FC (6),2-0,?,Colchester United (1)
?,(Wed) 7 Mar 1973 (10),Aldershot Town FC (7),3-0,?,Crewe Alexandra (1)
?,(Sat) 13 Jan 1973 (2),Aldershot Town FC (8),3-1,?,Darlington FC (1)
?,(Sat) 17 Mar 1973 (11),Aldershot Town FC (9),1-0,?,Doncaster Rovers (1)
?,(Sat) 11 Nov 1972 (45),Aldershot Town FC (10),0-0,?,Exeter City (1)
?,(Tue) 26 Dec 1972 (52),Aldershot Town FC (11),0-0,?,Gillingham FC (1)
?,(Wed) 27 Sep 1972 (39),Aldershot Town FC (12),2-1,?,Hartlepool United (1)
?,(Sat) 31 Mar 1973 (13),Aldershot Town FC (13),2-0,?,Hereford United (1)
?,(Sat) 6 Jan 1973 (1),Aldershot Town FC (14),0-0,?,Lincoln City (1)
?,(Sat) 16 Sep 1972 (37),Aldershot Town FC (15),0-1,?,Mansfield Town (1)
?,(Fri) 2 Mar 1973 (9),Aldershot Town FC (16),0-2,?,Newport County AFC (1)
?,(Wed) 17 Jan 1973 (3),Aldershot Town FC (17),3-0,?,Northampton Town (1)
?,(Sat) 14 Apr 1973 (15),Aldershot Town FC (18),2-1,?,Peterborough United (1)
?,(Sat) 30 Sep 1972 (39),Aldershot Town FC (19),1-0,?,Reading FC (1)
?,(Sat) 2 Sep 1972 (35),Aldershot Town FC (20),2-2,?,Southport FC (1)
?,(Wed) 25 Oct 1972 (43),Aldershot Town FC (21),2-0,?,Stockport County (1)
?,(Sat) 17 Feb 1973 (7),Aldershot Town FC (22),2-1,?,Torquay United (1)
?,(Sat) 19 Aug 1972 (33),Aldershot Town FC (23),2-0,?,Workington (1)
?,(Sat) 24 Mar 1973 (12),Barnsley FC (2),0-2,?,Aldershot Town FC (24)
?,(Sat) 17 Feb 1973 (7),Barnsley FC (3),1-2,?,Bradford City (2)
?,(Sat) 21 Apr 1973 (16),Barnsley FC (4),0-1,?,Bury FC (2)
