Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 31 Mar 1894 (13),Arsenal FC (1),1-4,?,Birmingham City FC (1)
?,(Sat) 14 Apr 1894 (15),Arsenal FC (2),0-2,?,Burton Swifts FC (1871-1901) (1)
?,(Sat) 10 Feb 1894 (6),Arsenal FC (3),3-2,?,Crewe Alexandra FC (1)
?,(Mon) 25 Sep 1893 (39),Arsenal FC (4),3-1,?,Grimsby Town FC (1)
?,(Sat) 17 Feb 1894 (7),Arsenal FC (5),4-0,?,Lincoln City FC (1)
?,(Sat) 28 Oct 1893 (43),Arsenal FC (6),0-5,?,Liverpool FC (1)
?,(Sat) 11 Nov 1893 (45),Arsenal FC (7),1-0,?,Manchester City FC (1)
?,(Sat) 10 Mar 1894 (10),Arsenal FC (8),1-0,?,Middlesbrough Ironopolis FC (1889-1894) (1)
?,(Sat) 2 Sep 1893 (35),Arsenal FC (9),2-2,?,Newcastle United FC (1)
?,(Fri) 23 Mar 1894 (12),Arsenal FC (10),6-0,?,Northwich Victoria FC (1)
?,(Sat) 24 Mar 1894 (12),Arsenal FC (11),1-2,?,Notts County FC (1)
?,(Mon) 25 Dec 1893 (52),Arsenal FC (12),4-1,?,Port Vale FC (1)
?,(Mon) 13 Nov 1893 (46),Arsenal FC (13),3-0,?,Rotherham Town FC (1899-1925) (1)
?,(Mon) 11 Sep 1893 (37),Arsenal FC (14),4-0,?,Walsall FC (1)
?,(Sat) 21 Oct 1893 (42),Birmingham City FC (2),4-1,?,Arsenal FC (15)
?,(Sat) 9 Sep 1893 (36),Birmingham City FC (3),6-1,?,Burton Swifts FC (1871-1901) (2)
?,(Wed) 6 Dec 1893 (49),Birmingham City FC (4),6-1,?,Crewe Alexandra FC (2)
?,(Sat) 7 Oct 1893 (40),Birmingham City FC (5),5-2,?,Grimsby Town FC (2)
?,(Sat) 30 Dec 1893 (52),Birmingham City FC (6),6-0,?,Lincoln City FC (2)
?,(Sat) 14 Oct 1893 (41),Birmingham City FC (7),3-4,?,Liverpool FC (2)
?,(Sat) 17 Mar 1894 (11),Birmingham City FC (8),10-2,?,Manchester City FC (2)
?,(Sat) 23 Dec 1893 (51),Birmingham City FC (9),2-1,?,Middlesbrough Ironopolis FC (1889-1894) (2)
?,(Sat) 16 Dec 1893 (50),Birmingham City FC (10),1-4,?,Newcastle United FC (2)
?,(Sat) 2 Dec 1893 (48),Birmingham City FC (11),8-0,?,Northwich Victoria FC (2)
?,(Sat) 7 Apr 1894 (14),Birmingham City FC (12),3-0,?,Notts County FC (2)
?,(Sat) 24 Mar 1894 (12),Birmingham City FC (13),6-0,?,Port Vale FC (2)
?,(Mon) 4 Sep 1893 (36),Birmingham City FC (14),4-3,?,Rotherham Town FC (1899-1925) (2)
?,(Sat) 16 Sep 1893 (37),Birmingham City FC (15),4-0,?,Walsall FC (2)
?,(Sat) 18 Nov 1893 (46),Burton Swifts FC (1871-1901) (3),6-2,?,Arsenal FC (16)
?,(Sat) 9 Dec 1893 (49),Burton Swifts FC (1871-1901) (4),0-2,?,Birmingham City FC (16)
?,(Sat) 31 Mar 1894 (13),Burton Swifts FC (1871-1901) (5),6-1,?,Crewe Alexandra FC (3)
?,(Sat) 7 Apr 1894 (14),Burton Swifts FC (1871-1901) (6),0-3,?,Grimsby Town FC (3)
?,(Sat) 10 Feb 1894 (6),Burton Swifts FC (1871-1901) (7),1-3,?,Lincoln City FC (3)
?,(Sat) 21 Oct 1893 (42),Burton Swifts FC (1871-1901) (8),1-1,?,Liverpool FC (3)
?,(Wed) 20 Sep 1893 (38),Burton Swifts FC (1871-1901) (9),5-0,?,Manchester City FC (3)
?,(Sat) 17 Mar 1894 (11),Burton Swifts FC (1871-1901) (10),7-0,?,Middlesbrough Ironopolis FC (1889-1894) (3)
?,(Sat) 23 Sep 1893 (38),Burton Swifts FC (1871-1901) (11),3-1,?,Newcastle United FC (3)
?,(Mon) 2 Oct 1893 (40),Burton Swifts FC (1871-1901) (12),6-2,?,Northwich Victoria FC (3)
?,(Sat) 30 Dec 1893 (52),Burton Swifts FC (1871-1901) (13),0-2,?,Notts County FC (3)
?,(Sat) 13 Jan 1894 (2),Burton Swifts FC (1871-1901) (14),5-3,?,Port Vale FC (3)
?,(Sat) 30 Sep 1893 (39),Burton Swifts FC (1871-1901) (15),4-1,?,Rotherham Town FC (1899-1925) (3)
?,(Sat) 24 Feb 1894 (8),Burton Swifts FC (1871-1901) (16),8-5,?,Walsall FC (3)
?,(Sat) 3 Mar 1894 (9),Crewe Alexandra FC (4),0-0,?,Arsenal FC (17)
?,(Sat) 13 Jan 1894 (2),Crewe Alexandra FC (5),3-5,?,Birmingham City FC (17)
?,(Sat) 7 Oct 1893 (40),Crewe Alexandra FC (6),1-2,?,Burton Swifts FC (1871-1901) (17)
?,(Sat) 20 Jan 1894 (3),Crewe Alexandra FC (7),3-3,?,Grimsby Town FC (4)
?,(Sat) 21 Oct 1893 (42),Crewe Alexandra FC (8),1-1,?,Lincoln City FC (4)
?,(Thu) 28 Dec 1893 (52),Crewe Alexandra FC (9),0-5,?,Liverpool FC (4)
?,(Sat) 24 Feb 1894 (8),Crewe Alexandra FC (10),1-1,?,Manchester City FC (4)
?,(Sat) 30 Sep 1893 (39),Crewe Alexandra FC (11),5-0,?,Middlesbrough Ironopolis FC (1889-1894) (4)
?,(Wed) 27 Dec 1893 (52),Crewe Alexandra FC (12),1-1,?,Newcastle United FC (4)
?,(Sat) 28 Oct 1893 (43),Crewe Alexandra FC (13),3-0,?,Northwich Victoria FC (4)
?,(Sat) 2 Sep 1893 (35),Crewe Alexandra FC (14),0-2,?,Notts County FC (4)
?,(Sat) 9 Dec 1893 (49),Crewe Alexandra FC (15),1-1,?,Port Vale FC (4)
?,(Sat) 27 Jan 1894 (4),Crewe Alexandra FC (16),2-0,?,Rotherham Town FC (1899-1925) (4)
?,(Sat) 2 Dec 1893 (48),Crewe Alexandra FC (17),1-1,?,Walsall FC (4)
?,(Tue) 26 Dec 1893 (52),Grimsby Town FC (5),3-1,?,Arsenal FC (18)
?,(Sat) 3 Mar 1894 (9),Grimsby Town FC (6),2-1,?,Birmingham City FC (18)
?,(Sat) 16 Sep 1893 (37),Grimsby Town FC (7),2-1,?,Burton Swifts FC (1871-1901) (18)
?,(Sat) 10 Mar 1894 (10),Grimsby Town FC (8),3-2,?,Crewe Alexandra FC (18)
?,(Sat) 28 Oct 1893 (43),Grimsby Town FC (9),2-4,?,Lincoln City FC (5)
?,(Sat) 31 Mar 1894 (13),Grimsby Town FC (10),0-1,?,Liverpool FC (5)
?,(Sat) 13 Jan 1894 (2),Grimsby Town FC (11),5-0,?,Manchester City FC (5)
?,(Sat) 3 Feb 1894 (5),Grimsby Town FC (12),2-1,?,Middlesbrough Ironopolis FC (1889-1894) (5)
?,(Sat) 14 Apr 1894 (15),Grimsby Town FC (13),0-0,?,Newcastle United FC (5)
?,(Sat) 2 Sep 1893 (35),Grimsby Town FC (14),7-0,?,Northwich Victoria FC (5)
?,(Sat) 21 Oct 1893 (42),Grimsby Town FC (15),5-2,?,Notts County FC (5)
?,(Sat) 2 Dec 1893 (48),Grimsby Town FC (16),4-0,?,Port Vale FC (5)
?,(Sat) 10 Feb 1894 (6),Grimsby Town FC (17),7-1,?,Rotherham Town FC (1899-1925) (5)
?,(Sat) 30 Sep 1893 (39),Grimsby Town FC (18),5-2,?,Walsall FC (5)
?,(Sat) 3 Feb 1894 (5),Lincoln City FC (6),3-0,?,Arsenal FC (19)
?,(Sat) 11 Nov 1893 (45),Lincoln City FC (7),2-5,?,Birmingham City FC (19)
?,(Sat) 23 Dec 1893 (51),Lincoln City FC (8),1-1,?,Burton Swifts FC (1871-1901) (19)
?,(Mon) 25 Dec 1893 (52),Lincoln City FC (9),6-1,?,Crewe Alexandra FC (19)
?,(Sat) 23 Sep 1893 (38),Lincoln City FC (10),1-2,?,Grimsby Town FC (19)
?,(Sat) 17 Mar 1894 (11),Lincoln City FC (11),1-1,?,Liverpool FC (6)
?,(Sat) 24 Mar 1894 (12),Lincoln City FC (12),6-0,?,Manchester City FC (6)
?,(Tue) 26 Dec 1893 (52),Lincoln City FC (13),2-3,?,Middlesbrough Ironopolis FC (1889-1894) (6)
?,(Sat) 7 Oct 1893 (40),Lincoln City FC (14),2-1,?,Newcastle United FC (6)
?,(Sat) 16 Sep 1893 (37),Lincoln City FC (15),4-1,?,Northwich Victoria FC (6)
?,(Fri) 23 Mar 1894 (12),Lincoln City FC (16),0-2,?,Notts County FC (6)
?,(Sat) 24 Feb 1894 (8),Lincoln City FC (17),2-2,?,Port Vale FC (6)
?,(Sat) 2 Sep 1893 (35),Lincoln City FC (18),1-1,?,Rotherham Town FC (1899-1925) (6)
?,(Sat) 7 Apr 1894 (14),Lincoln City FC (19),0-2,?,Walsall FC (6)
?,(Mon) 1 Jan 1894 (1),Liverpool FC (7),2-0,?,Arsenal FC (20)
?,(Sat) 23 Sep 1893 (38),Liverpool FC (8),3-1,?,Birmingham City FC (20)
?,(Sat) 3 Mar 1894 (9),Liverpool FC (9),3-1,?,Burton Swifts FC (1871-1901) (20)
?,(Sat) 24 Mar 1894 (12),Liverpool FC (10),2-0,?,Crewe Alexandra FC (20)
?,(Sat) 30 Dec 1893 (52),Liverpool FC (11),2-0,?,Grimsby Town FC (20)
?,(Sat) 9 Sep 1893 (36),Liverpool FC (12),4-0,?,Lincoln City FC (20)
?,(Sat) 2 Dec 1893 (48),Liverpool FC (13),3-0,?,Manchester City FC (7)
?,(Sat) 7 Oct 1893 (40),Liverpool FC (14),6-0,?,Middlesbrough Ironopolis FC (1889-1894) (7)
?,(Sat) 4 Nov 1893 (44),Liverpool FC (15),5-1,?,Newcastle United FC (7)
?,(Sat) 3 Feb 1894 (5),Liverpool FC (16),4-0,?,Northwich Victoria FC (7)
?,(Sat) 18 Nov 1893 (46),Liverpool FC (17),2-1,?,Notts County FC (7)
?,(Sat) 14 Apr 1894 (15),Liverpool FC (18),2-1,?,Port Vale FC (7)
?,(Sat) 13 Jan 1894 (2),Liverpool FC (19),5-1,?,Rotherham Town FC (1899-1925) (7)
?,(Sat) 9 Dec 1893 (49),Liverpool FC (20),3-0,?,Walsall FC (7)
?,(Sat) 30 Dec 1893 (52),Manchester City FC (8),0-1,?,Arsenal FC (21)
?,(Sat) 30 Sep 1893 (39),Manchester City FC (9),0-1,?,Birmingham City FC (21)
?,(Mon) 11 Sep 1893 (37),Manchester City FC (10),1-4,?,Burton Swifts FC (1871-1901) (21)
?,(Sat) 7 Apr 1894 (14),Manchester City FC (11),1-2,?,Crewe Alexandra FC (21)
?,(Sat) 9 Dec 1893 (49),Manchester City FC (12),4-1,?,Grimsby Town FC (21)
?,(Sat) 31 Mar 1894 (13),Manchester City FC (13),0-1,?,Lincoln City FC (21)
?,(Sat) 16 Sep 1893 (37),Manchester City FC (14),0-1,?,Liverpool FC (21)
?,(Sat) 9 Sep 1893 (36),Manchester City FC (15),6-1,?,Middlesbrough Ironopolis FC (1889-1894) (8)
?,(Sat) 21 Oct 1893 (42),Manchester City FC (16),2-3,?,Newcastle United FC (8)
?,(Sat) 27 Jan 1894 (4),Manchester City FC (17),4-2,?,Northwich Victoria FC (8)
?,(Sat) 28 Oct 1893 (43),Manchester City FC (18),0-0,?,Notts County FC (8)
?,(Sat) 7 Oct 1893 (40),Manchester City FC (19),8-1,?,Port Vale FC (8)
?,(Tue) 26 Dec 1893 (52),Manchester City FC (20),3-2,?,Rotherham Town FC (1899-1925) (8)
?,(Sat) 18 Nov 1893 (46),Manchester City FC (21),3-0,?,Walsall FC (8)
?,(Sat) 24 Feb 1894 (8),Middlesbrough Ironopolis FC (1889-1894) (9),3-6,?,Arsenal FC (22)
?,(Sat) 25 Nov 1893 (47),Middlesbrough Ironopolis FC (1889-1894) (10),3-0,?,Birmingham City FC (22)
?,(Sat) 28 Oct 1893 (43),Middlesbrough Ironopolis FC (1889-1894) (11),2-1,?,Burton Swifts FC (1871-1901) (22)
?,(Sat) 6 Jan 1894 (1),Middlesbrough Ironopolis FC (1889-1894) (12),2-0,?,Crewe Alexandra FC (22)
?,(Sat) 11 Nov 1893 (45),Middlesbrough Ironopolis FC (1889-1894) (13),2-6,?,Grimsby Town FC (22)
?,(Sat) 13 Jan 1894 (2),Middlesbrough Ironopolis FC (1889-1894) (14),0-0,?,Lincoln City FC (22)
?,(Sat) 2 Sep 1893 (35),Middlesbrough Ironopolis FC (1889-1894) (15),0-2,?,Liverpool FC (22)
?,(Sat) 23 Sep 1893 (38),Middlesbrough Ironopolis FC (1889-1894) (16),2-0,?,Manchester City FC (22)
?,(Mon) 25 Dec 1893 (52),Middlesbrough Ironopolis FC (1889-1894) (17),1-1,?,Newcastle United FC (9)
?,(Sat) 3 Mar 1894 (9),Middlesbrough Ironopolis FC (1889-1894) (18),2-1,?,Northwich Victoria FC (9)
?,(Sat) 16 Dec 1893 (50),Middlesbrough Ironopolis FC (1889-1894) (19),0-0,?,Notts County FC (9)
?,(Mon) 1 Jan 1894 (1),Middlesbrough Ironopolis FC (1889-1894) (20),3-1,?,Port Vale FC (9)
?,(Sat) 9 Dec 1893 (49),Middlesbrough Ironopolis FC (1889-1894) (21),6-1,?,Rotherham Town FC (1899-1925) (9)
?,(Sat) 30 Dec 1893 (52),Middlesbrough Ironopolis FC (1889-1894) (22),1-1,?,Walsall FC (9)
?,(Sat) 30 Sep 1893 (39),Newcastle United FC (10),6-0,?,Arsenal FC (23)
?,(Sat) 28 Oct 1893 (43),Newcastle United FC (11),0-2,?,Birmingham City FC (23)
?,(Sat) 24 Mar 1894 (12),Newcastle United FC (12),4-1,?,Burton Swifts FC (1871-1901) (23)
?,(Fri) 23 Mar 1894 (12),Newcastle United FC (13),2-1,?,Crewe Alexandra FC (23)
?,(Sat) 24 Feb 1894 (8),Newcastle United FC (14),4-1,?,Grimsby Town FC (23)
?,(Mon) 1 Jan 1894 (1),Newcastle United FC (15),5-1,?,Lincoln City FC (23)
?,(Sat) 25 Nov 1893 (47),Newcastle United FC (16),0-0,?,Liverpool FC (23)
?,(Sat) 6 Jan 1894 (1),Newcastle United FC (17),2-1,?,Manchester City FC (23)
?,(Tue) 2 Jan 1894 (1),Newcastle United FC (18),7-2,?,Middlesbrough Ironopolis FC (1889-1894) (23)
?,(Sat) 13 Jan 1894 (2),Newcastle United FC (19),3-0,?,Northwich Victoria FC (10)
?,(Sat) 9 Dec 1893 (49),Newcastle United FC (20),3-0,?,Notts County FC (10)
?,(Sat) 30 Dec 1893 (52),Newcastle United FC (21),2-1,?,Port Vale FC (10)
?,(Sat) 17 Feb 1894 (7),Newcastle United FC (22),4-0,?,Rotherham Town FC (1899-1925) (10)
?,(Sat) 10 Mar 1894 (10),Newcastle United FC (23),2-0,?,Walsall FC (10)
?,(Sat) 9 Dec 1893 (49),Northwich Victoria FC (11),2-2,?,Arsenal FC (24)
?,(Sat) 6 Jan 1894 (1),Northwich Victoria FC (12),0-7,?,Birmingham City FC (24)
?,(Sat) 10 Mar 1894 (10),Northwich Victoria FC (13),1-1,?,Burton Swifts FC (1871-1901) (24)
?,(Sat) 9 Sep 1893 (36),Northwich Victoria FC (14),1-2,?,Crewe Alexandra FC (24)
?,(Sat) 17 Feb 1894 (7),Northwich Victoria FC (15),0-1,?,Grimsby Town FC (24)
?,(Sat) 20 Jan 1894 (3),Northwich Victoria FC (16),0-3,?,Lincoln City FC (24)
?,(Wed) 28 Mar 1894 (13),Northwich Victoria FC (17),2-3,?,Liverpool FC (24)
?,(Sat) 10 Feb 1894 (6),Northwich Victoria FC (18),1-4,?,Manchester City FC (24)
?,(Sat) 7 Apr 1894 (14),Northwich Victoria FC (19),2-1,?,Middlesbrough Ironopolis FC (1889-1894) (24)
?,(Sat) 18 Nov 1893 (46),Northwich Victoria FC (20),5-3,?,Newcastle United FC (24)
?,(Mon) 11 Sep 1893 (37),Northwich Victoria FC (21),0-1,?,Notts County FC (11)
?,(Sat) 23 Sep 1893 (38),Northwich Victoria FC (22),1-5,?,Port Vale FC (11)
?,(Sat) 31 Mar 1894 (13),Northwich Victoria FC (23),1-1,?,Rotherham Town FC (1899-1925) (11)
?,(Sat) 7 Oct 1893 (40),Northwich Victoria FC (24),1-0,?,Walsall FC (11)
?,(Sat) 9 Sep 1893 (36),Notts County FC (12),3-2,?,Arsenal FC (25)
?,(Sat) 3 Feb 1894 (5),Notts County FC (13),3-1,?,Birmingham City FC (25)
?,(Thu) 30 Nov 1893 (48),Notts County FC (14),6-2,?,Burton Swifts FC (1871-1901) (25)
?,(Sat) 17 Feb 1894 (7),Notts County FC (15),9-1,?,Crewe Alexandra FC (25)
?,(Thu) 5 Oct 1893 (40),Notts County FC (16),3-0,?,Grimsby Town FC (25)
?,(Thu) 16 Nov 1893 (46),Notts County FC (17),1-2,?,Lincoln City FC (25)
?,(Sat) 30 Sep 1893 (39),Notts County FC (18),1-1,?,Liverpool FC (25)
?,(Thu) 15 Mar 1894 (11),Notts County FC (19),5-0,?,Manchester City FC (25)
?,(Sat) 4 Nov 1893 (44),Notts County FC (20),3-0,?,Middlesbrough Ironopolis FC (1889-1894) (25)
?,(Sat) 14 Oct 1893 (41),Notts County FC (21),3-1,?,Newcastle United FC (25)
?,(Thu) 23 Nov 1893 (47),Notts County FC (22),6-1,?,Northwich Victoria FC (25)
?,(Thu) 26 Oct 1893 (43),Notts County FC (23),6-1,?,Port Vale FC (12)
?,(Thu) 11 Jan 1894 (2),Notts County FC (24),4-2,?,Rotherham Town FC (1899-1925) (12)
?,(Sat) 20 Jan 1894 (3),Notts County FC (25),2-0,?,Walsall FC (12)
?,(Sat) 6 Jan 1894 (1),Port Vale FC (13),2-1,?,Arsenal FC (26)
?,(Mon) 25 Sep 1893 (39),Port Vale FC (14),5-0,?,Birmingham City FC (26)
?,(Sat) 16 Dec 1893 (50),Port Vale FC (15),3-1,?,Burton Swifts FC (1871-1901) (26)
?,(Sat) 16 Sep 1893 (37),Port Vale FC (16),4-2,?,Crewe Alexandra FC (26)
?,(Mon) 4 Dec 1893 (49),Port Vale FC (17),6-1,?,Grimsby Town FC (26)
?,(Sat) 10 Mar 1894 (10),Port Vale FC (18),5-3,?,Lincoln City FC (26)
?,(Sat) 7 Apr 1894 (14),Port Vale FC (19),2-2,?,Liverpool FC (26)
?,(Sat) 2 Sep 1893 (35),Port Vale FC (20),4-2,?,Manchester City FC (26)
?,(Mon) 18 Sep 1893 (38),Port Vale FC (21),4-0,?,Middlesbrough Ironopolis FC (1889-1894) (26)
?,(Sat) 3 Feb 1894 (5),Port Vale FC (22),1-1,?,Newcastle United FC (26)
?,(Sat) 30 Sep 1893 (39),Port Vale FC (23),3-2,?,Northwich Victoria FC (26)
?,(Sat) 25 Nov 1893 (47),Port Vale FC (24),1-0,?,Notts County FC (26)
?,(Sat) 21 Oct 1893 (42),Port Vale FC (25),2-3,?,Rotherham Town FC (1899-1925) (13)
?,(Sat) 10 Feb 1894 (6),Port Vale FC (26),1-2,?,Walsall FC (13)
?,(Tue) 6 Feb 1894 (6),Rotherham Town FC (1899-1925) (14),1-1,?,Arsenal FC (27)
