Round,Date,Team 1,FT,HT,Team 2
?,(Wed) 22 Aug 1962 (34),Aldershot Town FC (1),2-1,?,Barrow AFC (1)
?,(Wed) 20 Mar 1963 (11),Aldershot Town FC (2),3-1,?,Bradford City AFC (1)
?,(Sat) 20 Oct 1962 (42),Aldershot Town FC (3),0-0,?,Brentford FC (1)
?,(Sat) 6 Oct 1962 (40),Aldershot Town FC (4),2-2,?,Chester FC (1)
?,(Wed) 6 Mar 1963 (9),Aldershot Town FC (5),1-0,?,Chesterfield FC (1)
?,(Wed) 10 Oct 1962 (41),Aldershot Town FC (6),2-2,?,Crewe Alexandra FC (1)
?,(Sat) 15 Dec 1962 (50),Aldershot Town FC (7),2-3,?,Darlington FC (1)
?,(Sat) 1 Dec 1962 (48),Aldershot Town FC (8),3-1,?,Doncaster Rovers FC (1)
?,(Sat) 13 Apr 1963 (14),Aldershot Town FC (9),1-1,?,Exeter City FC (1)
?,(Sat) 11 May 1963 (18),Aldershot Town FC (10),0-1,?,Gillingham FC (1)
?,(Wed) 19 Sep 1962 (38),Aldershot Town FC (11),3-2,?,Hartlepool United FC (1)
?,(Wed) 3 Apr 1963 (13),Aldershot Town FC (12),1-2,?,Lincoln City FC (1)
?,(Sat) 30 Mar 1963 (12),Aldershot Town FC (13),2-3,?,Mansfield Town FC (1)
?,(Sat) 18 May 1963 (19),Aldershot Town FC (14),2-1,?,Newport County AFC (1)
?,(Wed) 24 Oct 1962 (43),Aldershot Town FC (15),1-1,?,Oldham Athletic AFC (1)
?,(Sat) 15 Sep 1962 (37),Aldershot Town FC (16),0-0,?,Oxford United FC (1)
?,(Sat) 16 Mar 1963 (10),Aldershot Town FC (17),2-0,?,Rochdale AFC (1)
?,(Sat) 25 Aug 1962 (34),Aldershot Town FC (18),4-2,?,Southport FC (1)
?,(Sat) 27 Apr 1963 (16),Aldershot Town FC (19),2-2,?,Stockport County FC (1)
?,(Fri) 12 Apr 1963 (14),Aldershot Town FC (20),1-1,?,Torquay United FC (1)
?,(Sat) 29 Sep 1962 (39),Aldershot Town FC (21),2-3,?,Tranmere Rovers FC (1)
