Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 10 Sep 1932 (36),Bradford City AFC (1),1-0,?,Bradford Park Avenue AFC (1)
?,(Sat) 12 Nov 1932 (45),Bradford City AFC (2),2-1,?,Burnley FC (1)
?,(Tue) 27 Dec 1932 (52),Bradford City AFC (3),3-0,?,Bury FC (1)
?,(Sat) 18 Mar 1933 (11),Bradford City AFC (4),3-0,?,Charlton Athletic FC (1)
?,(Sat) 7 Jan 1933 (1),Bradford City AFC (5),4-2,?,Chesterfield FC (1)
?,(Sat) 27 Aug 1932 (34),Bradford City AFC (6),2-0,?,Fulham FC (1)
?,(Sat) 1 Apr 1933 (13),Bradford City AFC (7),2-2,?,Grimsby Town FC (1)
?,(Tue) 18 Apr 1933 (16),Bradford City AFC (8),1-1,?,Lincoln City FC (1)
?,(Sat) 15 Apr 1933 (15),Bradford City AFC (9),1-2,?,Manchester United FC (1)
?,(Sat) 18 Feb 1933 (7),Bradford City AFC (10),1-5,?,Millwall FC (1)
?,(Sat) 29 Oct 1932 (43),Bradford City AFC (11),2-2,?,Nottingham Forest FC (1)
?,(Sat) 4 Feb 1933 (5),Bradford City AFC (12),1-2,?,Notts County FC (1)
?,(Sat) 10 Dec 1932 (49),Bradford City AFC (13),3-0,?,Oldham Athletic AFC (1)
?,(Sat) 4 Mar 1933 (9),Bradford City AFC (14),2-3,?,Plymouth Argyle FC (1)
?,(Sat) 1 Oct 1932 (39),Bradford City AFC (15),7-0,?,Port Vale FC (1)
?,(Sat) 29 Apr 1933 (17),Bradford City AFC (16),0-0,?,Preston North End FC (1)
?,(Sat) 15 Oct 1932 (41),Bradford City AFC (17),1-0,?,Southampton FC (1)
?,(Sat) 24 Dec 1932 (51),Bradford City AFC (18),1-1,?,Stoke City FC (1)
?,(Sat) 17 Sep 1932 (37),Bradford City AFC (19),1-1,?,Swansea City AFC (1)
?,(Sat) 26 Nov 1932 (47),Bradford City AFC (20),0-1,?,Tottenham Hotspur FC (1)
