Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Aug 1947 (33),West Bromwich Albion FC (1),1-0,?,Tottenham Hotspur FC (1)
?,(Sat) 23 Aug 1947 (33),Nottingham Forest FC (1),2-1,?,Bury FC (1)
?,(Sat) 23 Aug 1947 (33),Coventry City FC (1),4-1,?,Luton Town FC (1)
?,(Sat) 23 Aug 1947 (33),Doncaster Rovers FC (1),1-1,?,Southampton FC (1)
?,(Sat) 23 Aug 1947 (33),Cardiff City FC (1),0-0,?,Chesterfield FC (1)
?,(Sat) 23 Aug 1947 (33),Fulham FC (1),5-0,?,Brentford FC (1)
?,(Sat) 23 Aug 1947 (33),Leeds United FC (1),3-1,?,Leicester City FC (1)
?,(Sat) 23 Aug 1947 (33),Newcastle United FC (1),6-1,?,Plymouth Argyle FC (1)
?,(Sat) 23 Aug 1947 (33),Bradford Park Avenue AFC (1),4-1,?,West Ham United FC (1)
?,(Sat) 23 Aug 1947 (33),Birmingham City FC (1),2-3,?,Barnsley FC (1)
?,(Sat) 23 Aug 1947 (33),Sheffield Wednesday FC (1),3-2,?,Millwall FC (1)
?,(Mon) 25 Aug 1947 (34),Coventry City FC (2),0-1,?,Birmingham City FC (2)
?,(Mon) 25 Aug 1947 (34),West Ham United FC (2),1-1,?,Millwall FC (2)
?,(Mon) 25 Aug 1947 (34),Cardiff City FC (2),3-0,?,Doncaster Rovers FC (2)
?,(Mon) 25 Aug 1947 (34),Leicester City FC (2),2-1,?,Plymouth Argyle FC (2)
?,(Wed) 27 Aug 1947 (34),Southampton FC (2),3-1,?,Sheffield Wednesday FC (2)
?,(Wed) 27 Aug 1947 (34),Bury FC (2),2-0,?,Tottenham Hotspur FC (2)
?,(Wed) 27 Aug 1947 (34),Chesterfield FC (2),0-1,?,Newcastle United FC (2)
?,(Wed) 27 Aug 1947 (34),West Bromwich Albion FC (2),2-1,?,Fulham FC (2)
?,(Wed) 27 Aug 1947 (34),Nottingham Forest FC (2),1-2,?,Bradford Park Avenue AFC (2)
?,(Wed) 27 Aug 1947 (34),Brentford FC (2),0-3,?,Luton Town FC (2)
?,(Wed) 27 Aug 1947 (34),Barnsley FC (2),3-0,?,Leeds United FC (2)
?,(Sat) 30 Aug 1947 (34),West Ham United FC (3),2-1,?,Nottingham Forest FC (3)
?,(Sat) 30 Aug 1947 (34),Chesterfield FC (3),0-1,?,Bradford Park Avenue AFC (3)
?,(Sat) 30 Aug 1947 (34),Barnsley FC (3),0-1,?,West Bromwich Albion FC (3)
?,(Sat) 30 Aug 1947 (34),Bury FC (3),4-2,?,Doncaster Rovers FC (3)
?,(Sat) 30 Aug 1947 (34),Southampton FC (3),1-2,?,Leeds United FC (3)
