Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Aug 1984 (34),Preston North End FC (1),2-0,?,Doncaster Rovers FC (1)
?,(Sat) 25 Aug 1984 (34),York City FC (1),1-1,?,Walsall FC (1)
?,(Sat) 25 Aug 1984 (34),Bradford City AFC (1),2-0,?,Cambridge United FC (1)
?,(Sat) 25 Aug 1984 (34),Brentford FC (1),0-1,?,Leyton Orient FC (1)
?,(Sat) 25 Aug 1984 (34),Millwall FC (1),2-0,?,Swansea City AFC (1)
?,(Sat) 25 Aug 1984 (34),Bolton Wanderers FC (1),0-1,?,Bristol Rovers FC (1)
?,(Sat) 25 Aug 1984 (34),Reading FC (1),1-0,?,Rotherham United FC (1)
?,(Sat) 25 Aug 1984 (34),AFC Bournemouth (1),1-0,?,Derby County FC (1)
?,(Sat) 25 Aug 1984 (34),Bristol City FC (1),2-0,?,Wigan Athletic FC (1)
?,(Sat) 25 Aug 1984 (34),Burnley FC (1),1-1,?,Plymouth Argyle FC (1)
?,(Sat) 25 Aug 1984 (34),Lincoln City FC (1),0-0,?,Hull City AFC (1)
?,(Sat) 25 Aug 1984 (34),Gillingham FC (1),1-1,?,Newport County AFC (1)
?,(Fri) 31 Aug 1984 (35),Doncaster Rovers FC (2),2-0,?,Burnley FC (2)
?,(Sat) 1 Sep 1984 (35),Hull City AFC (2),3-0,?,AFC Bournemouth (2)
?,(Sat) 1 Sep 1984 (35),Newport County AFC (2),0-0,?,Bristol City FC (2)
?,(Sat) 1 Sep 1984 (35),Leyton Orient FC (2),2-4,?,Gillingham FC (2)
?,(Sat) 1 Sep 1984 (35),Swansea City AFC (2),1-3,?,York City FC (2)
?,(Sat) 1 Sep 1984 (35),Wigan Athletic FC (2),1-0,?,Bradford City AFC (2)
?,(Sat) 1 Sep 1984 (35),Derby County FC (2),3-2,?,Bolton Wanderers FC (2)
?,(Sat) 1 Sep 1984 (35),Bristol Rovers FC (2),3-0,?,Preston North End FC (2)
?,(Sat) 1 Sep 1984 (35),Rotherham United FC (2),0-0,?,Lincoln City FC (2)
?,(Sat) 1 Sep 1984 (35),Plymouth Argyle FC (2),1-2,?,Reading FC (2)
?,(Sat) 1 Sep 1984 (35),Walsall FC (2),0-1,?,Brentford FC (2)
?,(Sat) 1 Sep 1984 (35),Cambridge United FC (2),1-0,?,Millwall FC (2)
?,(Sat) 8 Sep 1984 (36),Brentford FC (3),2-0,?,Wigan Athletic FC (3)
?,(Sat) 8 Sep 1984 (36),Bristol City FC (3),2-2,?,Swansea City AFC (3)
?,(Sat) 8 Sep 1984 (36),Lincoln City FC (3),2-2,?,Plymouth Argyle FC (3)
?,(Sat) 8 Sep 1984 (36),Burnley FC (3),0-0,?,Bristol Rovers FC (3)
?,(Sat) 8 Sep 1984 (36),Bradford City AFC (3),1-1,?,Walsall FC (3)
?,(Sat) 8 Sep 1984 (36),Preston North End FC (3),2-1,?,Derby County FC (3)
?,(Sat) 8 Sep 1984 (36),Gillingham FC (3),3-0,?,Cambridge United FC (3)
?,(Sat) 8 Sep 1984 (36),Reading FC (3),1-4,?,Doncaster Rovers FC (3)
?,(Sat) 8 Sep 1984 (36),York City FC (3),2-0,?,Newport County AFC (3)
?,(Sat) 8 Sep 1984 (36),Bolton Wanderers FC (3),0-0,?,Hull City AFC (3)
?,(Sat) 8 Sep 1984 (36),AFC Bournemouth (3),3-0,?,Rotherham United FC (3)
?,(Sun) 9 Sep 1984 (36),Millwall FC (3),1-0,?,Leyton Orient FC (3)
?,(Fri) 14 Sep 1984 (37),Doncaster Rovers FC (4),3-2,?,Lincoln City FC (4)
?,(Sat) 15 Sep 1984 (37),Walsall FC (4),3-3,?,Millwall FC (4)
?,(Sat) 15 Sep 1984 (37),Swansea City AFC (4),1-2,?,Bradford City AFC (4)
?,(Sat) 15 Sep 1984 (37),Wigan Athletic FC (4),0-1,?,Gillingham FC (4)
?,(Sat) 15 Sep 1984 (37),Derby County FC (4),2-2,?,Burnley FC (4)
?,(Sat) 15 Sep 1984 (37),Plymouth Argyle FC (4),0-0,?,AFC Bournemouth (4)
?,(Sat) 15 Sep 1984 (37),Hull City AFC (4),1-2,?,Preston North End FC (4)
?,(Sat) 15 Sep 1984 (37),Leyton Orient FC (4),1-3,?,York City FC (4)
?,(Sat) 15 Sep 1984 (37),Rotherham United FC (4),3-1,?,Bolton Wanderers FC (4)
?,(Sat) 15 Sep 1984 (37),Bristol Rovers FC (4),1-0,?,Reading FC (4)
?,(Sat) 15 Sep 1984 (37),Cambridge United FC (4),2-3,?,Bristol City FC (4)
?,(Tue) 18 Sep 1984 (38),Hull City AFC (5),2-0,?,Gillingham FC (5)
?,(Tue) 18 Sep 1984 (38),Walsall FC (5),3-1,?,Reading FC (5)
?,(Tue) 18 Sep 1984 (38),Doncaster Rovers FC (5),0-1,?,Millwall FC (5)
?,(Tue) 18 Sep 1984 (38),Newport County AFC (4),1-1,?,AFC Bournemouth (5)
?,(Tue) 18 Sep 1984 (38),Bristol Rovers FC (5),2-0,?,Bradford City AFC (5)
?,(Tue) 18 Sep 1984 (38),Leyton Orient FC (5),0-2,?,Burnley FC (5)
?,(Tue) 18 Sep 1984 (38),Wigan Athletic FC (5),1-0,?,Lincoln City FC (5)
?,(Tue) 18 Sep 1984 (38),Cambridge United FC (5),0-3,?,Preston North End FC (5)
?,(Tue) 18 Sep 1984 (38),Rotherham United FC (5),1-1,?,Brentford FC (4)
?,(Tue) 18 Sep 1984 (38),Swansea City AFC (5),2-1,?,Bolton Wanderers FC (5)
?,(Tue) 18 Sep 1984 (38),Plymouth Argyle FC (5),1-1,?,York City FC (5)
?,(Wed) 19 Sep 1984 (38),Derby County FC (5),1-0,?,Bristol City FC (5)
?,(Sat) 22 Sep 1984 (38),Millwall FC (6),4-1,?,Wigan Athletic FC (6)
?,(Sat) 22 Sep 1984 (38),Bradford City AFC (6),1-0,?,Newport County AFC (5)
?,(Sat) 22 Sep 1984 (38),Bristol City FC (6),3-2,?,Leyton Orient FC (6)
?,(Sat) 22 Sep 1984 (38),AFC Bournemouth (6),1-3,?,Doncaster Rovers FC (6)
?,(Sat) 22 Sep 1984 (38),Preston North End FC (6),0-3,?,Rotherham United FC (6)
?,(Sat) 22 Sep 1984 (38),Brentford FC (5),3-0,?,Swansea City AFC (6)
?,(Sat) 22 Sep 1984 (38),York City FC (6),3-2,?,Cambridge United FC (6)
?,(Sat) 22 Sep 1984 (38),Reading FC (6),0-0,?,Derby County FC (6)
?,(Sat) 22 Sep 1984 (38),Gillingham FC (6),3-0,?,Walsall FC (6)
?,(Sat) 22 Sep 1984 (38),Lincoln City FC (6),1-2,?,Bristol Rovers FC (6)
?,(Sat) 22 Sep 1984 (38),Burnley FC (6),1-1,?,Hull City AFC (6)
?,(Sat) 22 Sep 1984 (38),Bolton Wanderers FC (6),7-2,?,Plymouth Argyle FC (6)
?,(Sat) 29 Sep 1984 (39),Rotherham United FC (7),3-2,?,Burnley FC (7)
?,(Sat) 29 Sep 1984 (39),Bristol Rovers FC (7),1-0,?,AFC Bournemouth (7)
?,(Sat) 29 Sep 1984 (39),Plymouth Argyle FC (7),6-4,?,Preston North End FC (7)
?,(Sat) 29 Sep 1984 (39),Hull City AFC (7),0-0,?,Reading FC (7)
?,(Sat) 29 Sep 1984 (39),Derby County FC (7),2-0,?,Lincoln City FC (7)
?,(Sat) 29 Sep 1984 (39),Walsall FC (7),4-1,?,Bristol City FC (7)
?,(Sat) 29 Sep 1984 (39),Swansea City AFC (7),0-1,?,Gillingham FC (7)
?,(Sat) 29 Sep 1984 (39),Doncaster Rovers FC (7),2-0,?,Bolton Wanderers FC (7)
?,(Sat) 29 Sep 1984 (39),Cambridge United FC (7),1-2,?,Brentford FC (6)
?,(Sat) 29 Sep 1984 (39),Newport County AFC (6),3-2,?,Millwall FC (7)
?,(Sat) 29 Sep 1984 (39),Leyton Orient FC (7),1-0,?,Bradford City AFC (7)
?,(Sat) 29 Sep 1984 (39),Wigan Athletic FC (7),1-2,?,York City FC (7)
?,(Tue) 2 Oct 1984 (40),AFC Bournemouth (8),1-2,?,Swansea City AFC (8)
?,(Tue) 2 Oct 1984 (40),Gillingham FC (8),3-3,?,Plymouth Argyle FC (8)
?,(Tue) 2 Oct 1984 (40),Brentford FC (7),1-1,?,Doncaster Rovers FC (8)
?,(Tue) 2 Oct 1984 (40),Burnley FC (8),2-0,?,Newport County AFC (7)
?,(Tue) 2 Oct 1984 (40),Bristol City FC (8),0-1,?,Rotherham United FC (8)
?,(Tue) 2 Oct 1984 (40),Preston North End FC (8),0-1,?,Leyton Orient FC (8)
?,(Tue) 2 Oct 1984 (40),Millwall FC (8),2-1,?,Derby County FC (8)
?,(Tue) 2 Oct 1984 (40),Bolton Wanderers FC (8),3-1,?,Walsall FC (8)
?,(Tue) 2 Oct 1984 (40),York City FC (8),1-0,?,Bristol Rovers FC (8)
?,(Wed) 3 Oct 1984 (40),Reading FC (8),0-1,?,Wigan Athletic FC (8)
?,(Wed) 3 Oct 1984 (40),Bradford City AFC (8),2-0,?,Hull City AFC (8)
?,(Sat) 6 Oct 1984 (40),Swansea City AFC (9),3-1,?,Leyton Orient FC (9)
?,(Sat) 6 Oct 1984 (40),Reading FC (9),3-1,?,Bolton Wanderers FC (9)
?,(Sat) 6 Oct 1984 (40),Gillingham FC (9),1-4,?,Millwall FC (9)
?,(Sat) 6 Oct 1984 (40),Plymouth Argyle FC (9),0-1,?,Hull City AFC (9)
?,(Sat) 6 Oct 1984 (40),Cambridge United FC (8),0-1,?,Walsall FC (9)
?,(Sat) 6 Oct 1984 (40),Wigan Athletic FC (9),1-1,?,Newport County AFC (8)
?,(Sat) 6 Oct 1984 (40),Lincoln City FC (8),4-0,?,Preston North End FC (9)
?,(Sat) 6 Oct 1984 (40),Bristol Rovers FC (9),2-1,?,Derby County FC (9)
?,(Sat) 6 Oct 1984 (40),AFC Bournemouth (9),1-1,?,Burnley FC (9)
?,(Sat) 6 Oct 1984 (40),Brentford FC (8),0-1,?,Bradford City AFC (9)
?,(Sat) 6 Oct 1984 (40),York City FC (9),0-2,?,Bristol City FC (9)
?,(Sun) 7 Oct 1984 (40),Doncaster Rovers FC (9),0-1,?,Rotherham United FC (9)
?,(Sat) 13 Oct 1984 (41),Millwall FC (10),2-0,?,Brentford FC (9)
?,(Sat) 13 Oct 1984 (41),Bristol City FC (10),2-0,?,Gillingham FC (10)
?,(Sat) 13 Oct 1984 (41),Burnley FC (10),1-2,?,Lincoln City FC (9)
?,(Sat) 13 Oct 1984 (41),Preston North End FC (10),0-2,?,Reading FC (10)
?,(Sat) 13 Oct 1984 (41),Rotherham United FC (10),3-3,?,Bristol Rovers FC (10)
?,(Sat) 13 Oct 1984 (41),Leyton Orient FC (10),2-2,?,Cambridge United FC (9)
?,(Sat) 13 Oct 1984 (41),Bolton Wanderers FC (10),2-1,?,AFC Bournemouth (10)
?,(Sat) 13 Oct 1984 (41),Hull City AFC (10),3-2,?,Doncaster Rovers FC (10)
?,(Sat) 13 Oct 1984 (41),Walsall FC (10),0-0,?,Wigan Athletic FC (10)
?,(Sat) 13 Oct 1984 (41),Newport County AFC (9),2-0,?,Swansea City AFC (10)
?,(Sat) 13 Oct 1984 (41),Bradford City AFC (10),1-0,?,York City FC (10)
?,(Sat) 13 Oct 1984 (41),Derby County FC (10),3-1,?,Plymouth Argyle FC (10)
?,(Fri) 19 Oct 1984 (42),Cambridge United FC (10),1-1,?,Wigan Athletic FC (11)
?,(Sat) 20 Oct 1984 (42),Bristol Rovers FC (11),1-1,?,Doncaster Rovers FC (11)
?,(Sat) 20 Oct 1984 (42),Brentford FC (10),5-2,?,Gillingham FC (11)
?,(Sat) 20 Oct 1984 (42),Bradford City AFC (11),1-1,?,Bristol City FC (11)
?,(Sat) 20 Oct 1984 (42),Bolton Wanderers FC (11),4-0,?,Preston North End FC (11)
?,(Sat) 20 Oct 1984 (42),Derby County FC (11),3-1,?,Hull City AFC (11)
?,(Sat) 20 Oct 1984 (42),Reading FC (11),5-1,?,Burnley FC (11)
?,(Sat) 20 Oct 1984 (42),York City FC (11),1-1,?,Millwall FC (11)
?,(Sat) 20 Oct 1984 (42),Plymouth Argyle FC (11),1-0,?,Rotherham United FC (11)
?,(Sat) 20 Oct 1984 (42),Newport County AFC (10),2-0,?,Leyton Orient FC (11)
?,(Sat) 20 Oct 1984 (42),Lincoln City FC (10),0-0,?,AFC Bournemouth (11)
?,(Sat) 20 Oct 1984 (42),Swansea City AFC (11),1-2,?,Walsall FC (11)
?,(Tue) 23 Oct 1984 (43),Rotherham United FC (12),1-0,?,Newport County AFC (11)
?,(Tue) 23 Oct 1984 (43),Bristol City FC (12),3-2,?,Bolton Wanderers FC (12)
?,(Tue) 23 Oct 1984 (43),Leyton Orient FC (12),3-0,?,Plymouth Argyle FC (12)
?,(Tue) 23 Oct 1984 (43),Doncaster Rovers FC (12),3-2,?,Cambridge United FC (11)
?,(Tue) 23 Oct 1984 (43),Millwall FC (12),2-0,?,Lincoln City FC (11)
?,(Tue) 23 Oct 1984 (43),Hull City AFC (12),4-1,?,Swansea City AFC (12)
?,(Tue) 23 Oct 1984 (43),Burnley FC (12),3-1,?,Brentford FC (11)
?,(Tue) 23 Oct 1984 (43),Gillingham FC (12),4-1,?,Reading FC (12)
