Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Sep 1961 (38),AFC Bournemouth (1),5-0,?,Barnsley FC (1)
?,(Sat) 9 Dec 1961 (49),AFC Bournemouth (2),2-2,?,Bradford Park Avenue AFC (1)
?,(Sat) 7 Apr 1962 (14),AFC Bournemouth (3),1-1,?,Brentford FC (1)
?,(Sat) 21 Apr 1962 (16),AFC Bournemouth (4),2-1,?,Bristol City FC (1)
?,(Sat) 11 Nov 1961 (45),AFC Bournemouth (5),1-1,?,Coventry City FC (1)
?,(Fri) 20 Apr 1962 (16),AFC Bournemouth (6),1-0,?,Crystal Palace FC (1)
?,(Sat) 24 Mar 1962 (12),AFC Bournemouth (7),2-3,?,Grimsby Town FC (1)
?,(Sat) 9 Sep 1961 (36),AFC Bournemouth (8),2-1,?,FC Halifax Town (1)
?,(Wed) 6 Sep 1961 (36),AFC Bournemouth (9),1-1,?,Hull City AFC (1)
?,(Sat) 16 Dec 1961 (50),AFC Bournemouth (10),0-0,?,Lincoln City FC (1)
?,(Sat) 10 Mar 1962 (10),AFC Bournemouth (11),2-1,?,Newport County AFC (1)
?,(Wed) 27 Sep 1961 (39),AFC Bournemouth (12),3-2,?,Northampton Town FC (1)
?,(Wed) 4 Oct 1961 (40),AFC Bournemouth (13),2-1,?,Notts County FC (1)
?,(Sat) 24 Feb 1962 (8),AFC Bournemouth (14),1-1,?,Peterborough United FC (1)
?,(Sat) 14 Oct 1961 (41),AFC Bournemouth (15),1-0,?,Port Vale FC (1)
?,(Sat) 17 Feb 1962 (7),AFC Bournemouth (16),2-0,?,Portsmouth FC (1)
?,(Sat) 3 Feb 1962 (5),AFC Bournemouth (17),3-1,?,Queens Park Rangers FC (1)
?,(Sat) 27 Jan 1962 (4),AFC Bournemouth (18),1-0,?,Reading FC (1)
?,(Wed) 23 Aug 1961 (34),AFC Bournemouth (19),0-0,?,Shrewsbury Town FC (1)
?,(Sat) 28 Oct 1961 (43),AFC Bournemouth (20),3-0,?,Southend United FC (1)
