Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 2 Aug 2013 (W31),Sheffield United FC (1),2-1,1-0,Notts County FC (1)
?,(Sat) 3 Aug 2013 (W31),Bristol City FC (1),2-2,1-1,Bradford City AFC (1)
?,(Sat) 3 Aug 2013 (W31),Carlisle United FC (1),1-5,1-2,Leyton Orient FC (1)
?,(Sat) 3 Aug 2013 (W31),Crawley Town FC (1),3-2,2-0,Coventry City FC (1)
?,(Sat) 3 Aug 2013 (W31),Crewe Alexandra FC (1),3-3,2-1,Rotherham United FC (1)
?,(Sat) 3 Aug 2013 (W31),Gillingham FC (1),0-1,0-0,Colchester United FC (1)
?,(Sat) 3 Aug 2013 (W31),Peterborough United FC (1),1-0,1-0,Swindon Town FC (1)
?,(Sat) 3 Aug 2013 (W31),Port Vale FC (1),1-1,1-1,Brentford FC (1)
?,(Sat) 3 Aug 2013 (W31),Preston North End FC (1),0-0,0-0,Wolverhampton Wanderers FC (1)
?,(Sat) 3 Aug 2013 (W31),Shrewsbury Town FC (1),0-0,0-0,Milton Keynes Dons FC (1)
?,(Sat) 3 Aug 2013 (W31),Stevenage FC (1),3-4,1-0,Oldham Athletic AFC (1)
?,(Sat) 3 Aug 2013 (W31),Walsall FC (1),3-1,2-1,Tranmere Rovers FC (1)
?,(Sat) 10 Aug 2013 (W32),Bradford City AFC (2),4-0,3-0,Carlisle United FC (2)
?,(Sat) 10 Aug 2013 (W32),Brentford FC (2),3-1,1-0,Sheffield United FC (2)
?,(Sat) 10 Aug 2013 (W32),Colchester United FC (2),1-0,0-0,Port Vale FC (2)
?,(Sat) 10 Aug 2013 (W32),Leyton Orient FC (2),3-0,0-0,Shrewsbury Town FC (2)
?,(Sat) 10 Aug 2013 (W32),Milton Keynes Dons FC (2),1-0,1-0,Crewe Alexandra FC (2)
?,(Sat) 10 Aug 2013 (W32),Notts County FC (2),2-4,1-1,Peterborough United FC (2)
?,(Sat) 10 Aug 2013 (W32),Oldham Athletic AFC (2),0-1,0-1,Walsall FC (2)
?,(Sat) 10 Aug 2013 (W32),Rotherham United FC (2),0-0,0-0,Preston North End FC (2)
?,(Sat) 10 Aug 2013 (W32),Swindon Town FC (2),1-0,1-0,Stevenage FC (2)
?,(Sat) 10 Aug 2013 (W32),Tranmere Rovers FC (2),3-3,2-1,Crawley Town FC (2)
?,(Sat) 10 Aug 2013 (W32),Wolverhampton Wanderers FC (2),4-0,3-0,Gillingham FC (2)
?,(Sun) 11 Aug 2013 (W32),Coventry City FC (2),5-4,3-0,Bristol City FC (2)
?,(Sat) 17 Aug 2013 (W33),Bristol City FC (3),1-2,0-1,Wolverhampton Wanderers FC (3)
?,(Sat) 17 Aug 2013 (W33),Carlisle United FC (3),0-4,0-3,Coventry City FC (3)
?,(Sat) 17 Aug 2013 (W33),Crawley Town FC (3),1-2,1-1,Rotherham United FC (3)
?,(Sat) 17 Aug 2013 (W33),Crewe Alexandra FC (3),2-1,1-0,Tranmere Rovers FC (3)
?,(Sat) 17 Aug 2013 (W33),Gillingham FC (3),1-1,1-0,Brentford FC (3)
?,(Sat) 17 Aug 2013 (W33),Peterborough United FC (3),2-1,1-0,Oldham Athletic AFC (3)
?,(Sat) 17 Aug 2013 (W33),Port Vale FC (3),2-1,1-0,Bradford City AFC (3)
?,(Sat) 17 Aug 2013 (W33),Preston North End FC (3),2-2,2-1,Milton Keynes Dons FC (3)
?,(Sat) 17 Aug 2013 (W33),Sheffield United FC (3),1-1,1-1,Colchester United FC (3)
?,(Sat) 17 Aug 2013 (W33),Shrewsbury Town FC (3),2-0,1-0,Swindon Town FC (3)
?,(Sat) 17 Aug 2013 (W33),Stevenage FC (3),0-1,0-1,Leyton Orient FC (3)
?,(Sat) 17 Aug 2013 (W33),Walsall FC (3),1-1,0-0,Notts County FC (3)
?,(Fri) 23 Aug 2013 (W34),Colchester United FC (4),1-1,0-1,Carlisle United FC (4)
?,(Fri) 23 Aug 2013 (W34),Wolverhampton Wanderers FC (4),2-1,1-0,Crawley Town FC (4)
?,(Sat) 24 Aug 2013 (W34),Bradford City AFC (4),2-0,1-0,Sheffield United FC (4)
?,(Sat) 24 Aug 2013 (W34),Brentford FC (4),1-0,1-0,Walsall FC (4)
?,(Sat) 24 Aug 2013 (W34),Leyton Orient FC (4),2-0,2-0,Crewe Alexandra FC (4)
?,(Sat) 24 Aug 2013 (W34),Milton Keynes Dons FC (4),2-2,0-1,Bristol City FC (4)
?,(Sat) 24 Aug 2013 (W34),Notts County FC (4),0-1,0-0,Stevenage FC (4)
?,(Sat) 24 Aug 2013 (W34),Oldham Athletic AFC (4),3-1,1-1,Port Vale FC (4)
?,(Sat) 24 Aug 2013 (W34),Rotherham United FC (4),2-2,0-1,Shrewsbury Town FC (4)
?,(Sat) 24 Aug 2013 (W34),Swindon Town FC (4),2-2,1-1,Gillingham FC (4)
?,(Sat) 24 Aug 2013 (W34),Tranmere Rovers FC (4),0-5,0-3,Peterborough United FC (4)
?,(Sun) 25 Aug 2013 (W34),Coventry City FC (4),4-4,1-1,Preston North End FC (4)
?,(Sat) 31 Aug 2013 (W35),Brentford FC (5),0-0,0-0,Carlisle United FC (5)
?,(Sat) 31 Aug 2013 (W35),Colchester United FC (5),1-2,1-1,Leyton Orient FC (5)
?,(Sat) 31 Aug 2013 (W35),Gillingham FC (5),1-1,1-1,Bristol City FC (5)
?,(Sat) 31 Aug 2013 (W35),Notts County FC (5),0-1,0-1,Rotherham United FC (5)
?,(Sat) 31 Aug 2013 (W35),Oldham Athletic AFC (5),0-1,0-0,Tranmere Rovers FC (5)
?,(Sat) 31 Aug 2013 (W35),Peterborough United FC (5),0-2,0-1,Crawley Town FC (5)
?,(Sat) 31 Aug 2013 (W35),Port Vale FC (5),1-3,0-0,Wolverhampton Wanderers FC (5)
?,(Sat) 31 Aug 2013 (W35),Sheffield United FC (5),0-1,0-0,Milton Keynes Dons FC (5)
?,(Sat) 31 Aug 2013 (W35),Shrewsbury Town FC (5),1-1,0-1,Coventry City FC (5)
?,(Sat) 31 Aug 2013 (W35),Stevenage FC (5),1-1,1-0,Bradford City AFC (5)
?,(Sat) 31 Aug 2013 (W35),Swindon Town FC (5),5-0,2-0,Crewe Alexandra FC (5)
?,(Sat) 31 Aug 2013 (W35),Walsall FC (5),0-3,0-1,Preston North End FC (5)
?,(Sat) 7 Sep 2013 (W36),Bradford City AFC (6),4-0,1-0,Brentford FC (6)
?,(Sat) 7 Sep 2013 (W36),Carlisle United FC (6),0-1,0-0,Port Vale FC (6)
?,(Sat) 7 Sep 2013 (W36),Crawley Town FC (6),3-2,0-0,Gillingham FC (6)
?,(Sat) 7 Sep 2013 (W36),Crewe Alexandra FC (6),2-2,2-1,Peterborough United FC (6)
?,(Sat) 7 Sep 2013 (W36),Milton Keynes Dons FC (6),1-1,0-1,Swindon Town FC (6)
?,(Sat) 7 Sep 2013 (W36),Rotherham United FC (6),3-1,0-1,Sheffield United FC (6)
?,(Sat) 7 Sep 2013 (W36),Tranmere Rovers FC (6),0-0,0-0,Stevenage FC (6)
?,(Sun) 8 Sep 2013 (W36),Coventry City FC (6),2-0,1-0,Colchester United FC (6)
?,(Mon) 9 Sep 2013 (W37),Preston North End FC (6),2-1,2-0,Oldham Athletic AFC (6)
?,(Sat) 14 Sep 2013 (W37),Bradford City AFC (7),2-2,1-2,Colchester United FC (7)
?,(Sat) 14 Sep 2013 (W37),Bristol City FC (6),0-3,0-1,Peterborough United FC (7)
?,(Sat) 14 Sep 2013 (W37),Carlisle United FC (7),1-0,0-0,Sheffield United FC (7)
?,(Sat) 14 Sep 2013 (W37),Crawley Town FC (7),1-1,0-0,Shrewsbury Town FC (6)
?,(Sat) 14 Sep 2013 (W37),Crewe Alexandra FC (7),0-3,0-0,Walsall FC (6)
?,(Sat) 14 Sep 2013 (W37),Leyton Orient FC (6),3-2,2-1,Port Vale FC (7)
?,(Sat) 14 Sep 2013 (W37),Milton Keynes Dons FC (7),3-1,2-0,Notts County FC (6)
?,(Sat) 14 Sep 2013 (W37),Preston North End FC (7),3-0,1-0,Stevenage FC (7)
?,(Sat) 14 Sep 2013 (W37),Rotherham United FC (7),3-2,1-1,Oldham Athletic AFC (7)
?,(Sat) 14 Sep 2013 (W37),Tranmere Rovers FC (7),3-4,1-2,Brentford FC (7)
?,(Sat) 14 Sep 2013 (W37),Wolverhampton Wanderers FC (6),3-2,2-0,Swindon Town FC (7)
?,(Sun) 15 Sep 2013 (W37),Coventry City FC (7),2-1,1-1,Gillingham FC (7)
?,(Tue) 17 Sep 2013 (W38),Bristol City FC (7),1-1,0-1,Shrewsbury Town FC (7)
?,(Tue) 17 Sep 2013 (W38),Leyton Orient FC (7),5-1,2-0,Notts County FC (7)
?,(Tue) 17 Sep 2013 (W38),Wolverhampton Wanderers FC (7),0-1,0-0,Walsall FC (7)
?,(Sat) 21 Sep 2013 (W38),Colchester United FC (8),1-1,1-1,Crawley Town FC (8)
?,(Sat) 21 Sep 2013 (W38),Gillingham FC (8),0-1,0-1,Bradford City AFC (8)
?,(Sat) 21 Sep 2013 (W38),Notts County FC (8),2-0,1-0,Tranmere Rovers FC (8)
?,(Sat) 21 Sep 2013 (W38),Oldham Athletic AFC (8),1-1,0-1,Crewe Alexandra FC (8)
?,(Sat) 21 Sep 2013 (W38),Peterborough United FC (8),2-1,2-0,Milton Keynes Dons FC (8)
?,(Sat) 21 Sep 2013 (W38),Port Vale FC (8),3-2,1-2,Coventry City FC (8)
?,(Sat) 21 Sep 2013 (W38),Sheffield United FC (8),0-1,0-0,Preston North End FC (8)
?,(Sat) 21 Sep 2013 (W38),Shrewsbury Town FC (8),0-1,0-0,Wolverhampton Wanderers FC (8)
?,(Sat) 21 Sep 2013 (W38),Stevenage FC (8),1-3,0-1,Carlisle United FC (8)
?,(Sat) 21 Sep 2013 (W38),Swindon Town FC (8),3-2,2-2,Bristol City FC (8)
?,(Sat) 21 Sep 2013 (W38),Walsall FC (8),1-1,1-1,Rotherham United FC (8)
?,(Mon) 23 Sep 2013 (W39),Brentford FC (8),0-2,0-0,Leyton Orient FC (8)
?,(Sat) 28 Sep 2013 (W39),Bradford City AFC (9),2-1,0-1,Shrewsbury Town FC (9)
?,(Sat) 28 Sep 2013 (W39),Bristol City FC (9),1-1,0-1,Colchester United FC (9)
?,(Sat) 28 Sep 2013 (W39),Carlisle United FC (9),2-1,1-1,Notts County FC (9)
?,(Sat) 28 Sep 2013 (W39),Crawley Town FC (9),1-0,1-0,Oldham Athletic AFC (9)
?,(Sat) 28 Sep 2013 (W39),Crewe Alexandra FC (9),0-3,0-1,Gillingham FC (9)
?,(Sat) 28 Sep 2013 (W39),Leyton Orient FC (9),1-1,1-0,Walsall FC (9)
?,(Sat) 28 Sep 2013 (W39),Milton Keynes Dons FC (9),4-1,3-1,Stevenage FC (9)
?,(Sat) 28 Sep 2013 (W39),Preston North End FC (9),2-1,1-0,Swindon Town FC (9)
?,(Sat) 28 Sep 2013 (W39),Rotherham United FC (9),0-1,0-0,Peterborough United FC (9)
?,(Sat) 28 Sep 2013 (W39),Tranmere Rovers FC (9),0-1,0-0,Port Vale FC (9)
?,(Sat) 28 Sep 2013 (W39),Wolverhampton Wanderers FC (9),2-0,0-0,Sheffield United FC (9)
?,(Sun) 29 Sep 2013 (W39),Coventry City FC (9),0-2,0-1,Brentford FC (9)
?,(Fri) 4 Oct 2013 (W40),Sheffield United FC (10),1-1,0-1,Crawley Town FC (10)
?,(Sat) 5 Oct 2013 (W40),Brentford FC (10),0-1,0-1,Rotherham United FC (10)
?,(Sat) 5 Oct 2013 (W40),Colchester United FC (10),0-3,0-1,Wolverhampton Wanderers FC (10)
?,(Sat) 5 Oct 2013 (W40),Gillingham FC (10),3-2,2-2,Milton Keynes Dons FC (10)
?,(Sat) 5 Oct 2013 (W40),Notts County FC (10),4-0,2-0,Crewe Alexandra FC (10)
?,(Sat) 5 Oct 2013 (W40),Oldham Athletic AFC (10),1-1,1-0,Leyton Orient FC (10)
?,(Sat) 5 Oct 2013 (W40),Peterborough United FC (10),2-0,2-0,Preston North End FC (10)
?,(Sat) 5 Oct 2013 (W40),Port Vale FC (10),1-1,0-0,Bristol City FC (10)
?,(Sat) 5 Oct 2013 (W40),Shrewsbury Town FC (10),2-2,1-0,Carlisle United FC (10)
?,(Sat) 5 Oct 2013 (W40),Stevenage FC (10),0-1,0-1,Coventry City FC (10)
?,(Sat) 5 Oct 2013 (W40),Swindon Town FC (10),1-0,1-0,Tranmere Rovers FC (10)
?,(Sat) 5 Oct 2013 (W40),Walsall FC (10),0-2,0-1,Bradford City AFC (10)
?,(Sat) 12 Oct 2013 (W41),Colchester United FC (11),1-1,1-0,Walsall FC (11)
?,(Sat) 12 Oct 2013 (W41),Leyton Orient FC (11),2-1,1-1,Milton Keynes Dons FC (11)
?,(Sat) 12 Oct 2013 (W41),Port Vale FC (11),0-1,0-0,Peterborough United FC (11)
