06/08/05,Crewe,Burnley,2,1,1,0
06/08/05,Crystal Palace,Luton,1,2,0,1
06/08/05,Derby,Brighton,1,1,1,1
06/08/05,Hull,QPR,0,0,0,0
06/08/05,Ipswich,Cardiff,1,0,0,0
06/08/05,Norwich,Coventry,1,1,1,0
06/08/05,Reading,Plymouth,1,2,0,1
06/08/05,Sheffield United,Leicester,4,1,1,0
06/08/05,Southampton,Wolves,0,0,0,0
06/08/05,Stoke,Sheffield Weds,0,0,0,0
06/08/05,Watford,Preston,1,2,1,2
07/08/05,Leeds,Millwall,2,1,1,0
08/08/05,Preston,Derby,1,1,1,1
09/08/05,Brighton,Reading,0,2,0,1
09/08/05,Burnley,Sheffield United,1,2,0,2
09/08/05,Cardiff,Leeds,2,1,0,1
09/08/05,Leicester,Stoke,4,2,1,0
09/08/05,Luton,Southampton,3,2,1,2
09/08/05,Millwall,Coventry,0,0,0,0
09/08/05,Norwich,Crewe,1,1,0,1
09/08/05,Plymouth,Watford,3,3,3,1
09/08/05,QPR,Ipswich,2,1,2,0
09/08/05,Sheffield Weds,Hull,1,1,1,1
09/08/05,Wolves,Crystal Palace,2,1,1,1
12/08/05,Cardiff,Watford,1,3,0,1
13/08/05,Brighton,Crewe,2,2,1,0
13/08/05,Burnley,Coventry,4,0,2,0
13/08/05,Leicester,Ipswich,0,0,0,0
13/08/05,Luton,Leeds,0,0,0,0
13/08/05,Millwall,Stoke,0,1,0,1
13/08/05,Norwich,Crystal Palace,1,1,1,1
13/08/05,Plymouth,Derby,0,2,0,2
13/08/05,Preston,Reading,0,3,0,1
13/08/05,QPR,Sheffield United,2,1,0,0
13/08/05,Sheffield Weds,Southampton,0,1,0,1
13/08/05,Wolves,Hull,1,0,1,0
20/08/05,Coventry,QPR,3,0,3,0
20/08/05,Crewe,Leicester,2,2,2,1
20/08/05,Crystal Palace,Plymouth,1,0,0,0
20/08/05,Derby,Cardiff,2,1,2,0
20/08/05,Hull,Brighton,2,0,1,0
20/08/05,Ipswich,Sheffield Weds,2,1,1,0
20/08/05,Leeds,Wolves,2,0,1,0
20/08/05,Reading,Millwall,5,0,4,0
20/08/05,Sheffield United,Preston,2,1,1,1
20/08/05,Southampton,Norwich,1,0,1,0
20/08/05,Stoke,Luton,2,1,0,1
20/08/05,Watford,Burnley,3,1,2,1
26/08/05,QPR,Sheffield Weds,0,0,0,0
27/08/05,Burnley,Derby,2,2,0,1
27/08/05,Cardiff,Wolves,2,2,1,0
27/08/05,Crystal Palace,Stoke,2,0,1,0
27/08/05,Leicester,Luton,0,2,0,1
27/08/05,Millwall,Ipswich,1,2,0,1
27/08/05,Norwich,Leeds,0,1,0,0
27/08/05,Plymouth,Hull,0,1,0,0
27/08/05,Preston,Brighton,0,0,0,0
27/08/05,Sheffield United,Coventry,2,1,1,1
27/08/05,Southampton,Crewe,2,0,1,0
27/08/05,Watford,Reading,0,0,0,0
29/08/05,Brighton,Plymouth,2,0,1,0
29/08/05,Coventry,Southampton,1,1,1,1
29/08/05,Crewe,Sheffield United,1,3,1,1
29/08/05,Derby,Watford,1,2,1,0
29/08/05,Hull,Leicester,1,1,0,0
29/08/05,Ipswich,Preston,0,4,0,3
29/08/05,Luton,Millwall,2,1,1,0
29/08/05,Reading,Burnley,2,1,1,1
29/08/05,Stoke,Norwich,3,1,2,1
30/08/05,Wolves,QPR,3,1,2,1
10/09/05,Burnley,Cardiff,3,3,2,2
10/09/05,Coventry,Reading,1,1,0,0
10/09/05,Crystal Palace,Hull,2,0,1,0
10/09/05,Leeds,Brighton,3,3,0,1
10/09/05,Leicester,Sheffield Weds,2,0,2,0
10/09/05,Luton,Wolves,1,1,0,1
10/09/05,Millwall,Preston,1,2,0,1
10/09/05,Norwich,Plymouth,2,0,2,0
10/09/05,Sheffield United,Ipswich,2,0,1,0
10/09/05,Southampton,QPR,1,1,1,1
10/09/05,Stoke,Watford,0,3,0,1
11/09/05,Crewe,Derby,1,1,1,0
13/09/05,Brighton,Sheffield United,0,1,0,1
13/09/05,Cardiff,Leicester,1,0,1,0
13/09/05,Hull,Stoke,0,1,0,0
13/09/05,Ipswich,Southampton,2,2,1,0
13/09/05,Plymouth,Crewe,1,1,1,1
13/09/05,Preston,Burnley,0,0,0,0
13/09/05,QPR,Luton,1,0,0,0
13/09/05,Reading,Crystal Palace,3,2,1,1
13/09/05,Sheffield Weds,Leeds,1,0,1,0
13/09/05,Watford,Norwich,2,1,2,0
13/09/05,Wolves,Millwall,1,2,1,1
14/09/05,Derby,Coventry,1,1,1,0
16/09/05,Preston,Stoke,0,1,0,0
17/09/05,Brighton,Coventry,2,2,0,1
17/09/05,Cardiff,Crystal Palace,1,0,1,0
17/09/05,Hull,Luton,0,1,0,0
17/09/05,Plymouth,Burnley,1,0,0,0
17/09/05,QPR,Leeds,0,1,0,1
17/09/05,Reading,Crewe,1,0,0,0
17/09/05,Sheffield Weds,Millwall,1,2,0,0
17/09/05,Watford,Sheffield United,2,3,1,0
17/09/05,Wolves,Leicester,0,0,0,0
18/09/05,Derby,Southampton,2,2,0,0
18/09/05,Ipswich,Norwich,0,1,0,0
23/09/05,Luton,Sheffield Weds,2,2,1,1
24/09/05,Burnley,Brighton,1,1,1,1
24/09/05,Coventry,Hull,0,2,0,1
24/09/05,Crewe,Watford,0,0,0,0
24/09/05,Crystal Palace,Preston,1,1,0,1
24/09/05,Leeds,Ipswich,0,2,0,1
24/09/05,Leicester,QPR,1,2,0,1
24/09/05,Millwall,Cardiff,0,0,0,0
24/09/05,Norwich,Reading,0,1,0,0
24/09/05,Sheffield United,Derby,2,1,2,0
24/09/05,Southampton,Plymouth,0,0,0,0
24/09/05,Stoke,Wolves,1,3,0,1
27/09/05,Burnley,Ipswich,3,0,1,0
27/09/05,Crewe,Wolves,0,4,0,4
27/09/05,Crystal Palace,Sheffield Weds,2,0,1,0
27/09/05,Leicester,Brighton,0,0,0,0
27/09/05,Luton,Preston,3,0,3,0
27/09/05,Millwall,QPR,1,1,1,1
27/09/05,Norwich,Hull,2,1,2,1
27/09/05,Sheffield United,Plymouth,2,0,2,0
27/09/05,Stoke,Cardiff,0,3,0,3
28/09/05,Coventry,Watford,3,1,2,0
28/09/05,Leeds,Derby,3,1,3,0
28/09/05,Southampton,Reading,0,0,0,0
30/09/05,Hull,Millwall,1,1,0,0
30/09/05,Wolves,Burnley,0,1,0,1
01/10/05,Brighton,Norwich,1,3,0,2
01/10/05,Cardiff,Luton,1,2,1,1
01/10/05,Derby,Leicester,1,1,0,0
01/10/05,Ipswich,Crewe,2,1,0,1
01/10/05,Plymouth,Stoke,2,1,0,0
01/10/05,Preston,Southampton,1,1,0,1
01/10/05,Reading,Sheffield United,2,1,1,1
