Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Oct 1986 (40),Aldershot Town FC (1),2-0,?,Burnley FC (1)
?,(Tue) 21 Oct 1986 (42),Aldershot Town FC (2),4-1,?,Cambridge United FC (1)
?,(Sat) 9 May 1987 (18),Aldershot Town FC (3),1-2,?,Cardiff City FC (1)
?,(Sat) 27 Dec 1986 (51),Aldershot Town FC (4),1-0,?,Colchester United FC (1)
?,(Sat) 20 Dec 1986 (50),Aldershot Town FC (5),1-0,?,Crewe Alexandra FC (1)
?,(Sat) 2 May 1987 (17),Aldershot Town FC (6),2-1,?,Exeter City FC (1)
?,(Tue) 24 Mar 1987 (12),Aldershot Town FC (7),4-1,?,FC Halifax Town (1)
?,(Sat) 25 Oct 1986 (42),Aldershot Town FC (8),1-1,?,Hartlepool United FC (1)
?,(Tue) 3 Mar 1987 (9),Aldershot Town FC (9),1-0,?,Hereford United FC (1924-2014) (1)
?,(Mon) 20 Apr 1987 (16),Aldershot Town FC (10),1-2,?,Leyton Orient FC (1)
?,(Sat) 13 Sep 1986 (36),Aldershot Town FC (11),4-0,?,Lincoln City FC (1)
?,(Wed) 6 May 1987 (18),Aldershot Town FC (12),3-3,?,Northampton Town FC (1)
?,(Sat) 24 Jan 1987 (3),Aldershot Town FC (13),1-1,?,Peterborough United FC (1)
?,(Sat) 14 Mar 1987 (10),Aldershot Town FC (14),0-0,?,Preston North End FC (1)
?,(Sat) 22 Nov 1986 (46),Aldershot Town FC (15),2-1,?,Rochdale AFC (1)
?,(Tue) 16 Sep 1986 (37),Aldershot Town FC (16),2-1,?,Scunthorpe United FC (1)
?,(Thu) 1 Jan 1987 (0),Aldershot Town FC (17),0-1,?,Southend United FC (1)
?,(Sun) 9 Nov 1986 (44),Aldershot Town FC (18),3-1,?,Stockport County FC (1)
?,(Sat) 28 Feb 1987 (8),Aldershot Town FC (19),4-1,?,Swansea City AFC (1)
?,(Sat) 14 Feb 1987 (6),Aldershot Town FC (20),1-1,?,Torquay United FC (1)
?,(Sat) 27 Sep 1986 (38),Aldershot Town FC (21),0-2,?,Tranmere Rovers FC (1)
?,(Sat) 30 Aug 1986 (34),Aldershot Town FC (22),1-2,?,Wolverhampton Wanderers FC (1)
?,(Sat) 11 Apr 1987 (14),Aldershot Town FC (23),1-0,?,Wrexham AFC (1)
?,(Sat) 21 Mar 1987 (11),Burnley FC (2),0-1,?,Aldershot Town FC (24)
?,(Sat) 4 Apr 1987 (13),Burnley FC (3),0-2,?,Cambridge United FC (2)
?,(Fri) 19 Dec 1986 (50),Burnley FC (4),1-3,?,Cardiff City FC (2)
?,(Tue) 4 Nov 1986 (44),Burnley FC (5),2-1,?,Colchester United FC (2)
?,(Sat) 27 Dec 1986 (51),Burnley FC (6),4-0,?,Crewe Alexandra FC (2)
?,(Sat) 7 Mar 1987 (9),Burnley FC (7),0-0,?,Exeter City FC (2)
?,(Sat) 27 Sep 1986 (38),Burnley FC (8),3-0,?,FC Halifax Town (2)
?,(Sat) 13 Sep 1986 (36),Burnley FC (9),1-1,?,Hartlepool United FC (2)
?,(Sat) 24 Jan 1987 (3),Burnley FC (10),0-6,?,Hereford United FC (1924-2014) (2)
?,(Sat) 9 May 1987 (18),Burnley FC (11),2-1,?,Leyton Orient FC (2)
?,(Sat) 22 Nov 1986 (46),Burnley FC (12),3-1,?,Lincoln City FC (2)
?,(Tue) 17 Mar 1987 (11),Burnley FC (13),2-1,?,Northampton Town FC (2)
?,(Sat) 1 Nov 1986 (43),Burnley FC (14),0-0,?,Peterborough United FC (2)
?,(Sat) 4 Oct 1986 (39),Burnley FC (15),1-4,?,Preston North End FC (2)
?,(Thu) 1 Jan 1987 (0),Burnley FC (16),0-3,?,Rochdale AFC (2)
?,(Sat) 30 Aug 1986 (34),Burnley FC (17),1-0,?,Scunthorpe United FC (2)
?,(Sat) 2 May 1987 (17),Burnley FC (18),2-1,?,Southend United FC (2)
?,(Sat) 18 Oct 1986 (41),Burnley FC (19),2-0,?,Stockport County FC (2)
?,(Tue) 16 Sep 1986 (37),Burnley FC (20),1-1,?,Swansea City AFC (2)
?,(Tue) 14 Apr 1987 (15),Burnley FC (21),2-2,?,Torquay United FC (2)
?,(Sat) 28 Feb 1987 (8),Burnley FC (22),2-2,?,Tranmere Rovers FC (2)
?,(Sat) 14 Feb 1987 (6),Burnley FC (23),2-5,?,Wolverhampton Wanderers FC (2)
?,(Mon) 20 Apr 1987 (16),Burnley FC (24),0-0,?,Wrexham AFC (2)
?,(Tue) 17 Mar 1987 (11),Cambridge United FC (3),0-3,?,Aldershot Town FC (25)
?,(Sat) 8 Nov 1986 (44),Cambridge United FC (4),3-1,?,Burnley FC (25)
?,(Fri) 1 May 1987 (17),Cambridge United FC (5),2-1,?,Cardiff City FC (3)
?,(Tue) 21 Apr 1987 (16),Cambridge United FC (6),0-1,?,Colchester United FC (3)
?,(Fri) 31 Oct 1986 (43),Cambridge United FC (7),0-3,?,Crewe Alexandra FC (3)
?,(Sat) 13 Sep 1986 (36),Cambridge United FC (8),2-2,?,Exeter City FC (3)
?,(Sat) 30 Aug 1986 (34),Cambridge United FC (9),1-0,?,FC Halifax Town (3)
?,(Sat) 24 Jan 1987 (3),Cambridge United FC (10),3-0,?,Hartlepool United FC (3)
?,(Sat) 9 May 1987 (18),Cambridge United FC (11),2-1,?,Hereford United FC (1924-2014) (3)
?,(Tue) 10 Mar 1987 (10),Cambridge United FC (12),2-0,?,Leyton Orient FC (3)
?,(Sat) 27 Sep 1986 (38),Cambridge United FC (13),1-1,?,Lincoln City FC (3)
?,(Fri) 17 Oct 1986 (41),Cambridge United FC (14),2-3,?,Northampton Town FC (3)
?,(Sat) 22 Nov 1986 (46),Cambridge United FC (15),1-1,?,Peterborough United FC (3)
?,(Sat) 21 Mar 1987 (11),Cambridge United FC (16),2-0,?,Preston North End FC (3)
?,(Sat) 20 Dec 1986 (50),Cambridge United FC (17),3-0,?,Rochdale AFC (3)
?,(Sat) 28 Feb 1987 (8),Cambridge United FC (18),1-0,?,Scunthorpe United FC (3)
?,(Sun) 28 Dec 1986 (51),Cambridge United FC (19),1-2,?,Southend United FC (3)
?,(Fri) 3 Oct 1986 (39),Cambridge United FC (20),5-0,?,Stockport County FC (3)
?,(Sat) 11 Apr 1987 (14),Cambridge United FC (21),1-0,?,Swansea City AFC (3)
?,(Tue) 16 Sep 1986 (37),Cambridge United FC (22),3-3,?,Torquay United FC (3)
?,(Sat) 14 Feb 1987 (6),Cambridge United FC (23),1-1,?,Tranmere Rovers FC (3)
?,(Sat) 10 Jan 1987 (1),Cambridge United FC (24),0-0,?,Wolverhampton Wanderers FC (3)
?,(Sat) 7 Mar 1987 (9),Cambridge United FC (25),1-0,?,Wrexham AFC (3)
?,(Sat) 13 Dec 1986 (49),Cardiff City FC (4),2-0,?,Aldershot Town FC (26)
?,(Sat) 25 Apr 1987 (16),Cardiff City FC (5),1-0,?,Burnley FC (26)
?,(Sat) 29 Nov 1986 (47),Cardiff City FC (6),3-0,?,Cambridge United FC (26)
?,(Sat) 14 Mar 1987 (10),Cardiff City FC (7),0-2,?,Colchester United FC (4)
?,(Sat) 4 Oct 1986 (39),Cardiff City FC (8),1-1,?,Crewe Alexandra FC (4)
?,(Tue) 31 Mar 1987 (13),Cardiff City FC (9),0-0,?,Exeter City FC (4)
?,(Tue) 3 Mar 1987 (9),Cardiff City FC (10),0-0,?,FC Halifax Town (4)
?,(Thu) 7 May 1987 (18),Cardiff City FC (11),4-0,?,Hartlepool United FC (4)
?,(Sat) 27 Sep 1986 (38),Cardiff City FC (12),4-1,?,Hereford United FC (1924-2014) (4)
?,(Tue) 24 Mar 1987 (12),Cardiff City FC (13),1-1,?,Leyton Orient FC (4)
?,(Tue) 16 Sep 1986 (37),Cardiff City FC (14),1-1,?,Lincoln City FC (4)
?,(Mon) 4 May 1987 (18),Cardiff City FC (15),1-1,?,Northampton Town FC (4)
?,(Sat) 28 Feb 1987 (8),Cardiff City FC (16),0-1,?,Peterborough United FC (4)
?,(Sat) 11 Apr 1987 (14),Cardiff City FC (17),1-1,?,Preston North End FC (4)
?,(Sat) 30 Aug 1986 (34),Cardiff City FC (18),0-0,?,Rochdale AFC (4)
?,(Sat) 25 Oct 1986 (42),Cardiff City FC (19),1-1,?,Scunthorpe United FC (4)
?,(Sat) 8 Nov 1986 (44),Cardiff City FC (20),0-2,?,Southend United FC (4)
?,(Sat) 3 Jan 1987 (0),Cardiff City FC (21),1-1,?,Stockport County FC (4)
?,(Fri) 26 Dec 1986 (51),Cardiff City FC (22),0-0,?,Swansea City AFC (4)
?,(Sat) 18 Apr 1987 (15),Cardiff City FC (23),3-1,?,Torquay United FC (4)
?,(Sat) 13 Sep 1986 (36),Cardiff City FC (24),0-2,?,Tranmere Rovers FC (4)
?,(Sat) 24 Jan 1987 (3),Cardiff City FC (25),0-2,?,Wolverhampton Wanderers FC (4)
?,(Sat) 21 Mar 1987 (11),Cardiff City FC (26),0-0,?,Wrexham AFC (4)
?,(Mon) 4 May 1987 (18),Colchester United FC (5),0-1,?,Aldershot Town FC (27)
?,(Fri) 10 Apr 1987 (14),Colchester United FC (6),1-0,?,Burnley FC (27)
?,(Fri) 26 Dec 1986 (51),Colchester United FC (7),1-2,?,Cambridge United FC (27)
?,(Fri) 17 Oct 1986 (41),Colchester United FC (8),3-1,?,Cardiff City FC (27)
?,(Tue) 17 Mar 1987 (11),Colchester United FC (9),2-1,?,Crewe Alexandra FC (5)
?,(Fri) 29 Aug 1986 (34),Colchester United FC (10),1-1,?,Exeter City FC (5)
?,(Fri) 28 Nov 1986 (47),Colchester United FC (11),3-1,?,FC Halifax Town (5)
?,(Tue) 16 Sep 1986 (37),Colchester United FC (12),2-1,?,Hartlepool United FC (5)
?,(Fri) 27 Feb 1987 (8),Colchester United FC (13),2-0,?,Hereford United FC (1924-2014) (5)
?,(Fri) 7 Nov 1986 (44),Colchester United FC (14),0-0,?,Leyton Orient FC (5)
?,(Sat) 10 Jan 1987 (1),Colchester United FC (15),2-0,?,Lincoln City FC (5)
?,(Fri) 17 Apr 1987 (15),Colchester United FC (16),3-1,?,Northampton Town FC (5)
?,(Sat) 27 Sep 1986 (38),Colchester United FC (17),1-3,?,Peterborough United FC (5)
?,(Sat) 13 Dec 1986 (49),Colchester United FC (18),0-2,?,Preston North End FC (5)
?,(Fri) 13 Feb 1987 (6),Colchester United FC (19),2-0,?,Rochdale AFC (5)
?,(Sat) 3 Jan 1987 (0),Colchester United FC (20),1-0,?,Scunthorpe United FC (5)
?,(Fri) 20 Mar 1987 (11),Colchester United FC (21),1-2,?,Southend United FC (5)
?,(Fri) 6 Mar 1987 (9),Colchester United FC (22),5-1,?,Stockport County FC (5)
?,(Fri) 24 Apr 1987 (16),Colchester United FC (23),2-1,?,Swansea City AFC (5)
?,(Fri) 12 Sep 1986 (36),Colchester United FC (24),3-0,?,Torquay United FC (5)
?,(Fri) 23 Jan 1987 (3),Colchester United FC (25),1-1,?,Tranmere Rovers FC (5)
?,(Fri) 31 Oct 1986 (43),Colchester United FC (26),3-0,?,Wolverhampton Wanderers FC (5)
?,(Fri) 3 Oct 1986 (39),Colchester United FC (27),2-1,?,Wrexham AFC (5)
?,(Sat) 25 Apr 1987 (16),Crewe Alexandra FC (6),1-3,?,Aldershot Town FC (28)
?,(Mon) 4 May 1987 (18),Crewe Alexandra FC (7),1-0,?,Burnley FC (28)
?,(Tue) 3 Mar 1987 (9),Crewe Alexandra FC (8),0-0,?,Cambridge United FC (28)
?,(Sat) 28 Mar 1987 (12),Crewe Alexandra FC (9),1-2,?,Cardiff City FC (28)
?,(Tue) 21 Oct 1986 (42),Crewe Alexandra FC (10),1-1,?,Colchester United FC (28)
?,(Tue) 16 Sep 1986 (37),Crewe Alexandra FC (11),2-2,?,Exeter City FC (6)
?,(Sat) 25 Oct 1986 (42),Crewe Alexandra FC (12),2-2,?,FC Halifax Town (6)
?,(Sat) 28 Feb 1987 (8),Crewe Alexandra FC (13),1-0,?,Hartlepool United FC (6)
?,(Sat) 30 Aug 1986 (34),Crewe Alexandra FC (14),1-2,?,Hereford United FC (1924-2014) (6)
?,(Fri) 10 Oct 1986 (40),Crewe Alexandra FC (15),3-2,?,Leyton Orient FC (6)
?,(Sat) 11 Apr 1987 (14),Crewe Alexandra FC (16),1-2,?,Lincoln City FC (6)
?,(Fri) 28 Nov 1986 (47),Crewe Alexandra FC (17),0-5,?,Northampton Town FC (6)
?,(Sat) 14 Feb 1987 (6),Crewe Alexandra FC (18),1-3,?,Peterborough United FC (6)
?,(Fri) 26 Dec 1986 (51),Crewe Alexandra FC (19),2-2,?,Preston North End FC (6)
?,(Tue) 31 Mar 1987 (13),Crewe Alexandra FC (20),5-1,?,Rochdale AFC (6)
?,(Sat) 24 Jan 1987 (3),Crewe Alexandra FC (21),2-2,?,Scunthorpe United FC (6)
?,(Fri) 13 Mar 1987 (10),Crewe Alexandra FC (22),2-1,?,Southend United FC (6)
?,(Fri) 17 Apr 1987 (15),Crewe Alexandra FC (23),5-0,?,Stockport County FC (6)
?,(Sat) 27 Sep 1986 (38),Crewe Alexandra FC (24),1-1,?,Swansea City AFC (6)
