Date,Team 1,Team 2,FT,HT
2011-08-06,AFC Wimbledon,Bristol Rvs,2-3,1-2
2011-08-06,Bradford,Aldershot,1-2,0-2
2011-08-06,Gillingham,Cheltenham,1-0,1-0
2011-08-06,Macclesfield,Dag and Red,0-1,0-0
2011-08-06,Morecambe,Barnet,0-1,0-0
2011-08-06,Northampton,Accrington,0-0,0-0
2011-08-06,Port Vale,Crawley Town,2-2,1-1
2011-08-06,Rotherham,Oxford,1-0,0-0
2011-08-06,Shrewsbury,Plymouth,1-1,0-0
2011-08-06,Southend,Hereford,1-0,1-0
2011-08-06,Swindon,Crewe,3-0,1-0
2011-08-06,Torquay,Burton,2-2,0-0
2011-08-13,Accrington,Southend,1-2,1-1
2011-08-13,Aldershot,Northampton,0-1,0-1
2011-08-13,Barnet,Port Vale,1-3,0-2
2011-08-13,Bristol Rvs,Torquay,1-2,0-2
2011-08-13,Burton,Shrewsbury,1-1,1-0
2011-08-13,Cheltenham,Swindon,1-0,0-0
2011-08-13,Crawley Town,Macclesfield,2-0,0-0
2011-08-13,Crewe,Gillingham,1-2,0-2
2011-08-13,Dag and Red,AFC Wimbledon,0-2,0-1
2011-08-13,Hereford,Morecambe,0-3,0-2
2011-08-13,Oxford,Bradford,1-1,1-0
2011-08-13,Plymouth,Rotherham,1-4,0-0
2011-08-16,Accrington,Bradford,1-0,0-0
2011-08-16,Aldershot,Torquay,0-1,0-1
2011-08-16,Barnet,Gillingham,2-2,0-1
2011-08-16,Bristol Rvs,Northampton,2-1,1-0
2011-08-16,Burton,Port Vale,1-1,1-1
2011-08-16,Cheltenham,Morecambe,1-2,0-0
2011-08-16,Crawley Town,Southend,3-0,0-0
2011-08-16,Crewe,Rotherham,1-2,0-1
2011-08-16,Dag and Red,Swindon,1-0,0-0
2011-08-16,Hereford,Macclesfield,0-4,0-0
2011-08-16,Oxford,Shrewsbury,2-0,1-0
2011-08-16,Plymouth,AFC Wimbledon,0-2,0-0
2011-08-20,AFC Wimbledon,Hereford,1-1,1-1
2011-08-20,Bradford,Dag and Red,0-1,0-1
2011-08-20,Gillingham,Plymouth,3-0,0-0
2011-08-20,Macclesfield,Bristol Rvs,0-0,0-0
2011-08-20,Morecambe,Aldershot,2-0,1-0
2011-08-20,Northampton,Cheltenham,2-3,1-1
2011-08-20,Port Vale,Accrington,4-1,4-0
2011-08-20,Rotherham,Barnet,2-2,0-1
2011-08-20,Shrewsbury,Crewe,2-0,1-0
2011-08-20,Southend,Burton,0-1,0-1
2011-08-20,Torquay,Crawley Town,1-3,0-2
2011-08-21,Swindon,Oxford,1-2,1-2
2011-08-27,Accrington,Burton,2-1,0-1
2011-08-27,Bradford,Barnet,4-2,1-1
2011-08-27,Bristol Rvs,Hereford,0-0,0-0
2011-08-27,Cheltenham,Crawley Town,3-1,3-0
2011-08-27,Dag and Red,Torquay,1-1,1-0
2011-08-27,Macclesfield,AFC Wimbledon,4-0,2-0
2011-08-27,Northampton,Morecambe,0-2,0-2
2011-08-27,Oxford,Aldershot,1-1,1-0
2011-08-27,Plymouth,Crewe,0-1,0-1
2011-08-27,Port Vale,Southend,2-3,1-3
2011-08-27,Rotherham,Gillingham,3-0,0-0
2011-08-27,Shrewsbury,Swindon,2-1,0-1
2011-09-03,AFC Wimbledon,Port Vale,3-2,1-0
2011-09-03,Aldershot,Cheltenham,1-0,0-0
2011-09-03,Barnet,Accrington,0-0,0-0
2011-09-03,Burton,Plymouth,2-1,1-0
2011-09-03,Crawley Town,Bristol Rvs,4-1,2-0
2011-09-03,Crewe,Oxford,3-1,2-0
2011-09-03,Gillingham,Shrewsbury,0-1,0-0
2011-09-03,Hereford,Dag and Red,1-0,0-0
2011-09-03,Morecambe,Bradford,1-1,0-0
2011-09-03,Southend,Northampton,2-2,1-0
2011-09-03,Swindon,Rotherham,3-2,1-1
2011-09-03,Torquay,Macclesfield,3-0,0-0
2011-09-10,Aldershot,AFC Wimbledon,1-1,0-1
2011-09-10,Bradford,Bristol Rvs,2-2,0-1
2011-09-10,Cheltenham,Macclesfield,2-0,1-0
2011-09-10,Crewe,Barnet,3-1,1-0
2011-09-10,Gillingham,Accrington,1-1,0-0
2011-09-10,Morecambe,Crawley Town,6-0,2-0
2011-09-10,Northampton,Torquay,0-0,0-0
2011-09-10,Oxford,Burton,2-2,1-0
2011-09-10,Plymouth,Port Vale,0-2,0-1
2011-09-10,Rotherham,Dag and Red,3-1,3-1
2011-09-10,Shrewsbury,Hereford,3-1,1-0
2011-09-10,Swindon,Southend,2-0,1-0
2011-09-13,Accrington,Rotherham,1-1,0-1
2011-09-13,AFC Wimbledon,Northampton,0-3,0-1
2011-09-13,Barnet,Plymouth,2-0,1-0
2011-09-13,Bristol Rvs,Shrewsbury,1-0,1-0
2011-09-13,Burton,Crewe,1-0,1-0
2011-09-13,Crawley Town,Swindon,0-3,0-1
2011-09-13,Dag and Red,Oxford,0-1,0-1
2011-09-13,Hereford,Aldershot,0-2,0-1
2011-09-13,Macclesfield,Morecambe,1-1,1-1
2011-09-13,Port Vale,Bradford,3-2,2-1
2011-09-13,Southend,Gillingham,1-0,0-0
2011-09-13,Torquay,Cheltenham,2-2,1-2
2011-09-17,Accrington,Crewe,0-2,0-2
2011-09-17,AFC Wimbledon,Cheltenham,4-1,2-0
2011-09-17,Barnet,Oxford,0-2,0-2
2011-09-17,Bristol Rvs,Aldershot,0-1,0-1
2011-09-17,Burton,Swindon,2-0,1-0
2011-09-17,Crawley Town,Bradford,3-1,0-1
2011-09-17,Dag and Red,Morecambe,1-2,0-0
2011-09-17,Hereford,Gillingham,1-6,0-3
2011-09-17,Macclesfield,Northampton,3-1,1-1
2011-09-17,Port Vale,Shrewsbury,2-3,1-2
2011-09-17,Southend,Plymouth,2-0,0-0
2011-09-17,Torquay,Rotherham,3-3,2-3
2011-09-24,Aldershot,Crawley Town,0-1,0-0
2011-09-24,Bradford,AFC Wimbledon,1-2,1-1
2011-09-24,Cheltenham,Hereford,0-0,0-0
2011-09-24,Crewe,Port Vale,1-1,0-0
2011-09-24,Gillingham,Burton,3-1,1-1
2011-09-24,Morecambe,Bristol Rvs,2-3,0-1
2011-09-24,Northampton,Dag and Red,2-1,1-0
2011-09-24,Oxford,Accrington,1-1,1-0
2011-09-24,Plymouth,Macclesfield,2-0,1-0
2011-09-24,Rotherham,Southend,0-4,0-1
2011-09-24,Shrewsbury,Torquay,2-0,1-0
2011-09-24,Swindon,Barnet,4-0,3-0
2011-09-30,Macclesfield,Swindon,2-0,0-0
2011-09-30,Southend,Shrewsbury,3-0,1-0
2011-10-01,Accrington,Aldershot,3-2,1-2
2011-10-01,AFC Wimbledon,Gillingham,3-1,3-0
2011-10-01,Barnet,Northampton,1-2,1-0
2011-10-01,Bristol Rvs,Cheltenham,1-3,0-2
2011-10-01,Burton,Bradford,2-2,2-2
2011-10-01,Crawley Town,Plymouth,2-0,1-0
2011-10-01,Dag and Red,Crewe,2-1,0-0
2011-10-01,Hereford,Oxford,0-1,0-1
2011-10-01,Port Vale,Rotherham,2-0,2-0
2011-10-01,Torquay,Morecambe,1-1,0-0
2011-10-08,Aldershot,Macclesfield,1-2,1-0
2011-10-08,Bradford,Torquay,1-0,1-0
2011-10-08,Cheltenham,Dag and Red,2-1,1-1
2011-10-08,Crewe,Southend,1-3,0-1
2011-10-08,Gillingham,Port Vale,1-1,0-1
2011-10-08,Morecambe,AFC Wimbledon,1-2,1-1
2011-10-08,Northampton,Crawley Town,0-1,0-1
2011-10-08,Oxford,Bristol Rvs,3-0,1-0
2011-10-08,Plymouth,Accrington,2-2,2-0
2011-10-08,Rotherham,Burton,0-1,0-1
2011-10-08,Shrewsbury,Barnet,3-2,2-0
2011-10-08,Swindon,Hereford,3-3,2-0
2011-10-14,Bristol Rvs,Rotherham,5-2,3-1
2011-10-14,Burton,Cheltenham,0-2,0-0
2011-10-14,Port Vale,Northampton,3-0,3-0
2011-10-15,Accrington,Swindon,0-2,0-1
2011-10-15,AFC Wimbledon,Crewe,1-3,0-0
2011-10-15,Barnet,Aldershot,2-1,0-1
2011-10-15,Crawley Town,Shrewsbury,2-1,2-0
2011-10-15,Dag and Red,Plymouth,2-3,0-1
2011-10-15,Hereford,Bradford,2-0,0-0
2011-10-15,Macclesfield,Oxford,1-1,0-0
2011-10-15,Southend,Morecambe,1-1,0-0
2011-10-15,Torquay,Gillingham,2-5,0-2
2011-10-21,Accrington,Cheltenham,0-1,0-1
2011-10-22,AFC Wimbledon,Crawley Town,2-5,2-2
2011-10-22,Bradford,Northampton,2-1,0-0
2011-10-22,Burton,Bristol Rvs,2-1,2-1
2011-10-22,Crewe,Macclesfield,0-1,0-1
2011-10-22,Dag and Red,Aldershot,2-5,1-4
2011-10-22,Gillingham,Oxford,1-0,1-0
2011-10-22,Hereford,Barnet,1-0,0-0
2011-10-22,Plymouth,Swindon,0-1,0-0
2011-10-22,Port Vale,Morecambe,0-4,0-2
2011-10-22,Rotherham,Shrewsbury,1-1,1-1
2011-10-22,Southend,Torquay,4-1,0-0
2011-10-25,Barnet,Southend,0-3,0-2
2011-10-25,Bristol Rvs,Port Vale,0-3,0-2
2011-10-25,Cheltenham,Crewe,0-1,0-0
2011-10-25,Crawley Town,Dag and Red,3-1,2-1
2011-10-25,Macclesfield,Bradford,1-0,0-0
2011-10-25,Morecambe,Rotherham,3-3,3-1
2011-10-25,Northampton,Hereford,1-3,0-2
2011-10-25,Oxford,Plymouth,5-1,1-0
2011-10-25,Shrewsbury,Accrington,1-0,1-0
2011-10-25,Swindon,Gillingham,2-0,0-0
2011-10-25,Torquay,AFC Wimbledon,4-0,3-0
2011-10-29,Aldershot,Crewe,3-1,1-1
2011-10-29,Barnet,Burton,3-6,1-2
2011-10-29,Bristol Rvs,Dag and Red,2-0,0-0
2011-10-29,Cheltenham,Plymouth,2-1,0-1
2011-10-29,Crawley Town,Accrington,1-1,0-1
2011-10-29,Macclesfield,Southend,0-2,0-1
2011-10-29,Morecambe,Gillingham,2-1,1-0
2011-10-29,Northampton,Rotherham,1-1,1-1
2011-10-29,Oxford,Port Vale,2-1,1-0
2011-10-29,Shrewsbury,AFC Wimbledon,0-0,0-0
2011-10-29,Swindon,Bradford,0-0,0-0
2011-10-29,Torquay,Hereford,2-0,2-0
2011-11-01,Aldershot,Burton,2-0,2-0
2011-11-05,Accrington,Bristol Rvs,2-1,2-0
2011-11-05,AFC Wimbledon,Barnet,1-1,0-1
2011-11-05,Bradford,Cheltenham,0-1,0-1
2011-11-05,Burton,Macclesfield,1-0,1-0
2011-11-05,Crewe,Torquay,0-3,0-1
2011-11-05,Dag and Red,Shrewsbury,0-2,0-1
2011-11-05,Gillingham,Northampton,4-3,3-1
2011-11-05,Hereford,Crawley Town,1-1,1-1
2011-11-05,Plymouth,Morecambe,1-1,1-0
2011-11-05,Port Vale,Swindon,0-2,0-1
2011-11-05,Rotherham,Aldershot,2-0,2-0
2011-11-05,Southend,Oxford,2-1,1-0
2011-11-19,AFC Wimbledon,Swindon,1-1,1-0
2011-11-19,Aldershot,Gillingham,1-2,0-2
2011-11-19,Bradford,Rotherham,2-3,1-1
2011-11-19,Bristol Rvs,Barnet,0-2,0-1
2011-11-19,Cheltenham,Port Vale,2-0,0-0
2011-11-19,Crawley Town,Oxford,4-1,3-1
2011-11-19,Dag and Red,Southend,2-3,1-2
2011-11-19,Hereford,Burton,2-3,2-1
2011-11-19,Macclesfield,Accrington,1-1,1-0
2011-11-19,Morecambe,Crewe,1-2,0-0
2011-11-19,Northampton,Shrewsbury,2-7,0-3
2011-11-19,Torquay,Plymouth,3-1,0-0
2011-11-25,Barnet,Macclesfield,2-1,2-0
2011-11-25,Port Vale,Torquay,0-0,0-0
2011-11-26,Accrington,Dag and Red,3-0,0-0
2011-11-26,Burton,AFC Wimbledon,3-2,2-1
2011-11-26,Crewe,Hereford,1-0,0-0
2011-11-26,Gillingham,Bradford,0-0,0-0
2011-11-26,Oxford,Cheltenham,1-3,0-1
2011-11-26,Plymouth,Northampton,4-1,4-0
2011-11-26,Rotherham,Crawley Town,1-2,1-0
2011-11-26,Shrewsbury,Morecambe,2-0,1-0
2011-11-26,Southend,Bristol Rvs,1-1,0-0
2011-11-26,Swindon,Aldershot,2-0,0-0
2011-12-09,Torquay,Barnet,1-0,0-0
2011-12-10,AFC Wimbledon,Accrington,0-2,0-2
2011-12-10,Aldershot,Shrewsbury,1-0,0-0
2011-12-10,Bradford,Plymouth,1-1,0-0
2011-12-10,Bristol Rvs,Swindon,1-1,0-1
