Date,Team 1,Team 2,FT,HT
2011-08-06,Brentford,Yeovil,2-0,1-0
2011-08-06,Carlisle,Notts County,0-3,0-3
2011-08-06,Charlton,Bournemouth,3-0,1-0
2011-08-06,Huddersfield,Bury,1-1,0-0
2011-08-06,Milton Keynes Dons,Hartlepool,2-2,0-1
2011-08-06,Oldham,Sheffield United,0-2,0-0
2011-08-06,Preston,Colchester,2-4,0-1
2011-08-06,Sheffield Weds,Rochdale,2-0,1-0
2011-08-06,Stevenage,Exeter,0-0,0-0
2011-08-06,Tranmere,Chesterfield,1-0,0-0
2011-08-06,Walsall,Leyton Orient,1-0,1-0
2011-08-06,Wycombe,Scunthorpe,1-1,1-1
2011-08-13,Bournemouth,Sheffield Weds,2-0,1-0
2011-08-13,Bury,Carlisle,0-2,0-0
2011-08-13,Chesterfield,Stevenage,1-1,0-1
2011-08-13,Colchester,Wycombe,1-1,1-0
2011-08-13,Exeter,Milton Keynes Dons,0-2,0-1
2011-08-13,Hartlepool,Walsall,1-1,1-1
2011-08-13,Leyton Orient,Tranmere,0-1,0-0
2011-08-13,Notts County,Charlton,1-2,0-2
2011-08-13,Rochdale,Huddersfield,2-2,1-1
2011-08-13,Scunthorpe,Preston,1-1,0-1
2011-08-13,Sheffield United,Brentford,2-0,0-0
2011-08-13,Yeovil,Oldham,3-1,0-0
2011-08-16,Bournemouth,Stevenage,1-3,0-1
2011-08-16,Bury,Sheffield Weds,2-1,2-0
2011-08-16,Chesterfield,Preston,0-2,0-1
2011-08-16,Colchester,Charlton,0-2,0-2
2011-08-16,Exeter,Brentford,1-2,0-2
2011-08-16,Hartlepool,Huddersfield,0-0,0-0
2011-08-16,Leyton Orient,Wycombe,1-3,1-2
2011-08-16,Notts County,Tranmere,3-2,0-1
2011-08-16,Rochdale,Carlisle,0-0,0-0
2011-08-16,Scunthorpe,Oldham,1-2,0-1
2011-08-16,Sheffield United,Walsall,3-2,0-0
2011-08-16,Yeovil,Milton Keynes Dons,0-1,0-1
2011-08-20,Brentford,Leyton Orient,5-0,1-0
2011-08-20,Carlisle,Bournemouth,2-1,0-0
2011-08-20,Charlton,Scunthorpe,2-2,1-0
2011-08-20,Huddersfield,Colchester,3-2,1-2
2011-08-20,Milton Keynes Dons,Chesterfield,6-2,1-1
2011-08-20,Oldham,Rochdale,2-0,2-0
2011-08-20,Preston,Exeter,1-0,1-0
2011-08-20,Sheffield Weds,Notts County,2-1,0-1
2011-08-20,Stevenage,Hartlepool,2-2,0-2
2011-08-20,Tranmere,Sheffield United,1-1,0-1
2011-08-20,Walsall,Yeovil,1-1,1-1
2011-08-20,Wycombe,Bury,0-2,0-1
2011-08-27,Bournemouth,Walsall,0-2,0-1
2011-08-27,Brentford,Tranmere,0-2,0-1
2011-08-27,Bury,Charlton,1-2,1-0
2011-08-27,Colchester,Oldham,4-1,2-1
2011-08-27,Exeter,Chesterfield,2-1,1-1
2011-08-27,Huddersfield,Wycombe,3-0,0-0
2011-08-27,Leyton Orient,Carlisle,1-2,0-0
2011-08-27,Milton Keynes Dons,Stevenage,1-0,0-0
2011-08-27,Preston,Notts County,2-0,0-0
2011-08-27,Rochdale,Hartlepool,1-3,1-1
2011-08-27,Sheffield Weds,Scunthorpe,3-2,2-0
2011-08-27,Yeovil,Sheffield United,0-1,0-1
2011-09-03,Carlisle,Milton Keynes Dons,1-3,0-1
2011-09-03,Chesterfield,Leyton Orient,0-0,0-0
2011-09-03,Hartlepool,Exeter,2-0,1-0
2011-09-03,Notts County,Bournemouth,3-1,1-0
2011-09-03,Oldham,Huddersfield,1-1,1-1
2011-09-03,Scunthorpe,Colchester,1-1,1-0
2011-09-03,Sheffield United,Bury,4-0,1-0
2011-09-03,Stevenage,Rochdale,4-2,3-1
2011-09-03,Tranmere,Yeovil,0-0,0-0
2011-09-03,Walsall,Brentford,0-1,0-1
2011-09-05,Charlton,Sheffield Weds,1-1,1-0
2011-09-09,Preston,Yeovil,4-3,1-1
2011-09-10,Bournemouth,Chesterfield,0-3,0-1
2011-09-10,Bury,Rochdale,2-4,1-3
2011-09-10,Carlisle,Hartlepool,1-2,0-2
2011-09-10,Charlton,Exeter,2-0,1-0
2011-09-10,Colchester,Leyton Orient,1-1,1-0
2011-09-10,Huddersfield,Tranmere,2-0,1-0
2011-09-10,Notts County,Walsall,2-1,1-0
2011-09-10,Oldham,Stevenage,1-1,1-1
2011-09-10,Scunthorpe,Sheffield United,1-1,1-0
2011-09-10,Sheffield Weds,Milton Keynes Dons,3-1,0-0
2011-09-10,Wycombe,Brentford,0-1,0-1
2011-09-13,Brentford,Colchester,1-1,0-0
2011-09-13,Chesterfield,Bury,1-0,0-0
2011-09-13,Exeter,Notts County,1-1,1-1
2011-09-13,Leyton Orient,Bournemouth,1-3,1-1
2011-09-13,Rochdale,Scunthorpe,1-0,0-0
2011-09-13,Sheffield United,Huddersfield,0-3,0-3
2011-09-13,Stevenage,Sheffield Weds,5-1,4-0
2011-09-13,Tranmere,Carlisle,1-2,0-2
2011-09-13,Walsall,Oldham,0-1,0-1
2011-09-13,Yeovil,Wycombe,1-0,1-0
2011-09-17,Brentford,Preston,1-3,1-2
