Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 27 Feb 1904 (8),Arsenal FC (1),3-0,?,Barnsley FC (1)
?,(Sat) 5 Sep 1903 (35),Arsenal FC (2),3-0,?,Blackpool FC (1)
?,(Sat) 26 Mar 1904 (12),Arsenal FC (3),3-0,?,Bolton Wanderers FC (1)
?,(Fri) 25 Dec 1903 (51),Arsenal FC (4),4-1,?,Bradford City AFC (1)
?,(Mon) 14 Mar 1904 (11),Arsenal FC (5),2-0,?,Bristol City FC (1)
?,(Mon) 29 Feb 1904 (9),Arsenal FC (6),4-0,?,Burnley FC (1)
?,(Sat) 19 Sep 1903 (37),Arsenal FC (7),8-0,?,Burton United FC (1901-1910) (1)
?,(Sat) 21 Nov 1903 (46),Arsenal FC (8),6-0,?,Chesterfield FC (1)
?,(Sat) 9 Jan 1904 (1),Arsenal FC (9),6-0,?,Gainsborough Trinity FC (1)
?,(Mon) 4 Apr 1904 (14),Arsenal FC (10),2-1,?,Glossop North End AFC (1)
?,(Sat) 19 Dec 1903 (50),Arsenal FC (11),5-1,?,Grimsby Town FC (1)
?,(Mon) 26 Oct 1903 (43),Arsenal FC (12),8-0,?,Leicester City FC (1)
?,(Sat) 7 Nov 1903 (44),Arsenal FC (13),4-0,?,Lincoln City FC (1)
?,(Sat) 3 Oct 1903 (39),Arsenal FC (14),4-0,?,Manchester United FC (1)
?,(Mon) 25 Apr 1904 (17),Arsenal FC (15),0-0,?,Port Vale FC (1)
?,(Sat) 9 Apr 1904 (14),Arsenal FC (16),0-0,?,Preston North End FC (1)
?,(Sat) 12 Mar 1904 (10),Arsenal FC (17),5-2,?,Stockport County FC (1)
?,(Sat) 31 Oct 1903 (43),Barnsley FC (2),2-1,?,Arsenal FC (18)
?,(Sat) 9 Jan 1904 (1),Barnsley FC (3),2-2,?,Blackpool FC (2)
?,(Mon) 4 Apr 1904 (14),Barnsley FC (4),1-0,?,Bolton Wanderers FC (2)
?,(Sat) 20 Feb 1904 (7),Barnsley FC (5),1-2,?,Bradford City AFC (2)
?,(Sat) 3 Oct 1903 (39),Barnsley FC (6),2-0,?,Bristol City FC (2)
?,(Sat) 9 Apr 1904 (14),Barnsley FC (7),1-1,?,Burnley FC (2)
?,(Sat) 23 Jan 1904 (3),Barnsley FC (8),2-1,?,Burton United FC (1901-1910) (2)
?,(Sat) 26 Mar 1904 (12),Barnsley FC (9),0-0,?,Chesterfield FC (2)
?,(Sat) 19 Sep 1903 (37),Barnsley FC (10),2-0,?,Gainsborough Trinity FC (2)
?,(Sat) 17 Oct 1903 (41),Barnsley FC (11),4-0,?,Glossop North End AFC (2)
?,(Sat) 23 Apr 1904 (16),Barnsley FC (12),3-1,?,Grimsby Town FC (2)
?,(Sat) 5 Sep 1903 (35),Barnsley FC (13),1-1,?,Leicester City FC (2)
?,(Sat) 12 Mar 1904 (10),Barnsley FC (14),2-1,?,Lincoln City FC (2)
?,(Tue) 5 Apr 1904 (14),Barnsley FC (15),0-2,?,Manchester United FC (2)
?,(Sat) 5 Mar 1904 (9),Barnsley FC (16),1-0,?,Port Vale FC (2)
?,(Sat) 19 Dec 1903 (50),Barnsley FC (17),1-0,?,Preston North End FC (2)
?,(Sat) 21 Nov 1903 (46),Barnsley FC (18),0-0,?,Stockport County FC (2)
?,(Sat) 2 Jan 1904 (0),Blackpool FC (3),2-2,?,Arsenal FC (19)
?,(Sat) 12 Sep 1903 (36),Blackpool FC (4),0-2,?,Barnsley FC (19)
?,(Sat) 10 Oct 1903 (40),Blackpool FC (5),1-4,?,Bolton Wanderers FC (3)
?,(Sat) 26 Dec 1903 (51),Blackpool FC (6),0-1,?,Bradford City AFC (3)
?,(Sat) 2 Apr 1904 (13),Blackpool FC (7),0-1,?,Bristol City FC (3)
