Round,Date,Team 1,FT,HT,Team 2
?,(Mon) 5 Apr 1926 (14),Arsenal FC (1),2-0,?,Aston Villa FC (1)
?,(Sat) 1 May 1926 (17),Arsenal FC (2),3-0,?,Birmingham City FC (1)
?,(Sat) 3 Apr 1926 (13),Arsenal FC (3),4-2,?,Blackburn Rovers FC (1)
?,(Sat) 10 Oct 1925 (40),Arsenal FC (4),2-3,?,Bolton Wanderers FC (1)
?,(Wed) 3 Feb 1926 (5),Arsenal FC (5),1-2,?,Burnley FC (1)
?,(Sat) 14 Nov 1925 (45),Arsenal FC (6),6-1,?,Bury FC (1)
?,(Sat) 17 Oct 1925 (41),Arsenal FC (7),5-0,?,Cardiff City FC (1)
?,(Sat) 31 Oct 1925 (43),Arsenal FC (8),4-1,?,Everton FC (1)
?,(Sat) 17 Apr 1926 (15),Arsenal FC (9),3-1,?,Huddersfield Town AFC (1)
?,(Sat) 26 Sep 1925 (38),Arsenal FC (10),4-1,?,Leeds United FC (1)
?,(Mon) 31 Aug 1925 (35),Arsenal FC (11),2-2,?,Leicester City FC (1)
?,(Sat) 12 Sep 1925 (36),Arsenal FC (12),1-1,?,Liverpool FC (1)
?,(Sat) 20 Mar 1926 (11),Arsenal FC (13),1-0,?,Manchester City FC (1)
?,(Sat) 16 Jan 1926 (2),Arsenal FC (14),3-2,?,Manchester United FC (1)
?,(Sat) 13 Feb 1926 (6),Arsenal FC (15),3-0,?,Newcastle United FC (1)
?,(Fri) 25 Dec 1925 (51),Arsenal FC (16),3-0,?,Notts County FC (1)
?,(Wed) 17 Mar 1926 (11),Arsenal FC (17),4-0,?,Sheffield United FC (1)
?,(Sat) 28 Nov 1925 (47),Arsenal FC (18),2-0,?,Sunderland AFC (1)
?,(Sat) 29 Aug 1925 (34),Arsenal FC (19),0-1,?,Tottenham Hotspur FC (1)
?,(Sat) 12 Dec 1925 (49),Arsenal FC (20),1-0,?,West Bromwich Albion FC (1)
?,(Mon) 21 Sep 1925 (38),Arsenal FC (21),3-2,?,West Ham United FC (1)
?,(Fri) 2 Apr 1926 (13),Aston Villa FC (2),3-0,?,Arsenal FC (22)
?,(Sat) 17 Oct 1925 (41),Aston Villa FC (3),3-3,?,Birmingham City FC (2)
?,(Sat) 12 Dec 1925 (49),Aston Villa FC (4),1-2,?,Blackburn Rovers FC (2)
?,(Mon) 26 Apr 1926 (17),Aston Villa FC (5),2-2,?,Bolton Wanderers FC (2)
?,(Sat) 29 Aug 1925 (34),Aston Villa FC (6),10-0,?,Burnley FC (2)
?,(Sat) 6 Mar 1926 (9),Aston Villa FC (7),1-1,?,Bury FC (2)
?,(Sat) 31 Oct 1925 (43),Aston Villa FC (8),0-2,?,Cardiff City FC (2)
?,(Sat) 3 Apr 1926 (13),Aston Villa FC (9),3-1,?,Everton FC (2)
?,(Sat) 14 Nov 1925 (45),Aston Villa FC (10),3-0,?,Huddersfield Town AFC (2)
?,(Wed) 3 Feb 1926 (5),Aston Villa FC (11),3-1,?,Leeds United FC (2)
?,(Wed) 10 Mar 1926 (10),Aston Villa FC (12),2-2,?,Leicester City FC (2)
?,(Tue) 6 Apr 1926 (14),Aston Villa FC (13),3-0,?,Liverpool FC (2)
?,(Sat) 28 Nov 1925 (47),Aston Villa FC (14),3-1,?,Manchester City FC (2)
