Date,Team 1,Team 2,FT,HT
2006-08-05,Barnet,Torquay,0-1,0-0
2006-08-05,Chester,Accrington,2-0,1-0
2006-08-05,Darlington,Macclesfield,4-0,3-0
2006-08-05,Grimsby,Boston,3-2,0-1
2006-08-05,Hartlepool,Swindon,0-1,0-1
2006-08-05,Lincoln,Notts County,1-1,1-0
2006-08-05,Milton Keynes Dons,Bury,2-1,0-0
2006-08-05,Peterboro,Bristol Rvs,4-1,3-0
2006-08-05,Rochdale,Walsall,0-1,0-0
2006-08-05,Shrewsbury,Mansfield,2-2,2-2
2006-08-05,Stockport,Hereford,0-2,0-1
2006-08-05,Wycombe,Wrexham,1-1,1-1
2006-08-08,Accrington,Darlington,0-2,0-2
2006-08-08,Bristol Rvs,Wycombe,1-2,0-0
2006-08-08,Bury,Chester,1-3,1-1
2006-08-08,Hereford,Lincoln,1-2,0-2
2006-08-08,Macclesfield,Hartlepool,0-0,0-0
2006-08-08,Mansfield,Milton Keynes Dons,2-1,2-1
2006-08-08,Notts County,Shrewsbury,1-1,0-0
2006-08-08,Swindon,Barnet,2-1,0-1
2006-08-08,Torquay,Rochdale,1-0,0-0
2006-08-08,Walsall,Stockport,2-0,1-0
2006-08-08,Wrexham,Grimsby,3-0,2-0
2006-08-09,Boston,Peterboro,0-1,0-0
2006-08-12,Accrington,Barnet,2-1,1-0
2006-08-12,Boston,Darlington,4-1,1-1
2006-08-12,Bristol Rvs,Grimsby,1-0,0-0
2006-08-12,Bury,Shrewsbury,1-2,1-0
2006-08-12,Hereford,Chester,2-0,0-0
2006-08-12,Macclesfield,Milton Keynes Dons,1-2,0-1
2006-08-12,Mansfield,Stockport,1-1,0-1
2006-08-12,Notts County,Wycombe,1-0,1-0
2006-08-12,Swindon,Rochdale,1-0,1-0
2006-08-12,Torquay,Lincoln,1-2,0-0
2006-08-12,Walsall,Hartlepool,2-0,2-0
2006-08-12,Wrexham,Peterboro,0-0,0-0
2006-08-18,Grimsby,Mansfield,1-1,0-0
2006-08-18,Stockport,Accrington,1-1,1-0
2006-08-19,Barnet,Hereford,3-0,1-0
2006-08-19,Darlington,Swindon,1-2,1-2
2006-08-19,Hartlepool,Torquay,1-1,0-1
2006-08-19,Lincoln,Walsall,2-2,2-0
2006-08-19,Milton Keynes Dons,Bristol Rvs,2-0,1-0
2006-08-19,Peterboro,Macclesfield,3-1,0-0
2006-08-19,Rochdale,Notts County,0-1,0-0
2006-08-19,Shrewsbury,Boston,5-0,2-0
2006-08-19,Wycombe,Bury,3-0,0-0
2006-08-20,Chester,Wrexham,1-2,0-1
2006-08-26,Accrington,Rochdale,1-1,0-1
2006-08-26,Boston,Milton Keynes Dons,0-1,0-0
2006-08-26,Bristol Rvs,Shrewsbury,1-0,1-0
2006-08-26,Bury,Grimsby,3-0,3-0
2006-08-26,Hereford,Hartlepool,3-1,1-0
2006-08-26,Macclesfield,Wycombe,0-2,0-2
2006-08-26,Mansfield,Lincoln,2-4,0-3
2006-08-26,Notts County,Peterboro,0-0,0-0
2006-08-26,Swindon,Stockport,2-0,1-0
2006-08-26,Torquay,Chester,2-2,1-0
2006-08-26,Walsall,Darlington,1-0,1-0
2006-08-26,Wrexham,Barnet,1-1,1-0
2006-09-01,Chester,Swindon,0-2,0-0
2006-09-01,Darlington,Torquay,1-1,1-1
2006-09-01,Grimsby,Macclesfield,1-1,1-0
2006-09-01,Hartlepool,Boston,2-1,1-0
2006-09-01,Lincoln,Accrington,3-1,2-0
2006-09-01,Wycombe,Mansfield,1-0,0-0
2006-09-02,Barnet,Walsall,1-1,1-0
2006-09-02,Milton Keynes Dons,Notts County,3-2,1-0
2006-09-02,Rochdale,Hereford,1-1,0-0
2006-09-03,Peterboro,Bury,0-1,0-0
2006-09-03,Stockport,Bristol Rvs,2-1,1-0
2006-09-09,Boston,Stockport,2-1,2-1
2006-09-09,Bristol Rvs,Rochdale,0-0,0-0
2006-09-09,Bury,Torquay,0-1,0-1
2006-09-09,Grimsby,Walsall,2-1,1-1
2006-09-09,Macclesfield,Barnet,2-3,0-0
2006-09-09,Mansfield,Hereford,4-1,2-0
2006-09-09,Milton Keynes Dons,Hartlepool,0-0,0-0
2006-09-09,Notts County,Accrington,3-2,3-0
2006-09-09,Peterboro,Darlington,1-3,0-3
2006-09-09,Shrewsbury,Lincoln,0-1,0-1
2006-09-09,Wrexham,Swindon,2-1,0-1
2006-09-09,Wycombe,Chester,1-0,1-0
2006-09-12,Barnet,Boston,3-3,1-2
2006-09-12,Chester,Notts County,0-0,0-0
2006-09-12,Darlington,Bury,1-0,0-0
2006-09-12,Hartlepool,Mansfield,2-0,0-0
2006-09-12,Hereford,Wycombe,1-2,0-1
2006-09-12,Lincoln,Macclesfield,2-1,2-1
2006-09-12,Rochdale,Grimsby,1-0,0-0
2006-09-12,Stockport,Shrewsbury,0-3,0-1
2006-09-12,Swindon,Milton Keynes Dons,2-1,1-1
2006-09-12,Walsall,Peterboro,5-0,3-0
2006-09-13,Accrington,Wrexham,5-0,1-0
2006-09-13,Torquay,Bristol Rvs,0-0,0-0
