Date,Team 1,Team 2,FT,HT
2006-10-01,West Ham,Reading,0-1,0-1
2006-10-02,Watford,Fulham,3-3,1-0
2006-10-14,Arsenal,Watford,3-0,2-0
2006-10-14,Aston Villa,Tottenham,1-1,0-0
2006-10-14,Liverpool,Blackburn,1-1,0-1
2006-10-14,Man City,Sheffield United,0-0,0-0
2006-10-14,Middlesbrough,Everton,2-1,1-0
2006-10-14,Portsmouth,West Ham,2-0,1-0
2006-10-14,Reading,Chelsea,0-1,0-1
2006-10-14,Wigan,Man United,1-3,1-0
2006-10-15,Newcastle,Bolton,1-2,1-0
2006-10-16,Fulham,Charlton,2-1,0-0
2006-10-21,Aston Villa,Fulham,1-1,1-1
2006-10-21,Charlton,Watford,0-0,0-0
2006-10-21,Chelsea,Portsmouth,2-1,0-0
2006-10-21,Everton,Sheffield United,2-0,2-0
2006-10-21,Wigan,Man City,4-0,2-0
2006-10-22,Blackburn,Bolton,0-1,0-0
2006-10-22,Man United,Liverpool,2-0,1-0
2006-10-22,Middlesbrough,Newcastle,1-0,0-0
2006-10-22,Reading,Arsenal,0-4,0-2
2006-10-22,Tottenham,West Ham,1-0,1-0
2006-10-28,Arsenal,Everton,1-1,0-1
2006-10-28,Bolton,Man United,0-4,0-2
2006-10-28,Fulham,Wigan,0-1,0-0
2006-10-28,Liverpool,Aston Villa,3-1,3-0
2006-10-28,Newcastle,Charlton,0-0,0-0
2006-10-28,Portsmouth,Reading,3-1,1-0
2006-10-28,Sheffield United,Chelsea,0-2,0-1
2006-10-28,Watford,Tottenham,0-0,0-0
2006-10-29,West Ham,Blackburn,2-1,1-0
2006-10-30,Man City,Middlesbrough,1-0,1-0
2006-11-04,Bolton,Wigan,0-1,0-0
2006-11-04,Charlton,Man City,1-0,1-0
2006-11-04,Fulham,Everton,1-0,0-0
2006-11-04,Liverpool,Reading,2-0,1-0
2006-11-04,Man United,Portsmouth,3-0,2-0
2006-11-04,Newcastle,Sheffield United,0-1,0-0
2006-11-04,Watford,Middlesbrough,2-0,1-0
2006-11-05,Aston Villa,Blackburn,2-0,1-0
2006-11-05,Tottenham,Chelsea,2-1,1-1
2006-11-05,West Ham,Arsenal,1-0,0-0
2006-11-11,Blackburn,Man United,0-1,0-0
2006-11-11,Chelsea,Watford,4-0,2-0
2006-11-11,Everton,Aston Villa,0-1,0-1
2006-11-11,Man City,Newcastle,0-0,0-0
2006-11-11,Middlesbrough,West Ham,1-0,0-0
2006-11-11,Portsmouth,Fulham,1-1,0-0
2006-11-11,Sheffield United,Bolton,2-2,0-1
2006-11-11,Wigan,Charlton,3-2,2-0
2006-11-12,Arsenal,Liverpool,3-0,1-0
2006-11-12,Reading,Tottenham,3-1,2-1
2006-11-18,Arsenal,Newcastle,1-1,0-1
2006-11-18,Chelsea,West Ham,1-0,1-0
2006-11-18,Everton,Bolton,1-0,0-0
2006-11-18,Man City,Fulham,3-1,3-0
2006-11-18,Middlesbrough,Liverpool,0-0,0-0
2006-11-18,Portsmouth,Watford,2-1,1-1
2006-11-18,Reading,Charlton,2-0,1-0
2006-11-18,Sheffield United,Man United,1-2,1-1
2006-11-19,Blackburn,Tottenham,1-1,1-0
2006-11-19,Wigan,Aston Villa,0-0,0-0
2006-11-25,Aston Villa,Middlesbrough,1-1,1-1
2006-11-25,Bolton,Arsenal,3-1,2-1
2006-11-25,Charlton,Everton,1-1,0-0
2006-11-25,Fulham,Reading,0-1,0-1
2006-11-25,Liverpool,Man City,1-0,0-0
2006-11-25,West Ham,Sheffield United,1-0,1-0
2006-11-26,Man United,Chelsea,1-1,1-0
2006-11-26,Newcastle,Portsmouth,1-0,0-0
2006-11-26,Tottenham,Wigan,3-1,2-1
2006-11-28,Watford,Sheffield United,0-1,0-0
2006-11-29,Aston Villa,Man City,1-3,0-2
2006-11-29,Bolton,Chelsea,0-1,0-1
2006-11-29,Fulham,Arsenal,2-1,2-1
2006-11-29,Liverpool,Portsmouth,0-0,0-0
2006-11-29,Man United,Everton,3-0,1-0
2006-12-02,Arsenal,Tottenham,3-0,2-0
2006-12-02,Blackburn,Fulham,2-0,2-0
2006-12-02,Middlesbrough,Man United,1-2,0-1
2006-12-02,Portsmouth,Aston Villa,2-2,0-1
2006-12-02,Reading,Bolton,1-0,1-0
2006-12-02,Sheffield United,Charlton,2-1,0-1
2006-12-02,Wigan,Liverpool,0-4,0-4
2006-12-03,Everton,West Ham,2-0,0-0
2006-12-04,Man City,Watford,0-0,0-0
2006-12-05,Charlton,Blackburn,1-0,0-0
2006-12-05,Tottenham,Middlesbrough,2-1,0-0
2006-12-06,Newcastle,Reading,3-2,1-2
2006-12-06,West Ham,Wigan,0-2,0-0
2006-12-09,Blackburn,Newcastle,1-3,0-2
2006-12-09,Bolton,West Ham,4-0,1-0
2006-12-09,Liverpool,Fulham,4-0,0-0
2006-12-09,Man United,Man City,3-1,2-0
2006-12-09,Middlesbrough,Wigan,1-1,0-1
2006-12-09,Portsmouth,Everton,2-0,2-0
2006-12-09,Tottenham,Charlton,5-1,2-1
2006-12-09,Watford,Reading,0-0,0-0
2006-12-10,Chelsea,Arsenal,1-1,0-0
2006-12-11,Sheffield United,Aston Villa,2-2,0-1
2006-12-13,Chelsea,Newcastle,1-0,0-0
2006-12-13,Wigan,Arsenal,0-1,0-0
2006-12-16,Arsenal,Portsmouth,2-2,0-1
2006-12-16,Aston Villa,Bolton,0-1,0-0
2006-12-16,Charlton,Liverpool,0-3,0-1
2006-12-16,Newcastle,Watford,2-1,0-0
2006-12-16,Reading,Blackburn,1-2,1-0
2006-12-16,Wigan,Sheffield United,0-1,0-1
2006-12-17,Everton,Chelsea,2-3,1-0
2006-12-17,Man City,Tottenham,1-2,0-2
2006-12-17,West Ham,Man United,1-0,0-0
2006-12-18,Fulham,Middlesbrough,2-1,2-0
2006-12-23,Arsenal,Blackburn,6-2,3-1
2006-12-23,Aston Villa,Man United,0-3,0-0
2006-12-23,Fulham,West Ham,0-0,0-0
2006-12-23,Liverpool,Watford,2-0,0-0
2006-12-23,Man City,Bolton,0-2,0-2
2006-12-23,Middlesbrough,Charlton,2-0,1-0
2006-12-23,Newcastle,Tottenham,3-1,3-1
2006-12-23,Portsmouth,Sheffield United,3-1,0-1
2006-12-23,Reading,Everton,0-2,0-1
2006-12-23,Wigan,Chelsea,2-3,1-2
2006-12-26,Blackburn,Liverpool,1-0,0-0
2006-12-26,Bolton,Newcastle,2-1,1-1
2006-12-26,Chelsea,Reading,2-2,1-0
2006-12-26,Everton,Middlesbrough,0-0,0-0
2006-12-26,Man United,Wigan,3-1,0-0
2006-12-26,Sheffield United,Man City,0-1,0-0
2006-12-26,Tottenham,Aston Villa,2-1,0-0
2006-12-26,Watford,Arsenal,1-2,1-1
2006-12-26,West Ham,Portsmouth,1-2,0-2
2006-12-27,Charlton,Fulham,2-2,2-1
2006-12-30,Blackburn,Middlesbrough,2-1,1-0
2006-12-30,Bolton,Portsmouth,3-2,2-1
2006-12-30,Charlton,Aston Villa,2-1,0-1
2006-12-30,Chelsea,Fulham,2-2,1-1
2006-12-30,Everton,Newcastle,3-0,1-0
2006-12-30,Man United,Reading,3-2,1-1
2006-12-30,Sheffield United,Arsenal,1-0,1-0
2006-12-30,Tottenham,Liverpool,0-1,0-1
2006-12-30,West Ham,Man City,0-1,0-0
2007-01-01,Fulham,Watford,0-0,0-0
2007-01-01,Liverpool,Bolton,3-0,0-0
2007-01-01,Man City,Everton,2-1,0-0
2007-01-01,Middlesbrough,Sheffield United,3-1,1-1
2007-01-01,Newcastle,Man United,2-2,1-1
2007-01-01,Portsmouth,Tottenham,1-1,1-0
2007-01-01,Reading,West Ham,6-0,4-0
2007-01-01,Wigan,Blackburn,0-3,0-1
2007-01-02,Arsenal,Charlton,4-0,2-0
2007-01-02,Aston Villa,Chelsea,0-0,0-0
2007-01-13,Blackburn,Arsenal,0-2,0-1
2007-01-13,Bolton,Man City,0-0,0-0
2007-01-13,Charlton,Middlesbrough,1-3,1-1
2007-01-13,Chelsea,Wigan,4-0,1-0
2007-01-13,Man United,Aston Villa,3-1,3-0
2007-01-13,Sheffield United,Portsmouth,1-1,1-0
2007-01-13,Watford,Liverpool,0-3,0-2
2007-01-13,West Ham,Fulham,3-3,1-1
2007-01-14,Everton,Reading,1-1,0-1
2007-01-14,Tottenham,Newcastle,2-3,1-1
2007-01-20,Aston Villa,Watford,2-0,0-0
2007-01-20,Fulham,Tottenham,1-1,0-0
2007-01-20,Liverpool,Chelsea,2-0,2-0
2007-01-20,Man City,Blackburn,0-3,0-1
2007-01-20,Middlesbrough,Bolton,5-1,4-1
2007-01-20,Newcastle,West Ham,2-2,1-2
2007-01-20,Portsmouth,Charlton,0-1,0-0
2007-01-20,Reading,Sheffield United,3-1,1-0
2007-01-21,Arsenal,Man United,2-1,0-0
2007-01-21,Wigan,Everton,0-2,0-0
2007-01-23,Watford,Blackburn,2-1,1-1
2007-01-30,Portsmouth,Middlesbrough,0-0,0-0
2007-01-30,Reading,Wigan,3-2,1-1
2007-01-30,Sheffield United,Fulham,2-0,2-0
2007-01-30,West Ham,Liverpool,1-2,0-0
2007-01-31,Bolton,Charlton,1-1,1-1
2007-01-31,Chelsea,Blackburn,3-0,1-0
2007-01-31,Man United,Watford,4-0,1-0
2007-01-31,Newcastle,Aston Villa,3-1,2-1
2007-02-03,Aston Villa,West Ham,1-0,1-0
2007-02-03,Blackburn,Sheffield United,2-1,1-1
2007-02-03,Charlton,Chelsea,0-1,0-1
2007-02-03,Fulham,Newcastle,2-1,0-0
2007-02-03,Liverpool,Everton,0-0,0-0
2007-02-03,Man City,Reading,0-2,0-0
2007-02-03,Middlesbrough,Arsenal,1-1,0-0
2007-02-03,Watford,Bolton,0-1,0-0
2007-02-03,Wigan,Portsmouth,1-0,0-0
2007-02-04,Tottenham,Man United,0-4,0-1
2007-02-10,Chelsea,Middlesbrough,3-0,1-0
2007-02-10,Everton,Blackburn,1-0,1-0
2007-02-10,Man United,Charlton,2-0,1-0
2007-02-10,Newcastle,Liverpool,2-1,1-1
2007-02-10,Portsmouth,Man City,2-1,1-0
2007-02-10,Reading,Aston Villa,2-0,1-0
2007-02-10,Sheffield United,Tottenham,2-1,1-1
2007-02-10,West Ham,Watford,0-1,0-1
2007-02-11,Arsenal,Wigan,2-1,0-1
2007-02-11,Bolton,Fulham,2-1,1-0
2007-02-21,Everton,Tottenham,1-2,1-1
2007-02-21,Watford,Wigan,1-1,1-1
2007-02-24,Charlton,West Ham,4-0,3-0
2007-02-24,Fulham,Man United,1-2,1-1
2007-02-24,Liverpool,Sheffield United,4-0,2-0
2007-02-24,Middlesbrough,Reading,2-1,1-0
2007-02-24,Watford,Everton,0-3,0-2
2007-02-25,Blackburn,Portsmouth,3-0,2-0
2007-02-25,Tottenham,Bolton,4-1,3-1
2007-02-25,Wigan,Newcastle,1-0,1-0
2007-03-03,Arsenal,Reading,2-1,0-0
2007-03-03,Fulham,Aston Villa,1-1,1-1
2007-03-03,Liverpool,Man United,0-1,0-0
2007-03-03,Man City,Wigan,0-1,0-1
2007-03-03,Newcastle,Middlesbrough,0-0,0-0
2007-03-03,Portsmouth,Chelsea,0-2,0-1
2007-03-03,Sheffield United,Everton,1-1,0-0
2007-03-03,Watford,Charlton,2-2,2-0
2007-03-04,Bolton,Blackburn,1-2,0-0
2007-03-04,West Ham,Tottenham,3-4,2-0
2007-03-14,Aston Villa,Arsenal,0-1,0-1
2007-03-14,Man City,Chelsea,0-1,0-1
2007-03-17,Blackburn,West Ham,1-2,0-0
2007-03-17,Chelsea,Sheffield United,3-0,2-0
2007-03-17,Man United,Bolton,4-1,3-0
2007-03-17,Middlesbrough,Man City,0-2,0-0
2007-03-17,Reading,Portsmouth,0-0,0-0
2007-03-17,Tottenham,Watford,3-1,1-0
2007-03-17,Wigan,Fulham,0-0,0-0
2007-03-18,Aston Villa,Liverpool,0-0,0-0
2007-03-18,Charlton,Newcastle,2-0,0-0
2007-03-18,Everton,Arsenal,1-0,0-0
2007-03-31,Bolton,Sheffield United,1-0,0-0
2007-03-31,Charlton,Wigan,1-0,0-0
2007-03-31,Fulham,Portsmouth,1-1,0-1
2007-03-31,Liverpool,Arsenal,4-1,2-0
2007-03-31,Man United,Blackburn,4-1,0-1
2007-03-31,Newcastle,Man City,0-1,0-0
2007-03-31,Watford,Chelsea,0-1,0-0
2007-03-31,West Ham,Middlesbrough,2-0,2-0
2007-04-01,Tottenham,Reading,1-0,1-0
2007-04-02,Aston Villa,Everton,1-1,0-1
2007-04-06,Everton,Fulham,4-1,3-1
2007-04-06,Man City,Charlton,0-0,0-0
2007-04-07,Arsenal,West Ham,0-1,0-1
2007-04-07,Blackburn,Aston Villa,1-2,1-1
2007-04-07,Chelsea,Tottenham,1-0,0-0
2007-04-07,Middlesbrough,Watford,4-1,2-1
2007-04-07,Portsmouth,Man United,2-1,1-0
2007-04-07,Reading,Liverpool,1-2,0-1
2007-04-07,Sheffield United,Newcastle,1-2,0-1
2007-04-07,Wigan,Bolton,1-3,1-1
2007-04-09,Aston Villa,Wigan,1-1,0-1
2007-04-09,Bolton,Everton,1-1,1-1
2007-04-09,Charlton,Reading,0-0,0-0
2007-04-09,Fulham,Man City,1-3,0-2
2007-04-09,Newcastle,Arsenal,0-0,0-0
2007-04-09,Watford,Portsmouth,4-2,2-1
2007-04-14,Arsenal,Bolton,2-1,1-1
2007-04-14,Man City,Liverpool,0-0,0-0
2007-04-14,Middlesbrough,Aston Villa,1-3,1-1
2007-04-14,Portsmouth,Newcastle,2-1,1-0
2007-04-14,Reading,Fulham,1-0,1-0
2007-04-14,Sheffield United,West Ham,3-0,1-0
2007-04-15,Everton,Charlton,2-1,0-0
2007-04-15,Wigan,Tottenham,3-3,2-2
2007-04-17,Arsenal,Man City,3-1,1-1
2007-04-17,Man United,Sheffield United,2-0,1-0
2007-04-18,Blackburn,Watford,3-1,3-1
2007-04-18,Liverpool,Middlesbrough,2-0,0-0
2007-04-18,West Ham,Chelsea,1-4,1-2
2007-04-21,Bolton,Reading,1-3,0-0
2007-04-21,Charlton,Sheffield United,1-1,0-0
2007-04-21,Fulham,Blackburn,1-1,1-0
2007-04-21,Liverpool,Wigan,2-0,1-0
2007-04-21,Man United,Middlesbrough,1-1,1-1
2007-04-21,Tottenham,Arsenal,2-2,1-0
2007-04-21,Watford,Man City,1-1,0-0
2007-04-21,West Ham,Everton,1-0,1-0
2007-04-22,Aston Villa,Portsmouth,0-0,0-0
2007-04-22,Newcastle,Chelsea,0-0,0-0
2007-04-28,Blackburn,Charlton,4-1,0-0
2007-04-28,Chelsea,Bolton,2-2,2-1
2007-04-28,Everton,Man United,2-4,1-0
2007-04-28,Man City,Aston Villa,0-2,0-1
2007-04-28,Middlesbrough,Tottenham,2-3,0-1
2007-04-28,Portsmouth,Liverpool,2-1,2-0
2007-04-28,Sheffield United,Watford,1-0,1-0
2007-04-28,Wigan,West Ham,0-3,0-1
2007-04-29,Arsenal,Fulham,3-1,1-0
2007-04-30,Reading,Newcastle,1-0,0-0
2007-05-05,Aston Villa,Sheffield United,3-0,2-0
2007-05-05,Everton,Portsmouth,3-0,0-0
2007-05-05,Fulham,Liverpool,1-0,0-0
2007-05-05,Man City,Man United,0-1,0-1
2007-05-05,Newcastle,Blackburn,0-2,0-1
2007-05-05,Reading,Watford,0-2,0-0
2007-05-05,West Ham,Bolton,3-1,3-0
2007-05-05,Wigan,Middlesbrough,0-1,0-1
2007-05-06,Arsenal,Chelsea,1-1,1-0
2007-05-07,Charlton,Tottenham,0-2,0-1
2007-05-09,Chelsea,Man United,0-0,0-0
2007-05-10,Tottenham,Blackburn,1-1,0-1
2007-05-13,Blackburn,Reading,3-3,1-1
2007-05-13,Bolton,Aston Villa,2-2,1-1
2007-05-13,Chelsea,Everton,1-1,0-0
2007-05-13,Liverpool,Charlton,2-2,0-1
2007-05-13,Man United,West Ham,0-1,0-1
2007-05-13,Middlesbrough,Fulham,3-1,2-1
2007-05-13,Portsmouth,Arsenal,0-0,0-0
2007-05-13,Sheffield United,Wigan,1-2,1-2
2007-05-13,Tottenham,Man City,2-1,2-1
2007-05-13,Watford,Newcastle,1-1,0-1
