Date,Team 1,Team 2,FT,HT
2006-08-05,Barnsley,Cardiff,1-2,1-2
2006-08-05,Birmingham,Colchester,2-1,1-0
2006-08-05,Burnley,QPR,2-0,0-0
2006-08-05,Ipswich,Crystal Palace,1-2,1-0
2006-08-05,Leeds,Norwich,1-0,1-0
2006-08-05,Luton,Leicester,2-0,1-0
2006-08-05,Plymouth,Wolves,1-1,1-0
2006-08-05,Preston,Sheffield Weds,0-0,0-0
2006-08-05,Southend,Stoke,1-0,1-0
2006-08-05,West Brom,Hull,2-0,0-0
2006-08-06,Coventry,Sunderland,2-1,0-0
2006-08-06,Derby,Southampton,2-2,1-0
2006-08-08,Cardiff,West Brom,1-1,1-1
2006-08-08,Colchester,Plymouth,0-1,0-1
2006-08-08,Crystal Palace,Southend,3-1,0-1
2006-08-08,Hull,Barnsley,2-3,2-1
2006-08-08,Leicester,Burnley,0-1,0-1
2006-08-08,Norwich,Preston,2-0,0-0
2006-08-08,QPR,Leeds,2-2,0-0
2006-08-08,Sheffield Weds,Luton,0-1,0-1
2006-08-08,Stoke,Derby,2-0,1-0
2006-08-08,Wolves,Ipswich,1-0,1-0
2006-08-09,Southampton,Coventry,2-0,0-0
2006-08-09,Sunderland,Birmingham,0-1,0-1
2006-08-11,Wolves,Preston,1-3,1-1
2006-08-12,Cardiff,Coventry,1-0,0-0
2006-08-12,Colchester,Barnsley,1-2,1-0
2006-08-12,Hull,Derby,1-2,1-1
2006-08-12,Leicester,Ipswich,3-1,1-0
2006-08-12,Norwich,Luton,3-2,0-1
2006-08-12,QPR,Southend,2-0,2-0
2006-08-12,Sheffield Weds,Burnley,1-1,0-0
2006-08-12,Southampton,West Brom,0-0,0-0
2006-08-12,Stoke,Birmingham,0-0,0-0
2006-08-12,Sunderland,Plymouth,2-3,1-2
2006-08-13,Crystal Palace,Leeds,1-0,0-0
2006-08-18,Coventry,Leicester,0-0,0-0
2006-08-19,Barnsley,Southampton,2-2,1-0
2006-08-19,Birmingham,Crystal Palace,2-1,1-1
2006-08-19,Burnley,Wolves,0-1,0-1
2006-08-19,Derby,Norwich,0-0,0-0
2006-08-19,Ipswich,Hull,0-0,0-0
2006-08-19,Leeds,Cardiff,0-1,0-0
2006-08-19,Luton,Stoke,2-2,0-1
2006-08-19,Plymouth,Sheffield Weds,1-2,1-0
2006-08-19,Preston,QPR,1-1,0-1
2006-08-19,Southend,Sunderland,3-1,1-0
2006-08-19,West Brom,Colchester,2-1,2-0
2006-08-25,QPR,Ipswich,1-3,0-0
2006-08-26,Cardiff,Birmingham,2-0,1-0
2006-08-26,Colchester,Derby,4-3,2-1
2006-08-26,Crystal Palace,Burnley,2-2,0-1
2006-08-26,Hull,Coventry,0-1,0-0
2006-08-26,Leicester,Southend,1-0,1-0
2006-08-26,Norwich,Barnsley,5-1,2-1
2006-08-26,Southampton,Preston,1-1,1-0
2006-08-26,Stoke,Plymouth,1-1,1-0
2006-08-26,Wolves,Luton,1-0,0-0
2006-08-27,Sheffield Weds,Leeds,0-1,0-0
2006-08-28,Sunderland,West Brom,2-0,1-0
2006-09-09,Barnsley,Stoke,2-2,0-2
2006-09-09,Birmingham,Hull,2-1,1-0
2006-09-09,Burnley,Colchester,1-2,0-1
2006-09-09,Coventry,Norwich,3-0,1-0
2006-09-09,Derby,Sunderland,1-2,1-0
2006-09-09,Ipswich,Southampton,2-1,0-1
2006-09-09,Luton,Crystal Palace,2-1,1-0
2006-09-09,Plymouth,QPR,1-1,1-1
2006-09-09,Preston,Cardiff,2-1,0-0
2006-09-09,Southend,Sheffield Weds,0-0,0-0
2006-09-09,West Brom,Leicester,2-0,0-0
2006-09-10,Leeds,Wolves,0-1,0-0
2006-09-12,Burnley,Barnsley,4-2,1-2
2006-09-12,Crystal Palace,Southampton,0-2,0-1
2006-09-12,Ipswich,Coventry,2-1,0-0
2006-09-12,Leicester,Hull,0-1,0-0
2006-09-12,Luton,Colchester,1-1,1-1
2006-09-12,Plymouth,Cardiff,3-3,0-2
2006-09-12,Preston,West Brom,1-0,0-0
2006-09-12,QPR,Birmingham,0-2,0-1
2006-09-12,Sheffield Weds,Stoke,1-1,1-1
2006-09-12,Southend,Norwich,3-3,1-2
2006-09-12,Wolves,Derby,0-1,0-1
2006-09-13,Leeds,Sunderland,0-3,0-2
2006-09-15,Hull,Sheffield Weds,2-1,2-1
2006-09-16,Barnsley,Wolves,1-0,1-0
2006-09-16,Birmingham,Ipswich,2-2,0-0
2006-09-16,Cardiff,Luton,4-1,2-1
2006-09-16,Colchester,QPR,2-1,2-0
2006-09-16,Coventry,Leeds,1-0,1-0
2006-09-16,Derby,Preston,1-1,1-1
2006-09-16,Norwich,Crystal Palace,0-1,0-0
2006-09-16,Southampton,Plymouth,1-0,0-0
2006-09-16,Stoke,Burnley,0-1,0-1
2006-09-16,Sunderland,Leicester,1-1,0-0
2006-09-16,West Brom,Southend,1-1,0-0
2006-09-22,Preston,Barnsley,1-0,1-0
2006-09-23,Burnley,Southampton,2-3,2-1
2006-09-23,Crystal Palace,Coventry,1-0,0-0
2006-09-23,Ipswich,Sunderland,3-1,1-1
2006-09-23,Leeds,Birmingham,3-2,2-1
2006-09-23,Leicester,Colchester,0-0,0-0
2006-09-23,Luton,West Brom,2-2,2-1
2006-09-23,Plymouth,Norwich,3-1,1-0
