Date,Team 1,Team 2,FT,HT
2009-01-27,Tottenham,Stoke,3-1,3-0
2009-01-27,West Brom,Man United,0-5,0-2
2009-01-28,Blackburn,Bolton,2-2,0-2
2009-01-28,Chelsea,Middlesbrough,2-0,0-0
2009-01-28,Everton,Arsenal,1-1,0-0
2009-01-28,Man City,Newcastle,2-1,1-0
2009-01-28,West Ham,Hull,2-0,1-0
2009-01-28,Wigan,Liverpool,1-1,0-1
2009-01-31,Arsenal,West Ham,0-0,0-0
2009-01-31,Aston Villa,Wigan,0-0,0-0
2009-01-31,Bolton,Tottenham,3-2,1-0
2009-01-31,Fulham,Portsmouth,3-1,1-0
2009-01-31,Hull,West Brom,2-2,1-0
2009-01-31,Man United,Everton,1-0,1-0
2009-01-31,Middlesbrough,Blackburn,0-0,0-0
2009-01-31,Stoke,Man City,1-0,1-0
2009-02-01,Liverpool,Chelsea,2-0,0-0
2009-02-01,Newcastle,Sunderland,1-1,0-1
2009-02-07,Blackburn,Aston Villa,0-2,0-1
2009-02-07,Chelsea,Hull,0-0,0-0
2009-02-07,Everton,Bolton,3-0,1-0
2009-02-07,Man City,Middlesbrough,1-0,0-0
2009-02-07,Portsmouth,Liverpool,2-3,0-0
2009-02-07,Sunderland,Stoke,2-0,0-0
2009-02-07,West Brom,Newcastle,2-3,1-3
2009-02-07,Wigan,Fulham,0-0,0-0
2009-02-08,Tottenham,Arsenal,0-0,0-0
2009-02-08,West Ham,Man United,0-1,0-0
2009-02-14,Portsmouth,Man City,2-0,0-0
2009-02-18,Man United,Fulham,3-0,2-0
2009-02-21,Arsenal,Sunderland,0-0,0-0
2009-02-21,Aston Villa,Chelsea,0-1,0-1
2009-02-21,Bolton,West Ham,2-1,2-0
2009-02-21,Man United,Blackburn,2-1,1-1
2009-02-21,Middlesbrough,Wigan,0-0,0-0
2009-02-21,Stoke,Portsmouth,2-2,0-0
2009-02-22,Fulham,West Brom,2-0,0-0
2009-02-22,Liverpool,Man City,1-1,0-0
2009-02-22,Newcastle,Everton,0-0,0-0
2009-02-23,Hull,Tottenham,1-2,1-1
2009-02-28,Arsenal,Fulham,0-0,0-0
2009-02-28,Chelsea,Wigan,2-1,1-0
2009-02-28,Everton,West Brom,2-0,1-0
2009-02-28,Middlesbrough,Liverpool,2-0,1-0
2009-03-01,Aston Villa,Stoke,2-2,1-0
2009-03-01,Bolton,Newcastle,1-0,0-0
2009-03-01,Hull,Blackburn,1-2,0-2
2009-03-01,West Ham,Man City,1-0,0-0
2009-03-03,Liverpool,Sunderland,2-0,0-0
2009-03-03,Portsmouth,Chelsea,0-1,0-0
2009-03-03,West Brom,Arsenal,1-3,1-3
2009-03-04,Blackburn,Everton,0-0,0-0
2009-03-04,Fulham,Hull,0-1,0-0
2009-03-04,Man City,Aston Villa,2-0,1-0
2009-03-04,Newcastle,Man United,1-2,1-1
2009-03-04,Stoke,Bolton,2-0,1-0
2009-03-04,Tottenham,Middlesbrough,4-0,3-0
2009-03-04,Wigan,West Ham,0-1,0-1
2009-03-07,Sunderland,Tottenham,1-1,1-0
2009-03-11,Fulham,Blackburn,1-2,1-0
2009-03-14,Arsenal,Blackburn,4-0,1-0
2009-03-14,Bolton,Fulham,1-3,1-1
2009-03-14,Everton,Stoke,3-1,2-0
2009-03-14,Hull,Newcastle,1-1,1-1
2009-03-14,Man United,Liverpool,1-4,1-2
2009-03-14,Middlesbrough,Portsmouth,1-1,0-1
2009-03-14,Sunderland,Wigan,1-2,1-2
2009-03-15,Aston Villa,Tottenham,1-2,0-1
2009-03-15,Chelsea,Man City,1-0,1-0
2009-03-16,West Ham,West Brom,0-0,0-0
2009-03-21,Blackburn,West Ham,1-1,0-1
2009-03-21,Fulham,Man United,2-0,1-0
2009-03-21,Newcastle,Arsenal,1-3,0-0
2009-03-21,Portsmouth,Everton,2-1,1-1
2009-03-21,Stoke,Middlesbrough,1-0,0-0
2009-03-21,Tottenham,Chelsea,1-0,0-0
2009-03-21,West Brom,Bolton,1-1,0-0
2009-03-22,Liverpool,Aston Villa,5-0,3-0
2009-03-22,Man City,Sunderland,1-0,0-0
2009-03-22,Wigan,Hull,1-0,0-0
2009-04-04,Arsenal,Man City,2-0,1-0
2009-04-04,Blackburn,Tottenham,2-1,0-1
2009-04-04,Bolton,Middlesbrough,4-1,2-1
2009-04-04,Fulham,Liverpool,0-1,0-0
2009-04-04,Hull,Portsmouth,0-0,0-0
2009-04-04,Newcastle,Chelsea,0-2,0-0
2009-04-04,West Brom,Stoke,0-2,0-1
2009-04-04,West Ham,Sunderland,2-0,1-0
2009-04-05,Everton,Wigan,4-0,1-0
2009-04-05,Man United,Aston Villa,3-2,1-1
2009-04-11,Chelsea,Bolton,4-3,1-0
2009-04-11,Liverpool,Blackburn,4-0,2-0
2009-04-11,Middlesbrough,Hull,3-1,2-1
2009-04-11,Portsmouth,West Brom,2-2,1-0
2009-04-11,Stoke,Newcastle,1-1,1-0
2009-04-11,Sunderland,Man United,1-2,0-1
2009-04-11,Tottenham,West Ham,1-0,0-0
2009-04-11,Wigan,Arsenal,1-4,1-0
2009-04-12,Aston Villa,Everton,3-3,1-2
2009-04-12,Man City,Fulham,1-3,1-0
2009-04-18,Aston Villa,West Ham,1-1,1-0
2009-04-18,Middlesbrough,Fulham,0-0,0-0
2009-04-18,Portsmouth,Bolton,1-0,0-0
2009-04-18,Stoke,Blackburn,1-0,0-0
2009-04-18,Sunderland,Hull,1-0,1-0
2009-04-19,Man City,West Brom,4-2,2-1
2009-04-19,Tottenham,Newcastle,1-0,1-0
2009-04-21,Liverpool,Arsenal,4-4,0-1
2009-04-22,Chelsea,Everton,0-0,0-0
2009-04-22,Man United,Portsmouth,2-0,1-0
2009-04-25,Bolton,Aston Villa,1-1,0-1
2009-04-25,Everton,Man City,1-2,0-1
2009-04-25,Fulham,Stoke,1-0,1-0
2009-04-25,Hull,Liverpool,1-3,0-1
2009-04-25,Man United,Tottenham,5-2,0-2
2009-04-25,West Brom,Sunderland,3-0,1-0
2009-04-25,West Ham,Chelsea,0-1,0-0
2009-04-26,Arsenal,Middlesbrough,2-0,1-0
2009-04-26,Blackburn,Wigan,2-0,1-0
2009-04-27,Newcastle,Portsmouth,0-0,0-0
2009-05-02,Chelsea,Fulham,3-1,2-1
2009-05-02,Man City,Blackburn,3-1,3-0
2009-05-02,Middlesbrough,Man United,0-2,0-1
2009-05-02,Portsmouth,Arsenal,0-3,0-2
2009-05-02,Stoke,West Ham,0-1,0-1
2009-05-02,Tottenham,West Brom,1-0,1-0
2009-05-02,Wigan,Bolton,0-0,0-0
2009-05-03,Liverpool,Newcastle,3-0,2-0
2009-05-03,Sunderland,Everton,0-2,0-0
2009-05-04,Aston Villa,Hull,1-0,1-0
2009-05-09,Blackburn,Portsmouth,2-0,1-0
2009-05-09,Bolton,Sunderland,0-0,0-0
2009-05-09,Everton,Tottenham,0-0,0-0
2009-05-09,Fulham,Aston Villa,3-1,1-1
2009-05-09,Hull,Stoke,1-2,0-1
2009-05-09,West Brom,Wigan,3-1,1-1
2009-05-09,West Ham,Liverpool,0-3,0-2
2009-05-10,Arsenal,Chelsea,1-4,0-2
2009-05-10,Man United,Man City,2-0,2-0
2009-05-11,Newcastle,Middlesbrough,3-1,1-1
2009-05-13,Wigan,Man United,1-2,1-0
2009-05-16,Bolton,Hull,1-1,1-0
2009-05-16,Everton,West Ham,3-1,1-1
2009-05-16,Man United,Arsenal,0-0,0-0
2009-05-16,Middlesbrough,Aston Villa,1-1,1-0
2009-05-16,Newcastle,Fulham,0-1,0-1
2009-05-16,Stoke,Wigan,2-0,0-0
2009-05-16,Tottenham,Man City,2-1,1-0
2009-05-17,Chelsea,Blackburn,2-0,1-0
2009-05-17,West Brom,Liverpool,0-2,0-1
2009-05-18,Portsmouth,Sunderland,3-1,0-0
2009-05-24,Arsenal,Stoke,4-1,4-1
2009-05-24,Aston Villa,Newcastle,1-0,1-0
2009-05-24,Blackburn,West Brom,0-0,0-0
2009-05-24,Fulham,Everton,0-2,0-1
2009-05-24,Hull,Man United,0-1,0-1
2009-05-24,Liverpool,Tottenham,3-1,1-0
2009-05-24,Man City,Bolton,1-0,1-0
2009-05-24,Sunderland,Chelsea,2-3,0-0
2009-05-24,West Ham,Middlesbrough,2-1,1-0
2009-05-24,Wigan,Portsmouth,1-0,1-0
