Date,Team 1,Team 2,FT,HT
2008-10-18,Ebbsfleet,Torquay,0-2,0-1
2008-10-18,Grays,Woking,1-1,0-0
2008-10-18,Histon,Crawley Town,1-0,0-0
2008-10-18,Kettering Town,Kidderminster,1-0,0-0
2008-10-18,Lewes,Northwich,2-3,1-2
2008-10-18,Mansfield,Wrexham,1-2,1-1
2008-10-18,Oxford,Burton,2-1,1-0
2008-10-18,Stevenage,Salisbury,2-0,0-0
2008-10-18,Weymouth,Altrincham,2-0,1-0
2008-10-18,York,Rushden & D,2-0,1-0
2008-10-30,Salisbury,Crawley Town,2-0,0-0
2008-11-01,Altrincham,Histon,0-1,0-0
2008-11-01,Barrow,Forest Green,3-1,1-0
2008-11-01,Burton,Ebbsfleet,3-1,1-0
2008-11-01,Cambridge,Rushden & D,0-0,0-0
2008-11-01,Kettering Town,Weymouth,0-1,0-0
2008-11-01,Kidderminster,Grays,2-0,1-0
2008-11-01,Northwich,Eastbourne Borough,1-2,0-1
2008-11-01,Oxford,York,1-0,0-0
2008-11-01,Torquay,Mansfield,2-0,0-0
2008-11-01,Woking,Stevenage,0-1,0-1
2008-11-01,Wrexham,Lewes,2-0,1-0
2008-11-08,Northwich,Burton,0-1,0-1
2008-11-08,Rushden & D,Weymouth,1-0,0-0
2008-11-15,Crawley Town,Cambridge,2-2,1-0
2008-11-15,Eastbourne Borough,Woking,0-0,0-0
2008-11-15,Ebbsfleet,Barrow,1-0,0-0
2008-11-15,Forest Green,Altrincham,1-3,1-3
2008-11-15,Grays,Oxford,2-0,1-0
2008-11-15,Histon,Kettering Town,1-0,0-0
2008-11-15,Lewes,Burton,0-1,0-1
2008-11-15,Mansfield,Salisbury,3-0,2-0
2008-11-15,Rushden & D,Kidderminster,0-1,0-1
2008-11-15,Stevenage,Northwich,1-1,0-1
2008-11-15,Weymouth,Wrexham,1-3,0-1
2008-11-15,York,Torquay,1-2,0-0
2008-11-18,Cambridge,York,1-0,0-0
2008-11-18,Stevenage,Histon,1-3,1-2
2008-11-18,Torquay,Lewes,4-1,3-0
2008-11-18,Weymouth,Woking,1-1,0-0
2008-11-20,Crawley Town,Ebbsfleet,1-2,1-0
2008-11-22,Altrincham,Cambridge,1-0,1-0
2008-11-22,Barrow,Weymouth,0-1,0-0
2008-11-22,Burton,Stevenage,2-0,1-0
2008-11-22,Forest Green,Mansfield,1-0,1-0
2008-11-22,Histon,Oxford,5-2,3-1
2008-11-22,Kidderminster,Wrexham,1-0,1-0
2008-11-22,Lewes,Grays,2-0,2-0
2008-11-22,Rushden & D,Eastbourne Borough,2-0,1-0
2008-11-22,Salisbury,Northwich,1-1,1-0
2008-11-22,Woking,Torquay,2-2,2-0
2008-11-23,Ebbsfleet,Kettering Town,0-0,0-0
2008-11-23,York,Crawley Town,2-2,1-0
2008-11-25,Oxford,Kidderminster,1-0,1-0
2008-11-29,Altrincham,Rushden & D,0-4,0-2
2008-11-29,Burton,Eastbourne Borough,2-0,0-0
2008-11-29,Cambridge,Ebbsfleet,1-0,1-0
2008-11-29,Northwich,Crawley Town,0-1,0-0
2008-11-29,Salisbury,York,1-1,1-0
2008-11-29,Stevenage,Wrexham,1-2,0-0
2008-11-29,Weymouth,Mansfield,1-1,1-1
2008-12-04,Mansfield,Oxford,1-3,1-1
2008-12-06,Crawley Town,Altrincham,4-0,3-0
2008-12-06,Eastbourne Borough,Northwich,4-1,2-1
2008-12-06,Ebbsfleet,Weymouth,1-0,1-0
2008-12-06,Forest Green,Burton,2-3,1-2
2008-12-06,Histon,Woking,1-0,0-0
2008-12-06,Kidderminster,Salisbury,3-2,2-1
2008-12-06,Lewes,Stevenage,0-2,0-0
2008-12-06,Rushden & D,Barrow,1-1,0-1
2008-12-06,Torquay,Cambridge,0-0,0-0
2008-12-06,Wrexham,Kettering Town,2-1,0-1
2008-12-06,York,Grays,0-1,0-1
2008-12-09,Barrow,Altrincham,2-2,1-2
2008-12-09,Burton,Cambridge,3-1,2-0
2008-12-09,Eastbourne Borough,Torquay,4-2,1-1
2008-12-09,Ebbsfleet,Forest Green,0-1,0-1
2008-12-09,Histon,York,1-1,0-1
2008-12-09,Kidderminster,Mansfield,2-0,0-0
2008-12-09,Salisbury,Lewes,1-2,0-2
2008-12-09,Stevenage,Grays,0-0,0-0
2008-12-09,Weymouth,Oxford,2-2,1-1
2008-12-09,Woking,Rushden & D,1-1,1-1
2008-12-20,Altrincham,Burton,1-3,0-1
2008-12-20,Cambridge,Salisbury,4-0,1-0
2008-12-20,Crawley Town,Kidderminster,2-0,1-0
2008-12-20,Forest Green,Kettering Town,0-2,0-2
2008-12-20,Grays,Barrow,2-1,1-1
2008-12-20,Lewes,Woking,0-2,0-1
2008-12-20,Mansfield,Weymouth,2-1,0-1
2008-12-20,Oxford,Stevenage,1-1,1-1
2008-12-20,Rushden & D,Northwich,2-1,0-1
2008-12-20,Torquay,Histon,4-1,2-0
2008-12-20,Wrexham,Eastbourne Borough,5-0,1-0
2008-12-20,York,Ebbsfleet,3-1,0-1
2008-12-26,Barrow,Wrexham,1-1,1-0
2008-12-26,Burton,York,2-1,0-0
2008-12-26,Cambridge,Histon,2-2,2-0
2008-12-26,Eastbourne Borough,Lewes,1-0,1-0
2008-12-26,Ebbsfleet,Grays,0-1,0-0
2008-12-26,Kettering Town,Mansfield,1-3,1-1
2008-12-26,Kidderminster,Forest Green,1-1,1-1
2008-12-26,Northwich,Altrincham,0-1,0-0
2008-12-26,Salisbury,Oxford,2-1,2-0
2008-12-26,Stevenage,Rushden & D,3-1,1-0
2008-12-26,Weymouth,Torquay,0-1,0-1
2008-12-26,Woking,Crawley Town,0-0,0-0
2008-12-28,Cambridge,Stevenage,1-1,1-0
2008-12-28,Crawley Town,Eastbourne Borough,1-0,0-0
2008-12-28,Forest Green,Barrow,2-1,2-1
2008-12-28,Grays,Histon,1-4,1-0
2008-12-28,Oxford,Ebbsfleet,5-1,2-0
2008-12-28,Torquay,Kidderminster,0-1,0-0
2008-12-28,Wrexham,Woking,1-1,1-0
2008-12-28,York,Altrincham,1-2,1-0
2008-12-29,Mansfield,Burton,0-2,0-2
2009-01-01,Crawley Town,Woking,2-2,0-1
2009-01-01,Grays,Ebbsfleet,3-1,1-0
2009-01-01,Lewes,Eastbourne Borough,0-2,0-0
2009-01-01,Oxford,Salisbury,2-0,0-0
2009-01-01,Rushden & D,Stevenage,1-1,0-1
2009-01-01,York,Burton,1-3,1-1
2009-01-03,Stevenage,Lewes,3-0,2-0
2009-01-16,Torquay,Wrexham,1-1,0-1
2009-01-17,Cambridge,Woking,4-1,2-0
2009-01-17,Ebbsfleet,Rushden & D,1-0,1-0
2009-01-17,Forest Green,Eastbourne Borough,1-2,1-0
2009-01-17,Grays,Burton,0-1,0-1
2009-01-17,Kettering Town,Salisbury,1-0,0-0
2009-01-17,Kidderminster,Weymouth,0-2,0-1
2009-01-17,Mansfield,Crawley Town,1-0,1-0
2009-01-17,Northwich,Histon,1-2,1-0
2009-01-17,Oxford,Altrincham,1-0,0-0
2009-01-17,Stevenage,Barrow,3-0,1-0
2009-01-17,York,Lewes,3-0,0-0
2009-01-20,Oxford,Forest Green,2-1,0-0
2009-01-22,Wrexham,Cambridge,2-0,1-0
2009-01-23,Rushden & D,Forest Green,2-2,2-1
2009-01-24,Barrow,Kidderminster,1-0,0-0
2009-01-24,Burton,Altrincham,1-1,0-1
2009-01-24,Crawley Town,Oxford,0-1,0-0
2009-01-24,Eastbourne Borough,York,2-1,1-0
2009-01-24,Lewes,Mansfield,0-1,0-1
2009-01-24,Salisbury,Stevenage,2-4,0-1
2009-01-24,Weymouth,Northwich,3-0,3-0
2009-01-24,Woking,Ebbsfleet,1-0,0-0
2009-01-26,Burton,Barrow,2-1,0-0
2009-01-27,Altrincham,York,1-1,1-0
2009-01-27,Ebbsfleet,Crawley Town,4-4,2-1
2009-01-27,Grays,Weymouth,1-1,0-1
2009-01-27,Kidderminster,Histon,2-0,1-0
2009-01-27,Lewes,Torquay,0-2,0-1
2009-01-27,Mansfield,Rushden & D,0-0,0-0
2009-01-27,Salisbury,Forest Green,2-2,1-2
2009-01-27,Stevenage,Kettering Town,2-1,0-1
2009-01-27,Woking,Eastbourne Borough,0-4,0-3
2009-01-27,Wrexham,Northwich,3-3,0-0
2009-01-29,Cambridge,Oxford,1-1,0-1
2009-01-31,Barrow,Salisbury,0-0,0-0
2009-01-31,Eastbourne Borough,Mansfield,1-2,1-1
2009-01-31,Woking,Northwich,4-1,2-0
2009-02-01,Oxford,Lewes,2-1,1-1
2009-02-01,Rushden & D,Cambridge,1-2,1-1
2009-02-03,Altrincham,Northwich,1-0,1-0
2009-02-03,Forest Green,Histon,2-2,1-0
2009-02-07,Lewes,Wrexham,0-2,0-0
2009-02-07,Mansfield,York,1-0,1-0
2009-02-09,Burton,Rushden & D,3-0,1-0
2009-02-10,Torquay,Weymouth,0-2,0-1
2009-02-14,Oxford,Barrow,3-0,0-0
2009-02-14,Salisbury,Histon,0-4,0-1
2009-02-14,Torquay,Altrincham,3-1,1-0
2009-02-14,Weymouth,Stevenage,0-3,0-1
2009-02-14,Woking,Kettering Town,0-1,0-1
2009-02-14,Wrexham,Grays,3-2,1-1
2009-02-15,Kidderminster,Northwich,1-2,1-1
2009-02-17,Burton,Wrexham,2-1,0-1
2009-02-17,Kidderminster,Cambridge,1-3,1-2
2009-02-17,Mansfield,Kettering Town,0-0,0-0
2009-02-17,Salisbury,Woking,1-0,0-0
2009-02-18,Forest Green,Northwich,3-0,2-0
2009-02-21,Altrincham,Woking,1-0,1-0
2009-02-21,Barrow,Grays,1-1,0-0
2009-02-21,Crawley Town,Salisbury,0-3,0-1
2009-02-21,Histon,Eastbourne Borough,3-3,2-2
2009-02-21,Kettering Town,Torquay,2-1,2-1
2009-02-21,Lewes,Cambridge,0-2,0-0
2009-02-21,Oxford,Mansfield,1-0,0-0
2009-02-21,Weymouth,Rushden & D,0-9,0-4
2009-02-24,Crawley Town,Lewes,5-1,4-0
2009-02-24,Grays,Cambridge,0-1,0-1
2009-02-24,Histon,Barrow,2-0,0-0
2009-02-24,Northwich,Kettering Town,0-0,0-0
2009-02-24,Rushden & D,York,2-0,0-0
2009-02-24,Stevenage,Woking,1-0,0-0
2009-02-24,Torquay,Forest Green,3-3,2-3
2009-02-28,Altrincham,Stevenage,1-2,1-0
2009-02-28,Barrow,Northwich,0-0,0-0
2009-02-28,Cambridge,Crawley Town,1-1,0-1
2009-02-28,Forest Green,Grays,1-1,1-0
2009-02-28,Kidderminster,Eastbourne Borough,2-0,2-0
2009-02-28,Lewes,Histon,0-3,0-1
2009-02-28,Oxford,Torquay,0-2,0-0
2009-02-28,Rushden & D,Mansfield,0-1,0-0
2009-02-28,Woking,Burton,0-0,0-0
2009-02-28,Wrexham,Salisbury,1-1,1-0
2009-02-28,York,Weymouth,2-0,1-0
2009-03-02,Histon,Cambridge,1-1,0-0
2009-03-03,Crawley Town,Wrexham,1-0,0-0
2009-03-03,Eastbourne Borough,Oxford,0-3,0-1
2009-03-03,Grays,Torquay,1-2,1-1
2009-03-03,Kettering Town,Altrincham,3-1,1-0
2009-03-03,Stevenage,Forest Green,1-1,1-1
2009-03-07,Cambridge,Burton,2-0,0-0
2009-03-07,Eastbourne Borough,Wrexham,1-0,0-0
2009-03-07,Forest Green,Oxford,3-3,2-2
2009-03-07,Grays,Altrincham,2-1,1-0
2009-03-07,Kettering Town,Histon,1-0,0-0
2009-03-07,Mansfield,Lewes,1-0,0-0
2009-03-07,Northwich,Stevenage,0-1,0-0
2009-03-07,Salisbury,Kidderminster,0-0,0-0
2009-03-07,Torquay,Rushden & D,1-1,1-0
2009-03-07,Woking,Barrow,1-0,1-0
2009-03-08,Crawley Town,Weymouth,4-2,3-2
2009-03-08,Ebbsfleet,York,0-0,0-0
2009-03-10,Altrincham,Torquay,0-1,0-0
2009-03-10,Barrow,Histon,1-0,0-0
2009-03-10,Cambridge,Mansfield,2-1,0-1
2009-03-10,Kettering Town,Grays,0-0,0-0
2009-03-10,Kidderminster,Crawley Town,2-0,1-0
2009-03-10,Rushden & D,Lewes,2-1,1-1
2009-03-10,Weymouth,Salisbury,0-4,0-1
2009-03-10,Wrexham,Forest Green,1-1,0-0
2009-03-11,Ebbsfleet,Burton,2-1,1-0
2009-03-14,Altrincham,Weymouth,4-0,3-0
2009-03-14,Burton,Salisbury,1-2,0-2
2009-03-14,Cambridge,Northwich,4-1,3-1
2009-03-14,Crawley Town,Rushden & D,0-0,0-0
2009-03-14,Kettering Town,Eastbourne Borough,0-1,0-0
2009-03-14,Lewes,Kidderminster,0-1,0-1
2009-03-14,Mansfield,Forest Green,3-0,1-0
2009-03-14,Oxford,Grays,4-1,3-0
2009-03-14,Torquay,Barrow,4-1,2-1
2009-03-14,Woking,Wrexham,1-1,0-1
2009-03-17,Barrow,Cambridge,0-2,0-0
2009-03-17,Eastbourne Borough,Salisbury,0-0,0-0
2009-03-17,Forest Green,York,1-1,1-0
2009-03-17,Histon,Grays,4-1,4-1
2009-03-17,Kettering Town,Lewes,1-0,1-0
2009-03-17,Northwich,Wrexham,1-2,1-1
2009-03-17,Weymouth,Burton,0-5,0-3
2009-03-19,Kettering Town,Oxford,1-2,0-2
2009-03-21,Altrincham,Forest Green,2-5,2-0
2009-03-21,Barrow,Lewes,2-0,1-0
2009-03-21,Eastbourne Borough,Burton,1-2,1-0
2009-03-21,Grays,Mansfield,2-1,0-0
2009-03-21,Kidderminster,Woking,3-0,1-0
2009-03-21,Northwich,Torquay,2-3,1-0
2009-03-21,Salisbury,Rushden & D,1-1,0-1
2009-03-21,Weymouth,Kettering Town,0-2,0-0
2009-03-21,Wrexham,Crawley Town,0-2,0-2
2009-03-23,Wrexham,Kidderminster,0-1,0-0
2009-03-24,Histon,Stevenage,0-0,0-0
2009-03-24,Rushden & D,Oxford,1-3,0-1
2009-03-24,Salisbury,Ebbsfleet,1-0,1-0
2009-03-24,Torquay,Grays,1-1,0-1
2009-03-24,York,Kettering Town,0-0,0-0
2009-03-28,Altrincham,Crawley Town,2-2,1-1
2009-03-28,Burton,Grays,4-0,3-0
2009-03-28,Forest Green,Lewes,4-1,2-1
2009-03-28,Histon,Wrexham,1-0,1-0
2009-03-28,Kettering Town,Ebbsfleet,2-1,1-1
2009-03-28,Mansfield,Torquay,1-1,1-0
2009-03-28,Northwich,Rushden & D,4-2,1-0
2009-03-28,Salisbury,Eastbourne Borough,2-0,0-0
2009-03-28,Stevenage,Oxford,1-1,0-0
2009-03-28,York,Kidderminster,0-0,0-0
2009-03-29,Weymouth,Barrow,0-3,0-0
2009-03-30,Woking,Cambridge,0-1,0-0
2009-03-31,Burton,Kettering Town,1-1,1-1
2009-03-31,Eastbourne Borough,Crawley Town,2-1,0-0
2009-03-31,Ebbsfleet,Altrincham,1-0,1-0
2009-03-31,Grays,Rushden & D,0-0,0-0
2009-03-31,Histon,Mansfield,3-0,2-0
2009-03-31,Northwich,Salisbury,1-1,1-0
2009-03-31,York,Stevenage,0-2,0-0
2009-04-01,Woking,Kidderminster,1-5,0-4
2009-04-02,Eastbourne Borough,Ebbsfleet,0-1,0-0
2009-04-02,Wrexham,Barrow,1-1,0-0
2009-04-04,Barrow,Woking,0-1,0-0
2009-04-04,Cambridge,Forest Green,0-1,0-1
2009-04-04,Crawley Town,Burton,4-0,2-0
2009-04-04,Eastbourne Borough,Weymouth,3-0,1-0
2009-04-04,Ebbsfleet,Northwich,1-0,0-0
2009-04-04,Grays,York,1-0,1-0
2009-04-04,Kidderminster,Stevenage,4-2,1-2
2009-04-04,Lewes,Altrincham,2-0,2-0
2009-04-04,Oxford,Histon,2-1,0-1
2009-04-04,Rushden & D,Salisbury,2-1,2-0
2009-04-04,Torquay,Kettering Town,2-0,1-0
2009-04-04,Wrexham,Mansfield,2-0,2-0
2009-04-06,Burton,Torquay,0-1,0-1
2009-04-07,Altrincham,Eastbourne Borough,2-2,1-2
2009-04-07,Forest Green,Kidderminster,2-2,1-1
2009-04-07,Kettering Town,Barrow,0-0,0-0
2009-04-07,Mansfield,Ebbsfleet,2-0,1-0
2009-04-07,Northwich,Woking,2-0,1-0
2009-04-07,Stevenage,Cambridge,2-1,2-1
2009-04-07,Wrexham,Histon,0-0,0-0
2009-04-07,York,Oxford,0-0,0-0
2009-04-09,Ebbsfleet,Kidderminster,1-1,1-0
2009-04-11,Altrincham,Kidderminster,2-2,1-0
2009-04-11,Burton,Histon,3-1,1-0
2009-04-11,Cambridge,Eastbourne Borough,2-1,0-0
2009-04-11,Forest Green,Woking,0-2,0-1
2009-04-11,Grays,Salisbury,3-1,2-0
2009-04-11,Lewes,Weymouth,1-0,0-0
2009-04-11,Mansfield,Barrow,2-2,0-0
2009-04-11,Oxford,Wrexham,1-0,0-0
2009-04-11,Rushden & D,Kettering Town,1-0,0-0
2009-04-11,Stevenage,Ebbsfleet,1-0,1-0
2009-04-11,Torquay,Crawley Town,0-2,0-1
2009-04-11,York,Northwich,1-2,0-1
2009-04-13,Barrow,York,0-0,0-0
2009-04-13,Crawley Town,Stevenage,0-2,0-1
2009-04-13,Eastbourne Borough,Grays,2-1,1-1
2009-04-13,Ebbsfleet,Lewes,2-1,1-1
2009-04-13,Histon,Rushden & D,0-0,0-0
2009-04-13,Kettering Town,Cambridge,1-2,0-1
2009-04-13,Kidderminster,Burton,2-1,0-1
2009-04-13,Northwich,Mansfield,2-0,1-0
2009-04-13,Salisbury,Torquay,2-2,1-1
2009-04-13,Weymouth,Forest Green,1-1,1-0
2009-04-13,Woking,Oxford,0-2,0-2
2009-04-13,Wrexham,Altrincham,0-1,0-0
2009-04-15,Kettering Town,Crawley Town,1-1,0-1
2009-04-16,Histon,Ebbsfleet,5-2,2-2
2009-04-17,Burton,Oxford,0-1,0-0
2009-04-18,Altrincham,Grays,2-0,1-0
2009-04-18,Barrow,Crawley Town,3-3,0-2
2009-04-18,Forest Green,Rushden & D,4-0,2-0
2009-04-18,Histon,Kidderminster,1-1,1-1
2009-04-18,Kettering Town,Wrexham,1-0,1-0
2009-04-18,Northwich,Lewes,3-0,1-0
2009-04-18,Salisbury,Cambridge,1-2,1-2
