Date,Team 1,Team 2,FT,HT
2008-09-16,Doncaster,Charlton,0-1,0-1
2008-09-16,Preston,Nott'm Forest,2-1,0-0
2008-09-16,Reading,Sheffield Weds,6-0,3-0
2008-09-16,Sheffield United,Coventry,1-1,0-1
2008-09-16,Swansea,Derby,1-1,0-0
2008-09-16,Watford,Plymouth,1-2,0-1
2008-09-16,Wolves,Crystal Palace,2-1,1-1
2008-09-17,Norwich,QPR,0-1,0-1
2008-09-17,Southampton,Ipswich,2-2,1-1
2008-09-20,Birmingham,Blackpool,0-1,0-0
2008-09-20,Bristol City,Doncaster,4-1,0-0
2008-09-20,Coventry,QPR,1-0,1-0
2008-09-20,Crystal Palace,Plymouth,1-2,0-1
2008-09-20,Derby,Cardiff,1-1,1-0
2008-09-20,Norwich,Sheffield United,1-0,0-0
2008-09-20,Nott'm Forest,Charlton,0-0,0-0
2008-09-20,Preston,Wolves,1-3,0-1
2008-09-20,Sheffield Weds,Ipswich,0-0,0-0
2008-09-20,Southampton,Barnsley,0-0,0-0
2008-09-20,Swansea,Burnley,1-1,0-0
2008-09-20,Watford,Reading,2-2,0-1
2008-09-27,Barnsley,Norwich,0-0,0-0
2008-09-27,Blackpool,Coventry,1-1,0-0
2008-09-27,Burnley,Preston,3-1,1-1
2008-09-27,Cardiff,Birmingham,1-2,0-2
2008-09-27,Charlton,Sheffield Weds,1-2,1-2
2008-09-27,Doncaster,Southampton,0-2,0-0
2008-09-27,Ipswich,Crystal Palace,1-1,1-1
2008-09-27,Plymouth,Nott'm Forest,1-0,1-0
2008-09-27,QPR,Derby,0-2,0-0
2008-09-27,Reading,Swansea,4-0,3-0
2008-09-27,Sheffield United,Watford,2-1,1-0
2008-09-27,Wolves,Bristol City,2-0,1-0
2008-09-30,Bristol City,Plymouth,2-2,0-2
2008-09-30,Burnley,Watford,3-2,1-2
2008-09-30,Cardiff,Coventry,2-1,1-0
2008-09-30,Crystal Palace,Charlton,1-0,0-0
2008-09-30,Derby,Birmingham,1-1,0-1
2008-09-30,Doncaster,Sheffield United,0-2,0-1
2008-09-30,Ipswich,Barnsley,3-0,1-0
2008-09-30,Preston,Swansea,0-2,0-1
2008-09-30,QPR,Blackpool,1-1,0-1
2008-09-30,Sheffield Weds,Nott'm Forest,1-0,0-0
2008-09-30,Southampton,Norwich,2-0,1-0
2008-09-30,Wolves,Reading,0-3,0-1
2008-10-04,Barnsley,Doncaster,4-1,0-1
2008-10-04,Birmingham,QPR,1-0,1-0
2008-10-04,Blackpool,Cardiff,1-1,0-0
2008-10-04,Charlton,Ipswich,2-1,1-1
2008-10-04,Coventry,Southampton,4-1,2-0
2008-10-04,Norwich,Derby,1-2,0-1
2008-10-04,Nott'm Forest,Crystal Palace,0-2,0-1
2008-10-04,Plymouth,Sheffield Weds,4-0,3-0
2008-10-04,Reading,Burnley,3-1,1-0
2008-10-04,Sheffield United,Bristol City,3-0,1-0
2008-10-04,Swansea,Wolves,3-1,2-1
2008-10-04,Watford,Preston,2-1,2-1
2008-10-18,Bristol City,Norwich,1-0,0-0
2008-10-18,Burnley,Birmingham,1-1,1-0
2008-10-18,Cardiff,Charlton,2-0,1-0
2008-10-18,Crystal Palace,Barnsley,3-0,1-0
2008-10-18,Derby,Plymouth,2-1,1-1
2008-10-18,Doncaster,Blackpool,0-0,0-0
2008-10-18,Ipswich,Swansea,2-2,1-0
2008-10-18,Preston,Reading,2-1,0-1
2008-10-18,QPR,Nott'm Forest,2-1,0-0
2008-10-18,Southampton,Watford,0-3,0-3
2008-10-18,Wolves,Coventry,2-1,1-1
2008-10-19,Sheffield Weds,Sheffield United,1-0,1-0
2008-10-21,Barnsley,Sheffield Weds,2-1,1-0
2008-10-21,Birmingham,Crystal Palace,1-0,0-0
2008-10-21,Blackpool,Derby,3-2,2-0
2008-10-21,Charlton,Bristol City,0-2,0-1
2008-10-21,Coventry,Burnley,1-3,1-0
2008-10-21,Norwich,Wolves,5-2,2-1
2008-10-21,Nott'm Forest,Ipswich,1-1,1-0
2008-10-21,Plymouth,Preston,1-0,1-0
2008-10-21,Reading,Doncaster,2-1,1-0
2008-10-21,Sheffield United,Southampton,0-0,0-0
2008-10-21,Swansea,QPR,0-0,0-0
2008-10-21,Watford,Cardiff,2-2,2-0
2008-10-25,Barnsley,Bristol City,0-0,0-0
2008-10-25,Birmingham,Sheffield Weds,3-1,3-1
2008-10-25,Blackpool,Crystal Palace,2-2,0-1
2008-10-25,Charlton,Burnley,1-1,0-1
2008-10-25,Coventry,Derby,1-1,0-1
2008-10-25,Norwich,Doncaster,2-1,0-0
2008-10-25,Nott'm Forest,Cardiff,0-1,0-0
2008-10-25,Plymouth,Ipswich,1-3,0-2
2008-10-25,Reading,QPR,0-0,0-0
2008-10-25,Sheffield United,Preston,1-0,0-0
2008-10-25,Swansea,Southampton,3-0,1-0
2008-10-25,Watford,Wolves,2-3,1-2
2008-10-28,Bristol City,Sheffield United,0-0,0-0
2008-10-28,Burnley,Reading,1-0,0-0
2008-10-28,Cardiff,Blackpool,2-0,0-0
2008-10-28,Crystal Palace,Nott'm Forest,1-2,0-1
2008-10-28,Derby,Norwich,3-1,2-0
2008-10-28,Doncaster,Barnsley,0-1,0-1
2008-10-28,Ipswich,Charlton,1-1,1-0
2008-10-28,Preston,Watford,2-0,1-0
2008-10-28,QPR,Birmingham,1-0,0-0
2008-10-28,Sheffield Weds,Plymouth,0-1,0-1
2008-10-28,Southampton,Coventry,1-1,0-0
2008-10-28,Wolves,Swansea,2-1,1-0
2008-11-01,Bristol City,Reading,1-4,0-2
2008-11-01,Burnley,Norwich,2-0,0-0
2008-11-01,Cardiff,Wolves,1-2,1-2
2008-11-01,Charlton,Barnsley,1-3,0-3
2008-11-01,Crystal Palace,Sheffield Weds,1-1,0-1
2008-11-01,Doncaster,Swansea,0-0,0-0
2008-11-01,Ipswich,QPR,2-0,0-0
2008-11-01,Preston,Southampton,2-3,2-0
2008-11-01,Sheffield United,Plymouth,2-0,0-0
2008-11-01,Watford,Blackpool,3-4,2-1
2008-11-02,Derby,Nott'm Forest,1-1,0-0
2008-11-03,Birmingham,Coventry,0-1,0-0
2008-11-08,Barnsley,Sheffield United,1-2,0-1
2008-11-08,Blackpool,Ipswich,0-1,0-1
2008-11-08,Coventry,Crystal Palace,0-2,0-1
2008-11-08,Norwich,Preston,2-2,1-1
2008-11-08,Nott'm Forest,Birmingham,1-1,0-1
2008-11-08,Plymouth,Charlton,2-2,1-0
2008-11-08,QPR,Cardiff,1-0,0-0
2008-11-08,Reading,Derby,3-0,1-0
2008-11-08,Sheffield Weds,Doncaster,1-0,1-0
2008-11-08,Southampton,Bristol City,0-1,0-0
2008-11-08,Wolves,Burnley,2-0,1-0
2008-11-09,Swansea,Watford,3-1,1-1
2008-11-15,Barnsley,Watford,2-1,0-0
2008-11-15,Birmingham,Charlton,3-2,1-2
2008-11-15,Bristol City,Nott'm Forest,2-2,1-1
2008-11-15,Cardiff,Crystal Palace,2-1,1-1
2008-11-15,Coventry,Plymouth,0-1,0-0
2008-11-15,Derby,Sheffield Weds,3-0,1-0
2008-11-15,Doncaster,Ipswich,1-0,1-0
2008-11-15,Norwich,Swansea,2-3,1-1
2008-11-15,QPR,Burnley,1-2,1-1
2008-11-15,Sheffield United,Reading,0-2,0-2
2008-11-15,Southampton,Wolves,1-2,1-2
2008-11-16,Blackpool,Preston,1-3,1-0
2008-11-21,Swansea,Birmingham,2-3,2-1
2008-11-22,Burnley,Doncaster,0-0,0-0
2008-11-22,Charlton,Sheffield United,2-5,1-3
2008-11-22,Crystal Palace,Bristol City,4-2,2-1
2008-11-22,Ipswich,Derby,2-0,1-0
2008-11-22,Nott'm Forest,Norwich,1-2,1-1
2008-11-22,Plymouth,Cardiff,2-1,2-0
2008-11-22,Preston,Barnsley,2-1,1-1
2008-11-22,Reading,Southampton,1-2,0-1
2008-11-22,Sheffield Weds,Coventry,0-1,0-0
2008-11-22,Watford,QPR,3-0,3-0
2008-11-22,Wolves,Blackpool,2-0,1-0
2008-11-24,Barnsley,Burnley,3-2,1-0
2008-11-25,Birmingham,Ipswich,2-1,2-0
2008-11-25,Blackpool,Sheffield Weds,0-2,0-0
2008-11-25,Bristol City,Watford,1-1,0-0
2008-11-25,Cardiff,Reading,2-2,2-1
2008-11-25,Coventry,Swansea,1-1,0-0
2008-11-25,Derby,Preston,2-2,2-2
2008-11-25,Doncaster,Nott'm Forest,0-0,0-0
2008-11-25,Norwich,Crystal Palace,1-2,0-2
2008-11-25,QPR,Charlton,2-1,1-1
2008-11-25,Sheffield United,Wolves,1-3,0-1
2008-11-25,Southampton,Plymouth,0-0,0-0
2008-11-29,Burnley,Derby,3-0,3-0
2008-11-29,Charlton,Southampton,0-0,0-0
2008-11-29,Crystal Palace,QPR,0-0,0-0
2008-11-29,Ipswich,Sheffield United,1-1,1-0
2008-11-29,Nott'm Forest,Barnsley,1-0,1-0
2008-11-29,Plymouth,Blackpool,1-2,0-0
2008-11-29,Preston,Bristol City,2-0,1-0
2008-11-29,Sheffield Weds,Norwich,3-2,0-1
2008-11-29,Watford,Doncaster,1-1,1-0
2008-11-29,Wolves,Birmingham,1-1,0-0
2008-11-30,Swansea,Cardiff,2-2,1-1
2008-12-01,Reading,Coventry,3-1,2-1
2008-12-06,Barnsley,Reading,0-1,0-0
2008-12-06,Birmingham,Watford,3-2,2-1
2008-12-06,Blackpool,Charlton,2-0,0-0
2008-12-06,Bristol City,Swansea,0-0,0-0
2008-12-06,Cardiff,Preston,2-0,1-0
2008-12-06,Coventry,Nott'm Forest,2-2,2-1
2008-12-06,Derby,Crystal Palace,1-2,1-1
2008-12-06,Doncaster,Plymouth,1-0,1-0
2008-12-06,QPR,Wolves,1-0,0-0
2008-12-06,Sheffield United,Burnley,2-3,1-2
2008-12-06,Southampton,Sheffield Weds,1-1,1-0
2008-12-07,Norwich,Ipswich,2-0,0-0
2008-12-08,Crystal Palace,Southampton,3-0,2-0
2008-12-09,Burnley,Cardiff,2-2,1-1
2008-12-09,Charlton,Coventry,1-2,0-1
2008-12-09,Nott'm Forest,Sheffield United,0-1,0-1
2008-12-09,Plymouth,Birmingham,0-1,0-0
2008-12-09,Preston,Doncaster,1-0,0-0
2008-12-09,Reading,Blackpool,1-0,1-0
2008-12-09,Sheffield Weds,QPR,1-0,0-0
2008-12-09,Swansea,Barnsley,2-2,0-0
2008-12-09,Wolves,Derby,3-0,2-0
2008-12-10,Ipswich,Bristol City,3-1,0-1
2008-12-10,Watford,Norwich,2-1,1-0
2008-12-13,Burnley,Southampton,3-2,3-0
2008-12-13,Crystal Palace,Doncaster,2-1,1-1
2008-12-13,Ipswich,Cardiff,1-2,1-2
2008-12-13,Nott'm Forest,Blackpool,0-0,0-0
2008-12-13,Plymouth,QPR,1-1,0-1
2008-12-13,Preston,Birmingham,1-0,0-0
2008-12-13,Reading,Norwich,2-0,0-0
2008-12-13,Sheffield Weds,Bristol City,0-0,0-0
2008-12-13,Swansea,Sheffield United,1-1,0-0
2008-12-13,Watford,Coventry,2-1,0-0
2008-12-13,Wolves,Barnsley,2-0,1-0
2008-12-15,Charlton,Derby,2-2,1-0
2008-12-20,Barnsley,Plymouth,2-0,1-0
2008-12-20,Birmingham,Reading,1-3,0-1
2008-12-20,Blackpool,Swansea,1-1,0-0
2008-12-20,Bristol City,Burnley,1-2,0-0
2008-12-20,Cardiff,Sheffield Weds,2-0,0-0
2008-12-20,Coventry,Ipswich,2-2,1-1
2008-12-20,Derby,Watford,1-0,0-0
2008-12-20,Doncaster,Wolves,0-1,0-0
2008-12-20,Norwich,Charlton,1-0,0-0
2008-12-20,QPR,Preston,3-2,2-1
2008-12-20,Sheffield United,Crystal Palace,2-2,1-0
2008-12-20,Southampton,Nott'm Forest,0-2,0-1
2008-12-26,Burnley,Barnsley,1-2,1-1
2008-12-26,Charlton,QPR,2-2,0-1
2008-12-26,Crystal Palace,Norwich,3-1,2-1
2008-12-26,Ipswich,Birmingham,0-1,0-1
2008-12-26,Nott'm Forest,Doncaster,2-4,0-3
2008-12-26,Plymouth,Southampton,2-0,1-0
2008-12-26,Preston,Derby,2-0,1-0
2008-12-26,Reading,Cardiff,1-1,0-0
2008-12-26,Sheffield Weds,Blackpool,1-1,0-0
2008-12-26,Swansea,Coventry,0-0,0-0
2008-12-26,Watford,Bristol City,2-4,0-2
2008-12-26,Wolves,Sheffield United,1-1,1-1
2008-12-28,Barnsley,Preston,1-1,1-0
2008-12-28,Birmingham,Swansea,0-0,0-0
2008-12-28,Bristol City,Crystal Palace,1-0,1-0
2008-12-28,Cardiff,Plymouth,1-0,0-0
2008-12-28,Coventry,Sheffield Weds,2-0,1-0
2008-12-28,Derby,Ipswich,0-1,0-1
2008-12-28,Doncaster,Burnley,2-1,2-0
2008-12-28,Norwich,Nott'm Forest,2-3,0-2
2008-12-28,QPR,Watford,0-0,0-0
2008-12-28,Sheffield United,Charlton,3-1,0-1
2008-12-28,Southampton,Reading,1-1,0-0
2008-12-29,Blackpool,Wolves,2-2,1-1
2009-01-09,Reading,Watford,4-0,1-0
2009-01-10,Barnsley,Southampton,0-1,0-0
2009-01-10,Burnley,Swansea,0-2,0-1
2009-01-10,Charlton,Nott'm Forest,0-2,0-2
2009-01-10,Ipswich,Sheffield Weds,1-1,0-0
2009-01-10,QPR,Coventry,1-1,0-0
2009-01-10,Sheffield United,Norwich,1-0,1-0
2009-01-10,Wolves,Preston,1-3,1-2
2009-01-17,Birmingham,Cardiff,1-1,0-0
2009-01-17,Bristol City,Wolves,2-2,0-1
2009-01-17,Coventry,Blackpool,2-1,0-1
2009-01-17,Crystal Palace,Ipswich,1-4,1-2
2009-01-17,Derby,QPR,0-2,0-2
2009-01-17,Norwich,Barnsley,4-0,0-0
2009-01-17,Nott'm Forest,Plymouth,2-0,1-0
2009-01-17,Preston,Burnley,2-1,0-0
2009-01-17,Sheffield Weds,Charlton,4-1,2-0
2009-01-17,Southampton,Doncaster,1-2,0-0
2009-01-17,Swansea,Reading,2-0,1-0
2009-01-17,Watford,Sheffield United,0-2,0-0
2009-01-24,Blackpool,Birmingham,2-0,2-0
2009-01-27,Barnsley,Ipswich,1-2,0-2
2009-01-27,Birmingham,Derby,1-0,0-0
2009-01-27,Blackpool,QPR,0-3,0-1
2009-01-27,Charlton,Crystal Palace,1-0,1-0
2009-01-27,Norwich,Southampton,2-2,2-0
2009-01-27,Nott'm Forest,Sheffield Weds,2-1,1-1
2009-01-27,Plymouth,Bristol City,0-2,0-0
2009-01-27,Reading,Wolves,1-0,1-0
2009-01-27,Sheffield United,Doncaster,0-1,0-0
2009-01-27,Swansea,Preston,4-1,2-0
2009-01-27,Watford,Burnley,3-0,1-0
2009-01-28,Coventry,Cardiff,0-2,0-1
2009-01-30,Doncaster,Norwich,1-1,1-0
2009-01-31,Bristol City,Barnsley,2-0,0-0
2009-01-31,Burnley,Charlton,2-1,0-1
2009-01-31,Cardiff,Nott'm Forest,2-0,1-0
2009-01-31,Crystal Palace,Blackpool,0-1,0-1
2009-01-31,Derby,Coventry,2-1,2-0
2009-01-31,Ipswich,Plymouth,0-0,0-0
2009-01-31,Preston,Sheffield United,0-0,0-0
2009-01-31,QPR,Reading,0-0,0-0
2009-01-31,Sheffield Weds,Birmingham,1-1,0-0
2009-01-31,Southampton,Swansea,2-2,1-1
2009-01-31,Wolves,Watford,3-1,1-0
2009-02-03,Bristol City,Charlton,2-1,0-1
2009-02-03,Preston,Plymouth,1-1,1-1
2009-02-03,Southampton,Sheffield United,1-2,0-1
2009-02-03,Wolves,Norwich,3-3,1-1
2009-02-07,Birmingham,Burnley,1-1,1-1
2009-02-07,Blackpool,Doncaster,2-3,1-1
2009-02-07,Coventry,Wolves,2-1,1-0
2009-02-07,Norwich,Bristol City,1-2,1-2
2009-02-07,Nott'm Forest,QPR,2-2,1-1
2009-02-07,Plymouth,Derby,0-3,0-1
2009-02-07,Reading,Preston,0-0,0-0
2009-02-07,Sheffield United,Sheffield Weds,1-2,1-2
2009-02-07,Swansea,Ipswich,3-0,1-0
2009-02-14,Birmingham,Nott'm Forest,2-0,0-0
2009-02-14,Bristol City,Southampton,2-0,1-0
2009-02-14,Burnley,Wolves,1-0,1-0
2009-02-14,Charlton,Plymouth,2-0,1-0
2009-02-14,Doncaster,Sheffield Weds,1-0,1-0
2009-02-14,Ipswich,Blackpool,1-1,1-1
2009-02-14,Preston,Norwich,1-0,1-0
2009-02-17,Burnley,Coventry,1-1,0-1
2009-02-17,Doncaster,Bristol City,1-0,1-0
2009-02-17,Plymouth,Crystal Palace,1-3,0-3
2009-02-17,Sheffield Weds,Barnsley,0-1,0-1
2009-02-17,Watford,Swansea,2-0,2-0
2009-02-18,Derby,Blackpool,4-1,1-1
2009-02-18,Ipswich,Nott'm Forest,2-1,1-0
2009-02-21,Barnsley,Charlton,0-0,0-0
2009-02-21,Blackpool,Watford,0-2,0-0
2009-02-21,Coventry,Birmingham,1-0,1-0
2009-02-21,Norwich,Burnley,1-1,1-1
2009-02-21,Nott'm Forest,Derby,1-3,0-1
2009-02-21,Plymouth,Sheffield United,2-2,0-0
2009-02-21,QPR,Ipswich,1-3,1-1
2009-02-21,Reading,Bristol City,0-2,0-1
2009-02-21,Sheffield Weds,Crystal Palace,2-0,0-0
2009-02-21,Southampton,Preston,3-1,3-0
2009-02-21,Swansea,Doncaster,3-1,1-1
2009-02-22,Wolves,Cardiff,2-2,1-1
2009-02-24,Crystal Palace,Birmingham,0-0,0-0
2009-02-25,Cardiff,QPR,0-0,0-0
2009-02-27,Doncaster,Derby,2-1,0-0
2009-02-28,Barnsley,QPR,2-1,2-1
2009-02-28,Bristol City,Blackpool,0-0,0-0
2009-02-28,Burnley,Sheffield Weds,2-4,0-1
2009-02-28,Norwich,Coventry,1-2,0-1
2009-02-28,Preston,Ipswich,3-2,2-1
2009-02-28,Reading,Nott'm Forest,0-1,0-0
2009-02-28,Southampton,Cardiff,1-0,1-0
2009-02-28,Swansea,Charlton,1-1,1-0
2009-02-28,Watford,Crystal Palace,2-0,1-0
2009-02-28,Wolves,Plymouth,0-1,0-1
2009-03-01,Sheffield United,Birmingham,2-1,1-0
2009-03-03,Blackpool,Burnley,0-1,0-0
2009-03-03,Cardiff,Barnsley,3-1,2-0
2009-03-03,Charlton,Doncaster,1-2,0-0
2009-03-03,Crystal Palace,Wolves,0-1,0-0
2009-03-03,Derby,Swansea,2-2,1-0
2009-03-03,Ipswich,Southampton,0-3,0-1
2009-03-03,Nott'm Forest,Preston,2-1,0-0
2009-03-03,Plymouth,Watford,2-1,1-0
2009-03-03,QPR,Norwich,0-1,0-0
2009-03-03,Sheffield Weds,Reading,1-2,1-0
2009-03-04,Birmingham,Bristol City,1-0,0-0
2009-03-04,Coventry,Sheffield United,1-2,0-1
2009-03-07,Birmingham,Southampton,1-0,1-0
2009-03-07,Blackpool,Norwich,2-0,0-0
2009-03-07,Cardiff,Doncaster,3-0,2-0
2009-03-07,Charlton,Watford,2-3,2-1
2009-03-07,Crystal Palace,Preston,2-1,2-1
2009-03-07,Derby,Bristol City,2-1,1-0
2009-03-07,Nott'm Forest,Swansea,1-1,0-0
2009-03-07,Plymouth,Reading,2-2,1-1
2009-03-07,QPR,Sheffield United,0-0,0-0
2009-03-07,Sheffield Weds,Wolves,0-1,0-1
2009-03-10,Barnsley,Birmingham,1-1,0-0
2009-03-10,Bristol City,Coventry,2-0,0-0
2009-03-10,Doncaster,QPR,2-0,2-0
2009-03-10,Norwich,Cardiff,2-0,0-0
2009-03-10,Preston,Sheffield Weds,1-1,0-1
2009-03-10,Reading,Charlton,2-2,0-1
2009-03-10,Sheffield United,Blackpool,2-2,1-1
2009-03-10,Southampton,Derby,1-1,0-0
2009-03-10,Swansea,Plymouth,1-0,0-0
2009-03-10,Watford,Nott'm Forest,2-1,2-1
2009-03-10,Wolves,Ipswich,0-0,0-0
2009-03-11,Burnley,Crystal Palace,4-2,1-2
2009-03-14,Barnsley,Blackpool,0-1,0-0
2009-03-14,Burnley,Nott'm Forest,5-0,2-0
2009-03-14,Doncaster,Birmingham,0-2,0-2
2009-03-14,Norwich,Plymouth,1-0,0-0
2009-03-14,Preston,Coventry,2-1,1-1
2009-03-14,Reading,Ipswich,0-1,0-0
2009-03-14,Sheffield United,Derby,4-2,2-0
2009-03-14,Southampton,QPR,0-0,0-0
2009-03-14,Swansea,Crystal Palace,1-3,0-0
2009-03-14,Watford,Sheffield Weds,2-2,1-1
2009-03-14,Wolves,Charlton,2-1,1-0
2009-03-15,Bristol City,Cardiff,1-1,0-0
2009-03-17,Barnsley,Crystal Palace,3-1,1-1
2009-03-17,Doncaster,Reading,0-1,0-0
2009-03-17,Ipswich,Burnley,1-1,0-1
2009-03-17,QPR,Swansea,1-0,1-0
2009-03-18,Cardiff,Watford,2-1,1-1
2009-03-21,Birmingham,Norwich,1-1,1-0
2009-03-21,Blackpool,Southampton,1-1,1-0
2009-03-21,Charlton,Preston,0-0,0-0
2009-03-21,Coventry,Doncaster,1-0,1-0
2009-03-21,Crystal Palace,Reading,0-0,0-0
2009-03-21,Derby,Barnsley,0-0,0-0
2009-03-21,Ipswich,Watford,0-0,0-0
2009-03-21,Nott'm Forest,Wolves,0-1,0-0
2009-03-21,Plymouth,Burnley,1-2,1-1
2009-03-21,QPR,Bristol City,2-1,0-0
2009-03-21,Sheffield Weds,Swansea,0-0,0-0
2009-03-22,Cardiff,Sheffield United,0-3,0-1
2009-04-04,Barnsley,Nott'm Forest,1-1,0-0
2009-04-04,Blackpool,Plymouth,0-1,0-0
2009-04-04,Bristol City,Preston,1-1,0-0
2009-04-04,Coventry,Reading,0-0,0-0
2009-04-04,Derby,Burnley,1-1,0-0
2009-04-04,Doncaster,Watford,1-2,0-2
2009-04-04,Norwich,Sheffield Weds,0-1,0-0
2009-04-04,QPR,Crystal Palace,0-0,0-0
2009-04-04,Sheffield United,Ipswich,2-0,2-0
2009-04-04,Southampton,Charlton,2-3,1-1
2009-04-05,Cardiff,Swansea,2-2,0-1
2009-04-06,Birmingham,Wolves,2-0,1-0
2009-04-07,Crystal Palace,Coventry,1-1,0-1
2009-04-07,Sheffield United,Barnsley,2-1,0-0
2009-04-07,Watford,Southampton,2-2,1-1
2009-04-08,Cardiff,Derby,4-1,1-0
2009-04-10,Reading,Sheffield United,0-1,0-0
2009-04-10,Wolves,Southampton,3-0,3-0
2009-04-11,Burnley,QPR,1-0,0-0
2009-04-11,Charlton,Birmingham,0-0,0-0
2009-04-11,Crystal Palace,Cardiff,0-2,0-1
2009-04-11,Ipswich,Doncaster,1-3,1-1
2009-04-11,Nott'm Forest,Bristol City,3-2,1-1
2009-04-11,Plymouth,Coventry,4-0,4-0
2009-04-11,Preston,Blackpool,0-1,0-1
2009-04-11,Sheffield Weds,Derby,0-1,0-1
2009-04-11,Swansea,Norwich,2-1,1-1
2009-04-11,Watford,Barnsley,1-1,0-0
2009-04-13,Barnsley,Swansea,1-3,0-2
2009-04-13,Birmingham,Plymouth,1-1,0-1
2009-04-13,Blackpool,Reading,2-2,1-2
2009-04-13,Bristol City,Ipswich,1-1,0-0
2009-04-13,Cardiff,Burnley,3-1,0-0
2009-04-13,Coventry,Charlton,0-0,0-0
2009-04-13,Derby,Wolves,2-3,1-1
2009-04-13,Doncaster,Preston,0-2,0-1
2009-04-13,Norwich,Watford,2-0,1-0
2009-04-13,QPR,Sheffield Weds,3-2,0-1
2009-04-13,Sheffield United,Nott'm Forest,0-0,0-0
2009-04-13,Southampton,Crystal Palace,1-0,0-0
2009-04-18,Charlton,Blackpool,2-2,0-0
2009-04-18,Crystal Palace,Derby,1-0,0-0
2009-04-18,Nott'm Forest,Coventry,1-0,0-0
2009-04-18,Plymouth,Doncaster,0-3,0-2
2009-04-18,Preston,Cardiff,6-0,2-0
2009-04-18,Reading,Barnsley,0-0,0-0
2009-04-18,Sheffield Weds,Southampton,2-0,1-0
2009-04-18,Swansea,Bristol City,1-0,1-0
2009-04-18,Watford,Birmingham,0-1,0-0
2009-04-18,Wolves,QPR,1-0,0-0
2009-04-19,Ipswich,Norwich,3-2,1-1
2009-04-20,Burnley,Sheffield United,1-0,1-0
2009-04-21,Charlton,Cardiff,2-2,1-0
2009-04-21,Coventry,Barnsley,1-1,0-1
2009-04-21,Derby,Reading,0-2,0-0
2009-04-25,Barnsley,Wolves,1-1,0-0
2009-04-25,Birmingham,Preston,1-2,0-0
