Date,Team 1,Team 2,FT,HT
2008-08-09,Accrington,Aldershot,0-1,0-1
2008-08-09,Barnet,Chesterfield,1-3,1-0
2008-08-09,Bournemouth,Gillingham,1-1,1-0
2008-08-09,Bradford,Notts County,2-1,1-0
2008-08-09,Bury,Brentford,1-0,1-0
2008-08-09,Dag and Red,Chester,6-0,2-0
2008-08-09,Darlington,Exeter,1-1,1-0
2008-08-09,Grimsby,Rochdale,0-0,0-0
2008-08-09,Luton,Port Vale,1-3,1-2
2008-08-09,Rotherham,Lincoln,1-0,1-0
2008-08-09,Shrewsbury,Macclesfield,4-0,1-0
2008-08-09,Wycombe,Morecambe,1-1,1-0
2008-08-16,Aldershot,Bournemouth,1-1,0-0
2008-08-16,Brentford,Grimsby,4-0,3-0
2008-08-16,Chester,Wycombe,0-2,0-1
2008-08-16,Chesterfield,Bury,1-3,0-3
2008-08-16,Exeter,Shrewsbury,0-1,0-0
2008-08-16,Gillingham,Luton,0-1,0-1
2008-08-16,Lincoln,Dag and Red,1-3,1-0
2008-08-16,Macclesfield,Bradford,0-2,0-2
2008-08-16,Morecambe,Rotherham,1-3,0-2
2008-08-16,Notts County,Darlington,0-0,0-0
2008-08-16,Port Vale,Accrington,0-2,0-1
2008-08-16,Rochdale,Barnet,3-1,2-1
2008-08-23,Accrington,Macclesfield,2-0,0-0
2008-08-23,Barnet,Brentford,0-1,0-1
2008-08-23,Bournemouth,Exeter,0-1,0-0
2008-08-23,Bradford,Rochdale,2-0,2-0
2008-08-23,Bury,Morecambe,2-1,2-1
2008-08-23,Dag and Red,Port Vale,1-1,1-1
2008-08-23,Darlington,Gillingham,1-2,0-1
2008-08-23,Grimsby,Chesterfield,0-1,0-1
2008-08-23,Luton,Notts County,1-1,0-0
2008-08-23,Rotherham,Chester,3-1,3-1
2008-08-23,Shrewsbury,Aldershot,1-0,0-0
2008-08-23,Wycombe,Lincoln,1-0,1-0
2008-08-30,Aldershot,Bradford,3-2,0-1
2008-08-30,Brentford,Rotherham,0-0,0-0
2008-08-30,Chester,Barnet,5-1,1-0
2008-08-30,Chesterfield,Wycombe,0-1,0-1
2008-08-30,Exeter,Luton,0-1,0-0
2008-08-30,Gillingham,Accrington,1-0,0-0
2008-08-30,Lincoln,Grimsby,1-1,0-1
2008-08-30,Macclesfield,Darlington,0-6,0-1
2008-08-30,Morecambe,Dag and Red,1-2,0-0
2008-08-30,Notts County,Shrewsbury,2-2,1-0
2008-08-30,Port Vale,Bournemouth,3-1,1-0
2008-08-30,Rochdale,Bury,1-1,0-1
2008-09-06,Aldershot,Darlington,2-1,2-1
2008-09-06,Brentford,Dag and Red,2-1,2-0
2008-09-06,Chester,Bury,1-1,1-0
2008-09-06,Chesterfield,Rotherham,1-0,0-0
2008-09-06,Exeter,Accrington,2-1,1-1
2008-09-06,Gillingham,Grimsby,3-0,1-0
2008-09-06,Lincoln,Barnet,2-0,0-0
2008-09-06,Macclesfield,Luton,2-1,1-0
2008-09-06,Morecambe,Shrewsbury,1-0,1-0
2008-09-06,Notts County,Bournemouth,1-1,1-1
2008-09-06,Port Vale,Bradford,0-2,0-1
2008-09-06,Rochdale,Wycombe,0-1,0-1
2008-09-13,Accrington,Notts County,1-1,0-0
2008-09-13,Barnet,Morecambe,1-1,1-1
2008-09-13,Bournemouth,Macclesfield,0-1,0-1
2008-09-13,Bradford,Exeter,4-1,0-1
2008-09-13,Bury,Lincoln,3-1,1-1
2008-09-13,Dag and Red,Chesterfield,3-0,1-0
2008-09-13,Darlington,Port Vale,2-1,1-1
2008-09-13,Grimsby,Chester,1-3,0-1
2008-09-13,Luton,Aldershot,3-1,1-0
2008-09-13,Rotherham,Rochdale,2-2,0-1
2008-09-13,Shrewsbury,Gillingham,7-0,4-0
2008-09-13,Wycombe,Brentford,0-0,0-0
2008-09-20,Aldershot,Gillingham,2-1,0-0
2008-09-20,Barnet,Bury,1-2,0-0
2008-09-20,Bradford,Bournemouth,1-3,1-1
2008-09-20,Brentford,Lincoln,1-1,1-1
2008-09-20,Darlington,Accrington,3-0,1-0
2008-09-20,Exeter,Notts County,2-2,1-0
2008-09-20,Morecambe,Grimsby,1-1,0-1
2008-09-20,Port Vale,Macclesfield,1-4,1-1
2008-09-20,Rochdale,Chesterfield,2-1,0-0
2008-09-20,Rotherham,Luton,1-0,0-0
2008-09-20,Wycombe,Dag and Red,2-1,1-0
2008-09-21,Chester,Shrewsbury,1-1,1-1
2008-09-27,Bournemouth,Darlington,3-1,2-1
2008-09-27,Bury,Wycombe,0-0,0-0
2008-09-27,Chesterfield,Brentford,0-1,0-1
2008-09-27,Dag and Red,Rotherham,1-1,0-0
2008-09-27,Gillingham,Port Vale,1-0,1-0
2008-09-27,Grimsby,Barnet,0-1,0-1
2008-09-27,Lincoln,Morecambe,1-1,1-1
2008-09-27,Luton,Chester,1-1,1-0
2008-09-27,Macclesfield,Exeter,1-4,1-2
2008-09-27,Notts County,Aldershot,2-1,0-0
2008-09-27,Shrewsbury,Bradford,2-0,1-0
2008-09-28,Accrington,Rochdale,1-3,1-1
2008-10-04,Aldershot,Bury,3-3,0-2
2008-10-04,Barnet,Accrington,2-1,1-1
2008-10-04,Bradford,Luton,1-1,0-0
2008-10-04,Brentford,Macclesfield,1-0,1-0
2008-10-04,Chester,Lincoln,0-2,0-1
2008-10-04,Darlington,Shrewsbury,1-1,0-0
2008-10-04,Exeter,Gillingham,3-0,3-0
2008-10-04,Morecambe,Chesterfield,2-2,1-2
2008-10-04,Port Vale,Notts County,1-2,0-1
2008-10-04,Rochdale,Dag and Red,0-2,0-1
2008-10-04,Rotherham,Grimsby,4-1,0-1
2008-10-04,Wycombe,Bournemouth,3-1,1-0
2008-10-10,Dag and Red,Barnet,2-0,1-0
2008-10-10,Lincoln,Rochdale,1-1,0-1
2008-10-11,Accrington,Bradford,2-3,1-0
2008-10-11,Bournemouth,Rotherham,0-0,0-0
2008-10-11,Bury,Exeter,0-1,0-1
2008-10-11,Chesterfield,Chester,1-1,0-1
2008-10-11,Gillingham,Morecambe,5-0,3-0
2008-10-11,Grimsby,Wycombe,1-1,1-0
2008-10-11,Luton,Darlington,1-2,1-1
2008-10-11,Macclesfield,Aldershot,4-2,0-0
2008-10-11,Shrewsbury,Port Vale,1-2,0-1
2008-10-13,Notts County,Brentford,1-1,0-1
2008-10-18,Aldershot,Brentford,1-1,1-0
2008-10-18,Bradford,Gillingham,2-2,2-0
2008-10-18,Dag and Red,Bury,1-3,0-2
2008-10-18,Exeter,Grimsby,0-0,0-0
2008-10-18,Lincoln,Chesterfield,3-1,2-0
2008-10-18,Luton,Accrington,1-2,1-1
2008-10-18,Morecambe,Rochdale,1-1,0-1
2008-10-18,Notts County,Macclesfield,1-1,0-0
2008-10-18,Rotherham,Barnet,3-4,1-2
2008-10-18,Shrewsbury,Bournemouth,4-1,3-0
2008-10-18,Wycombe,Darlington,1-1,0-0
2008-10-19,Chester,Port Vale,1-2,0-1
2008-10-20,Darlington,Bradford,2-1,0-0
2008-10-21,Accrington,Shrewsbury,2-1,2-0
2008-10-21,Barnet,Wycombe,1-1,1-0
2008-10-21,Bournemouth,Dag and Red,2-1,2-0
2008-10-21,Brentford,Morecambe,3-1,3-1
2008-10-21,Bury,Rotherham,1-2,1-2
2008-10-21,Gillingham,Notts County,2-2,1-0
2008-10-21,Grimsby,Luton,2-2,1-1
2008-10-21,Macclesfield,Lincoln,1-2,1-1
2008-10-21,Port Vale,Exeter,1-3,0-2
2008-10-21,Rochdale,Chester,6-1,2-0
2008-10-22,Chesterfield,Aldershot,5-1,2-0
2008-10-24,Grimsby,Bradford,1-3,0-2
2008-10-25,Accrington,Wycombe,0-1,0-0
2008-10-25,Barnet,Exeter,0-1,0-0
2008-10-25,Bournemouth,Lincoln,0-1,0-1
2008-10-25,Brentford,Shrewsbury,1-1,0-0
2008-10-25,Bury,Luton,1-2,0-2
2008-10-25,Chesterfield,Notts County,3-1,1-0
2008-10-25,Darlington,Dag and Red,3-0,1-0
2008-10-25,Gillingham,Chester,2-0,0-0
2008-10-25,Macclesfield,Rotherham,1-2,0-1
2008-10-25,Port Vale,Morecambe,2-1,0-0
2008-10-25,Rochdale,Aldershot,3-1,1-0
2008-10-28,Aldershot,Port Vale,1-0,1-0
2008-10-28,Bradford,Bury,1-0,0-0
2008-10-28,Chester,Brentford,3-0,1-0
2008-10-28,Dag and Red,Grimsby,4-0,2-0
2008-10-28,Exeter,Chesterfield,1-6,0-2
2008-10-28,Lincoln,Gillingham,2-0,2-0
2008-10-28,Morecambe,Accrington,1-1,0-1
2008-10-28,Notts County,Rochdale,1-2,0-0
2008-10-28,Rotherham,Darlington,0-1,0-0
2008-10-28,Shrewsbury,Barnet,2-2,2-2
2008-11-01,Bournemouth,Chesterfield,1-1,0-1
2008-11-01,Bradford,Barnet,3-3,3-2
2008-11-01,Brentford,Rochdale,1-2,0-2
2008-11-01,Dag and Red,Accrington,0-0,0-0
2008-11-01,Exeter,Chester,2-0,1-0
2008-11-01,Grimsby,Darlington,1-2,0-2
2008-11-01,Lincoln,Port Vale,0-1,0-1
2008-11-01,Macclesfield,Gillingham,0-1,0-1
2008-11-01,Morecambe,Aldershot,2-0,0-0
2008-11-01,Notts County,Bury,0-1,0-0
2008-11-01,Rotherham,Wycombe,0-0,0-0
2008-11-01,Shrewsbury,Luton,3-0,1-0
2008-11-14,Chesterfield,Shrewsbury,2-2,0-1
2008-11-15,Accrington,Bournemouth,3-0,3-0
2008-11-15,Aldershot,Exeter,1-0,0-0
2008-11-15,Barnet,Notts County,0-4,0-4
2008-11-15,Bury,Grimsby,0-2,0-2
2008-11-15,Chester,Morecambe,1-2,0-1
2008-11-15,Darlington,Lincoln,2-0,0-0
2008-11-15,Gillingham,Rotherham,4-0,1-0
2008-11-15,Luton,Dag and Red,2-1,2-1
2008-11-15,Port Vale,Brentford,0-3,0-1
2008-11-15,Rochdale,Macclesfield,1-1,0-0
2008-11-15,Wycombe,Bradford,1-0,0-0
2008-11-21,Grimsby,Bournemouth,3-3,2-1
2008-11-22,Barnet,Macclesfield,1-3,0-1
2008-11-22,Brentford,Darlington,1-1,0-0
2008-11-22,Bury,Gillingham,4-0,2-0
2008-11-22,Chester,Aldershot,0-1,0-0
2008-11-22,Chesterfield,Accrington,1-1,1-0
2008-11-22,Dag and Red,Notts County,6-1,3-0
2008-11-22,Lincoln,Shrewsbury,0-0,0-0
2008-11-22,Morecambe,Exeter,1-1,1-0
2008-11-22,Rochdale,Luton,2-0,1-0
2008-11-22,Rotherham,Bradford,0-2,0-0
2008-11-22,Wycombe,Port Vale,4-2,2-0
2008-11-25,Aldershot,Lincoln,2-0,1-0
2008-11-25,Bournemouth,Morecambe,0-0,0-0
2008-11-25,Bradford,Chesterfield,3-2,2-2
2008-11-25,Darlington,Chester,1-2,1-1
2008-11-25,Exeter,Rotherham,1-1,1-0
2008-11-25,Gillingham,Rochdale,1-1,1-0
2008-11-25,Luton,Brentford,0-1,0-1
2008-11-25,Macclesfield,Grimsby,1-0,0-0
2008-11-25,Notts County,Wycombe,0-2,0-0
2008-11-25,Port Vale,Barnet,0-0,0-0
2008-11-25,Shrewsbury,Dag and Red,2-1,0-0
2008-11-29,Accrington,Bury,1-2,0-2
2008-12-02,Luton,Bournemouth,3-3,1-1
2008-12-02,Wycombe,Macclesfield,4-0,2-0
2008-12-06,Aldershot,Wycombe,3-2,2-0
2008-12-06,Bournemouth,Chester,1-0,0-0
2008-12-06,Bradford,Dag and Red,1-1,0-0
2008-12-06,Exeter,Lincoln,2-1,0-0
2008-12-06,Gillingham,Chesterfield,2-1,2-0
2008-12-06,Luton,Barnet,3-1,2-1
2008-12-06,Macclesfield,Bury,1-1,1-1
2008-12-06,Notts County,Morecambe,1-0,1-0
2008-12-06,Port Vale,Grimsby,2-1,1-0
2008-12-06,Shrewsbury,Rotherham,1-0,0-0
2008-12-12,Chesterfield,Macclesfield,2-4,1-2
2008-12-12,Lincoln,Accrington,5-1,0-1
2008-12-13,Barnet,Gillingham,2-2,0-0
2008-12-13,Brentford,Bradford,2-1,0-0
2008-12-13,Bury,Port Vale,3-0,3-0
2008-12-13,Chester,Notts County,2-0,1-0
2008-12-13,Grimsby,Shrewsbury,1-0,0-0
