Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 24 Aug 1963 (33),Gillingham FC (1),2-0,?,Bradford Park Avenue AFC (1)
?,(Sat) 24 Aug 1963 (33),Torquay United FC (1),1-1,?,Tranmere Rovers FC (1)
?,(Sat) 24 Aug 1963 (33),Barrow AFC (1),0-0,?,FC Halifax Town (1)
?,(Sat) 24 Aug 1963 (33),Brighton & Hove Albion FC (1),1-2,?,Workington AFC (1)
?,(Sat) 24 Aug 1963 (33),Carlisle United FC (1),3-3,?,Darlington FC (1)
?,(Sat) 24 Aug 1963 (33),Doncaster Rovers FC (1),1-1,?,Newport County AFC (1)
?,(Sat) 24 Aug 1963 (33),York City FC (1),0-3,?,Rochdale AFC (1)
?,(Sat) 24 Aug 1963 (33),Lincoln City FC (1),2-0,?,Southport FC (1)
?,(Sat) 24 Aug 1963 (33),Chester FC (1),0-2,?,Oxford United FC (1)
?,(Sat) 24 Aug 1963 (33),Chesterfield FC (1),1-1,?,Stockport County FC (1)
?,(Sat) 24 Aug 1963 (33),Aldershot Town FC (1),4-1,?,Hartlepool United FC (1)
?,(Sat) 24 Aug 1963 (33),Bradford City AFC (1),1-2,?,Exeter City FC (1)
?,(Mon) 26 Aug 1963 (34),FC Halifax Town (2),2-2,?,Darlington FC (2)
?,(Mon) 26 Aug 1963 (34),Bradford Park Avenue AFC (2),2-5,?,Newport County AFC (2)
?,(Mon) 26 Aug 1963 (34),Hartlepool United FC (2),1-4,?,Torquay United FC (2)
?,(Mon) 26 Aug 1963 (34),Carlisle United FC (2),3-0,?,Exeter City FC (2)
?,(Mon) 26 Aug 1963 (34),Tranmere Rovers FC (2),1-0,?,York City FC (2)
?,(Mon) 26 Aug 1963 (34),Stockport County FC (2),4-0,?,Lincoln City FC (2)
?,(Tue) 27 Aug 1963 (34),Workington AFC (2),1-2,?,Chesterfield FC (2)
?,(Tue) 27 Aug 1963 (34),Southport FC (2),4-1,?,Aldershot Town FC (2)
?,(Wed) 28 Aug 1963 (34),Oxford United FC (2),0-1,?,Doncaster Rovers FC (2)
?,(Wed) 28 Aug 1963 (34),Gillingham FC (2),0-0,?,Bradford City AFC (2)
?,(Wed) 28 Aug 1963 (34),Chester FC (2),2-0,?,Barrow AFC (2)
?,(Wed) 28 Aug 1963 (34),Rochdale AFC (2),1-1,?,Brighton & Hove Albion FC (2)
?,(Fri) 30 Aug 1963 (34),Tranmere Rovers FC (3),6-1,?,Carlisle United FC (3)
?,(Sat) 31 Aug 1963 (34),Hartlepool United FC (3),1-0,?,Bradford City AFC (3)
?,(Sat) 31 Aug 1963 (34),Workington AFC (3),1-1,?,Chester FC (3)
?,(Sat) 31 Aug 1963 (34),Oxford United FC (3),4-4,?,York City FC (3)
?,(Sat) 31 Aug 1963 (34),FC Halifax Town (3),5-1,?,Torquay United FC (3)
?,(Sat) 31 Aug 1963 (34),Stockport County FC (3),1-3,?,Doncaster Rovers FC (3)
?,(Sat) 31 Aug 1963 (34),Bradford Park Avenue AFC (3),0-1,?,Chesterfield FC (3)
?,(Sat) 31 Aug 1963 (34),Newport County AFC (3),2-0,?,Brighton & Hove Albion FC (3)
?,(Sat) 31 Aug 1963 (34),Darlington FC (3),0-1,?,Aldershot Town FC (3)
?,(Sat) 31 Aug 1963 (34),Southport FC (3),1-1,?,Gillingham FC (3)
?,(Sat) 31 Aug 1963 (34),Exeter City FC (3),0-0,?,Lincoln City FC (3)
?,(Sat) 31 Aug 1963 (34),Rochdale AFC (3),1-3,?,Barrow AFC (3)
?,(Sat) 7 Sep 1963 (35),Southport FC (4),0-1,?,Chesterfield FC (4)
?,(Sat) 7 Sep 1963 (35),Brighton & Hove Albion FC (4),1-2,?,Stockport County FC (4)
?,(Sat) 7 Sep 1963 (35),Barrow AFC (4),1-1,?,Oxford United FC (4)
?,(Sat) 7 Sep 1963 (35),Carlisle United FC (4),3-0,?,FC Halifax Town (4)
?,(Sat) 7 Sep 1963 (35),Bradford City AFC (4),1-2,?,Darlington FC (4)
?,(Sat) 7 Sep 1963 (35),Aldershot Town FC (4),5-4,?,Tranmere Rovers FC (4)
?,(Sat) 7 Sep 1963 (35),Chester FC (4),3-0,?,Newport County AFC (4)
?,(Sat) 7 Sep 1963 (35),Torquay United FC (4),1-0,?,Rochdale AFC (4)
?,(Sat) 7 Sep 1963 (35),Gillingham FC (4),0-0,?,Exeter City FC (4)
