Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 24 Aug 1963 (33),Luton Town FC (1),1-0,?,Walsall FC (1)
?,(Sat) 24 Aug 1963 (33),Millwall FC (1),2-0,?,Reading FC (1)
?,(Sat) 24 Aug 1963 (33),Mansfield Town FC (1),2-1,?,Crewe Alexandra FC (1)
?,(Sat) 24 Aug 1963 (33),Colchester United FC (1),4-1,?,Barnsley FC (1)
?,(Sat) 24 Aug 1963 (33),Oldham Athletic AFC (1),2-1,?,Queens Park Rangers FC (1)
?,(Sat) 24 Aug 1963 (33),Shrewsbury Town FC (1),1-0,?,Port Vale FC (1)
?,(Sat) 24 Aug 1963 (33),Peterborough United FC (1),5-2,?,Wrexham AFC (1)
?,(Sat) 24 Aug 1963 (33),Watford FC (1),3-3,?,Hull City AFC (1)
?,(Sat) 24 Aug 1963 (33),Bristol City FC (1),3-0,?,Bristol Rovers FC (1)
?,(Sat) 24 Aug 1963 (33),Southend United FC (1),1-1,?,AFC Bournemouth (1)
?,(Sat) 24 Aug 1963 (33),Coventry City FC (1),5-1,?,Crystal Palace FC (1)
?,(Sat) 24 Aug 1963 (33),Brentford FC (1),4-1,?,Notts County FC (1)
?,(Mon) 26 Aug 1963 (34),Shrewsbury Town FC (2),1-2,?,Queens Park Rangers FC (2)
?,(Mon) 26 Aug 1963 (34),Millwall FC (2),0-3,?,Watford FC (2)
?,(Mon) 26 Aug 1963 (34),Port Vale FC (2),1-0,?,Mansfield Town FC (2)
?,(Tue) 27 Aug 1963 (34),Bristol Rovers FC (2),1-1,?,Wrexham AFC (2)
?,(Tue) 27 Aug 1963 (34),Walsall FC (2),1-1,?,Colchester United FC (2)
?,(Tue) 27 Aug 1963 (34),Barnsley FC (2),0-1,?,Southend United FC (2)
?,(Tue) 27 Aug 1963 (34),Brentford FC (2),1-2,?,Bristol City FC (2)
?,(Wed) 28 Aug 1963 (34),AFC Bournemouth (2),1-0,?,Oldham Athletic AFC (2)
?,(Wed) 28 Aug 1963 (34),Reading FC (2),0-0,?,Crystal Palace FC (2)
?,(Wed) 28 Aug 1963 (34),Hull City AFC (2),0-0,?,Peterborough United FC (2)
?,(Wed) 28 Aug 1963 (34),Crewe Alexandra FC (2),1-0,?,Luton Town FC (2)
?,(Thu) 29 Aug 1963 (34),Notts County FC (2),0-3,?,Coventry City FC (2)
?,(Sat) 31 Aug 1963 (34),Notts County FC (3),0-1,?,Shrewsbury Town FC (3)
?,(Sat) 31 Aug 1963 (34),AFC Bournemouth (3),2-0,?,Watford FC (3)
?,(Sat) 31 Aug 1963 (34),Crewe Alexandra FC (3),1-1,?,Brentford FC (3)
?,(Sat) 31 Aug 1963 (34),Walsall FC (3),0-3,?,Coventry City FC (3)
?,(Sat) 31 Aug 1963 (34),Crystal Palace FC (3),3-1,?,Mansfield Town FC (3)
