Round,Date,Team 1,FT,HT,Team 2
?,(Mon) 2 Sep 1901 (35),Arsenal FC (1),2-1,?,Barnsley FC (1)
?,(Wed) 25 Dec 1901 (51),Arsenal FC (2),0-0,?,Blackpool FC (1)
?,(Sat) 22 Feb 1902 (7),Arsenal FC (3),2-0,?,Bristol City FC (1)
?,(Sat) 21 Sep 1901 (37),Arsenal FC (4),4-0,?,Burnley FC (1)
?,(Sat) 21 Dec 1901 (50),Arsenal FC (5),0-1,?,Burton United FC (1901-1910) (1)
?,(Sat) 5 Oct 1901 (39),Arsenal FC (6),3-2,?,Chesterfield FC (1)
?,(Sat) 30 Nov 1901 (47),Arsenal FC (7),1-0,?,Doncaster Rovers FC (1)
?,(Sat) 8 Feb 1902 (5),Arsenal FC (8),5-0,?,Gainsborough Trinity FC (1)
?,(Sat) 22 Mar 1902 (11),Arsenal FC (9),4-0,?,Glossop North End AFC (1)
?,(Sat) 7 Sep 1901 (35),Arsenal FC (10),2-0,?,Leicester City FC (1)
?,(Sat) 5 Apr 1902 (13),Arsenal FC (11),2-0,?,Lincoln City FC (1)
?,(Sat) 16 Nov 1901 (45),Arsenal FC (12),2-0,?,Manchester United FC (1)
?,(Sat) 19 Oct 1901 (41),Arsenal FC (13),0-3,?,Middlesbrough FC (1)
?,(Thu) 26 Dec 1901 (51),Arsenal FC (14),3-1,?,Port Vale FC (1)
?,(Sat) 11 Jan 1902 (1),Arsenal FC (15),0-0,?,Preston North End FC (1)
?,(Sat) 8 Mar 1902 (9),Arsenal FC (16),3-0,?,Stockport County FC (1)
?,(Mon) 31 Mar 1902 (13),Arsenal FC (17),2-1,?,West Bromwich Albion FC (1)
?,(Sat) 28 Dec 1901 (51),Barnsley FC (2),2-0,?,Arsenal FC (18)
?,(Sat) 8 Mar 1902 (9),Barnsley FC (3),2-0,?,Blackpool FC (2)
?,(Wed) 25 Dec 1901 (51),Barnsley FC (4),2-2,?,Bristol City FC (2)
?,(Wed) 1 Jan 1902 (0),Barnsley FC (5),2-2,?,Burnley FC (2)
?,(Sat) 7 Sep 1901 (35),Barnsley FC (6),3-2,?,Burton United FC (1901-1910) (2)
?,(Sat) 8 Feb 1902 (5),Barnsley FC (7),3-2,?,Chesterfield FC (2)
?,(Sat) 5 Apr 1902 (13),Barnsley FC (8),3-0,?,Doncaster Rovers FC (2)
?,(Sat) 19 Oct 1901 (41),Barnsley FC (9),2-0,?,Gainsborough Trinity FC (2)
?,(Thu) 26 Dec 1901 (51),Barnsley FC (10),1-4,?,Glossop North End AFC (2)
?,(Sat) 11 Jan 1902 (1),Barnsley FC (11),2-3,?,Leicester City FC (2)
?,(Sat) 12 Apr 1902 (14),Barnsley FC (12),2-2,?,Lincoln City FC (2)
?,(Sat) 22 Mar 1902 (11),Barnsley FC (13),3-2,?,Manchester United FC (2)
?,(Sat) 22 Feb 1902 (7),Barnsley FC (14),2-7,?,Middlesbrough FC (2)
?,(Sat) 5 Oct 1901 (39),Barnsley FC (15),4-0,?,Port Vale FC (2)
?,(Sat) 21 Sep 1901 (37),Barnsley FC (16),0-4,?,Preston North End FC (2)
?,(Mon) 31 Mar 1902 (13),Barnsley FC (17),3-1,?,Stockport County FC (2)
?,(Sat) 19 Apr 1902 (15),Barnsley FC (18),0-2,?,West Bromwich Albion FC (2)
?,(Sat) 1 Mar 1902 (8),Blackpool FC (3),1-3,?,Arsenal FC (19)
?,(Sat) 9 Nov 1901 (44),Blackpool FC (4),2-1,?,Barnsley FC (19)
?,(Sat) 7 Sep 1901 (35),Blackpool FC (5),0-2,?,Bristol City FC (3)
