Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 11 Sep 1920 (36),Brentford FC (1),2-0,?,Brighton & Hove Albion (1)
?,(Sat) 13 Nov 1920 (45),Brentford FC (2),0-0,?,Bristol Rovers (1)
?,(Sat) 25 Sep 1920 (38),Brentford FC (3),0-4,?,Crystal Palace FC (1)
?,(Sat) 4 Sep 1920 (35),Brentford FC (4),0-0,?,Exeter City (1)
?,(Sat) 22 Jan 1921 (3),Brentford FC (5),3-3,?,Gillingham FC (1)
?,(Mon) 28 Mar 1921 (13),Brentford FC (6),5-0,?,Grimsby Town (1)
?,(Sat) 11 Dec 1920 (49),Brentford FC (7),1-0,?,Luton Town (1)
?,(Mon) 25 Apr 1921 (17),Brentford FC (8),0-0,?,Merthyr Town (1)
?,(Mon) 30 Aug 1920 (35),Brentford FC (9),1-0,?,Millwall FC (1)
?,(Sat) 18 Dec 1920 (50),Brentford FC (10),2-2,?,Newport County AFC (1)
?,(Sat) 26 Mar 1921 (12),Brentford FC (11),1-1,?,Northampton Town (1)
?,(Sat) 16 Oct 1920 (41),Brentford FC (12),3-1,?,Norwich City (1)
?,(Mon) 2 May 1921 (18),Brentford FC (13),0-0,?,Plymouth Argyle (1)
?,(Sat) 5 Mar 1921 (9),Brentford FC (14),1-2,?,Portsmouth FC (1)
?,(Sat) 25 Dec 1920 (51),Brentford FC (15),0-2,?,Queens Park Rangers (1)
?,(Sat) 27 Nov 1920 (47),Brentford FC (16),3-2,?,Reading FC (1)
?,(Sat) 30 Oct 1920 (43),Brentford FC (17),1-1,?,Southampton FC (1)
?,(Sat) 9 Apr 1921 (14),Brentford FC (18),2-2,?,Southend United (1)
?,(Sat) 5 Feb 1921 (5),Brentford FC (19),1-2,?,Swansea City (1)
?,(Sat) 19 Feb 1921 (7),Brentford FC (20),0-1,?,Swindon Town (1)
?,(Sat) 19 Mar 1921 (11),Brentford FC (21),1-0,?,Watford FC (1)
?,(Sat) 18 Sep 1920 (37),Brighton & Hove Albion (2),4-0,?,Brentford FC (22)
?,(Sat) 2 Oct 1920 (39),Brighton & Hove Albion (3),2-0,?,Bristol Rovers (2)
?,(Sat) 25 Dec 1920 (51),Brighton & Hove Albion (4),0-2,?,Crystal Palace FC (2)
?,(Sat) 22 Jan 1921 (3),Brighton & Hove Albion (5),1-1,?,Exeter City (2)
?,(Sat) 19 Mar 1921 (11),Brighton & Hove Albion (6),1-0,?,Gillingham FC (2)
?,(Wed) 29 Sep 1920 (39),Brighton & Hove Albion (7),1-3,?,Grimsby Town (2)
?,(Sat) 30 Oct 1920 (43),Brighton & Hove Albion (8),1-1,?,Luton Town (2)
?,(Wed) 1 Sep 1920 (35),Brighton & Hove Albion (9),0-0,?,Merthyr Town (2)
?,(Sat) 19 Feb 1921 (7),Brighton & Hove Albion (10),1-0,?,Millwall FC (2)
?,(Sat) 5 Mar 1921 (9),Brighton & Hove Albion (11),1-0,?,Newport County AFC (2)
?,(Sat) 7 May 1921 (18),Brighton & Hove Albion (12),3-2,?,Northampton Town (2)
?,(Fri) 25 Mar 1921 (12),Brighton & Hove Albion (13),2-0,?,Norwich City (2)
?,(Sat) 13 Nov 1920 (45),Brighton & Hove Albion (14),1-0,?,Plymouth Argyle (2)
?,(Sat) 9 Apr 1921 (14),Brighton & Hove Albion (15),3-0,?,Portsmouth FC (2)
?,(Sat) 4 Dec 1920 (48),Brighton & Hove Albion (16),2-1,?,Queens Park Rangers (2)
?,(Sat) 16 Oct 1920 (41),Brighton & Hove Albion (17),2-2,?,Reading FC (2)
?,(Sat) 5 Feb 1921 (5),Brighton & Hove Albion (18),1-1,?,Southampton FC (2)
?,(Sat) 4 Sep 1920 (35),Brighton & Hove Albion (19),1-0,?,Southend United (2)
?,(Sat) 27 Nov 1920 (47),Brighton & Hove Albion (20),1-1,?,Swansea City (2)
?,(Sat) 26 Mar 1921 (12),Brighton & Hove Albion (21),0-3,?,Swindon Town (2)
?,(Sat) 23 Apr 1921 (16),Brighton & Hove Albion (22),0-3,?,Watford FC (2)
