Date,Team 1,Team 2,FT,HT
2004-08-07,Boston,Oxford,1-0,0-0
2004-08-07,Bury,Yeovil,3-1,0-1
2004-08-07,Darlington,Grimsby,1-0,0-0
2004-08-07,Leyton Orient,Macclesfield,1-3,0-1
2004-08-07,Mansfield,Bristol Rvs,0-2,0-1
2004-08-07,Notts County,Chester,1-1,0-0
2004-08-07,Rushden & D,Kidderminster,0-0,0-0
2004-08-07,Scunthorpe,Rochdale,3-1,0-1
2004-08-07,Shrewsbury,Lincoln,0-1,0-0
2004-08-07,Southend,Cheltenham,0-2,0-2
2004-08-07,Swansea,Northampton,0-2,0-1
2004-08-07,Wycombe,Cambridge,2-1,0-0
2004-08-10,Bristol Rvs,Bury,2-2,1-1
2004-08-10,Cambridge,Leyton Orient,1-1,0-1
2004-08-10,Cheltenham,Scunthorpe,0-2,0-1
2004-08-10,Chester,Wycombe,0-2,0-1
2004-08-10,Grimsby,Boston,1-1,0-1
2004-08-10,Kidderminster,Notts County,0-0,0-0
2004-08-10,Lincoln,Southend,1-1,1-1
2004-08-10,Macclesfield,Shrewsbury,2-1,2-0
2004-08-10,Northampton,Rushden & D,1-0,0-0
2004-08-10,Rochdale,Swansea,0-2,0-1
2004-08-10,Yeovil,Darlington,1-1,1-0
2004-08-11,Oxford,Mansfield,1-0,1-0
2004-08-14,Bristol Rvs,Notts County,2-1,0-0
2004-08-14,Cambridge,Shrewsbury,1-0,0-0
2004-08-14,Cheltenham,Leyton Orient,1-2,0-1
2004-08-14,Chester,Mansfield,0-3,0-0
2004-08-14,Grimsby,Bury,5-1,1-1
2004-08-14,Kidderminster,Darlington,1-0,0-0
2004-08-14,Lincoln,Rushden & D,1-3,0-1
2004-08-14,Macclesfield,Swansea,1-0,1-0
2004-08-14,Northampton,Wycombe,1-1,0-1
2004-08-14,Oxford,Scunthorpe,1-1,0-1
2004-08-14,Rochdale,Southend,2-0,1-0
2004-08-14,Yeovil,Boston,2-0,0-0
2004-08-21,Boston,Macclesfield,1-1,0-0
2004-08-21,Bury,Chester,1-1,0-1
2004-08-21,Darlington,Bristol Rvs,0-1,0-0
2004-08-21,Leyton Orient,Oxford,0-0,0-0
2004-08-21,Mansfield,Kidderminster,2-1,1-1
2004-08-21,Notts County,Yeovil,1-2,0-0
2004-08-21,Rushden & D,Grimsby,1-0,0-0
2004-08-21,Scunthorpe,Lincoln,3-2,1-0
2004-08-21,Shrewsbury,Northampton,2-0,0-0
2004-08-21,Southend,Cambridge,0-0,0-0
2004-08-21,Swansea,Cheltenham,1-1,0-1
2004-08-21,Wycombe,Rochdale,0-3,0-0
