Date,Team 1,Team 2,FT,HT
2004-08-07,Bristol City,Torquay,1-1,0-0
2004-08-07,Chesterfield,Brentford,3-1,1-0
2004-08-07,Doncaster,Blackpool,2-0,1-0
2004-08-07,Hartlepool,Bradford,2-1,0-0
2004-08-07,Hull,Bournemouth,1-0,1-0
2004-08-07,Luton,Oldham,2-1,1-1
2004-08-07,Milton Keynes Dons,Barnsley,1-1,0-1
2004-08-07,Peterboro,Tranmere,1-0,0-0
2004-08-07,Sheffield Weds,Colchester,0-3,0-0
2004-08-07,Stockport,Huddersfield,2-3,0-1
2004-08-07,Walsall,Port Vale,3-2,1-0
2004-08-07,Wrexham,Swindon,2-1,1-0
2004-08-10,Barnsley,Bristol City,2-1,0-0
2004-08-10,Blackpool,Sheffield Weds,1-2,0-1
2004-08-10,Bournemouth,Walsall,2-2,0-1
2004-08-10,Bradford,Peterboro,2-2,1-1
2004-08-10,Brentford,Doncaster,4-3,1-2
2004-08-10,Colchester,Stockport,3-2,3-0
2004-08-10,Huddersfield,Chesterfield,0-0,0-0
2004-08-10,Oldham,Wrexham,2-3,0-2
2004-08-10,Port Vale,Milton Keynes Dons,3-2,1-1
2004-08-10,Torquay,Hull,0-3,0-2
2004-08-10,Tranmere,Hartlepool,2-1,1-1
2004-08-11,Swindon,Luton,2-3,1-2
2004-08-14,Barnsley,Luton,3-4,1-3
2004-08-14,Blackpool,Stockport,0-4,0-2
2004-08-14,Bournemouth,Bristol City,2-2,1-0
2004-08-14,Bradford,Doncaster,2-0,2-0
2004-08-14,Brentford,Wrexham,1-0,0-0
2004-08-14,Colchester,Peterboro,2-1,0-1
2004-08-14,Oldham,Walsall,5-3,2-2
2004-08-14,Port Vale,Hull,3-2,1-1
2004-08-14,Swindon,Milton Keynes Dons,2-1,1-1
2004-08-14,Torquay,Sheffield Weds,2-4,1-1
2004-08-14,Tranmere,Chesterfield,1-0,1-0
2004-08-16,Huddersfield,Hartlepool,0-2,0-0
2004-08-21,Bristol City,Swindon,1-2,1-1
2004-08-21,Chesterfield,Colchester,2-1,1-1
2004-08-21,Doncaster,Tranmere,0-0,0-0
2004-08-21,Hartlepool,Blackpool,1-1,1-0
2004-08-21,Hull,Oldham,2-0,2-0
2004-08-21,Luton,Torquay,1-0,1-0
2004-08-21,Milton Keynes Dons,Bournemouth,1-3,0-1
2004-08-21,Peterboro,Brentford,3-0,1-0
2004-08-21,Sheffield Weds,Huddersfield,1-0,1-0
2004-08-21,Stockport,Bradford,0-1,0-0
2004-08-21,Walsall,Barnsley,2-2,1-1
2004-08-21,Wrexham,Port Vale,1-1,0-0
2004-08-27,Tranmere,Sheffield Weds,4-2,3-2
2004-08-28,Barnsley,Hull,1-2,1-0
2004-08-28,Blackpool,Luton,1-3,1-0
2004-08-28,Bournemouth,Wrexham,1-0,1-0
2004-08-28,Bradford,Chesterfield,2-3,1-0
2004-08-28,Brentford,Stockport,3-0,3-0
2004-08-28,Colchester,Doncaster,4-1,3-1
2004-08-28,Huddersfield,Peterboro,2-1,1-1
2004-08-28,Oldham,Milton Keynes Dons,3-0,2-0
2004-08-28,Port Vale,Bristol City,3-0,2-0
2004-08-28,Swindon,Hartlepool,3-0,3-0
2004-08-28,Torquay,Walsall,0-0,0-0
2004-08-30,Bristol City,Brentford,4-1,1-0
2004-08-30,Doncaster,Huddersfield,2-1,1-0
2004-08-30,Hartlepool,Colchester,2-1,1-0
2004-08-30,Luton,Bournemouth,1-0,0-0
2004-08-30,Milton Keynes Dons,Torquay,1-0,1-0
2004-08-30,Peterboro,Blackpool,0-0,0-0
2004-08-30,Sheffield Weds,Oldham,1-1,0-0
2004-08-30,Stockport,Tranmere,1-1,0-0
2004-08-30,Walsall,Swindon,3-2,2-2
2004-08-30,Wrexham,Barnsley,2-1,1-0
2004-08-31,Chesterfield,Port Vale,1-0,0-0
2004-08-31,Hull,Bradford,0-1,0-0
2004-09-04,Bradford,Port Vale,0-2,0-1
2004-09-04,Brentford,Bournemouth,2-1,1-0
2004-09-04,Chesterfield,Milton Keynes Dons,2-2,1-0
2004-09-04,Colchester,Swindon,0-1,0-1
2004-09-04,Doncaster,Walsall,3-1,1-0
2004-09-04,Hartlepool,Barnsley,1-1,0-1
2004-09-04,Peterboro,Bristol City,0-1,0-0
2004-09-04,Sheffield Weds,Luton,0-0,0-0
2004-09-04,Stockport,Torquay,0-2,0-1
2004-09-05,Huddersfield,Hull,4-0,2-0
2004-09-11,Barnsley,Tranmere,0-0,0-0
2004-09-11,Bournemouth,Colchester,1-3,0-2
2004-09-11,Bristol City,Stockport,5-0,3-0
2004-09-11,Hull,Blackpool,2-1,1-1
2004-09-11,Luton,Chesterfield,1-0,0-0
2004-09-11,Milton Keynes Dons,Doncaster,0-1,0-0
2004-09-11,Oldham,Hartlepool,3-2,1-0
