Date,Team 1,Team 2,FT,HT
2004-08-07,Burnley,Sheffield United,1-1,1-0
2004-08-07,Coventry,Sunderland,2-0,0-0
2004-08-07,Crewe,Cardiff,2-2,1-1
2004-08-07,Ipswich,Gillingham,2-1,1-1
2004-08-07,Leeds,Derby,1-0,0-0
2004-08-07,Leicester,West Ham,0-0,0-0
2004-08-07,Plymouth,Millwall,0-0,0-0
2004-08-07,Preston,Watford,2-1,1-0
2004-08-07,QPR,Rotherham,1-1,1-1
2004-08-07,Reading,Brighton,3-2,2-1
2004-08-07,Wigan,Nott'm Forest,1-1,1-0
2004-08-08,Stoke,Wolves,2-1,0-0
2004-08-09,Watford,QPR,3-0,2-0
2004-08-10,Brighton,Plymouth,0-2,0-2
2004-08-10,Cardiff,Coventry,2-1,0-1
2004-08-10,Gillingham,Leeds,2-1,2-0
2004-08-10,Millwall,Wigan,0-2,0-0
2004-08-10,Rotherham,Burnley,0-0,0-0
2004-08-10,Sheffield United,Stoke,0-0,0-0
2004-08-10,Sunderland,Crewe,3-1,1-1
2004-08-10,West Ham,Reading,1-0,0-0
2004-08-11,Derby,Leicester,1-2,0-1
2004-08-11,Nott'm Forest,Ipswich,1-1,1-0
2004-08-11,Wolves,Preston,2-2,0-2
2004-08-13,Cardiff,Plymouth,0-1,0-1
2004-08-14,Brighton,Coventry,1-1,0-0
2004-08-14,Derby,Ipswich,3-2,1-2
2004-08-14,Gillingham,Preston,2-1,1-1
2004-08-14,Millwall,Leicester,2-0,1-0
2004-08-14,Nott'm Forest,Crewe,2-2,1-2
2004-08-14,Rotherham,Stoke,1-1,0-0
2004-08-14,Sheffield United,Reading,0-1,0-1
2004-08-14,Sunderland,QPR,2-2,1-1
2004-08-14,Watford,Burnley,0-1,0-0
2004-08-14,Wolves,Leeds,0-0,0-0
2004-08-15,West Ham,Wigan,1-3,0-2
2004-08-20,Preston,Sheffield United,0-1,0-1
2004-08-21,Burnley,Wolves,1-1,1-1
2004-08-21,Coventry,Millwall,0-1,0-0
2004-08-21,Crewe,West Ham,2-3,1-3
2004-08-21,Ipswich,Cardiff,3-1,1-0
2004-08-21,Leeds,Nott'm Forest,1-1,1-0
2004-08-21,Leicester,Watford,0-1,0-0
2004-08-21,Plymouth,Sunderland,2-1,2-0
2004-08-21,QPR,Derby,0-2,0-2
2004-08-21,Reading,Rotherham,1-0,1-0
2004-08-21,Stoke,Gillingham,2-0,1-0
2004-08-21,Wigan,Brighton,3-0,1-0
2004-08-27,Gillingham,QPR,0-1,0-1
2004-08-28,Brighton,Preston,1-0,1-0
2004-08-28,Cardiff,Stoke,0-1,0-1
2004-08-28,Derby,Crewe,2-4,1-2
2004-08-28,Millwall,Reading,1-0,0-0
2004-08-28,Nott'm Forest,Coventry,1-4,0-1
2004-08-28,Rotherham,Ipswich,0-2,0-1
2004-08-28,Sunderland,Wigan,1-1,0-1
2004-08-28,Watford,Plymouth,3-1,1-1
2004-08-28,West Ham,Burnley,1-0,0-0
2004-08-28,Wolves,Leicester,1-1,0-1
2004-08-29,Sheffield United,Leeds,2-0,0-0
2004-08-30,Burnley,Gillingham,1-2,0-1
2004-08-30,Coventry,West Ham,2-1,1-1
2004-08-30,Ipswich,Wolves,2-1,1-0
2004-08-30,Leicester,Brighton,0-1,0-1
2004-08-30,Plymouth,Nott'm Forest,3-2,2-1
2004-08-30,Preston,Rotherham,2-0,2-0
2004-08-30,Stoke,Derby,1-0,0-0
2004-08-30,Wigan,Cardiff,2-1,2-0
2004-08-31,QPR,Sheffield United,0-1,0-1
2004-08-31,Reading,Sunderland,1-0,1-0
2004-09-11,Burnley,Crewe,3-0,2-0
2004-09-11,Derby,Reading,2-1,0-0
2004-09-11,Gillingham,Sunderland,0-4,0-3
2004-09-11,Leeds,Coventry,3-0,1-0
2004-09-11,Nott'm Forest,Cardiff,0-0,0-0
2004-09-11,Preston,Stoke,3-0,1-0
2004-09-11,QPR,Plymouth,3-2,1-1
2004-09-11,Rotherham,Leicester,0-2,0-1
2004-09-11,Sheffield United,West Ham,1-2,0-1
2004-09-11,Watford,Brighton,1-1,0-0
2004-09-11,Wolves,Wigan,3-3,1-2
2004-09-12,Ipswich,Millwall,2-0,0-0
2004-09-14,Brighton,Wolves,0-1,0-1
2004-09-14,Cardiff,Watford,0-3,0-2
2004-09-14,Crewe,QPR,0-2,0-1
2004-09-14,Leicester,Sheffield United,3-2,2-0
2004-09-14,Plymouth,Leeds,0-1,0-1
2004-09-14,Reading,Preston,3-1,2-1
2004-09-14,Stoke,Ipswich,3-2,2-1
2004-09-14,Sunderland,Nott'm Forest,2-0,2-0
2004-09-14,West Ham,Rotherham,1-0,0-0
2004-09-14,Wigan,Burnley,0-0,0-0
2004-09-15,Coventry,Gillingham,2-2,1-0
2004-09-18,Brighton,QPR,2-3,2-1
2004-09-18,Cardiff,Derby,0-2,0-1
2004-09-18,Coventry,Rotherham,0-0,0-0
2004-09-18,Crewe,Leeds,2-2,0-0
2004-09-18,Leicester,Burnley,0-0,0-0
2004-09-18,Plymouth,Wolves,1-2,0-0
2004-09-18,Reading,Gillingham,3-1,3-0
2004-09-18,Stoke,Nott'm Forest,0-0,0-0
2004-09-18,Sunderland,Preston,3-1,2-1
2004-09-18,West Ham,Ipswich,1-1,1-0
2004-09-18,Wigan,Sheffield United,4-0,3-0
2004-09-19,Millwall,Watford,0-2,0-0
2004-09-22,Millwall,Derby,3-1,1-0
2004-09-24,Leeds,Sunderland,0-1,0-0
2004-09-25,Burnley,Stoke,2-2,2-1
2004-09-25,Derby,Wigan,1-1,1-1
2004-09-25,Gillingham,Brighton,0-1,0-0
2004-09-25,Ipswich,Plymouth,3-2,1-2
2004-09-25,Preston,Crewe,1-0,1-0
2004-09-25,QPR,Leicester,3-2,0-2
2004-09-25,Rotherham,Millwall,1-1,0-0
2004-09-25,Sheffield United,Coventry,1-1,1-1
2004-09-25,Watford,Reading,0-1,0-0
2004-09-25,Wolves,Cardiff,2-3,1-1
2004-09-26,Nott'm Forest,West Ham,2-1,0-0
2004-09-28,Burnley,Cardiff,1-0,0-0
2004-09-28,Gillingham,Leicester,0-2,0-0
2004-09-28,Ipswich,Reading,1-1,1-1
2004-09-28,Leeds,Stoke,0-0,0-0
2004-09-28,Preston,Plymouth,1-1,0-1
2004-09-28,QPR,Coventry,4-1,2-0
2004-09-28,Rotherham,Crewe,2-3,1-1
2004-09-28,Sheffield United,Sunderland,1-0,0-0
2004-09-28,Watford,Wigan,0-0,0-0
2004-09-29,Derby,West Ham,1-1,1-1
2004-09-29,Nott'm Forest,Brighton,0-1,0-1
2004-10-02,Brighton,Sheffield United,1-1,1-0
2004-10-02,Cardiff,Leeds,0-0,0-0
2004-10-02,Crewe,Watford,3-0,3-0
2004-10-02,Leicester,Preston,1-1,1-1
2004-10-02,Plymouth,Gillingham,2-1,0-0
2004-10-02,Reading,Burnley,0-0,0-0
2004-10-02,Stoke,QPR,0-1,0-0
2004-10-02,Sunderland,Derby,0-0,0-0
2004-10-02,West Ham,Wolves,1-0,0-0
2004-10-02,Wigan,Rotherham,2-0,1-0
2004-10-03,Coventry,Ipswich,1-2,0-0
2004-10-03,Millwall,Nott'm Forest,1-0,1-0
2004-10-15,Nott'm Forest,Wolves,1-0,1-0
2004-10-16,Cardiff,Rotherham,2-0,0-0
2004-10-16,Coventry,Leicester,1-1,0-0
2004-10-16,Crewe,Brighton,3-1,2-0
2004-10-16,Derby,Watford,2-2,1-2
2004-10-16,Ipswich,Burnley,1-1,0-1
2004-10-16,Leeds,Preston,1-0,0-0
2004-10-16,Plymouth,Wigan,1-2,0-0
2004-10-16,QPR,West Ham,1-0,1-0
2004-10-16,Stoke,Reading,0-1,0-1
2004-10-16,Sunderland,Millwall,1-0,0-0
2004-10-17,Gillingham,Sheffield United,1-3,0-1
