Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 27 Nov 1982 (47),AFC Bournemouth (1),2-2,?,Bradford City (1)
?,(Sat) 1 Jan 1983 (0),AFC Bournemouth (2),4-3,?,Brentford FC (1)
?,(Tue) 2 Nov 1982 (44),AFC Bournemouth (3),0-0,?,Bristol Rovers (1)
?,(Sat) 9 Oct 1982 (40),AFC Bournemouth (4),3-1,?,Cardiff City (1)
?,(Sat) 9 Apr 1983 (14),AFC Bournemouth (5),2-1,?,Chesterfield FC (1)
?,(Mon) 2 May 1983 (18),AFC Bournemouth (6),2-2,?,Doncaster Rovers (1)
?,(Sat) 25 Sep 1982 (38),AFC Bournemouth (7),2-0,?,Exeter City (1)
?,(Sat) 23 Oct 1982 (42),AFC Bournemouth (8),0-1,?,Gillingham FC (1)
?,(Sat) 6 Nov 1982 (44),AFC Bournemouth (9),0-1,?,Huddersfield Town (1)
?,(Sat) 2 Apr 1983 (13),AFC Bournemouth (10),2-0,?,Leyton Orient FC (1)
?,(Sat) 23 Apr 1983 (16),AFC Bournemouth (11),1-0,?,Lincoln City (1)
?,(Sat) 22 Jan 1983 (3),AFC Bournemouth (12),3-0,?,Millwall FC (1)
?,(Sat) 26 Mar 1983 (12),AFC Bournemouth (13),0-1,?,Newport County AFC (1)
?,(Tue) 1 Feb 1983 (5),AFC Bournemouth (14),2-0,?,Oxford United (1)
?,(Tue) 15 Mar 1983 (11),AFC Bournemouth (15),1-0,?,Plymouth Argyle (1)
?,(Sat) 26 Feb 1983 (8),AFC Bournemouth (16),0-2,?,Portsmouth FC (1)
?,(Sat) 12 Mar 1983 (10),AFC Bournemouth (17),4-0,?,Preston North End (1)
?,(Mon) 27 Dec 1982 (52),AFC Bournemouth (18),1-1,?,Reading FC (1)
?,(Sat) 11 Sep 1982 (36),AFC Bournemouth (19),0-0,?,Sheffield United FC (1)
?,(Tue) 28 Sep 1982 (39),AFC Bournemouth (20),0-2,?,Southend United (1)
?,(Sat) 28 Aug 1982 (34),AFC Bournemouth (21),3-0,?,Walsall FC (1)
?,(Sat) 7 May 1983 (18),AFC Bournemouth (22),2-2,?,Wigan Athletic (1)
?,(Sat) 12 Feb 1983 (6),AFC Bournemouth (23),1-1,?,Wrexham AFC (1)
?,(Sat) 30 Apr 1983 (17),Bradford City (2),2-3,?,AFC Bournemouth (24)
?,(Sat) 19 Mar 1983 (11),Bradford City (3),0-1,?,Brentford FC (2)
?,(Sat) 12 Feb 1983 (6),Bradford City (4),2-0,?,Bristol Rovers (2)
?,(Wed) 16 Feb 1983 (7),Bradford City (5),4-2,?,Cardiff City (2)
?,(Sat) 26 Feb 1983 (8),Bradford City (6),1-0,?,Chesterfield FC (2)
?,(Sat) 23 Oct 1982 (42),Bradford City (7),1-0,?,Doncaster Rovers (2)
?,(Sat) 13 Nov 1982 (45),Bradford City (8),3-3,?,Exeter City (2)
?,(Mon) 3 Jan 1983 (1),Bradford City (9),1-1,?,Gillingham FC (2)
?,(Sat) 14 May 1983 (19),Bradford City (10),3-1,?,Huddersfield Town (2)
?,(Wed) 12 Jan 1983 (2),Bradford City (11),2-3,?,Leyton Orient FC (2)
?,(Sat) 12 Mar 1983 (10),Bradford City (12),1-1,?,Lincoln City (2)
?,(Sat) 16 Apr 1983 (15),Bradford City (13),0-0,?,Millwall FC (2)
?,(Sat) 11 Sep 1982 (36),Bradford City (14),4-2,?,Newport County AFC (2)
?,(Wed) 3 Nov 1982 (44),Bradford City (15),3-2,?,Oxford United (2)
?,(Sat) 9 Oct 1982 (40),Bradford City (16),4-0,?,Plymouth Argyle (2)
?,(Sat) 4 Dec 1982 (48),Bradford City (17),2-2,?,Portsmouth FC (2)
?,(Mon) 4 Apr 1983 (14),Bradford City (18),1-2,?,Preston North End (2)
?,(Sat) 28 Aug 1982 (34),Bradford City (19),3-2,?,Reading FC (2)
?,(Sun) 8 May 1983 (18),Bradford City (20),2-0,?,Sheffield United FC (2)
?,(Sat) 25 Sep 1982 (38),Bradford City (21),1-0,?,Southend United (2)
?,(Wed) 29 Sep 1982 (39),Bradford City (22),1-1,?,Walsall FC (2)
?,(Sat) 22 Jan 1983 (3),Bradford City (23),0-1,?,Wigan Athletic (2)
?,(Tue) 28 Dec 1982 (52),Bradford City (24),0-0,?,Wrexham AFC (2)
?,(Sat) 14 May 1983 (19),Brentford FC (3),2-1,?,AFC Bournemouth (25)
?,(Sat) 6 Nov 1982 (44),Brentford FC (4),0-2,?,Bradford City (25)
?,(Sat) 28 Aug 1982 (34),Brentford FC (5),5-1,?,Bristol Rovers (3)
?,(Mon) 3 Jan 1983 (1),Brentford FC (6),1-3,?,Cardiff City (3)
?,(Sat) 9 Oct 1982 (40),Brentford FC (7),4-2,?,Chesterfield FC (3)
?,(Sat) 26 Feb 1983 (8),Brentford FC (8),1-0,?,Doncaster Rovers (3)
?,(Sat) 18 Dec 1982 (50),Brentford FC (9),4-0,?,Exeter City (3)
?,(Tue) 28 Dec 1982 (52),Brentford FC (10),1-1,?,Gillingham FC (3)
?,(Sat) 26 Mar 1983 (12),Brentford FC (11),1-0,?,Huddersfield Town (3)
?,(Sat) 22 Jan 1983 (3),Brentford FC (12),5-2,?,Leyton Orient FC (3)
?,(Sat) 23 Oct 1982 (42),Brentford FC (13),2-0,?,Lincoln City (3)
?,(Sat) 25 Sep 1982 (38),Brentford FC (14),1-1,?,Millwall FC (3)
?,(Tue) 28 Sep 1982 (39),Brentford FC (15),2-0,?,Newport County AFC (3)
?,(Tue) 22 Mar 1983 (12),Brentford FC (16),1-1,?,Oxford United (3)
?,(Fri) 11 Mar 1983 (10),Brentford FC (17),2-0,?,Plymouth Argyle (3)
?,(Fri) 1 Apr 1983 (13),Brentford FC (18),1-1,?,Portsmouth FC (3)
?,(Tue) 2 Nov 1982 (44),Brentford FC (19),3-1,?,Preston North End (3)
?,(Sat) 12 Feb 1983 (6),Brentford FC (20),1-2,?,Reading FC (3)
?,(Sat) 30 Apr 1983 (17),Brentford FC (21),2-1,?,Sheffield United FC (3)
?,(Sat) 11 Sep 1982 (36),Brentford FC (22),4-2,?,Southend United (3)
?,(Sat) 16 Apr 1983 (15),Brentford FC (23),2-3,?,Walsall FC (3)
?,(Sat) 8 Jan 1983 (1),Brentford FC (24),1-3,?,Wigan Athletic (3)
?,(Sat) 4 Dec 1982 (48),Brentford FC (25),4-1,?,Wrexham AFC (3)
?,(Tue) 30 Nov 1982 (48),Bristol Rovers (4),1-1,?,AFC Bournemouth (26)
?,(Sat) 2 Oct 1982 (39),Bristol Rovers (5),4-1,?,Bradford City (26)
?,(Sat) 15 Jan 1983 (2),Bristol Rovers (6),2-0,?,Brentford FC (26)
?,(Sat) 14 May 1983 (19),Bristol Rovers (7),1-1,?,Cardiff City (4)
?,(Sat) 29 Jan 1983 (4),Bristol Rovers (8),3-0,?,Chesterfield FC (4)
?,(Sat) 4 Sep 1982 (35),Bristol Rovers (9),2-0,?,Doncaster Rovers (4)
?,(Wed) 29 Dec 1982 (52),Bristol Rovers (10),4-4,?,Exeter City (4)
?,(Tue) 7 Sep 1982 (36),Bristol Rovers (11),2-1,?,Gillingham FC (4)
?,(Sat) 30 Apr 1983 (17),Bristol Rovers (12),1-0,?,Huddersfield Town (4)
?,(Sat) 5 Mar 1983 (9),Bristol Rovers (13),2-1,?,Leyton Orient FC (4)
?,(Sat) 18 Sep 1982 (37),Bristol Rovers (14),1-2,?,Lincoln City (4)
?,(Tue) 19 Oct 1982 (42),Bristol Rovers (15),4-0,?,Millwall FC (4)
?,(Sat) 19 Feb 1983 (7),Bristol Rovers (16),1-3,?,Newport County AFC (4)
?,(Tue) 5 Apr 1983 (14),Bristol Rovers (17),0-1,?,Oxford United (4)
?,(Sat) 5 Feb 1983 (5),Bristol Rovers (18),2-0,?,Plymouth Argyle (4)
?,(Sat) 13 Nov 1982 (45),Bristol Rovers (19),5-1,?,Portsmouth FC (4)
?,(Sat) 16 Apr 1983 (15),Bristol Rovers (20),3-2,?,Preston North End (4)
?,(Sat) 30 Oct 1982 (43),Bristol Rovers (21),3-0,?,Reading FC (4)
?,(Tue) 29 Mar 1983 (13),Bristol Rovers (22),2-1,?,Sheffield United FC (4)
?,(Sat) 19 Mar 1983 (11),Bristol Rovers (23),2-2,?,Southend United (4)
?,(Sat) 4 Dec 1982 (48),Bristol Rovers (24),2-0,?,Walsall FC (4)
?,(Sat) 16 Oct 1982 (41),Bristol Rovers (25),4-0,?,Wigan Athletic (4)
?,(Sat) 18 Dec 1982 (50),Bristol Rovers (26),4-0,?,Wrexham AFC (4)
?,(Sat) 19 Feb 1983 (7),Cardiff City (5),1-1,?,AFC Bournemouth (27)
?,(Tue) 19 Oct 1982 (42),Cardiff City (6),1-0,?,Bradford City (27)
?,(Mon) 2 May 1983 (18),Cardiff City (7),3-1,?,Brentford FC (27)
?,(Sat) 1 Jan 1983 (0),Cardiff City (8),3-1,?,Bristol Rovers (27)
?,(Tue) 7 Dec 1982 (49),Cardiff City (9),1-1,?,Chesterfield FC (5)
?,(Sat) 9 Apr 1983 (14),Cardiff City (10),3-0,?,Doncaster Rovers (5)
?,(Tue) 28 Sep 1982 (39),Cardiff City (11),2-0,?,Exeter City (5)
?,(Sat) 16 Oct 1982 (41),Cardiff City (12),1-0,?,Gillingham FC (5)
?,(Tue) 15 Mar 1983 (11),Cardiff City (13),1-1,?,Huddersfield Town (5)
?,(Sat) 7 May 1983 (18),Cardiff City (14),2-0,?,Leyton Orient FC (5)
?,(Sat) 26 Mar 1983 (12),Cardiff City (15),1-0,?,Lincoln City (5)
?,(Tue) 1 Feb 1983 (5),Cardiff City (16),3-0,?,Millwall FC (5)
?,(Mon) 27 Dec 1982 (52),Cardiff City (17),3-2,?,Newport County AFC (5)
?,(Sat) 12 Feb 1983 (6),Cardiff City (18),3-0,?,Oxford United (5)
?,(Sat) 2 Apr 1983 (13),Cardiff City (19),0-0,?,Plymouth Argyle (5)
?,(Sat) 30 Oct 1982 (43),Cardiff City (20),1-0,?,Portsmouth FC (5)
?,(Sat) 6 Nov 1982 (44),Cardiff City (21),3-1,?,Preston North End (5)
?,(Tue) 1 Mar 1983 (9),Cardiff City (22),0-0,?,Reading FC (5)
?,(Sat) 25 Sep 1982 (38),Cardiff City (23),2-0,?,Sheffield United FC (5)
