Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 28 Aug 1937 (34),Gateshead FC (1),2-0,?,Crewe Alexandra FC (1)
?,(Sat) 28 Aug 1937 (34),Lincoln City FC (1),2-1,?,Hartlepool United FC (1)
?,(Sat) 28 Aug 1937 (34),Accrington Stanley FC (1),1-4,?,Carlisle United FC (1)
?,(Sat) 28 Aug 1937 (34),Rochdale AFC (1),0-0,?,York City FC (1)
?,(Sat) 28 Aug 1937 (34),Hull City AFC (1),3-2,?,Wrexham AFC (1)
?,(Sat) 28 Aug 1937 (34),Doncaster Rovers FC (1),4-0,?,Bradford City AFC (1)
?,(Sat) 28 Aug 1937 (34),Darlington FC (1),1-1,?,Southport FC (1)
?,(Sat) 28 Aug 1937 (34),Chester FC (1),1-1,?,FC Halifax Town (1)
?,(Sat) 28 Aug 1937 (34),Rotherham United FC (1),2-1,?,Tranmere Rovers FC (1)
?,(Sat) 28 Aug 1937 (34),Oldham Athletic AFC (1),3-0,?,Port Vale FC (1)
?,(Sat) 28 Aug 1937 (34),New Brighton Tower FC (1898-1901) (1),2-1,?,Barrow AFC (1)
?,(Mon) 30 Aug 1937 (35),Barrow AFC (2),1-0,?,Hull City AFC (2)
?,(Mon) 30 Aug 1937 (35),FC Halifax Town (2),1-3,?,Rotherham United FC (2)
?,(Mon) 30 Aug 1937 (35),Tranmere Rovers FC (2),3-2,?,Rochdale AFC (2)
?,(Mon) 30 Aug 1937 (35),Port Vale FC (2),2-2,?,Gateshead FC (2)
?,(Wed) 1 Sep 1937 (35),Hartlepool United FC (2),2-0,?,Accrington Stanley FC (2)
?,(Wed) 1 Sep 1937 (35),York City FC (2),2-0,?,Doncaster Rovers FC (2)
?,(Wed) 1 Sep 1937 (35),Bradford City AFC (2),1-1,?,Southport FC (2)
?,(Wed) 1 Sep 1937 (35),Wrexham AFC (2),1-0,?,Lincoln City FC (2)
?,(Wed) 1 Sep 1937 (35),Crewe Alexandra FC (2),1-0,?,New Brighton Tower FC (1898-1901) (2)
?,(Wed) 1 Sep 1937 (35),Carlisle United FC (2),1-3,?,Chester FC (2)
?,(Wed) 1 Sep 1937 (35),Darlington FC (2),1-0,?,Oldham Athletic AFC (2)
?,(Sat) 4 Sep 1937 (35),Southport FC (3),1-3,?,Doncaster Rovers FC (3)
?,(Sat) 4 Sep 1937 (35),York City FC (3),4-1,?,Rotherham United FC (3)
?,(Sat) 4 Sep 1937 (35),Carlisle United FC (3),0-1,?,Lincoln City FC (3)
?,(Sat) 4 Sep 1937 (35),Tranmere Rovers FC (3),0-0,?,Chester FC (3)
?,(Sat) 4 Sep 1937 (35),Wrexham AFC (3),0-1,?,New Brighton Tower FC (1898-1901) (3)
?,(Sat) 4 Sep 1937 (35),FC Halifax Town (3),1-2,?,Accrington Stanley FC (3)
?,(Sat) 4 Sep 1937 (35),Barrow AFC (3),1-3,?,Gateshead FC (3)
?,(Sat) 4 Sep 1937 (35),Crewe Alexandra FC (3),0-1,?,Oldham Athletic AFC (3)
?,(Sat) 4 Sep 1937 (35),Bradford City AFC (3),3-1,?,Rochdale AFC (3)
