Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 16 Feb 1991 (6),AFC Bournemouth (1),1-2,?,Birmingham City FC (1)
?,(Sat) 13 Apr 1991 (14),AFC Bournemouth (2),1-0,?,Bolton Wanderers FC (1)
?,(Tue) 18 Sep 1990 (38),AFC Bournemouth (3),3-1,?,Bradford City AFC (1)
?,(Sat) 19 Jan 1991 (2),AFC Bournemouth (4),2-0,?,Brentford FC (1)
?,(Sat) 1 Sep 1990 (35),AFC Bournemouth (5),1-1,?,Bury FC (1)
?,(Tue) 16 Apr 1991 (15),AFC Bournemouth (6),0-1,?,Cambridge United FC (1)
?,(Sat) 2 Mar 1991 (8),AFC Bournemouth (7),1-0,?,Chester FC (1)
?,(Sat) 20 Oct 1990 (42),AFC Bournemouth (8),1-1,?,Crewe Alexandra FC (1)
?,(Tue) 5 Feb 1991 (5),AFC Bournemouth (9),2-1,?,Exeter City FC (1)
?,(Sat) 29 Sep 1990 (39),AFC Bournemouth (10),3-0,?,Fulham FC (1)
?,(Tue) 2 Apr 1991 (13),AFC Bournemouth (11),2-1,?,Grimsby Town FC (1)
?,(Sat) 27 Apr 1991 (16),AFC Bournemouth (12),3-1,?,Huddersfield Town AFC (1)
?,(Sat) 29 Dec 1990 (52),AFC Bournemouth (13),2-2,?,Leyton Orient FC (1)
?,(Wed) 26 Dec 1990 (52),AFC Bournemouth (14),0-0,?,Mansfield Town FC (1)
?,(Thu) 2 May 1991 (17),AFC Bournemouth (15),0-0,?,Preston North End FC (1)
?,(Tue) 12 Mar 1991 (10),AFC Bournemouth (16),2-0,?,Reading FC (1)
?,(Sat) 10 Nov 1990 (45),AFC Bournemouth (17),4-2,?,Rotherham United FC (1)
?,(Sat) 3 Nov 1990 (44),AFC Bournemouth (18),3-2,?,Shrewsbury Town FC (1)
?,(Sat) 23 Mar 1991 (11),AFC Bournemouth (19),3-1,?,Southend United FC (1)
?,(Sat) 15 Sep 1990 (37),AFC Bournemouth (20),1-1,?,Stoke City FC (1)
?,(Fri) 14 Dec 1990 (50),AFC Bournemouth (21),1-0,?,Swansea City AFC (1)
?,(Tue) 30 Oct 1990 (44),AFC Bournemouth (22),1-0,?,Tranmere Rovers FC (1)
?,(Tue) 5 Mar 1991 (9),AFC Bournemouth (23),0-3,?,Wigan Athletic FC (1)
?,(Sat) 24 Nov 1990 (47),Birmingham City FC (2),0-0,?,AFC Bournemouth (24)
?,(Sat) 29 Dec 1990 (52),Birmingham City FC (3),1-3,?,Bolton Wanderers FC (2)
?,(Sat) 5 Jan 1991 (0),Birmingham City FC (4),1-1,?,Bradford City AFC (2)
?,(Wed) 26 Dec 1990 (52),Birmingham City FC (5),0-2,?,Brentford FC (2)
?,(Sat) 15 Sep 1990 (37),Birmingham City FC (6),1-0,?,Bury FC (2)
?,(Sat) 19 Jan 1991 (2),Birmingham City FC (7),0-3,?,Cambridge United FC (2)
?,(Sat) 23 Feb 1991 (7),Birmingham City FC (8),1-0,?,Chester FC (2)
?,(Sat) 27 Apr 1991 (16),Birmingham City FC (9),0-2,?,Crewe Alexandra FC (2)
?,(Tue) 18 Sep 1990 (38),Birmingham City FC (10),1-1,?,Exeter City FC (2)
?,(Tue) 12 Mar 1991 (10),Birmingham City FC (11),2-0,?,Fulham FC (2)
?,(Sat) 20 Oct 1990 (42),Birmingham City FC (12),0-0,?,Grimsby Town FC (2)
?,(Sat) 3 Nov 1990 (44),Birmingham City FC (13),1-2,?,Huddersfield Town AFC (2)
?,(Sat) 1 Sep 1990 (35),Birmingham City FC (14),3-1,?,Leyton Orient FC (2)
?,(Sat) 13 Apr 1991 (14),Birmingham City FC (15),0-0,?,Mansfield Town FC (2)
?,(Sat) 29 Sep 1990 (39),Birmingham City FC (16),1-1,?,Preston North End FC (2)
?,(Sat) 23 Mar 1991 (11),Birmingham City FC (17),1-1,?,Reading FC (2)
?,(Sat) 15 Dec 1990 (50),Birmingham City FC (18),2-1,?,Rotherham United FC (2)
?,(Sat) 4 May 1991 (17),Birmingham City FC (19),0-1,?,Shrewsbury Town FC (2)
?,(Sat) 13 Oct 1990 (41),Birmingham City FC (20),1-1,?,Southend United FC (2)
?,(Tue) 16 Apr 1991 (15),Birmingham City FC (21),2-1,?,Stoke City FC (2)
?,(Sat) 2 Mar 1991 (8),Birmingham City FC (22),2-0,?,Swansea City AFC (2)
?,(Tue) 2 Apr 1991 (13),Birmingham City FC (23),1-0,?,Tranmere Rovers FC (2)
?,(Tue) 5 Feb 1991 (5),Birmingham City FC (24),0-0,?,Wigan Athletic FC (2)
?,(Tue) 1 Jan 1991 (0),Bolton Wanderers FC (3),4-1,?,AFC Bournemouth (25)
?,(Sun) 7 Apr 1991 (13),Bolton Wanderers FC (4),3-1,?,Birmingham City FC (25)
?,(Sat) 1 Sep 1990 (35),Bolton Wanderers FC (5),0-1,?,Bradford City AFC (3)
?,(Tue) 5 Feb 1991 (5),Bolton Wanderers FC (6),1-0,?,Brentford FC (3)
?,(Tue) 19 Mar 1991 (11),Bolton Wanderers FC (7),1-3,?,Bury FC (3)
?,(Sat) 22 Dec 1990 (51),Bolton Wanderers FC (8),2-2,?,Cambridge United FC (3)
?,(Sat) 11 May 1991 (18),Bolton Wanderers FC (9),1-0,?,Chester FC (3)
?,(Sat) 15 Sep 1990 (37),Bolton Wanderers FC (10),3-2,?,Crewe Alexandra FC (3)
?,(Wed) 13 Feb 1991 (6),Bolton Wanderers FC (11),1-0,?,Exeter City FC (3)
?,(Sat) 9 Mar 1991 (9),Bolton Wanderers FC (12),3-0,?,Fulham FC (3)
?,(Sat) 16 Feb 1991 (6),Bolton Wanderers FC (13),0-0,?,Grimsby Town FC (3)
?,(Sat) 9 Feb 1991 (5),Bolton Wanderers FC (14),1-1,?,Huddersfield Town AFC (3)
?,(Sat) 20 Apr 1991 (15),Bolton Wanderers FC (15),1-0,?,Leyton Orient FC (3)
?,(Tue) 2 Oct 1990 (40),Bolton Wanderers FC (16),1-1,?,Mansfield Town FC (3)
?,(Tue) 18 Sep 1990 (38),Bolton Wanderers FC (17),1-2,?,Preston North End FC (3)
?,(Sat) 10 Nov 1990 (45),Bolton Wanderers FC (18),3-1,?,Reading FC (3)
?,(Tue) 23 Oct 1990 (43),Bolton Wanderers FC (19),0-0,?,Rotherham United FC (3)
?,(Sat) 19 Jan 1991 (2),Bolton Wanderers FC (20),1-0,?,Shrewsbury Town FC (3)
?,(Sat) 30 Mar 1991 (12),Bolton Wanderers FC (21),1-0,?,Southend United FC (3)
?,(Sat) 6 Oct 1990 (40),Bolton Wanderers FC (22),0-1,?,Stoke City FC (3)
?,(Sat) 27 Oct 1990 (43),Bolton Wanderers FC (23),1-0,?,Swansea City AFC (3)
?,(Sat) 1 Dec 1990 (48),Bolton Wanderers FC (24),2-1,?,Tranmere Rovers FC (3)
?,(Sat) 16 Mar 1991 (10),Bolton Wanderers FC (25),2-1,?,Wigan Athletic FC (3)
?,(Sat) 2 Feb 1991 (4),Bradford City AFC (4),3-0,?,AFC Bournemouth (26)
?,(Wed) 13 Feb 1991 (6),Bradford City AFC (5),2-0,?,Birmingham City FC (26)
?,(Sat) 12 Jan 1991 (1),Bradford City AFC (6),1-1,?,Bolton Wanderers FC (26)
?,(Sat) 6 Oct 1990 (40),Bradford City AFC (7),0-1,?,Brentford FC (4)
?,(Tue) 1 Jan 1991 (0),Bradford City AFC (8),3-1,?,Bury FC (4)
?,(Sat) 15 Dec 1990 (50),Bradford City AFC (9),0-1,?,Cambridge United FC (4)
?,(Wed) 3 Oct 1990 (40),Bradford City AFC (10),2-1,?,Chester FC (4)
?,(Tue) 26 Mar 1991 (12),Bradford City AFC (11),2-0,?,Crewe Alexandra FC (4)
?,(Wed) 20 Mar 1991 (11),Bradford City AFC (12),3-0,?,Exeter City FC (4)
?,(Sat) 30 Mar 1991 (12),Bradford City AFC (13),0-0,?,Fulham FC (4)
?,(Sat) 26 Jan 1991 (3),Bradford City AFC (14),0-2,?,Grimsby Town FC (4)
?,(Sun) 3 Mar 1991 (8),Bradford City AFC (15),2-2,?,Huddersfield Town AFC (4)
?,(Sat) 16 Mar 1991 (10),Bradford City AFC (16),4-0,?,Leyton Orient FC (4)
?,(Sat) 20 Apr 1991 (15),Bradford City AFC (17),1-0,?,Mansfield Town FC (4)
?,(Sat) 10 Nov 1990 (45),Bradford City AFC (18),2-1,?,Preston North End FC (4)
?,(Sat) 8 Sep 1990 (36),Bradford City AFC (19),2-1,?,Reading FC (4)
?,(Sat) 11 May 1991 (18),Bradford City AFC (20),1-0,?,Rotherham United FC (4)
?,(Sat) 22 Dec 1990 (51),Bradford City AFC (21),2-4,?,Shrewsbury Town FC (4)
?,(Sat) 6 Apr 1991 (13),Bradford City AFC (22),2-1,?,Southend United FC (4)
?,(Wed) 24 Oct 1990 (43),Bradford City AFC (23),1-2,?,Stoke City FC (4)
?,(Sat) 22 Sep 1990 (38),Bradford City AFC (24),0-1,?,Swansea City AFC (4)
?,(Sat) 25 Aug 1990 (34),Bradford City AFC (25),1-2,?,Tranmere Rovers FC (4)
?,(Sat) 27 Oct 1990 (43),Bradford City AFC (26),2-1,?,Wigan Athletic FC (4)
?,(Sat) 25 Aug 1990 (34),Brentford FC (5),0-0,?,AFC Bournemouth (27)
?,(Sat) 30 Mar 1991 (12),Brentford FC (6),2-2,?,Birmingham City FC (27)
?,(Sat) 22 Sep 1990 (38),Brentford FC (7),4-2,?,Bolton Wanderers FC (27)
?,(Sat) 23 Mar 1991 (11),Brentford FC (8),6-1,?,Bradford City AFC (27)
