Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Feb 1991 (7),Aldershot Town FC (1),1-4,?,Blackpool FC (1)
?,(Tue) 16 Apr 1991 (15),Aldershot Town FC (2),1-2,?,Burnley FC (1)
?,(Tue) 18 Sep 1990 (38),Aldershot Town FC (3),0-0,?,Cardiff City FC (1)
?,(Sat) 13 Apr 1991 (14),Aldershot Town FC (4),3-0,?,Carlisle United FC (1)
?,(Tue) 23 Apr 1991 (16),Aldershot Town FC (5),1-0,?,Chesterfield FC (1)
?,(Tue) 19 Feb 1991 (7),Aldershot Town FC (6),0-2,?,Darlington FC (1)
?,(Sat) 2 Mar 1991 (8),Aldershot Town FC (7),1-1,?,Doncaster Rovers FC (1)
?,(Sat) 27 Apr 1991 (16),Aldershot Town FC (8),1-0,?,Gillingham FC (1)
?,(Fri) 2 Nov 1990 (44),Aldershot Town FC (9),2-2,?,FC Halifax Town (1)
?,(Tue) 12 Mar 1991 (10),Aldershot Town FC (10),1-5,?,Hartlepool United FC (1)
?,(Sat) 15 Dec 1990 (50),Aldershot Town FC (11),1-0,?,Hereford United FC (1924-2014) (1)
?,(Sat) 23 Mar 1991 (11),Aldershot Town FC (12),0-3,?,Lincoln City FC (1)
?,(Sat) 24 Nov 1990 (47),Aldershot Town FC (13),4-3,?,Maidstone United FC (1)
?,(Fri) 14 Sep 1990 (37),Aldershot Town FC (14),3-3,?,Northampton Town FC (1)
?,(Sat) 29 Dec 1990 (52),Aldershot Town FC (15),5-0,?,Peterborough United FC (1)
?,(Sat) 19 Jan 1991 (2),Aldershot Town FC (16),2-2,?,Rochdale AFC (1)
?,(Sat) 29 Sep 1990 (39),Aldershot Town FC (17),2-2,?,Scarborough Athletic FC (1)
?,(Sat) 1 Sep 1990 (35),Aldershot Town FC (18),3-2,?,Scunthorpe United FC (1)
?,(Fri) 19 Oct 1990 (42),Aldershot Town FC (19),2-2,?,Stockport County FC (1)
?,(Fri) 12 Oct 1990 (41),Aldershot Town FC (20),2-3,?,Torquay United FC (1)
?,(Sat) 4 May 1991 (17),Aldershot Town FC (21),0-4,?,Walsall FC (1)
?,(Tue) 5 Mar 1991 (9),Aldershot Town FC (22),3-2,?,Wrexham AFC (1)
?,(Mon) 1 Apr 1991 (13),Aldershot Town FC (23),0-1,?,York City FC (1)
?,(Sat) 10 Nov 1990 (45),Blackpool FC (2),4-2,?,Aldershot Town FC (24)
?,(Tue) 18 Sep 1990 (38),Blackpool FC (3),1-2,?,Burnley FC (2)
?,(Wed) 17 Apr 1991 (15),Blackpool FC (4),3-0,?,Cardiff City FC (2)
?,(Tue) 2 Apr 1991 (13),Blackpool FC (5),6-0,?,Carlisle United FC (2)
?,(Tue) 5 Feb 1991 (5),Blackpool FC (6),3-0,?,Chesterfield FC (2)
?,(Sat) 13 Oct 1990 (41),Blackpool FC (7),1-2,?,Darlington FC (2)
?,(Sat) 16 Feb 1991 (6),Blackpool FC (8),2-0,?,Doncaster Rovers FC (2)
?,(Sat) 20 Oct 1990 (42),Blackpool FC (9),2-0,?,Gillingham FC (2)
?,(Tue) 30 Apr 1991 (17),Blackpool FC (10),2-0,?,FC Halifax Town (2)
?,(Sat) 29 Sep 1990 (39),Blackpool FC (11),2-0,?,Hartlepool United FC (2)
?,(Sat) 2 Mar 1991 (8),Blackpool FC (12),3-0,?,Hereford United FC (1924-2014) (2)
?,(Sat) 29 Dec 1990 (52),Blackpool FC (13),5-0,?,Lincoln City FC (2)
?,(Sat) 15 Dec 1990 (50),Blackpool FC (14),2-2,?,Maidstone United FC (2)
?,(Tue) 7 May 1991 (18),Blackpool FC (15),2-1,?,Northampton Town FC (2)
?,(Wed) 26 Dec 1990 (52),Blackpool FC (16),1-1,?,Peterborough United FC (2)
?,(Sat) 1 Sep 1990 (35),Blackpool FC (17),0-0,?,Rochdale AFC (2)
?,(Tue) 12 Mar 1991 (10),Blackpool FC (18),3-1,?,Scarborough Athletic FC (2)
?,(Sat) 19 Jan 1991 (2),Blackpool FC (19),3-1,?,Scunthorpe United FC (2)
?,(Sat) 27 Apr 1991 (16),Blackpool FC (20),3-2,?,Stockport County FC (2)
