Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 15 Sep 1951 (37),Accrington Stanley FC (1),1-1,?,Barrow AFC (1)
?,(Sat) 20 Oct 1951 (42),Accrington Stanley FC (2),0-1,?,Bradford City AFC (1)
?,(Wed) 30 Apr 1952 (17),Accrington Stanley FC (3),5-1,?,Bradford Park Avenue AFC (1)
?,(Sat) 22 Dec 1951 (51),Accrington Stanley FC (4),0-2,?,Carlisle United FC (1)
?,(Sat) 3 Nov 1951 (44),Accrington Stanley FC (5),4-2,?,Chester FC (1)
?,(Fri) 11 Apr 1952 (14),Accrington Stanley FC (6),2-0,?,Chesterfield FC (1)
?,(Sat) 26 Apr 1952 (16),Accrington Stanley FC (7),2-3,?,Crewe Alexandra FC (1)
?,(Wed) 26 Dec 1951 (52),Accrington Stanley FC (8),1-3,?,Darlington FC (1)
?,(Sat) 18 Aug 1951 (33),Accrington Stanley FC (9),1-2,?,Gateshead FC (1)
?,(Sat) 26 Jan 1952 (3),Accrington Stanley FC (10),0-3,?,Grimsby Town FC (1)
?,(Tue) 25 Sep 1951 (39),Accrington Stanley FC (11),2-2,?,FC Halifax Town (1)
?,(Sat) 1 Mar 1952 (8),Accrington Stanley FC (12),0-0,?,Hartlepool United FC (1)
?,(Sat) 29 Mar 1952 (12),Accrington Stanley FC (13),1-3,?,Lincoln City FC (1)
?,(Wed) 22 Aug 1951 (34),Accrington Stanley FC (14),1-0,?,Mansfield Town FC (1)
?,(Sat) 6 Oct 1951 (40),Accrington Stanley FC (15),1-2,?,Oldham Athletic AFC (1)
?,(Wed) 2 Apr 1952 (13),Accrington Stanley FC (16),0-0,?,Rochdale AFC (1)
?,(Sat) 17 Nov 1951 (46),Accrington Stanley FC (17),2-2,?,Scunthorpe United FC (1)
?,(Sat) 1 Dec 1951 (48),Accrington Stanley FC (18),0-0,?,Southport FC (1)
?,(Sat) 1 Sep 1951 (35),Accrington Stanley FC (19),0-3,?,Stockport County FC (1)
?,(Sat) 12 Apr 1952 (14),Accrington Stanley FC (20),1-1,?,Tranmere Rovers FC (1)
?,(Sat) 5 Jan 1952 (0),Accrington Stanley FC (21),0-0,?,Workington AFC (1)
?,(Sat) 29 Sep 1951 (39),Accrington Stanley FC (22),4-2,?,Wrexham AFC (1)
?,(Sat) 15 Mar 1952 (10),Accrington Stanley FC (23),2-1,?,York City FC (1)
?,(Sat) 19 Jan 1952 (2),Barrow AFC (2),3-1,?,Accrington Stanley FC (24)
?,(Sat) 17 Nov 1951 (46),Barrow AFC (3),1-0,?,Bradford City AFC (2)
?,(Thu) 27 Mar 1952 (12),Barrow AFC (4),0-2,?,Bradford Park Avenue AFC (2)
?,(Sat) 22 Sep 1951 (38),Barrow AFC (5),0-1,?,Carlisle United FC (2)
?,(Sat) 1 Dec 1951 (48),Barrow AFC (6),1-0,?,Chester FC (2)
?,(Sat) 12 Jan 1952 (1),Barrow AFC (7),2-0,?,Chesterfield FC (2)
?,(Sat) 1 Mar 1952 (8),Barrow AFC (8),2-1,?,Crewe Alexandra FC (2)
?,(Sat) 15 Mar 1952 (10),Barrow AFC (9),2-2,?,Darlington FC (2)
?,(Sat) 20 Oct 1951 (42),Barrow AFC (10),2-1,?,Gateshead FC (2)
?,(Thu) 13 Sep 1951 (37),Barrow AFC (11),3-1,?,Grimsby Town FC (2)
?,(Sat) 25 Aug 1951 (34),Barrow AFC (12),0-0,?,FC Halifax Town (2)
?,(Sat) 29 Mar 1952 (12),Barrow AFC (13),2-1,?,Hartlepool United FC (2)
?,(Sat) 26 Apr 1952 (16),Barrow AFC (14),1-2,?,Lincoln City FC (2)
?,(Sat) 29 Dec 1951 (52),Barrow AFC (15),1-1,?,Mansfield Town FC (2)
?,(Sat) 3 Nov 1951 (44),Barrow AFC (16),0-1,?,Oldham Athletic AFC (2)
?,(Sat) 8 Sep 1951 (36),Barrow AFC (17),4-0,?,Rochdale AFC (2)
?,(Sat) 23 Feb 1952 (7),Barrow AFC (18),2-1,?,Scunthorpe United FC (2)
?,(Sat) 6 Oct 1951 (40),Barrow AFC (19),0-0,?,Southport FC (2)
?,(Sat) 9 Feb 1952 (5),Barrow AFC (20),1-3,?,Stockport County FC (2)
?,(Wed) 26 Dec 1951 (52),Barrow AFC (21),2-0,?,Tranmere Rovers FC (2)
?,(Fri) 11 Apr 1952 (14),Barrow AFC (22),1-0,?,Workington AFC (2)
?,(Thu) 23 Aug 1951 (34),Barrow AFC (23),3-1,?,Wrexham AFC (2)
?,(Sat) 12 Apr 1952 (14),Barrow AFC (24),0-0,?,York City FC (2)
?,(Sat) 8 Mar 1952 (9),Bradford City AFC (3),1-3,?,Accrington Stanley FC (25)
?,(Sat) 5 Apr 1952 (13),Bradford City AFC (4),2-2,?,Barrow AFC (25)
?,(Sat) 15 Sep 1951 (37),Bradford City AFC (5),2-2,?,Bradford Park Avenue AFC (3)
?,(Sat) 27 Oct 1951 (43),Bradford City AFC (6),1-2,?,Carlisle United FC (3)
?,(Sat) 29 Dec 1951 (52),Bradford City AFC (7),1-0,?,Chester FC (3)
?,(Sat) 8 Dec 1951 (49),Bradford City AFC (8),1-0,?,Chesterfield FC (3)
?,(Wed) 12 Sep 1951 (37),Bradford City AFC (9),0-2,?,Crewe Alexandra FC (3)
?,(Mon) 14 Apr 1952 (15),Bradford City AFC (10),3-1,?,Darlington FC (3)
?,(Sat) 3 May 1952 (17),Bradford City AFC (11),1-1,?,Gateshead FC (3)
?,(Wed) 23 Apr 1952 (16),Bradford City AFC (12),0-2,?,Grimsby Town FC (3)
?,(Tue) 25 Dec 1951 (52),Bradford City AFC (13),3-2,?,FC Halifax Town (3)
?,(Sat) 26 Jan 1952 (3),Bradford City AFC (14),0-2,?,Hartlepool United FC (3)
?,(Sat) 25 Aug 1951 (34),Bradford City AFC (15),1-1,?,Lincoln City FC (3)
?,(Sat) 16 Feb 1952 (6),Bradford City AFC (16),2-1,?,Mansfield Town FC (3)
?,(Sat) 29 Sep 1951 (39),Bradford City AFC (17),5-2,?,Oldham Athletic AFC (3)
?,(Sat) 13 Oct 1951 (41),Bradford City AFC (18),3-0,?,Rochdale AFC (3)
?,(Wed) 26 Mar 1952 (12),Bradford City AFC (19),1-0,?,Scunthorpe United FC (3)
?,(Wed) 22 Aug 1951 (34),Bradford City AFC (20),2-1,?,Southport FC (3)
?,(Sat) 22 Mar 1952 (11),Bradford City AFC (21),2-3,?,Stockport County FC (3)
?,(Wed) 23 Jan 1952 (3),Bradford City AFC (22),2-0,?,Tranmere Rovers FC (3)
?,(Sat) 10 Nov 1951 (45),Bradford City AFC (23),1-0,?,Workington AFC (3)
?,(Sat) 19 Apr 1952 (15),Bradford City AFC (24),3-2,?,Wrexham AFC (3)
?,(Sat) 8 Sep 1951 (36),Bradford City AFC (25),3-3,?,York City FC (3)
?,(Sat) 23 Feb 1952 (7),Bradford Park Avenue AFC (4),1-1,?,Accrington Stanley FC (26)
?,(Sat) 18 Aug 1951 (33),Bradford Park Avenue AFC (5),3-1,?,Barrow AFC (26)
?,(Sat) 19 Jan 1952 (2),Bradford Park Avenue AFC (6),2-1,?,Bradford City AFC (26)
?,(Mon) 17 Sep 1951 (38),Bradford Park Avenue AFC (7),0-1,?,Carlisle United FC (4)
?,(Sat) 6 Oct 1951 (40),Bradford Park Avenue AFC (8),3-0,?,Chester FC (4)
?,(Sat) 5 Jan 1952 (0),Bradford Park Avenue AFC (9),3-3,?,Chesterfield FC (4)
?,(Sat) 29 Mar 1952 (12),Bradford Park Avenue AFC (10),3-2,?,Crewe Alexandra FC (4)
?,(Sat) 12 Apr 1952 (14),Bradford Park Avenue AFC (11),2-0,?,Darlington FC (4)
?,(Sat) 17 Nov 1951 (46),Bradford Park Avenue AFC (12),2-0,?,Gateshead FC (4)
?,(Sat) 22 Dec 1951 (51),Bradford Park Avenue AFC (13),3-2,?,Grimsby Town FC (4)
?,(Sat) 22 Sep 1951 (38),Bradford Park Avenue AFC (14),6-1,?,FC Halifax Town (4)
?,(Sat) 26 Apr 1952 (16),Bradford Park Avenue AFC (15),1-2,?,Hartlepool United FC (4)
?,(Sat) 1 Mar 1952 (8),Bradford Park Avenue AFC (16),1-1,?,Lincoln City FC (4)
?,(Sat) 9 Feb 1952 (5),Bradford Park Avenue AFC (17),0-1,?,Mansfield Town FC (4)
