Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 29 Aug 1936 (34),Rotherham United FC (1),3-0,?,Gateshead FC (1)
?,(Sat) 29 Aug 1936 (34),Oldham Athletic AFC (1),3-1,?,New Brighton Tower FC (1898-1901) (1)
?,(Sat) 29 Aug 1936 (34),Tranmere Rovers FC (1),5-1,?,Carlisle United FC (1)
?,(Sat) 29 Aug 1936 (34),Port Vale FC (1),1-3,?,Hull City AFC (1)
?,(Sat) 29 Aug 1936 (34),Crewe Alexandra FC (1),2-2,?,Rochdale AFC (1)
?,(Sat) 29 Aug 1936 (34),Southport FC (1),1-1,?,Hartlepool United FC (1)
?,(Sat) 29 Aug 1936 (34),Stockport County FC (1),3-3,?,Darlington FC (1)
?,(Sat) 29 Aug 1936 (34),Mansfield Town FC (1),2-1,?,Barrow AFC (1)
?,(Sat) 29 Aug 1936 (34),Chester FC (1),4-1,?,Wrexham AFC (1)
?,(Sat) 29 Aug 1936 (34),Accrington Stanley FC (1),1-2,?,Lincoln City FC (1)
?,(Sat) 29 Aug 1936 (34),FC Halifax Town (1),1-2,?,York City FC (1)
?,(Mon) 31 Aug 1936 (35),Hull City AFC (2),2-1,?,Rotherham United FC (2)
?,(Mon) 31 Aug 1936 (35),Wrexham AFC (2),4-0,?,Darlington FC (2)
?,(Mon) 31 Aug 1936 (35),Barrow AFC (2),1-2,?,FC Halifax Town (2)
?,(Mon) 31 Aug 1936 (35),Rochdale AFC (2),1-3,?,Mansfield Town FC (2)
?,(Mon) 31 Aug 1936 (35),Lincoln City FC (2),2-0,?,Oldham Athletic AFC (2)
?,(Wed) 2 Sep 1936 (35),Gateshead FC (2),0-0,?,Stockport County FC (2)
?,(Wed) 2 Sep 1936 (35),Chester FC (2),5-0,?,Crewe Alexandra FC (2)
?,(Wed) 2 Sep 1936 (35),York City FC (2),4-0,?,Tranmere Rovers FC (2)
?,(Wed) 2 Sep 1936 (35),New Brighton Tower FC (1898-1901) (2),2-0,?,Port Vale FC (2)
?,(Wed) 2 Sep 1936 (35),Hartlepool United FC (2),1-0,?,Accrington Stanley FC (2)
?,(Thu) 3 Sep 1936 (35),Carlisle United FC (2),1-1,?,Southport FC (2)
?,(Sat) 5 Sep 1936 (35),York City FC (3),1-1,?,Mansfield Town FC (3)
?,(Sat) 5 Sep 1936 (35),Hartlepool United FC (3),2-1,?,Tranmere Rovers FC (3)
?,(Sat) 5 Sep 1936 (35),Barrow AFC (3),2-2,?,Crewe Alexandra FC (3)
?,(Sat) 5 Sep 1936 (35),Darlington FC (3),6-3,?,Rotherham United FC (3)
?,(Sat) 5 Sep 1936 (35),Carlisle United FC (3),1-2,?,FC Halifax Town (3)
?,(Sat) 5 Sep 1936 (35),Lincoln City FC (3),4-1,?,Southport FC (3)
?,(Sat) 5 Sep 1936 (35),Hull City AFC (3),2-0,?,Oldham Athletic AFC (3)
?,(Sat) 5 Sep 1936 (35),Wrexham AFC (3),0-0,?,Stockport County FC (3)
?,(Sat) 5 Sep 1936 (35),Gateshead FC (3),0-1,?,Port Vale FC (3)
?,(Sat) 5 Sep 1936 (35),New Brighton Tower FC (1898-1901) (3),1-1,?,Accrington Stanley FC (3)
?,(Sat) 5 Sep 1936 (35),Rochdale AFC (3),0-1,?,Chester FC (3)
?,(Mon) 7 Sep 1936 (36),Stockport County FC (4),4-2,?,Gateshead FC (4)
?,(Mon) 7 Sep 1936 (36),Crewe Alexandra FC (4),1-1,?,Chester FC (4)
?,(Mon) 7 Sep 1936 (36),Port Vale FC (4),3-1,?,New Brighton Tower FC (1898-1901) (4)
?,(Mon) 7 Sep 1936 (36),FC Halifax Town (4),2-1,?,Barrow AFC (4)
?,(Mon) 7 Sep 1936 (36),Rotherham United FC (4),0-0,?,Hull City AFC (4)
?,(Mon) 7 Sep 1936 (36),Tranmere Rovers FC (4),0-0,?,York City FC (4)
?,(Mon) 7 Sep 1936 (36),Oldham Athletic AFC (4),1-0,?,Lincoln City FC (4)
?,(Tue) 8 Sep 1936 (36),Southport FC (4),2-1,?,Carlisle United FC (4)
?,(Wed) 9 Sep 1936 (36),Darlington FC (4),1-1,?,Wrexham AFC (4)
?,(Wed) 9 Sep 1936 (36),Mansfield Town FC (4),6-2,?,Rochdale AFC (4)
?,(Sat) 12 Sep 1936 (36),Mansfield Town FC (5),1-4,?,Carlisle United FC (5)
?,(Sat) 12 Sep 1936 (36),Rotherham United FC (5),2-2,?,Wrexham AFC (5)
?,(Sat) 12 Sep 1936 (36),Port Vale FC (5),2-2,?,Darlington FC (5)
?,(Sat) 12 Sep 1936 (36),Crewe Alexandra FC (5),2-2,?,York City FC (5)
?,(Sat) 12 Sep 1936 (36),Lincoln City FC (5),1-0,?,New Brighton Tower FC (1898-1901) (5)
?,(Sat) 12 Sep 1936 (36),Chester FC (5),6-0,?,Barrow AFC (5)
?,(Sat) 12 Sep 1936 (36),FC Halifax Town (5),2-0,?,Hartlepool United FC (4)
?,(Sat) 12 Sep 1936 (36),Tranmere Rovers FC (5),3-3,?,Southport FC (5)
?,(Sat) 12 Sep 1936 (36),Accrington Stanley FC (4),0-1,?,Hull City AFC (5)
?,(Sat) 12 Sep 1936 (36),Stockport County FC (5),3-0,?,Rochdale AFC (5)
?,(Sat) 12 Sep 1936 (36),Oldham Athletic AFC (5),4-4,?,Gateshead FC (5)
?,(Mon) 14 Sep 1936 (37),Lincoln City FC (6),0-2,?,Stockport County FC (6)
?,(Mon) 14 Sep 1936 (37),Oldham Athletic AFC (6),5-1,?,Port Vale FC (6)
?,(Tue) 15 Sep 1936 (37),Rochdale AFC (6),2-1,?,Southport FC (6)
?,(Wed) 16 Sep 1936 (37),Chester FC (6),5-2,?,Tranmere Rovers FC (6)
?,(Wed) 16 Sep 1936 (37),New Brighton Tower FC (1898-1901) (6),1-0,?,Wrexham AFC (6)
?,(Wed) 16 Sep 1936 (37),Crewe Alexandra FC (6),0-1,?,FC Halifax Town (6)
?,(Sat) 19 Sep 1936 (37),Stockport County FC (7),4-2,?,Rotherham United FC (6)
?,(Sat) 19 Sep 1936 (37),York City FC (6),0-2,?,Chester FC (7)
?,(Sat) 19 Sep 1936 (37),Southport FC (7),2-1,?,FC Halifax Town (7)
?,(Sat) 19 Sep 1936 (37),Hartlepool United FC (5),3-0,?,Mansfield Town FC (6)
?,(Sat) 19 Sep 1936 (37),New Brighton Tower FC (1898-1901) (7),1-2,?,Tranmere Rovers FC (7)
?,(Sat) 19 Sep 1936 (37),Hull City AFC (6),1-1,?,Lincoln City FC (7)
?,(Sat) 19 Sep 1936 (37),Gateshead FC (6),1-1,?,Accrington Stanley FC (5)
?,(Sat) 19 Sep 1936 (37),Barrow AFC (6),3-0,?,Rochdale AFC (7)
?,(Sat) 19 Sep 1936 (37),Darlington FC (6),0-3,?,Oldham Athletic AFC (7)
?,(Sat) 19 Sep 1936 (37),Carlisle United FC (6),4-0,?,Crewe Alexandra FC (7)
?,(Sat) 19 Sep 1936 (37),Wrexham AFC (7),1-0,?,Port Vale FC (7)
?,(Sat) 26 Sep 1936 (38),FC Halifax Town (8),2-1,?,Tranmere Rovers FC (8)
?,(Sat) 26 Sep 1936 (38),New Brighton Tower FC (1898-1901) (8),1-1,?,Hull City AFC (7)
?,(Sat) 26 Sep 1936 (38),Oldham Athletic AFC (8),2-2,?,Wrexham AFC (8)
?,(Sat) 26 Sep 1936 (38),Chester FC (8),4-0,?,Carlisle United FC (7)
?,(Sat) 26 Sep 1936 (38),Port Vale FC (8),3-0,?,Stockport County FC (8)
?,(Sat) 26 Sep 1936 (38),Lincoln City FC (8),4-0,?,Gateshead FC (7)
?,(Sat) 26 Sep 1936 (38),Rotherham United FC (7),4-1,?,Barrow AFC (7)
?,(Sat) 26 Sep 1936 (38),Crewe Alexandra FC (8),1-1,?,Hartlepool United FC (6)
?,(Sat) 26 Sep 1936 (38),Rochdale AFC (8),3-0,?,York City FC (7)
?,(Sat) 26 Sep 1936 (38),Mansfield Town FC (7),3-0,?,Southport FC (8)
?,(Sat) 26 Sep 1936 (38),Accrington Stanley FC (6),1-0,?,Darlington FC (7)
?,(Tue) 29 Sep 1936 (39),Accrington Stanley FC (7),1-2,?,Hartlepool United FC (7)
?,(Sat) 3 Oct 1936 (39),Tranmere Rovers FC (9),0-2,?,Mansfield Town FC (8)
?,(Sat) 3 Oct 1936 (39),Gateshead FC (8),1-1,?,New Brighton Tower FC (1898-1901) (9)
?,(Sat) 3 Oct 1936 (39),Wrexham AFC (9),1-0,?,Accrington Stanley FC (8)
?,(Sat) 3 Oct 1936 (39),Hartlepool United FC (8),0-1,?,Chester FC (9)
