Round,Date,Team 1,FT,HT,Team 2
?,(Wed) 26 Mar 1930 (12),AFC Bournemouth (1),1-2,?,Brentford FC (1)
?,(Wed) 12 Mar 1930 (10),AFC Bournemouth (2),1-1,?,Brighton & Hove Albion FC (1)
?,(Sat) 12 Apr 1930 (14),AFC Bournemouth (3),3-1,?,Bristol Rovers FC (1)
?,(Sat) 1 Feb 1930 (4),AFC Bournemouth (4),1-0,?,Coventry City FC (1)
?,(Wed) 18 Sep 1929 (37),AFC Bournemouth (5),2-1,?,Crystal Palace FC (1)
?,(Sat) 7 Sep 1929 (35),AFC Bournemouth (6),3-0,?,Exeter City FC (1)
?,(Wed) 11 Sep 1929 (36),AFC Bournemouth (7),5-0,?,Fulham FC (1)
?,(Thu) 26 Dec 1929 (51),AFC Bournemouth (8),1-2,?,Gillingham FC (1)
?,(Sat) 26 Apr 1930 (16),AFC Bournemouth (9),5-1,?,Leyton Orient FC (1)
?,(Sat) 21 Sep 1929 (37),AFC Bournemouth (10),5-1,?,Luton Town FC (1)
?,(Sat) 15 Mar 1930 (10),AFC Bournemouth (11),4-2,?,Merthyr Town FC (1)
?,(Sat) 1 Mar 1930 (8),AFC Bournemouth (12),1-1,?,Newport County AFC (1)
?,(Wed) 26 Feb 1930 (8),AFC Bournemouth (13),3-1,?,Northampton Town FC (1)
?,(Mon) 21 Apr 1930 (16),AFC Bournemouth (14),2-3,?,Norwich City FC (1)
?,(Sat) 16 Nov 1929 (45),AFC Bournemouth (15),1-1,?,Plymouth Argyle FC (1)
?,(Sat) 12 Oct 1929 (40),AFC Bournemouth (16),0-0,?,Queens Park Rangers FC (1)
?,(Sat) 18 Jan 1930 (2),AFC Bournemouth (17),0-0,?,Southend United FC (1)
?,(Sat) 29 Mar 1930 (12),AFC Bournemouth (18),1-3,?,Swindon Town FC (1)
?,(Sat) 2 Nov 1929 (43),AFC Bournemouth (19),4-1,?,Torquay United FC (1)
?,(Sat) 8 Feb 1930 (5),AFC Bournemouth (20),1-1,?,Walsall FC (1)
?,(Sat) 19 Oct 1929 (41),AFC Bournemouth (21),3-2,?,Watford FC (1)
?,(Sat) 19 Apr 1930 (15),Brentford FC (2),1-0,?,AFC Bournemouth (22)
?,(Wed) 25 Dec 1929 (51),Brentford FC (3),5-2,?,Brighton & Hove Albion FC (2)
?,(Wed) 25 Sep 1929 (38),Brentford FC (4),2-1,?,Bristol Rovers FC (2)
?,(Sat) 12 Oct 1929 (40),Brentford FC (5),3-1,?,Coventry City FC (2)
?,(Sat) 8 Mar 1930 (9),Brentford FC (6),2-0,?,Crystal Palace FC (2)
?,(Sat) 23 Nov 1929 (46),Brentford FC (7),2-0,?,Exeter City FC (2)
?,(Sat) 22 Feb 1930 (7),Brentford FC (8),5-1,?,Fulham FC (2)
?,(Sat) 9 Nov 1929 (44),Brentford FC (9),2-1,?,Gillingham FC (2)
?,(Wed) 4 Sep 1929 (35),Brentford FC (10),3-1,?,Leyton Orient FC (2)
?,(Sat) 7 Dec 1929 (48),Brentford FC (11),2-0,?,Luton Town FC (2)
?,(Sat) 14 Sep 1929 (36),Brentford FC (12),6-0,?,Merthyr Town FC (2)
?,(Sat) 28 Sep 1929 (38),Brentford FC (13),1-0,?,Newport County AFC (2)
?,(Sat) 22 Mar 1930 (11),Brentford FC (14),2-0,?,Northampton Town FC (2)
?,(Sat) 26 Oct 1929 (42),Brentford FC (15),3-0,?,Norwich City FC (2)
?,(Sat) 4 Jan 1930 (0),Brentford FC (16),3-0,?,Plymouth Argyle FC (2)
?,(Mon) 21 Apr 1930 (16),Brentford FC (17),3-0,?,Queens Park Rangers FC (2)
?,(Sat) 5 Apr 1930 (13),Brentford FC (18),2-1,?,Southend United FC (2)
?,(Sat) 31 Aug 1929 (34),Brentford FC (19),3-2,?,Swindon Town FC (2)
?,(Sat) 25 Jan 1930 (3),Brentford FC (20),5-0,?,Torquay United FC (2)
?,(Sat) 21 Dec 1929 (50),Brentford FC (21),6-2,?,Walsall FC (2)
?,(Sat) 8 Feb 1930 (5),Brentford FC (22),5-0,?,Watford FC (2)
?,(Sat) 5 Apr 1930 (13),Brighton & Hove Albion FC (3),4-3,?,AFC Bournemouth (23)
?,(Thu) 26 Dec 1929 (51),Brighton & Hove Albion FC (4),2-0,?,Brentford FC (23)
?,(Sat) 28 Dec 1929 (51),Brighton & Hove Albion FC (5),1-0,?,Bristol Rovers FC (3)
?,(Fri) 18 Apr 1930 (15),Brighton & Hove Albion FC (6),1-1,?,Coventry City FC (3)
?,(Sat) 22 Feb 1930 (7),Brighton & Hove Albion FC (7),1-2,?,Crystal Palace FC (3)
?,(Sat) 9 Nov 1929 (44),Brighton & Hove Albion FC (8),1-1,?,Exeter City FC (3)
?,(Sat) 21 Dec 1929 (50),Brighton & Hove Albion FC (9),5-0,?,Fulham FC (3)
?,(Sat) 26 Oct 1929 (42),Brighton & Hove Albion FC (10),2-0,?,Gillingham FC (3)
?,(Wed) 25 Sep 1929 (38),Brighton & Hove Albion FC (11),1-0,?,Leyton Orient FC (3)
?,(Sat) 23 Nov 1929 (46),Brighton & Hove Albion FC (12),4-1,?,Luton Town FC (3)
?,(Sat) 28 Sep 1929 (38),Brighton & Hove Albion FC (13),4-1,?,Merthyr Town FC (3)
?,(Sat) 12 Oct 1929 (40),Brighton & Hove Albion FC (14),3-2,?,Newport County AFC (3)
?,(Sat) 8 Mar 1930 (9),Brighton & Hove Albion FC (15),2-1,?,Northampton Town FC (3)
?,(Sat) 7 Sep 1929 (35),Brighton & Hove Albion FC (16),6-3,?,Norwich City FC (3)
?,(Wed) 2 Apr 1930 (13),Brighton & Hove Albion FC (17),0-1,?,Plymouth Argyle FC (3)
?,(Sat) 19 Apr 1930 (15),Brighton & Hove Albion FC (18),2-3,?,Queens Park Rangers FC (3)
?,(Sat) 22 Mar 1930 (11),Brighton & Hove Albion FC (19),1-0,?,Southend United FC (3)
?,(Sat) 14 Sep 1929 (36),Brighton & Hove Albion FC (20),3-0,?,Swindon Town FC (3)
?,(Sat) 8 Feb 1930 (5),Brighton & Hove Albion FC (21),5-0,?,Torquay United FC (3)
?,(Sat) 7 Dec 1929 (48),Brighton & Hove Albion FC (22),4-0,?,Walsall FC (3)
?,(Wed) 4 Sep 1929 (35),Brighton & Hove Albion FC (23),2-1,?,Watford FC (3)
?,(Wed) 9 Apr 1930 (14),Bristol Rovers FC (4),2-1,?,AFC Bournemouth (24)
?,(Sat) 3 May 1930 (17),Bristol Rovers FC (5),4-1,?,Brentford FC (24)
?,(Sat) 31 Aug 1929 (34),Bristol Rovers FC (6),1-0,?,Brighton & Hove Albion FC (24)
?,(Mon) 2 Sep 1929 (35),Bristol Rovers FC (7),1-3,?,Coventry City FC (4)
?,(Sat) 26 Oct 1929 (42),Bristol Rovers FC (8),2-3,?,Crystal Palace FC (4)
?,(Sat) 22 Mar 1930 (11),Bristol Rovers FC (9),1-0,?,Exeter City FC (4)
?,(Thu) 26 Dec 1929 (51),Bristol Rovers FC (10),4-1,?,Fulham FC (4)
?,(Sat) 8 Mar 1930 (9),Bristol Rovers FC (11),3-0,?,Gillingham FC (4)
?,(Fri) 18 Apr 1930 (15),Bristol Rovers FC (12),0-0,?,Leyton Orient FC (4)
?,(Sat) 5 Apr 1930 (13),Bristol Rovers FC (13),2-2,?,Luton Town FC (4)
?,(Sat) 25 Jan 1930 (3),Bristol Rovers FC (14),2-2,?,Merthyr Town FC (4)
?,(Sat) 8 Feb 1930 (5),Bristol Rovers FC (15),2-3,?,Newport County AFC (4)
?,(Sat) 9 Nov 1929 (44),Bristol Rovers FC (16),2-3,?,Northampton Town FC (4)
?,(Sat) 22 Feb 1930 (7),Bristol Rovers FC (17),0-1,?,Norwich City FC (4)
?,(Sat) 14 Sep 1929 (36),Bristol Rovers FC (18),2-3,?,Plymouth Argyle FC (4)
?,(Sat) 21 Dec 1929 (50),Bristol Rovers FC (19),4-1,?,Queens Park Rangers FC (4)
?,(Sat) 23 Nov 1929 (46),Bristol Rovers FC (20),4-2,?,Southend United FC (4)
?,(Sat) 4 Jan 1930 (0),Bristol Rovers FC (21),3-2,?,Swindon Town FC (4)
?,(Sat) 28 Sep 1929 (38),Bristol Rovers FC (22),2-0,?,Torquay United FC (4)
?,(Sat) 19 Apr 1930 (15),Bristol Rovers FC (23),3-1,?,Walsall FC (4)
?,(Sat) 12 Oct 1929 (40),Bristol Rovers FC (24),1-2,?,Watford FC (4)
?,(Sat) 28 Sep 1929 (38),Coventry City FC (5),0-2,?,AFC Bournemouth (25)
?,(Sat) 15 Feb 1930 (6),Coventry City FC (6),2-1,?,Brentford FC (25)
?,(Tue) 22 Apr 1930 (16),Coventry City FC (7),0-2,?,Brighton & Hove Albion FC (25)
?,(Mon) 9 Sep 1929 (36),Coventry City FC (8),1-0,?,Bristol Rovers FC (25)
?,(Sat) 22 Mar 1930 (11),Coventry City FC (9),1-0,?,Crystal Palace FC (5)
?,(Sat) 7 Dec 1929 (48),Coventry City FC (10),3-3,?,Exeter City FC (5)
?,(Sat) 8 Mar 1930 (9),Coventry City FC (11),3-1,?,Fulham FC (5)
?,(Sat) 23 Nov 1929 (46),Coventry City FC (12),5-0,?,Gillingham FC (5)
?,(Sat) 5 Oct 1929 (39),Coventry City FC (13),5-2,?,Leyton Orient FC (5)
?,(Sat) 21 Dec 1929 (50),Coventry City FC (14),5-1,?,Luton Town FC (5)
?,(Sat) 31 Aug 1929 (34),Coventry City FC (15),2-2,?,Merthyr Town FC (5)
?,(Sat) 14 Sep 1929 (36),Coventry City FC (16),2-0,?,Newport County AFC (5)
?,(Sat) 5 Apr 1930 (13),Coventry City FC (17),2-2,?,Northampton Town FC (5)
?,(Sat) 9 Nov 1929 (44),Coventry City FC (18),3-1,?,Norwich City FC (5)
?,(Wed) 25 Dec 1929 (51),Coventry City FC (19),1-0,?,Plymouth Argyle FC (5)
?,(Sat) 26 Oct 1929 (42),Coventry City FC (20),2-3,?,Queens Park Rangers FC (5)
?,(Sat) 19 Apr 1930 (15),Coventry City FC (21),5-1,?,Southend United FC (5)
?,(Sat) 3 May 1930 (17),Coventry City FC (22),1-2,?,Swindon Town FC (5)
?,(Sat) 4 Jan 1930 (0),Coventry City FC (23),4-1,?,Torquay United FC (5)
?,(Sat) 22 Feb 1930 (7),Coventry City FC (24),4-0,?,Walsall FC (5)
?,(Sat) 25 Jan 1930 (3),Coventry City FC (25),3-1,?,Watford FC (5)
?,(Sat) 3 May 1930 (17),Crystal Palace FC (6),1-1,?,AFC Bournemouth (26)
?,(Sat) 2 Nov 1929 (43),Crystal Palace FC (7),2-1,?,Brentford FC (26)
?,(Sat) 19 Oct 1929 (41),Crystal Palace FC (8),2-2,?,Brighton & Hove Albion FC (26)
?,(Sat) 1 Mar 1930 (8),Crystal Palace FC (9),3-0,?,Bristol Rovers FC (26)
?,(Sat) 16 Nov 1929 (45),Crystal Palace FC (10),4-3,?,Coventry City FC (26)
?,(Sat) 15 Feb 1930 (6),Crystal Palace FC (11),1-1,?,Exeter City FC (6)
?,(Sat) 4 Jan 1930 (0),Crystal Palace FC (12),4-3,?,Fulham FC (6)
?,(Sat) 1 Feb 1930 (4),Crystal Palace FC (13),5-1,?,Gillingham FC (6)
?,(Sat) 15 Mar 1930 (10),Crystal Palace FC (14),3-0,?,Leyton Orient FC (6)
?,(Mon) 21 Apr 1930 (16),Crystal Palace FC (15),4-1,?,Luton Town FC (6)
?,(Sat) 14 Dec 1929 (49),Crystal Palace FC (16),6-1,?,Merthyr Town FC (6)
?,(Wed) 25 Sep 1929 (38),Crystal Palace FC (17),1-0,?,Newport County AFC (6)
?,(Sat) 5 Oct 1929 (39),Crystal Palace FC (18),1-3,?,Northampton Town FC (6)
?,(Sat) 14 Sep 1929 (36),Crystal Palace FC (19),3-2,?,Norwich City FC (6)
?,(Sat) 26 Apr 1930 (16),Crystal Palace FC (20),3-0,?,Plymouth Argyle FC (6)
?,(Sat) 31 Aug 1929 (34),Crystal Palace FC (21),1-1,?,Queens Park Rangers FC (6)
?,(Wed) 11 Sep 1929 (36),Crystal Palace FC (22),1-2,?,Southend United FC (6)
?,(Sat) 30 Nov 1929 (47),Crystal Palace FC (23),1-0,?,Swindon Town FC (6)
?,(Sat) 12 Apr 1930 (14),Crystal Palace FC (24),4-2,?,Torquay United FC (6)
?,(Thu) 26 Dec 1929 (51),Crystal Palace FC (25),5-1,?,Walsall FC (6)
?,(Sat) 29 Mar 1930 (12),Crystal Palace FC (26),1-1,?,Watford FC (6)
?,(Sat) 4 Jan 1930 (0),Exeter City FC (7),1-2,?,AFC Bournemouth (27)
?,(Sat) 29 Mar 1930 (12),Exeter City FC (8),0-0,?,Brentford FC (27)
?,(Sat) 15 Mar 1930 (10),Exeter City FC (9),1-4,?,Brighton & Hove Albion FC (27)
?,(Sat) 16 Nov 1929 (45),Exeter City FC (10),5-2,?,Bristol Rovers FC (27)
?,(Sat) 12 Apr 1930 (14),Exeter City FC (11),1-1,?,Coventry City FC (27)
?,(Sat) 12 Oct 1929 (40),Exeter City FC (12),6-1,?,Crystal Palace FC (27)
?,(Sat) 28 Sep 1929 (38),Exeter City FC (13),2-1,?,Fulham FC (7)
?,(Wed) 4 Sep 1929 (35),Exeter City FC (14),3-0,?,Gillingham FC (7)
?,(Wed) 5 Feb 1930 (5),Exeter City FC (15),4-0,?,Leyton Orient FC (7)
?,(Sat) 31 Aug 1929 (34),Exeter City FC (16),2-2,?,Luton Town FC (7)
?,(Sat) 19 Oct 1929 (41),Exeter City FC (17),1-1,?,Merthyr Town FC (7)
?,(Sat) 26 Apr 1930 (16),Exeter City FC (18),0-4,?,Newport County AFC (7)
?,(Mon) 21 Apr 1930 (16),Exeter City FC (19),6-4,?,Northampton Town FC (7)
?,(Sat) 8 Feb 1930 (5),Exeter City FC (20),3-0,?,Norwich City FC (7)
?,(Sat) 1 Mar 1930 (8),Exeter City FC (21),1-1,?,Plymouth Argyle FC (7)
?,(Sat) 25 Jan 1930 (3),Exeter City FC (22),0-2,?,Queens Park Rangers FC (7)
?,(Thu) 26 Dec 1929 (51),Exeter City FC (23),3-1,?,Southend United FC (7)
?,(Sat) 2 Nov 1929 (43),Exeter City FC (24),5-1,?,Swindon Town FC (7)
?,(Wed) 18 Sep 1929 (37),Exeter City FC (25),0-0,?,Torquay United FC (7)
?,(Sat) 14 Sep 1929 (36),Exeter City FC (26),0-2,?,Walsall FC (7)
?,(Wed) 19 Feb 1930 (7),Exeter City FC (27),1-0,?,Watford FC (7)
?,(Mon) 2 Sep 1929 (35),Fulham FC (8),3-3,?,AFC Bournemouth (28)
?,(Sat) 19 Oct 1929 (41),Fulham FC (9),2-0,?,Brentford FC (28)
?,(Sat) 26 Apr 1930 (16),Fulham FC (10),5-1,?,Brighton & Hove Albion FC (28)
?,(Wed) 25 Dec 1929 (51),Fulham FC (11),6-2,?,Bristol Rovers FC (28)
?,(Sat) 2 Nov 1929 (43),Fulham FC (12),2-0,?,Coventry City FC (28)
?,(Sat) 7 Sep 1929 (35),Fulham FC (13),1-2,?,Crystal Palace FC (28)
