Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 5 Oct 1929 (39),Barnsley FC (1),2-4,?,Blackpool FC (1)
?,(Sat) 21 Dec 1929 (50),Barnsley FC (2),2-1,?,Bradford City AFC (1)
?,(Wed) 5 Feb 1930 (5),Barnsley FC (3),1-1,?,Bradford Park Avenue AFC (1)
?,(Sat) 8 Mar 1930 (9),Barnsley FC (4),3-1,?,Bristol City FC (1)
?,(Sat) 15 Feb 1930 (6),Barnsley FC (5),2-1,?,Bury FC (1)
?,(Sat) 22 Feb 1930 (7),Barnsley FC (6),2-2,?,Cardiff City FC (1)
?,(Sat) 23 Nov 1929 (46),Barnsley FC (7),2-0,?,Charlton Athletic FC (1)
?,(Wed) 1 Jan 1930 (0),Barnsley FC (8),1-1,?,Chelsea FC (1)
?,(Sat) 5 Apr 1930 (13),Barnsley FC (9),3-0,?,Hull City AFC (1)
?,(Mon) 21 Apr 1930 (16),Barnsley FC (10),1-2,?,Millwall FC (1)
?,(Thu) 26 Dec 1929 (51),Barnsley FC (11),1-1,?,Nottingham Forest FC (1)
?,(Sat) 9 Nov 1929 (44),Barnsley FC (12),2-2,?,Notts County FC (1)
?,(Sat) 3 May 1930 (17),Barnsley FC (13),2-1,?,Oldham Athletic AFC (1)
?,(Sat) 26 Oct 1929 (42),Barnsley FC (14),0-0,?,Preston North End FC (1)
?,(Sat) 22 Mar 1930 (11),Barnsley FC (15),1-0,?,Reading FC (1)
?,(Sat) 31 Aug 1929 (34),Barnsley FC (16),3-1,?,Southampton FC (1)
?,(Sat) 7 Dec 1929 (48),Barnsley FC (17),3-1,?,Stoke City FC (1)
?,(Sat) 28 Sep 1929 (38),Barnsley FC (18),1-0,?,Swansea City AFC (1)
?,(Sat) 4 Jan 1930 (0),Barnsley FC (19),2-0,?,Tottenham Hotspur FC (1)
?,(Sat) 14 Sep 1929 (36),Barnsley FC (20),2-2,?,West Bromwich Albion FC (1)
?,(Sat) 19 Apr 1930 (15),Barnsley FC (21),3-1,?,Wolverhampton Wanderers FC (1)
?,(Sat) 8 Feb 1930 (5),Blackpool FC (2),2-1,?,Barnsley FC (22)
