Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 31 Aug 1929 (34),Wolverhampton Wanderers FC (1),2-4,?,West Bromwich Albion FC (1)
?,(Sat) 31 Aug 1929 (34),Bury FC (1),0-2,?,Oldham Athletic AFC (1)
?,(Sat) 31 Aug 1929 (34),Blackpool FC (1),4-3,?,Millwall FC (1)
?,(Sat) 31 Aug 1929 (34),Reading FC (1),2-0,?,Preston North End FC (1)
?,(Sat) 31 Aug 1929 (34),Charlton Athletic FC (1),4-1,?,Cardiff City FC (1)
?,(Sat) 31 Aug 1929 (34),Stoke City FC (1),2-0,?,Bradford City AFC (1)
?,(Sat) 31 Aug 1929 (34),Bradford Park Avenue AFC (1),2-1,?,Tottenham Hotspur FC (1)
?,(Sat) 31 Aug 1929 (34),Notts County FC (1),3-1,?,Bristol City FC (1)
?,(Sat) 31 Aug 1929 (34),Chelsea FC (1),2-0,?,Nottingham Forest FC (1)
?,(Sat) 31 Aug 1929 (34),Hull City AFC (1),1-0,?,Swansea City AFC (1)
?,(Sat) 31 Aug 1929 (34),Barnsley FC (1),3-1,?,Southampton FC (1)
?,(Mon) 2 Sep 1929 (35),Stoke City FC (2),2-1,?,Charlton Athletic FC (2)
?,(Mon) 2 Sep 1929 (35),Southampton FC (2),2-2,?,Hull City AFC (2)
?,(Mon) 2 Sep 1929 (35),Blackpool FC (2),2-1,?,Bury FC (2)
?,(Mon) 2 Sep 1929 (35),Cardiff City FC (2),2-0,?,Preston North End FC (2)
?,(Mon) 2 Sep 1929 (35),Bradford City AFC (2),2-0,?,Notts County FC (2)
?,(Mon) 2 Sep 1929 (35),West Bromwich Albion FC (2),0-3,?,Oldham Athletic AFC (2)
?,(Mon) 2 Sep 1929 (35),Millwall FC (2),2-5,?,Tottenham Hotspur FC (2)
?,(Mon) 2 Sep 1929 (35),Swansea City AFC (2),1-1,?,Bristol City FC (2)
?,(Wed) 4 Sep 1929 (35),Bradford Park Avenue AFC (2),5-1,?,Nottingham Forest FC (2)
?,(Wed) 4 Sep 1929 (35),Reading FC (2),3-1,?,Wolverhampton Wanderers FC (2)
?,(Sat) 7 Sep 1929 (35),Millwall FC (3),2-4,?,Bury FC (3)
?,(Sat) 7 Sep 1929 (35),Oldham Athletic AFC (3),4-2,?,Chelsea FC (2)
?,(Sat) 7 Sep 1929 (35),Preston North End FC (3),0-3,?,Charlton Athletic FC (3)
?,(Sat) 7 Sep 1929 (35),Southampton FC (3),4-2,?,Blackpool FC (3)
?,(Sat) 7 Sep 1929 (35),West Bromwich Albion FC (3),5-0,?,Bradford Park Avenue AFC (3)
?,(Sat) 7 Sep 1929 (35),Nottingham Forest FC (3),1-1,?,Notts County FC (3)
?,(Sat) 7 Sep 1929 (35),Bradford City AFC (3),2-2,?,Wolverhampton Wanderers FC (3)
?,(Sat) 7 Sep 1929 (35),Swansea City AFC (3),2-2,?,Stoke City FC (3)
?,(Sat) 7 Sep 1929 (35),Tottenham Hotspur FC (3),2-1,?,Barnsley FC (2)
?,(Sat) 7 Sep 1929 (35),Cardiff City FC (3),0-1,?,Hull City AFC (3)
?,(Sat) 7 Sep 1929 (35),Bristol City FC (3),5-3,?,Reading FC (3)
?,(Mon) 9 Sep 1929 (36),Preston North End FC (4),2-3,?,Cardiff City FC (4)
?,(Mon) 9 Sep 1929 (36),Blackpool FC (4),5-1,?,Nottingham Forest FC (4)
?,(Mon) 9 Sep 1929 (36),Wolverhampton Wanderers FC (4),2-1,?,Reading FC (4)
?,(Mon) 9 Sep 1929 (36),Southampton FC (4),3-2,?,West Bromwich Albion FC (4)
?,(Mon) 9 Sep 1929 (36),Charlton Athletic FC (4),4-4,?,Stoke City FC (4)
?,(Mon) 9 Sep 1929 (36),Notts County FC (4),2-0,?,Bradford City AFC (4)
?,(Wed) 11 Sep 1929 (36),Chelsea FC (3),2-0,?,Barnsley FC (3)
?,(Wed) 11 Sep 1929 (36),Bristol City FC (4),2-1,?,Swansea City AFC (4)
?,(Sat) 14 Sep 1929 (36),Charlton Athletic FC (5),3-1,?,Bristol City FC (5)
?,(Sat) 14 Sep 1929 (36),Chelsea FC (4),3-0,?,Millwall FC (4)
?,(Sat) 14 Sep 1929 (36),Wolverhampton Wanderers FC (5),4-1,?,Swansea City AFC (5)
?,(Sat) 14 Sep 1929 (36),Hull City AFC (4),2-0,?,Preston North End FC (5)
?,(Sat) 14 Sep 1929 (36),Barnsley FC (4),2-2,?,West Bromwich Albion FC (5)
?,(Sat) 14 Sep 1929 (36),Stoke City FC (5),1-1,?,Cardiff City FC (5)
?,(Sat) 14 Sep 1929 (36),Blackpool FC (5),3-2,?,Tottenham Hotspur FC (4)
?,(Sat) 14 Sep 1929 (36),Reading FC (5),2-0,?,Notts County FC (5)
?,(Sat) 14 Sep 1929 (36),Bradford Park Avenue AFC (4),0-2,?,Bradford City AFC (5)
?,(Sat) 14 Sep 1929 (36),Bury FC (4),4-2,?,Southampton FC (5)
?,(Sat) 14 Sep 1929 (36),Nottingham Forest FC (5),1-2,?,Oldham Athletic AFC (4)
?,(Mon) 16 Sep 1929 (37),Swansea City AFC (6),0-1,?,Reading FC (6)
?,(Mon) 16 Sep 1929 (37),Hull City AFC (5),2-0,?,Southampton FC (6)
