Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 30 Aug 1930 (34),Rotherham United FC (1),2-1,?,York City FC (1)
?,(Sat) 30 Aug 1930 (34),Southport FC (1),1-1,?,Wrexham AFC (1)
?,(Sat) 30 Aug 1930 (34),Darlington FC (1),2-3,?,Wigan Borough FC (1920-1931) (1)
?,(Sat) 30 Aug 1930 (34),Accrington Stanley FC (1),3-1,?,Crewe Alexandra FC (1)
?,(Sat) 30 Aug 1930 (34),FC Halifax Town (1),3-1,?,Hartlepool United FC (1)
?,(Sat) 30 Aug 1930 (34),Barrow AFC (1),1-3,?,Tranmere Rovers FC (1)
?,(Sat) 30 Aug 1930 (34),Rochdale AFC (1),5-4,?,Nelson FC (1)
?,(Sat) 30 Aug 1930 (34),Gateshead FC (1),2-1,?,Doncaster Rovers FC (1)
?,(Sat) 30 Aug 1930 (34),Stockport County FC (1),3-2,?,Hull City AFC (1)
?,(Sat) 30 Aug 1930 (34),Chesterfield FC (1),2-1,?,Carlisle United FC (1)
?,(Sat) 30 Aug 1930 (34),New Brighton Tower FC (1898-1901) (1),2-1,?,Lincoln City FC (1)
?,(Mon) 1 Sep 1930 (35),FC Halifax Town (2),3-0,?,Gateshead FC (2)
?,(Mon) 1 Sep 1930 (35),Rochdale AFC (2),2-3,?,Chesterfield FC (2)
?,(Mon) 1 Sep 1930 (35),Lincoln City FC (2),2-0,?,Wigan Borough FC (1920-1931) (2)
?,(Mon) 1 Sep 1930 (35),Barrow AFC (2),0-0,?,Accrington Stanley FC (2)
?,(Mon) 1 Sep 1930 (35),Stockport County FC (2),2-0,?,New Brighton Tower FC (1898-1901) (2)
?,(Mon) 1 Sep 1930 (35),Hartlepool United FC (2),0-2,?,Southport FC (2)
?,(Mon) 1 Sep 1930 (35),Tranmere Rovers FC (2),2-0,?,Carlisle United FC (2)
?,(Mon) 1 Sep 1930 (35),Crewe Alexandra FC (2),2-3,?,Rotherham United FC (2)
?,(Mon) 1 Sep 1930 (35),Doncaster Rovers FC (2),1-2,?,Darlington FC (2)
?,(Tue) 2 Sep 1930 (35),Nelson FC (2),0-2,?,Hull City AFC (2)
?,(Wed) 3 Sep 1930 (35),Wrexham AFC (2),3-2,?,York City FC (2)
?,(Sat) 6 Sep 1930 (35),Crewe Alexandra FC (3),3-1,?,Rochdale AFC (3)
?,(Sat) 6 Sep 1930 (35),Lincoln City FC (3),6-1,?,Stockport County FC (3)
?,(Sat) 6 Sep 1930 (35),Hartlepool United FC (3),4-1,?,New Brighton Tower FC (1898-1901) (3)
?,(Sat) 6 Sep 1930 (35),Carlisle United FC (3),0-1,?,Barrow AFC (3)
?,(Sat) 6 Sep 1930 (35),Tranmere Rovers FC (3),3-1,?,Southport FC (3)
?,(Sat) 6 Sep 1930 (35),Hull City AFC (3),4-0,?,Gateshead FC (3)
?,(Sat) 6 Sep 1930 (35),Wrexham AFC (3),6-1,?,Accrington Stanley FC (3)
?,(Sat) 6 Sep 1930 (35),Nelson FC (3),3-1,?,Darlington FC (3)
?,(Sat) 6 Sep 1930 (35),Wigan Borough FC (1920-1931) (3),3-0,?,FC Halifax Town (3)
?,(Sat) 6 Sep 1930 (35),York City FC (3),2-2,?,Chesterfield FC (3)
?,(Sat) 6 Sep 1930 (35),Doncaster Rovers FC (3),3-3,?,Rotherham United FC (3)
?,(Mon) 8 Sep 1930 (36),FC Halifax Town (4),0-2,?,Doncaster Rovers FC (4)
?,(Mon) 8 Sep 1930 (36),Barrow AFC (4),0-0,?,Rochdale AFC (4)
?,(Mon) 8 Sep 1930 (36),Chesterfield FC (4),2-0,?,Crewe Alexandra FC (4)
?,(Mon) 8 Sep 1930 (36),Gateshead FC (4),4-0,?,New Brighton Tower FC (1898-1901) (4)
?,(Mon) 8 Sep 1930 (36),Rotherham United FC (4),1-4,?,Wrexham AFC (4)
?,(Wed) 10 Sep 1930 (36),Wigan Borough FC (1920-1931) (4),3-2,?,Hartlepool United FC (4)
?,(Wed) 10 Sep 1930 (36),York City FC (4),3-1,?,Tranmere Rovers FC (4)
?,(Wed) 10 Sep 1930 (36),Darlington FC (4),2-4,?,Hull City AFC (4)
?,(Wed) 10 Sep 1930 (36),Nelson FC (4),1-2,?,Lincoln City FC (4)
?,(Wed) 10 Sep 1930 (36),Accrington Stanley FC (4),2-0,?,Southport FC (4)
?,(Thu) 11 Sep 1930 (36),Carlisle United FC (4),5-1,?,Stockport County FC (4)
?,(Sat) 13 Sep 1930 (36),Doncaster Rovers FC (5),0-2,?,Hull City AFC (5)
?,(Sat) 13 Sep 1930 (36),Stockport County FC (5),3-1,?,Hartlepool United FC (5)
?,(Sat) 13 Sep 1930 (36),Gateshead FC (5),0-1,?,Lincoln City FC (5)
?,(Sat) 13 Sep 1930 (36),Accrington Stanley FC (5),5-2,?,Tranmere Rovers FC (5)
?,(Sat) 13 Sep 1930 (36),Chesterfield FC (5),2-1,?,Rotherham United FC (5)
?,(Sat) 13 Sep 1930 (36),Southport FC (5),1-2,?,Carlisle United FC (5)
?,(Sat) 13 Sep 1930 (36),New Brighton Tower FC (1898-1901) (5),0-2,?,Wigan Borough FC (1920-1931) (5)
?,(Sat) 13 Sep 1930 (36),FC Halifax Town (5),1-0,?,Nelson FC (5)
?,(Sat) 13 Sep 1930 (36),Darlington FC (5),1-2,?,Crewe Alexandra FC (5)
