Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 12 Oct 1968 (41),Aldershot Town FC (1),2-1,?,Bradford City (1)
?,(Wed) 9 Oct 1968 (41),Aldershot Town FC (2),4-1,?,Bradford Park Avenue (1)
?,(Sat) 11 Jan 1969 (1),Aldershot Town FC (3),1-2,?,Brentford FC (1)
?,(Sat) 21 Dec 1968 (51),Aldershot Town FC (4),4-0,?,Chester FC (1)
?,(Sat) 15 Feb 1969 (6),Aldershot Town FC (5),2-0,?,Chesterfield FC (1)
?,(Sat) 1 Feb 1969 (4),Aldershot Town FC (6),1-2,?,Colchester United (1)
?,(Fri) 20 Sep 1968 (38),Aldershot Town FC (7),0-0,?,Darlington FC (1)
?,(Sat) 23 Nov 1968 (47),Aldershot Town FC (8),1-2,?,Doncaster Rovers (1)
?,(Thu) 26 Dec 1968 (52),Aldershot Town FC (9),2-0,?,Exeter City (1)
?,(Sat) 19 Apr 1969 (15),Aldershot Town FC (10),3-1,?,Grimsby Town (1)
?,(Sat) 24 Aug 1968 (34),Aldershot Town FC (11),0-2,?,Halifax Town (1)
?,(Fri) 4 Apr 1969 (13),Aldershot Town FC (12),0-1,?,Lincoln City (1)
?,(Sat) 4 Jan 1969 (0),Aldershot Town FC (13),4-0,?,Newport County AFC (1)
?,(Sat) 22 Mar 1969 (11),Aldershot Town FC (14),0-0,?,Notts County FC (1)
?,(Wed) 19 Mar 1969 (11),Aldershot Town FC (15),1-4,?,Peterborough United (1)
?,(Wed) 5 Mar 1969 (9),Aldershot Town FC (16),3-0,?,Port Vale FC (1)
?,(Sat) 9 Nov 1968 (45),Aldershot Town FC (17),0-0,?,Rochdale AFC (1)
?,(Sat) 26 Oct 1968 (43),Aldershot Town FC (18),3-2,?,Scunthorpe United (1)
?,(Wed) 18 Sep 1968 (38),Aldershot Town FC (19),2-1,?,Southend United (1)
?,(Sat) 8 Mar 1969 (9),Aldershot Town FC (20),5-2,?,Swansea City (1)
?,(Sat) 7 Sep 1968 (36),Aldershot Town FC (21),0-1,?,Workington (1)
?,(Sat) 10 Aug 1968 (32),Aldershot Town FC (22),2-1,?,Wrexham AFC (1)
?,(Sat) 25 Jan 1969 (3),Aldershot Town FC (23),2-0,?,York City (1)
?,(Sat) 14 Dec 1968 (50),Bradford City (2),1-1,?,Aldershot Town FC (24)
?,(Wed) 6 Nov 1968 (45),Bradford City (3),1-0,?,Bradford Park Avenue (2)
?,(Sat) 28 Sep 1968 (39),Bradford City (4),3-0,?,Brentford FC (2)
?,(Sat) 17 Aug 1968 (33),Bradford City (5),2-0,?,Chester FC (2)
?,(Sat) 31 Aug 1968 (35),Bradford City (6),2-1,?,Chesterfield FC (2)
?,(Sat) 14 Sep 1968 (37),Bradford City (7),1-1,?,Colchester United (2)
?,(Fri) 25 Apr 1969 (16),Bradford City (8),0-0,?,Darlington FC (2)
?,(Sat) 1 Mar 1969 (8),Bradford City (9),1-1,?,Doncaster Rovers (2)
?,(Mon) 7 Apr 1969 (14),Bradford City (10),1-0,?,Exeter City (2)
?,(Wed) 12 Mar 1969 (10),Bradford City (11),1-1,?,Grimsby Town (2)
?,(Sat) 18 Jan 1969 (2),Bradford City (12),1-1,?,Halifax Town (2)
?,(Sat) 19 Oct 1968 (42),Bradford City (13),2-0,?,Lincoln City (2)
?,(Sat) 30 Nov 1968 (48),Bradford City (14),1-1,?,Newport County AFC (2)
?,(Sat) 7 Dec 1968 (49),Bradford City (15),1-1,?,Notts County FC (2)
?,(Tue) 29 Apr 1969 (17),Bradford City (16),2-1,?,Peterborough United (2)
?,(Wed) 16 Apr 1969 (15),Bradford City (17),2-2,?,Port Vale FC (2)
?,(Sat) 12 Apr 1969 (14),Bradford City (18),1-1,?,Rochdale AFC (2)
?,(Sat) 29 Mar 1969 (12),Bradford City (19),3-0,?,Scunthorpe United (2)
?,(Fri) 2 May 1969 (17),Bradford City (20),3-2,?,Southend United (2)
?,(Wed) 12 Feb 1969 (6),Bradford City (21),1-0,?,Swansea City (2)
?,(Sat) 28 Dec 1968 (52),Bradford City (22),0-1,?,Workington (2)
?,(Sat) 5 Oct 1968 (40),Bradford City (23),1-3,?,Wrexham AFC (2)
?,(Wed) 9 Oct 1968 (41),Bradford City (24),5-0,?,York City (2)
?,(Mon) 26 Aug 1968 (35),Bradford Park Avenue (3),0-1,?,Aldershot Town FC (25)
?,(Sat) 25 Jan 1969 (3),Bradford Park Avenue (4),0-0,?,Bradford City (25)
?,(Sat) 23 Nov 1968 (47),Bradford Park Avenue (5),0-2,?,Brentford FC (3)
?,(Sat) 12 Oct 1968 (41),Bradford Park Avenue (6),1-1,?,Chester FC (3)
?,(Sat) 26 Oct 1968 (43),Bradford Park Avenue (7),0-1,?,Chesterfield FC (3)
?,(Sat) 9 Nov 1968 (45),Bradford Park Avenue (8),2-1,?,Colchester United (3)
?,(Sat) 5 Apr 1969 (13),Bradford Park Avenue (9),1-3,?,Darlington FC (3)
?,(Sat) 21 Dec 1968 (51),Bradford Park Avenue (10),2-1,?,Doncaster Rovers (3)
?,(Mon) 9 Sep 1968 (37),Bradford Park Avenue (11),2-1,?,Exeter City (3)
?,(Sat) 7 Sep 1968 (36),Bradford Park Avenue (12),1-1,?,Grimsby Town (3)
?,(Mon) 12 May 1969 (19),Bradford Park Avenue (13),0-0,?,Halifax Town (3)
?,(Mon) 16 Sep 1968 (38),Bradford Park Avenue (14),1-1,?,Lincoln City (3)
?,(Sat) 21 Sep 1968 (38),Bradford Park Avenue (15),1-5,?,Newport County AFC (3)
?,(Sat) 24 Aug 1968 (34),Bradford Park Avenue (16),1-1,?,Notts County FC (3)
?,(Wed) 2 Apr 1969 (13),Bradford Park Avenue (17),0-2,?,Peterborough United (3)
?,(Mon) 5 May 1969 (18),Bradford Park Avenue (18),0-1,?,Port Vale FC (3)
?,(Sat) 11 Jan 1969 (1),Bradford Park Avenue (19),1-4,?,Rochdale AFC (3)
?,(Sat) 1 Feb 1969 (4),Bradford Park Avenue (20),2-2,?,Scunthorpe United (3)
?,(Tue) 8 Apr 1969 (14),Bradford Park Avenue (21),0-3,?,Southend United (3)
?,(Sat) 10 Aug 1968 (32),Bradford Park Avenue (22),1-1,?,Swansea City (3)
?,(Sat) 19 Apr 1969 (15),Bradford Park Avenue (23),1-0,?,Workington (3)
?,(Sat) 8 Mar 1969 (9),Bradford Park Avenue (24),1-2,?,Wrexham AFC (3)
?,(Wed) 26 Mar 1969 (12),Bradford Park Avenue (25),1-0,?,York City (3)
?,(Sat) 2 Nov 1968 (44),Brentford FC (4),2-4,?,Aldershot Town FC (26)
?,(Mon) 5 May 1969 (18),Brentford FC (5),2-1,?,Bradford City (26)
?,(Mon) 21 Apr 1969 (16),Brentford FC (6),3-0,?,Bradford Park Avenue (26)
?,(Wed) 30 Apr 1969 (17),Brentford FC (7),2-1,?,Chester FC (4)
?,(Sat) 7 Sep 1968 (36),Brentford FC (8),1-0,?,Chesterfield FC (4)
?,(Sat) 10 Aug 1968 (32),Brentford FC (9),4-0,?,Colchester United (4)
?,(Mon) 4 Nov 1968 (45),Brentford FC (10),0-1,?,Darlington FC (4)
?,(Mon) 14 Apr 1969 (15),Brentford FC (11),1-0,?,Doncaster Rovers (4)
?,(Sat) 22 Mar 1969 (11),Brentford FC (12),0-1,?,Exeter City (4)
?,(Sat) 22 Feb 1969 (7),Brentford FC (13),4-2,?,Grimsby Town (4)
?,(Sat) 30 Nov 1968 (48),Brentford FC (14),1-1,?,Halifax Town (4)
?,(Sat) 18 Jan 1969 (2),Brentford FC (15),2-2,?,Lincoln City (4)
?,(Sat) 5 Oct 1968 (40),Brentford FC (16),1-1,?,Newport County AFC (4)
?,(Wed) 26 Mar 1969 (12),Brentford FC (17),0-0,?,Notts County FC (4)
?,(Sat) 19 Apr 1969 (15),Brentford FC (18),2-0,?,Peterborough United (4)
?,(Sat) 24 Aug 1968 (34),Brentford FC (19),3-1,?,Port Vale FC (4)
?,(Mon) 26 Aug 1968 (35),Brentford FC (20),1-1,?,Rochdale AFC (4)
?,(Sat) 8 Mar 1969 (9),Brentford FC (21),2-1,?,Scunthorpe United (4)
?,(Mon) 10 Mar 1969 (10),Brentford FC (22),1-1,?,Southend United (4)
?,(Sat) 14 Dec 1968 (50),Brentford FC (23),2-1,?,Swansea City (4)
?,(Sat) 4 Jan 1969 (0),Brentford FC (24),0-3,?,Workington (4)
